fight_id,red_id,red_primary_style,red_primary_style_score,red_style_score_spread,red_control_wrestler_score,red_ko_finisher_score,red_submission_grappler_score,red_decision_technician_score,red_all_round_finisher_score,blue_id,blue_primary_style,blue_primary_style_score,blue_style_score_spread,blue_control_wrestler_score,blue_ko_finisher_score,blue_submission_grappler_score,blue_decision_technician_score,blue_all_round_finisher_score,control_wrestler_score_diff,control_wrestler_score_abs_diff,ko_finisher_score_diff,ko_finisher_score_abs_diff,submission_grappler_score_diff,submission_grappler_score_abs_diff,decision_technician_score_diff,decision_technician_score_abs_diff,all_round_finisher_score_diff,all_round_finisher_score_abs_diff,primary_style_matchup,same_primary_style,style_edge_ko_finisher_vs_decision_technician,style_edge_ko_finisher_vs_decision_technician_reverse,style_edge_ko_finisher_vs_decision_technician_net,style_edge_decision_technician_vs_submission_grappler,style_edge_decision_technician_vs_submission_grappler_reverse,style_edge_decision_technician_vs_submission_grappler_net,style_edge_control_wrestler_vs_ko_finisher,style_edge_control_wrestler_vs_ko_finisher_reverse,style_edge_control_wrestler_vs_ko_finisher_net
b8648b32caf36c5a,cbd3e590a85b18c5,control_wrestler,1.337389122589803,2.132721786265873,1.337389122589803,-0.7953326636760699,-0.5473990801769058,-0.20526182402776907,0.855457055457478,fa37628269132d1a,submission_grappler,1.1227231699116837,1.8434560123173651,-0.7207328424056815,-0.012883837866822755,1.1227231699116837,-0.2172952894492306,0.08292706232550165,2.0581219649954843,2.0581219649954843,-0.7824488258092471,0.7824488258092471,-1.6701222500885895,1.6701222500885895,0.012033465421461526,0.012033465421461526,0.7725299931319763,0.7725299931319763,control_wrestler_vs_submission_grappler,False,0.17282204136191917,0.00264456006102208,0.1701774813008971,-0.2304522057343111,0.11894724157128332,-0.3493994473055944,-0.017230704620299363,0.5732223713493357,-0.5904530759696351
be822403f364fff3,cbd3e590a85b18c5,all_round_finisher,1.0995438037228484,1.6797064226162068,0.9901065697953484,-0.5801626188933583,-0.5033632519795856,-0.24708740075031604,1.0995438037228484,82a5152216251682,decision_technician,0.35326323513461616,1.0969497503094556,-0.10904320460780556,0.013144940810329658,-0.2537941266323771,0.35326323513461616,-0.7436865151748395,1.099149774403154,1.099149774403154,-0.593307559703688,0.593307559703688,-0.24956912534720854,0.24956912534720854,-0.6003506358849322,0.6003506358849322,1.843230318897688,1.843230318897688,all_round_finisher_vs_decision_technician,False,-0.20495012365443913,-0.0032479492578411082,-0.20170217439659802,0.06270933107529061,-0.1778197308421894,0.24052906191748002,0.013014892255878385,0.0632627911577888,-0.05024789890191041
c299ca1bc07857d5,cbd5d3cdd862e90e,control_wrestler,0.7227238953307462,1.6189712870256736,0.7227238953307462,-0.8962473916949275,-0.020403242751056885,-0.0473105387613518,0.5624332632671112,f5990c11974d8e9c,submission_grappler,0.25423744788615865,0.799780855749648,0.14544323180175658,-0.5455434078634893,0.25423744788615865,-0.011633087204451942,0.1608438038065533,0.5772806635289897,0.5772806635289897,-0.3507039838314382,0.3507039838314382,-0.2746406906372155,0.2746406906372155,-0.03567745155689986,0.03567745155689986,0.4015894594605579,0.4015894594605579,control_wrestler_vs_submission_grappler,False,0.010426124064349689,0.025809952543725565,-0.015383828479375876,-0.012028110632805266,0.0002373527021766467,-0.012265463334981913,-0.39427725680311104,-0.13035311714200506,-0.26392413966110595
3f14c96ea899321d,cbd5d3cdd862e90e,control_wrestler,0.7687161972215814,1.220271177017586,0.7687161972215814,-0.34078530810359864,-0.33898589560361936,-0.4515549797960046,0.12382973732986292,d81ac739417d7f53,control_wrestler,0.5716607795908846,1.079215935766034,0.5716607795908846,0.28049097945345086,-0.5075551561751496,-0.03524859737766789,0.11604919545991929,0.19705541763069678,0.19705541763069678,-0.6212762875570494,0.6212762875570494,0.1685692605715302,0.1685692605715302,-0.41630638241833673,0.41630638241833673,0.007780541869943633,0.007780541869943633,control_wrestler_vs_control_wrestler,True,0.01201220411756825,-0.12665709856006455,0.1386693026776328,0.22918905829202763,0.011948777350840139,0.2172402809411875,0.21561795908041345,-0.194813594903623,0.4104315539840364
6c1fa30e1dd38c0b,cbd5d3cdd862e90e,control_wrestler,0.6117869898505035,1.077185837159385,0.6117869898505035,-0.39087499948294635,-0.4653988473088815,-0.2233080219176347,0.07079593491345765,f2925e6db404bf1d,control_wrestler,0.6874139625420544,1.310615259885281,0.6874139625420544,0.2841226058526722,-0.29978382298688155,-0.6232012973432265,-0.07769180930980739,-0.07562697269155094,0.07562697269155094,-0.6749976053356186,0.6749976053356186,-0.16561502432199993,0.16561502432199993,0.3998932754255918,0.3998932754255918,0.14848774422326505,0.14848774422326505,control_wrestler_vs_control_wrestler,True,0.24359380677680514,-0.06344685709504401,0.30704066387184914,0.06694413251410687,0.2900371654249371,-0.22309303291083027,0.17382251378308736,-0.2686929322531956,0.442515446036283
29657325bfc1d590,cbd5d3cdd862e90e,control_wrestler,0.4703695673403314,0.8809990709133287,0.4703695673403314,-0.4106295035729973,-0.407797074269176,0.16858157366847576,-0.2000959264909784,427b5953ac8e3a27,decision_technician,0.4475084621707487,1.2570648474278432,0.3424069764009016,-0.8095563852570946,0.3095348993904985,0.4475084621707487,-0.39827164528519565,0.1279625909394298,0.1279625909394298,0.3989268816840973,0.3989268816840973,-0.7173319736596745,0.7173319736596745,-0.27892688850227293,0.27892688850227293,0.19817571879421725,0.19817571879421725,control_wrestler_vs_decision_technician,False,-0.18376017766588998,-0.13647628940000384,-0.04728388826588614,0.05218188044456355,-0.18249264158392953,0.2346745220284931,-0.38079068667098226,-0.14060240673943325,-0.240188279931549
de65739f00350c58,cbd5d3cdd862e90e,decision_technician,0.2983163129528588,0.7653391509444769,0.29178510417502246,-0.4055506641036425,-0.46702283799161814,0.2983163129528588,-0.18991742059900968,effd9de9937996f8,ko_finisher,1.3154124569996895,2.0706954170750915,0.43997249823424356,1.3154124569996895,-0.3653516096803492,-0.6040721144906473,-0.7552829600754022,-0.1481873940592211,0.1481873940592211,-1.720963121103332,1.720963121103332,-0.10167122831126896,0.10167122831126896,0.9023884274435061,0.9023884274435061,0.5653655394763926,0.5653655394763926,decision_technician_vs_ko_finisher,False,0.2449818471981736,0.3924089941844083,-0.1474271469862347,-0.10899034513123378,0.2821154732610198,-0.3911058183922536,0.38381776079877666,-0.17843113884623615,0.5622488996450128
75e21e2f5f3be42e,cbd5d3cdd862e90e,all_round_finisher,0.9112376388114487,1.457644036932037,0.13676324058206366,-0.22124661400894852,-0.5464063981205882,0.24435580359133782,0.9112376388114487,4a28cb716c19157a,ko_finisher,1.052437036699588,1.8041017296192696,-0.10470417366864299,1.052437036699588,-0.4147657432355195,-0.056913356482480304,-0.7516646929196816,0.24146741425070664,0.24146741425070664,-1.2736836507085365,1.2736836507085365,-0.1316406548850687,0.1316406548850687,0.3012691600738181,0.3012691600738181,1.6629023317311304,1.6629023317311304,all_round_finisher_vs_ko_finisher,False,0.012591887413633008,0.25716909783201414,-0.24457721041838112,-0.10135041649047385,0.031097822120545092,-0.13244823861101895,0.14393469964761993,0.023165443896792166,0.12076925575082777
43b416cf0c75dbd7,cbf5e6f231b55443,decision_technician,0.8054039071626686,1.6331162129028485,-0.04709483699813434,-0.8277123057401798,-0.0594151178203558,0.8054039071626686,-0.5895751765483055,8fd808923cffff82,control_wrestler,0.3833253935362882,0.8877887185866475,0.3833253935362882,0.02945363786602521,-0.1679244035292317,-0.5044633250503593,-0.22373343232030296,-0.4304202305344225,0.4304202305344225,-0.857165943606205,0.857165943606205,0.10850928570887591,0.10850928570887591,1.309867232213028,1.309867232213028,-0.36584174422800253,0.36584174422800253,decision_technician_vs_control_wrestler,False,0.41755050193879073,0.02372207501745103,0.3938284269213397,-0.13524697071040384,0.029972747893915543,-0.1652197186043194,-0.0013871142743025347,-0.3172831453326829,0.3158960310583804
570f3407722cc512,cbf5e6f231b55443,decision_technician,0.42271293179065833,1.0205936851843624,0.14587602546746903,-0.3827574465891789,-0.010074426918579779,0.42271293179065833,-0.5978807533937042,7aa3d6964eff4877,all_round_finisher,0.27850827719551724,0.6500386098978751,0.23439248478181582,-0.37153033270235786,-0.08276321849421554,0.2659911604714467,0.27850827719551724,-0.08851645931434679,0.08851645931434679,-0.011227113886821016,0.011227113886821016,0.07268879157563576,0.07268879157563576,0.1567217713192116,0.1567217713192116,-0.8763890305892215,0.8763890305892215,decision_technician_vs_all_round_finisher,False,-0.10181009739734348,-0.1570506761857724,0.05524057878842892,-0.03498508273412069,-0.0026797085071578164,-0.03230537422696287,-0.05419736827522639,-0.08971546897478079,0.0355181006995544
