fight_id,fighter,side,market_key,american_odds,fair_market_p,model_p,edge,actual_hit,r_pre_fights,b_pre_fights,cold_start,mapped_predictors,total_predictors
fb4b1754d510b0d0,Mario Bautista,red,win_by_ko_tko_dq,550,0.13360345399494009,0.1290217787027359,-0.004581675292204185,0,13.0,4.0,False,351,399
fb4b1754d510b0d0,Mario Bautista,red,win_by_submission,360,0.1887874893406762,0.1954193413257599,0.0066318519850836755,1,13.0,4.0,False,351,399
fb4b1754d510b0d0,Mario Bautista,red,win_by_decision,300,0.21710561274177764,0.2640804946422577,0.04697488190048005,0,13.0,4.0,False,351,399
fb4b1754d510b0d0,Vinicius Oliveira,blue,win_by_ko_tko_dq,240,0.25541836793150313,0.28714364767074585,0.03172527973924272,0,13.0,4.0,False,351,399
fb4b1754d510b0d0,Vinicius Oliveira,blue,win_by_submission,1400,0.05789483006447404,0.03992169350385666,-0.01797313656061738,0,13.0,4.0,False,351,399
fb4b1754d510b0d0,Vinicius Oliveira,blue,win_by_decision,490,0.1471902459266289,0.1454208940267563,-0.0017693518998726232,0,13.0,4.0,False,351,399
f964d2dda87f25f0,Alex Morono,red,win_by_ko_tko_dq,1400,0.05869369115837286,0.036766938865184784,-0.02192675229318808,0,22.0,1.0,True,351,399
f964d2dda87f25f0,Alex Morono,red,win_by_submission,2700,0.031443048834842606,0.022527558729052544,-0.008915490105790062,0,22.0,1.0,True,351,399
f964d2dda87f25f0,Alex Morono,red,win_by_decision,1200,0.06772348979812254,0.05233481898903847,-0.01538867080908407,0,22.0,1.0,True,351,399
f964d2dda87f25f0,Daniil Donchenko,blue,win_by_ko_tko_dq,-180,0.5659748790271669,0.42272767424583435,-0.14324720478133257,0,22.0,1.0,True,351,399
f964d2dda87f25f0,Daniil Donchenko,blue,win_by_submission,700,0.11005067092194912,0.10952378064393997,-0.0005268902780091456,0,22.0,1.0,True,351,399
f964d2dda87f25f0,Daniil Donchenko,blue,win_by_decision,430,0.16611422025954586,0.17462237179279327,0.00850815153324741,1,22.0,1.0,True,351,399
dbbf8334a2600895,Amir Albazi,red,win_by_ko_tko_dq,1800,0.046233786228397675,0.027170851826667786,-0.01906293440172989,0,6.0,9.0,False,351,399
dbbf8334a2600895,Amir Albazi,red,win_by_submission,1200,0.06757245679535046,0.06980809569358826,0.0022356388982378017,0,6.0,9.0,False,351,399
dbbf8334a2600895,Amir Albazi,red,win_by_decision,500,0.1464069897232593,0.1804640144109726,0.034057024687713294,0,6.0,9.0,False,351,399
dbbf8334a2600895,Kyoji Horiguchi,blue,win_by_ko_tko_dq,600,0.1254917054770794,0.09336847066879272,-0.03212323480828669,0,6.0,9.0,False,351,399
dbbf8334a2600895,Kyoji Horiguchi,blue,win_by_submission,550,0.1351449135907009,0.09564629197120667,-0.039498621619494245,0,6.0,9.0,False,351,399
