fold,feature,mean_abs_shap,mean_shap,n
2022,elo_diff,0.001938600196606583,-0.0001667184341284964,477
2022,ewm_best_win_elo_diff,0.0010936017914780609,2.459846366200776e-05,477
2022,ewm_days_since_last_fight_diff,0.005469966623678304,-0.0006237699922595946,477
2022,ewm_elo_diff,0.0,0.0,477
2022,ewm_finish_loss_rate_diff,0.0053017253429088074,-0.0005298597099692941,477
2022,ewm_kd_avg_diff,0.01884073430020167,0.00010948114104928211,477
2022,ewm_recent_sapm_diff,0.009934826896563016,-0.0004121958662753835,477
2022,ewm_recent_splm_diff,0.014206430205071747,0.0016716436504442987,477
2022,ewm_recent_td_avg_diff,0.0,0.0,477
2022,ewm_recent_win_pct_diff,0.0,0.0,477
2022,ewm_sapm_diff,0.050985036156212506,-0.0015554332664427766,477
2022,ewm_str_def_diff,0.006306339650799519,3.172784254923307e-05,477
2022,ewm_td_acc_diff,0.03468231684420906,0.001489013716562864,477
2022,ewm_td_avg_diff,0.009264399006619144,-0.0007320713775087952,477
2022,ewm_win_pct_diff,0.0,0.0,477
2022,ko_dependency_diff,0.00422236053917393,0.00031529036223638485,477
2022,losses_diff,0.0,0.0,477
2022,market_overround,0.0,0.0,477
2022,pressure_striking_adv_diff,0.00555574824541526,-0.00012291493714324333,477
2022,reach_diff,0.045174792423586616,-0.04072034213617756,477
