snapshot_run_id,snapshot_timestamp,source,bookmaker,provider_event_id,event_name,event_start_timestamp,provider_subcategory_id,provider_subcategory_name,provider_market_id,provider_market_name,provider_market_type_id,provider_market_type_name,provider_selection_id,provider_selection_name,normalized_selection_name,comparison_key,market_family,market_key,outcome_type,outcome_key,side,fighter_name,fighter_provider_id,line,american_odds,decimal_odds,true_odds,implied_probability,is_conditional_no_action,condition_key,round_number,method_key,is_parlay,is_boost,is_promo,raw_payload_path,request_url
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,18911,Fighter Method Props,363868644,Decision,16615,Decision,0QA363868644#2260709149_13L9034Q13Q24,Hector Santiago,Hector Santiago,fighter:hector_santiago:decision,fighter_method_props,win_by_decision,fighter,win_by_decision,fighter,Hector Santiago,2361444,,650,7.5,7.5,0.13333333333333333,False,,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_18911.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=18911&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2718911%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,6437,Exact Method of Victory,363868594,Exact Method of Victory,4042,Exact Method of Victory,0QA363868594#2260709103_13L9034Q11Q21,KO/TKO/DQ,,ko_tko_dq,exact_method,exact_method,fight,ko_tko_dq,ko/tko/dq,,,,130,2.3,2.3,0.43478260869565216,False,,,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_6437.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=6437&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%276437%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,6437,Exact Method of Victory,363868594,Exact Method of Victory,4042,Exact Method of Victory,0QA363868594#2260709178_13L9034Q12Q22,Submission,,submission,exact_method,exact_method,fight,submission,submission,,,,300,4.0,4.0,0.25,False,,,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_6437.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=6437&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%276437%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,6437,Exact Method of Victory,363868594,Exact Method of Victory,4042,Exact Method of Victory,0QA363868594#2260709182_15L9034Q13Q23,Decision,,decision,exact_method,exact_method,fight,decision,decision,,,,120,2.2,2.2,0.45454545454545453,False,,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_6437.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=6437&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%276437%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,6437,Exact Method of Victory,363868594,Exact Method of Victory,4042,Exact Method of Victory,0QA363868594#2260709201_15L9034Q14Q24,Draw,,draw,exact_method,exact_method,fight,draw,draw,,,,5000,51.0,51.0,0.0196078431372549,False,,,draw,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_6437.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=6437&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%276437%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709104_13L9034Q11Q21,Lawrence Lui to Win by KO/TKO/DQ in Round 1,Lawrence Lui,fighter:lawrence_lui:ko_tko_dq:r1,round_method,round_method,mixed,ko_tko_dq,fighter,Lawrence Lui,2405518,,450,5.5,5.5,0.18181818181818182,False,,1.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709177_13L9034Q12Q22,Lawrence Lui to Win by KO/TKO/DQ in Round 2,Lawrence Lui,fighter:lawrence_lui:ko_tko_dq:r2,round_method,round_method,mixed,ko_tko_dq,fighter,Lawrence Lui,2405518,,700,8.0,8.0,0.125,False,,2.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709183_13L9034Q13Q23,Lawrence Lui to Win by KO/TKO/DQ in Round 3,Lawrence Lui,fighter:lawrence_lui:ko_tko_dq:r3,round_method,round_method,mixed,ko_tko_dq,fighter,Lawrence Lui,2405518,,1200,13.0,13.0,0.07692307692307693,False,,3.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709219_13L9034Q16Q26,Lawrence Lui to Win by Submission in Round 1,Lawrence Lui,fighter:lawrence_lui:submission:r1,round_method,round_method,mixed,submission,fighter,Lawrence Lui,2405518,,700,8.0,8.0,0.125,False,,1.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709222_13L9034Q17Q27,Lawrence Lui to Win by Submission in Round 2,Lawrence Lui,fighter:lawrence_lui:submission:r2,round_method,round_method,mixed,submission,fighter,Lawrence Lui,2405518,,1100,12.0,12.0,0.08333333333333333,False,,2.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709234_13L9034Q18Q28,Lawrence Lui to Win by Submission in Round 3,Lawrence Lui,fighter:lawrence_lui:submission:r3,round_method,round_method,mixed,submission,fighter,Lawrence Lui,2405518,,1800,19.0,19.0,0.05263157894736842,False,,3.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709261_13L9034Q121Q221,To Go the Distance,,distance,round_method,round_method,mixed,distance,to go the distance,,,,120,2.2,2.2,0.45454545454545453,False,,,distance,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709248_15L9034Q111Q211,Hector Santiago to Win by KO/TKO/DQ in Round 1,Hector Santiago,fighter:hector_santiago:ko_tko_dq:r1,round_method,round_method,mixed,ko_tko_dq,fighter,Hector Santiago,2361444,,1100,12.0,12.0,0.08333333333333333,False,,1.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709250_15L9034Q112Q212,Hector Santiago to Win by KO/TKO/DQ in Round 2,Hector Santiago,fighter:hector_santiago:ko_tko_dq:r2,round_method,round_method,mixed,ko_tko_dq,fighter,Hector Santiago,2361444,,1400,15.0,15.0,0.06666666666666667,False,,2.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709253_15L9034Q113Q213,Hector Santiago to Win by KO/TKO/DQ in Round 3,Hector Santiago,fighter:hector_santiago:ko_tko_dq:r3,round_method,round_method,mixed,ko_tko_dq,fighter,Hector Santiago,2361444,,2200,23.0,23.0,0.043478260869565216,False,,3.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709256_15L9034Q116Q216,Hector Santiago to Win by Submission in Round 1,Hector Santiago,fighter:hector_santiago:submission:r1,round_method,round_method,mixed,submission,fighter,Hector Santiago,2361444,,3500,36.0,36.0,0.027777777777777776,False,,1.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709257_15L9034Q117Q217,Hector Santiago to Win by Submission in Round 2,Hector Santiago,fighter:hector_santiago:submission:r2,round_method,round_method,mixed,submission,fighter,Hector Santiago,2361444,,5000,51.0,51.0,0.0196078431372549,False,,2.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,5735,Round and Method,363868597,Round and Method Betting,4046,Round and Method Betting,0QA363868597#2260709258_15L9034Q118Q218,Hector Santiago to Win by Submission in Round 3,Hector Santiago,fighter:hector_santiago:submission:r3,round_method,round_method,mixed,submission,fighter,Hector Santiago,2361444,,7000,71.0,71.0,0.014084507042253521,False,,3.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15122,Finish Only,363868610,Finish Only Moneyline (If Decision No Action),5431,Finish Only Moneyline (If Decision No Action),0QA363868610#2260709119_13L9034Q11Q21,Lawrence Lui,Lawrence Lui,finish_only:fighter:lawrence_lui,finish_only_moneyline,finish_only_moneyline,fighter,fighter_win,fighter,Lawrence Lui,2405518,,-360,1.2777777777777777,1.27777778,0.782608695652174,True,finish_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15122.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15122&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715122%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15122,Finish Only,363868610,Finish Only Moneyline (If Decision No Action),5431,Finish Only Moneyline (If Decision No Action),0QA363868610#2260709164_13L9034Q12Q23,Hector Santiago,Hector Santiago,finish_only:fighter:hector_santiago,finish_only_moneyline,finish_only_moneyline,fighter,fighter_win,fighter,Hector Santiago,2361444,,240,3.4,3.4,0.29411764705882354,True,finish_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15122.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15122&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715122%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15123,Decision Only,363868611,Decision Only Moneyline (If Finish No Action),5432,Decision Only Moneyline (If Finish No Action),0QA363868611#2260709121_13L9034Q11Q21,Lawrence Lui,Lawrence Lui,decision_only:fighter:lawrence_lui,decision_only_moneyline,decision_only_moneyline,fighter,fighter_win,fighter,Lawrence Lui,2405518,,-360,1.2777777777777777,1.27777778,0.782608695652174,True,decision_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15123.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15123&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715123%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15123,Decision Only,363868611,Decision Only Moneyline (If Finish No Action),5432,Decision Only Moneyline (If Finish No Action),0QA363868611#2260709162_13L9034Q12Q23,Hector Santiago,Hector Santiago,decision_only:fighter:hector_santiago,decision_only_moneyline,decision_only_moneyline,fighter,fighter_win,fighter,Hector Santiago,2361444,,240,3.4,3.4,0.29411764705882354,True,decision_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15123.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15123&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715123%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15124,Round 1 Only,363868634,Round 1 Only Moneyline (Any Other Result No Action),11537,Round 1 Only Moneyline (Any Other Result No Action),0QA363868634#2260709143_13L9034Q10Q21,Lawrence Lui,Lawrence Lui,round_1_only:fighter:lawrence_lui,round_1_only_moneyline,round_1_only_moneyline,fighter,fighter_win,fighter,Lawrence Lui,2405518,,-360,1.2777777777777777,1.27777778,0.782608695652174,True,round_1_only,1.0,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15124.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15124&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715124%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15124,Round 1 Only,363868634,Round 1 Only Moneyline (Any Other Result No Action),11537,Round 1 Only Moneyline (Any Other Result No Action),0QA363868634#2260709155_13L9034Q12Q23,Hector Santiago,Hector Santiago,round_1_only:fighter:hector_santiago,round_1_only_moneyline,round_1_only_moneyline,fighter,fighter_win,fighter,Hector Santiago,2361444,,255,3.55,3.55,0.28169014084507044,True,round_1_only,1.0,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15124.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15124&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715124%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15125,Submission Only,363868633,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),11536,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),0QA363868633#2260709142_13L9034Q10Q21,Lawrence Lui,Lawrence Lui,submission_only:fighter:lawrence_lui,submission_only_moneyline,submission_only_moneyline,fighter,fighter_win,fighter,Lawrence Lui,2405518,,-650,1.1538461538461537,1.15384616,0.8666666666666667,True,submission_only,,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15125.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15125&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715125%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558810,Lawrence Lui vs Hector Santiago,2026-08-29T08:15:00.0000000Z,15125,Submission Only,363868633,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),11536,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),0QA363868633#2260709156_13L9034Q12Q23,Hector Santiago,Hector Santiago,submission_only:fighter:hector_santiago,submission_only_moneyline,submission_only_moneyline,fighter,fighter_win,fighter,Hector Santiago,2361444,,400,5.0,5.0,0.2,True,submission_only,,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558810/snapshot_draftkings_20260828_235556_subcategory_15125.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15125&marketsQuery=%24filter%3DeventId+eq+%2734558810%27+AND+clientMetadata%2FsubCategoryId+eq+%2715125%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558810%27%29&include=Events&entity=markets
