fight_id,date,won,market_p,model_p,whr_p_red
0992795fd0fa06d0,2021-04-10,0,0.5217391304347826,0.5514876145672163,0.19148981352306485
1fee9eca658d9808,2021-04-10,0,0.3720626631853787,0.34878294161934303,0.3647860585790096
3209bcfaf95de90b,2021-04-10,1,0.6888888888888889,0.7883571566384764,0.29798812073383346
444f0a732695dc81,2021-04-10,0,0.7285666997682886,0.7230457400010321,0.3895798639874526
646eeca9447c6965,2021-04-10,0,0.42888402625820565,0.442495204958699,0.08371671758223279
71b81d8199a0fa19,2021-04-10,1,0.41178845377472745,0.454799624361619,0.8091781421438404
7aebf01b5afc0109,2021-04-10,1,0.35714285714285715,0.2806429185022157,0.6445118469051538
93a1cd50374397c0,2021-04-10,1,0.5711159737417942,0.5995063622013949,0.7182644127579604
998296216e7171ed,2021-04-10,0,0.33635187580853815,0.27290625619598313,0.9479532279343411
ac9a8b73e58f3d71,2021-04-10,0,0.4782608695652174,0.5662396800439568,0.3753408234617362
ddd63237f1b857a6,2021-04-10,1,0.7195253505933118,0.683993420968251,0.8271550317848144
e27c28928ed4390f,2021-04-10,0,0.3158617532616159,0.30268244313351733,0.552438590241024
0b2c3c4306620d6d,2021-04-17,1,0.7362296353762606,0.7822791685323689,0.9680753382953509
24ff385ca78c80d3,2021-04-17,1,0.7697368421052633,0.8167861767484698,0.9415554830891689
25d4376e00b16510,2021-04-17,1,0.3111111111111111,0.2946347163299802,0.13374310527926445
627c0a50cff30405,2021-04-17,0,0.5324675324675325,0.5571203082976526,0.40899649374348407
8d634c9240f161dd,2021-04-17,1,0.6690070210631895,0.6374832580597766,0.5025468746339541
a33ecd2c88154890,2021-04-17,1,0.5882115462252725,0.6034677072277593,0.3697606255232183
a850ba762f3c5334,2021-04-17,0,0.7241379310344829,0.7087602736060441,0.1851913710570665
f2c82f027201ba21,2021-04-17,1,0.4572564612326044,0.46506598509858144,0.5500268799400991
f67aa0b16e16a9ea,2021-04-17,1,0.6841382467383841,0.6872724561873285,0.9656674729542565
fdfe4e7cb2d0b665,2021-04-17,1,0.5962732919254659,0.6189642118134951,0.4132045816465503
00bbcd4a6d647fdf,2021-04-24,1,0.3111111111111111,0.3498046994888284,0.7412252064286649
1820fed0fbcf6294,2021-04-24,1,0.40372670807453415,0.4011345390194885,0.42205642678886257
34d2632fd26e7078,2021-04-24,1,0.7900763358778627,0.808153393190313,0.9876688007356919
512af32553d9bd70,2021-04-24,0,0.46753246753246747,0.5039153765551638,0.09662504187352054
6a5eb525331fa1fc,2021-04-24,1,0.7328244274809161,0.7667957783654616,0.9476713425592289
6a7347d1da8a2b87,2021-04-24,1,0.6792452830188679,0.7174092467185544,0.33729151812927577
6d8da45352344964,2021-04-24,0,0.6428571428571429,0.650087979161533,0.2761154879125719
c5dfce1eaa2dc169,2021-04-24,1,0.6187175043327556,0.5677492704666517,0.4167121251802814
f5dd0a24a7dba53c,2021-04-24,0,0.447405997144217,0.5016966199112113,0.4086777119916252
26202a4bd36d3fd2,2021-05-01,1,0.7195253505933118,0.7565677345724783,0.8432452079337935
2ef09c8fe29251ac,2021-05-01,0,0.6841382467383841,0.6959436440435711,0.16518430487211205
2f82e8079ba354f4,2021-05-01,1,0.6581196581196581,0.6994972879717715,0.4543715365565549
394802bb096b403e,2021-05-01,0,0.5217391304347826,0.5121624984923795,0.9057934392201257
3d790112d2e6d851,2021-05-01,0,0.5366306721917165,0.4986125737881112,0.22106169571856152
78dc032441394331,2021-05-01,1,0.6345305608065531,0.667468382912859,0.42518016109442697
c9c79de21823d941,2021-05-01,0,0.41178845377472745,0.3909811881290089,0.30762259968854583
d6b5a6ad27a730ae,2021-05-01,1,0.778440562420111,0.7935311169661071,0.6485575496461734
d72f9b3ac742a9e3,2021-05-01,0,0.5994128799461808,0.5857565073727903,0.7492196273439946
ffd8e8575a551875,2021-05-01,1,0.6841382467383841,0.6475718679205257,0.8816527884056654
00fbeda449926c13,2021-05-08,1,0.4167769251124636,0.4079199473563733,0.48986838771915836
178c4926223dca0c,2021-05-08,1,0.37037037037037035,0.440406644403265,0.6960006878657445
295a0bf12a7373c0,2021-05-08,0,0.4342832531763693,0.4358705222197108,0.9525848395301721
37fda56a435a9b24,2021-05-08,0,0.34929577464788736,0.3552955528825436,0.5601696040791573
3f71ac21472f994c,2021-05-08,0,0.3784721747803632,0.42692713214830225,0.42457243209583273
4ffbadfb86284af5,2021-05-08,0,0.6888888888888889,0.6993750915245345,0.4659490110926341
8a95f0e3f9111f0c,2021-05-08,1,0.41178845377472745,0.3910821387556256,0.4129187972859315
db2c805201a3116e,2021-05-08,0,0.5798319327731092,0.5735047135930577,0.5360897649282124
1f2f27b36e79da74,2021-05-15,0,0.43795620437956206,0.422032902310228,0.26608209836416646
2b894d87ad9aae05,2021-05-15,1,0.4782608695652174,0.5274658194706041,0.3062057141740084
5573d46130d6b967,2021-05-15,1,0.4956702459300312,0.491138012692194,0.5831956634577178
6655a8da2655f2d0,2021-05-15,0,0.5746439580499061,0.5502985160092436,0.5537096597151636
be2e28ba3bdeb400,2021-05-15,1,0.46753246753246747,0.4931111033990147,0.6283320040793754
bfd672cac0726a9a,2021-05-15,0,0.674203744225626,0.7088917194502191,0.29086209371007504
ca22bafab913aae7,2021-05-15,0,0.5151837230488916,0.43756041900561465,0.4980900089831861
cfbaeb80b5ff7c00,2021-05-15,0,0.4253560419500938,0.417953073189413,0.18521256980135187
de332779baa1b103,2021-05-15,1,0.6636481241914618,0.6947387243584935,0.9558844801544604
fef29aa73bd5b907,2021-05-15,1,0.5427435387673957,0.5761612425639283,0.9900039341100016
138f719d370e8ba0,2021-05-22,0,0.6220052756098223,0.6035707746337537,0.801708130293374
16369fa06392f6a0,2021-05-22,0,0.5564206704224298,0.5420359980799193,0.6432904419749103
3627f5133ce55902,2021-05-22,1,0.7490483575355985,0.741323174884699,0.7091672911261592
559c0c3d752f327a,2021-05-22,0,0.6220052756098223,0.5090838593092605,0.30328737631221314
7f8340dfe4220c3e,2021-05-22,1,0.5467333541731791,0.588772876049566,0.647316864491284
82d48296fd06c27f,2021-05-22,0,0.19354838709677422,0.17541980460591888,0.11784747939100683
ae0afbff5ba07a34,2021-05-22,1,0.42888402625820565,0.4489618796862433,0.4463812716620619
b381dc272b32ce03,2021-05-22,1,0.7550141337999732,0.7381329585269081,0.5997657993511385
c7cf2194fe5c751f,2021-05-22,1,0.674203744225626,0.6561604628808754,0.5
d16f7ab4e28171ea,2021-05-22,1,0.5427435387673957,0.5724260138253847,0.861439223587779
d44a814b106b94ff,2021-05-22,1,0.8027415580073554,0.7873602444126501,0.704471157663648
e624d85a0d718578,2021-05-22,1,0.46753246753246747,0.4864025403255624,0.06607852304416506
0716a38768a34789,2021-06-05,0,0.6341463414634145,0.6689534041642506,0.447832809095411
23b943e9ce495f0b,2021-06-05,0,0.33880903490759745,0.3399374112480957,0.22655228375452643
2c0cddd12deb7450,2021-06-05,1,0.5126539564703898,0.5807561942464171,0.6218166791390698
419d1e29668b57fb,2021-06-05,1,0.7473182359952324,0.7394367084746357,0.6290279362392364
58c5d506181812fa,2021-06-05,1,0.3560327776207968,0.32284834112187705,0.5772847758402245
5c0e5d850d8e661f,2021-06-05,1,0.4599960684096718,0.41658629935020697,0.5815824408978227
73a83b2595416f0a,2021-06-05,1,0.6341463414634145,0.6103491289456693,0.43271408170284653
827aacd14f80e8f3,2021-06-05,0,0.6611909650924026,0.6357318294988225,0.6367998844674884
9252ad2304fd9a26,2021-06-05,0,0.6053006554573952,0.5609666526439397,0.42279146541140644
bb6438338bb8aebf,2021-06-05,1,0.5689655172413793,0.5975361753846175,0.7153623496244541
f187c7ec92f43828,2021-06-05,0,0.3946993445426048,0.37816439261031426,0.10057609603071609
0f51869f98afa6c0,2021-06-12,0,0.623003194888179,0.6176515539674827,0.6748541420093054
1b4d5dbf5f663a97,2021-06-12,1,0.5888285492629945,0.6333857521614848,0.6821924677890688
34d38d77c1d3f00e,2021-06-12,1,0.6695178849144635,0.7163346772217348,0.650391958491286
43dfb2c1e5fecac9,2021-06-12,0,0.35010940919037203,0.33610934288621075,0.3169179822914916
4560734220b96851,2021-06-12,1,0.30549898167006106,0.30019509100945246,0.5359417955828679
6cd44e1b2d093ea4,2021-06-12,1,0.6665837272953471,0.7371960869890068,0.46448249900642563
7d2051c6bae907cb,2021-06-12,0,0.5702592087312415,0.5385310031947808,0.7582522324708413
84cde29aebf6c00c,2021-06-12,0,0.4935930292157868,0.5195832159914366,0.8222826774196516
9127a6430e46292c,2021-06-12,1,0.5689655172413793,0.5368173806654767,0.353019988125609
b070b8c2c489d838,2021-06-12,1,0.7913043478260869,0.8339784008062711,0.8392306257087173
d4ad90ac58429b64,2021-06-12,0,0.6378504672897196,0.6305164318153461,0.8168699343387473
d66164d2c770da68,2021-06-12,1,0.6702870442203258,0.6720995795961773,0.4738515734307522
dedb74ee9d84deab,2021-06-12,1,0.5287958115183247,0.5874415067849166,0.5972653839970391
1e9f081a84e7ec18,2021-06-19,0,0.5400039315903282,0.5443073495154315,0.6432222745370482
2bdf774dc8b17504,2021-06-19,1,0.38560064716192527,0.3638185441564884,0.14684603702276994
50cae63d530ede7c,2021-06-19,1,0.4128584935392373,0.3998525833969683,0.5568198108255275
53ed3f8f653b37b2,2021-06-19,0,0.44783390795982614,0.49968725932998737,0.6971855367604615
6fd9a013cea5a403,2021-06-19,0,0.3146551724137931,0.2974474221554923,0.22411046959105835
744627aec853874e,2021-06-19,0,0.685344827586207,0.7059555548201725,0.5128025946527269
87c8e086c29ae543,2021-06-19,1,0.5871415064607627,0.6737935500157487,0.20938414030297373
a83ebbf013905949,2021-06-19,1,0.6611909650924026,0.6476112615630473,0.4275413491655302
bb1ac382e0277b3f,2021-06-19,0,0.47368421052631565,0.4590426732719971,0.23968904935308843
d3c0dfa57950aefd,2021-06-19,0,0.43103448275862083,0.38878809406170445,0.5408729830409318
d684d8b02ab53031,2021-06-19,1,0.4048828569262264,0.406832150838569,0.4357891311036446
e8fd128286788a6d,2021-06-19,1,0.5721476510067114,0.5865182968522242,0.6040834986572413
086c2a0cae0835c4,2021-06-26,1,0.7161380760469599,0.8699053517555373,0.39079559311721335
0eac7075bf3d7ab7,2021-06-26,1,0.7475083056478405,0.7479797202754694,0.5599617845093653
23c7c6ceee34585f,2021-06-26,0,0.43103448275862083,0.4063050784733911,0.6597940538432616
4341ebb5a56e6943,2021-06-26,1,0.6781609195402298,0.6339315682552338,0.7597069229026976
5357dab4d331eb18,2021-06-26,1,0.6053006554573952,0.6632183745574304,0.6833979200141052
78afed76d0e9a639,2021-06-26,1,0.5776397515527951,0.6270214370776824,0.5367808248555604
81de3929330076d2,2021-06-26,0,0.6695178849144635,0.6836885351918445,0.8837089219694844
85099c6378ff87c5,2021-06-26,1,0.5475460122699387,0.5581410516102264,0.6080769302493197
c9283da5f4d7aaf4,2021-06-26,1,0.5562373308497234,0.5266821233249953,0.24185073546060307
ce0fda34122f3d48,2021-06-26,0,0.6611909650924026,0.6107139762936281,0.9732186104079582
d40eae4425092219,2021-06-26,1,0.6258007230291115,0.6744766778551515,0.4087987728590825
d988760df61f027c,2021-06-26,1,0.6596858638743455,0.7174200978819718,0.47498913148247207
07468b6347ac5e3d,2021-07-10,0,0.3334162727046529,0.3613411117789229,0.795814472318568
1aba46988c9b58f9,2021-07-10,0,0.4128584935392373,0.444559378553536,0.7038768233366018
53b480b44b0b51f1,2021-07-10,1,0.5367573011077543,0.5659374348391486,0.5727235748532437
5d5bf07dbfada0e3,2021-07-10,1,0.6359223300970873,0.6501626420486475,0.44175376147952733
7070abfa26c079b8,2021-07-10,0,0.3790849673202614,0.40286476498875406,0.7457545192629288
7d0ce28ce8a77eb1,2021-07-10,1,0.5297741273100617,0.6064030573793584,0.919617876643868
8245791a3d3403c6,2021-07-10,1,0.4128584935392373,0.4609857957285129,0.5121245539970265
858feabaf429a963,2021-07-10,0,0.48734604352961025,0.5064229956851051,0.9108190579917216
96bbb6c573dac27a,2021-07-10,0,0.3808255659121172,0.33565626391654946,0.5622246209461993
ac0a1d87e9ff4085,2021-07-10,1,0.7207267833109018,0.6838061705768381,0.6881874616094591
dbcc5b5d568efa8b,2021-07-10,1,0.860759493670886,0.8452548763046254,0.6950371218236626
49876b12d440af40,2021-07-17,0,0.7228793511321393,0.747822610823986,0.6734259133982391
72105dd82d964e7a,2021-07-17,0,0.298804780876494,0.29402358495308367,0.5673404809207233
7d4c160dab6eae73,2021-07-17,1,0.8630136986301371,0.8801818650243585,0.9504994934511205
813444e109995c97,2021-07-17,1,0.6507042253521127,0.6113404857599577,0.5785811552037586
8151659b2bc16f0e,2021-07-17,1,0.7153024911032029,0.6964635413584487,0.8019453919727081
93d5452726f5f364,2021-07-17,0,0.562043795620438,0.5075956001332698,0.6147040066031972
940701effe1d2b6c,2021-07-17,0,0.5798319327731092,0.6042085706825271,0.38299406118829116
f0b83b05f3dd9580,2021-07-17,0,0.37889039242219213,0.3957957696348679,0.05239337340909845
1bde9cb65d31cc76,2021-07-24,1,0.41700735895339336,0.4712266124952913,0.10562737897186844
1be65a0d2c1383f6,2021-07-24,1,0.38848920863309355,0.34138667478697493,0.41253081069840924
214b268e4a92f950,2021-07-24,0,0.6507042253521127,0.6742256647519514,0.5656830710104931
40ce202eaa78860c,2021-07-24,1,0.5217391304347826,0.5266243670982366,0.2558304923853345
43c391b251337c9b,2021-07-24,1,0.6755725190839694,0.6852907127741947,0.4978961464201099
4911094a4ee26868,2021-07-24,0,0.5,0.518029028151742,0.18785437166034497
4bb77b1d8efc53a9,2021-07-24,0,0.7272727272727274,0.7504688509043482,0.9531326402606418
7c3ad06a520b8716,2021-07-24,0,0.5882115462252725,0.6102892860038617,0.7301986971466254
c13474b85d3ced32,2021-07-24,1,0.7672295755362848,0.7477809738097618,0.6117666631893722
cade0268dec56f3d,2021-07-24,1,0.6581196581196581,0.6651268985985549,0.3496111632155119
dff1dbb8fe1f31cb,2021-07-24,1,0.41178845377472745,0.5169934830516472,0.33664780296101166
12ceec9431fb0827,2021-07-31,1,0.25787965616045844,0.18427965181327693,0.2647164718486029
1978b44503c3d9ff,2021-07-31,0,0.562043795620438,0.5459658994220825,0.3053399404549769
6671b567c4eb9982,2021-07-31,0,0.41178845377472745,0.45149631341743834,0.5
8522bc62e8d942ab,2021-07-31,0,0.34929577464788736,0.36129876064161504,0.33519643751088996
96c51bc6316a4b47,2021-07-31,1,0.40372670807453415,0.4074642703803463,0.6932467893721612
9eef9b7967991296,2021-07-31,0,0.6957699520733487,0.7276099464772828,0.8817107276292205
e3ecb94228c2739f,2021-07-31,0,0.6211096075778079,0.6464073149614905,0.7025837532220104
fb9095887dca34c7,2021-07-31,1,0.39596563317146055,0.5444181840831668,0.5
3d75081ce43774ca,2021-08-07,1,0.5,0.44812415969779507,0.44171708655400793
85c5dd604d5b3634,2021-08-07,1,0.6428571428571429,0.6489723959367498,0.392967935535875
962aab0abdd34173,2021-08-07,1,0.46753246753246747,0.5109326045401715,0.28386750809894895
980927e7dcc131c0,2021-08-07,1,0.4891657638136511,0.5169034681007325,0.523656202433364
9a678f346946b6a4,2021-08-07,1,0.6704377766847024,0.6997693839417475,0.6093511814538289
af9927b5589e708b,2021-08-07,1,0.7421203438395415,0.7650232984339713,0.3998536225957297
bf732e22055e8634,2021-08-07,0,0.27272727272727276,0.2672308591535463,0.7135207616741007
cce232c1b1b2e4a0,2021-08-07,0,0.4891657638136511,0.44761961130148553,0.39205718905202275
dcd0793ff1a43b68,2021-08-07,1,0.7104677060133631,0.7128223890304917,0.2499211877952835
efe985e626a0d8c0,2021-08-07,0,0.5108342361863488,0.5745494662859462,0.8110851811446027
f2336b7545f5f442,2021-08-07,0,0.5711159737417942,0.5957394475086742,0.20153288176149486
0b47788da6de735e,2021-08-21,1,0.6115107913669064,0.6855425732777919,0.5698165740027202
12d2b282561b5e5f,2021-08-21,1,0.4782608695652174,0.5029628074396657,0.5116053776334971
3a9e0fed344fd07d,2021-08-21,0,0.38848920863309355,0.3917207526151641,0.37686568398345377
47230f9b5d7ae037,2021-08-21,1,0.35714285714285715,0.3433577884753538,0.7140272203244844
47a157222b2c9092,2021-08-21,0,0.39596563317146055,0.34708930935945276,0.5009091022659425
5e2ce5aa3a92c2df,2021-08-21,1,0.6115107913669064,0.6195799191094961,0.6942076299002097
755d84d5f4aa4dbf,2021-08-21,1,0.562043795620438,0.588652570266511,0.8902491252470188
8badcb2134c1cdaf,2021-08-21,0,0.5882115462252725,0.5495061174825627,0.4604305339137987
92d39a17e34cf581,2021-08-21,0,0.5882115462252725,0.5552830527928554,0.6290279362392364
bfacb44c24bfe0e9,2021-08-21,1,0.6115107913669064,0.4533339534246581,0.8940486650796591
e1897ff433134cb8,2021-08-21,0,0.5798319327731092,0.5573923832314815,0.8182309378582193
f536ba47f006474a,2021-08-21,1,0.5711159737417942,0.5540410745132708,0.8413613637495814
089a17e450cc98aa,2021-08-28,0,0.5711159737417942,0.6524477926679586,0.7062377931687045
