fight_id,date,won,market_p,model_p
f4fbb11055301e75,2021-02-06,0,0.6556291390728478,0.656492072655902
17616514e8fdacb9,2021-02-13,1,0.4831460674157303,0.5025251092847542
25b8c932da5e91f4,2021-02-13,0,0.5,0.5063494117874472
26fbf026beb8e9f8,2021-02-13,1,0.6480904580593055,0.6737024794463257
54e2490959f66dc2,2021-02-13,1,0.689615756616548,0.7303081494087866
8cf076524cad5a55,2021-02-13,1,0.7824011456758693,0.7711296265643552
9201312dd860fa5a,2021-02-13,0,0.389784000562865,0.3997609953581133
96b1430379c0694a,2021-02-13,0,0.7941470428363521,0.7798143218633049
be94e5b7a35ce5f2,2021-02-13,1,0.7069403957079948,0.7232756374810064
f98e954823bd6e02,2021-02-13,0,0.4557395319216686,0.4540042954206733
05ceb8b2f93993a6,2021-02-20,1,0.5203045685279188,0.5294074445044359
15b1c7ddc4415fdd,2021-02-20,0,0.3146551724137931,0.3078451403866024
1d892fec31dc7ad7,2021-02-20,0,0.42236024844720504,0.376712606625687
82243207b4dfce87,2021-02-20,0,0.6209150326797385,0.6373157981348329
8f7328fe18806fb0,2021-02-20,0,0.3946993445426048,0.4256873772586516
931fd51ab69fb443,2021-02-20,1,0.4501789414202298,0.4202107740107215
990c2378caec68d4,2021-02-20,0,0.47368421052631565,0.4232548277544621
b12bc15f384ecc42,2021-02-20,0,0.7619047619047619,0.8008450435319163
b9cd4910f0ecff45,2021-02-20,1,0.3790849673202614,0.3317103497982083
c3b6aa47e7532a7b,2021-02-20,1,0.6781609195402298,0.6674266424955572
e175c1a0bff30187,2021-02-20,0,0.5,0.5434655806534502
11a83369d49ad138,2021-02-27,0,0.3720626631853787,0.36009861558658945
3a4e2dffcdd1c838,2021-02-27,0,0.27586206896551724,0.30382724434557157
3eac2d47ac252f4b,2021-02-27,0,0.6581196581196581,0.6719993720651213
4a704dae3091adaf,2021-02-27,0,0.33635187580853815,0.32964045171169704
6a0341234ecc4e87,2021-02-27,1,0.5798319327731092,0.5625858233052038
a7315147a7022a93,2021-02-27,1,0.3451298345568095,0.41287749204387625
bc86601cf781a89c,2021-02-27,1,0.5914733980829453,0.6489136400780648
c2ee423d1f0b4f6f,2021-02-27,1,0.447405997144217,0.3948953889310907
04a788abbbd1f256,2021-03-06,0,0.3720626631853787,0.35208534140978964
15c9cb5f9320c555,2021-03-06,0,0.5260865852617197,0.5125584875133512
2704d31de2c2f43b,2021-03-06,1,0.5882115462252725,0.5900756402129779
50ef636148fa6fac,2021-03-06,0,0.320754716981132,0.3712019452480693
5980ab31e4718a83,2021-03-06,0,0.6581196581196581,0.6207614751074653
7ad09f889d2cdb6f,2021-03-06,1,0.6581196581196581,0.62377277637934
7de9867b7cc2b1b1,2021-03-06,1,0.3158617532616159,0.31707433780688027
873306ad79b62f5e,2021-03-06,0,0.4435793295775703,0.47508135718332656
ae5d14a9fc1ad19c,2021-03-06,0,0.42888402625820565,0.38854148541423333
c06d7bb29bc24d00,2021-03-06,1,0.7925157465728047,0.8315419414151473
c096342c57a6f2c4,2021-03-06,0,0.6792452830188679,0.6576626220581504
d170f6580e1c244f,2021-03-06,1,0.33099297893681046,0.32461411702468224
e2abba69c3371618,2021-03-06,1,0.6428571428571429,0.5776604727830503
f4363f1317b47213,2021-03-06,1,0.43795620437956206,0.4620514796141902
fd92fe0c494d0959,2021-03-06,1,0.84,0.8552976264255963
01f262b68a6a2223,2021-03-13,0,0.5427435387673957,0.6264827421355504
03bdbf2d18f3025d,2021-03-13,1,0.7065820777160983,0.6524418591511912
18c67631b76c18e5,2021-03-13,1,0.7395517867958813,0.7064020915651632
4944437e73071671,2021-03-13,0,0.5324675324675325,0.5760886311956241
70aa6b8f863e6861,2021-03-13,0,0.7241379310344829,0.7314313132595373
8a7b0cd5ad9ca4fe,2021-03-13,0,0.6428571428571429,0.6744498234353231
a6828a6dfb21d33c,2021-03-13,1,0.8122418325197146,0.7899797095766281
bb7ce8a6ba7f7cc5,2021-03-13,1,0.7241379310344829,0.7148020902577974
d0ebb0551377a1c1,2021-03-13,1,0.5427435387673957,0.565343269893756
d15a87087b6f1452,2021-03-13,1,0.6345305608065531,0.6815202438766536
e8adfbbe0053c321,2021-03-13,0,0.4342832531763693,0.4337136493898548
2efbcd870f1f7bc7,2021-03-20,1,0.34929577464788736,0.37074224385417015
55bf7f19a132e0fc,2021-03-20,1,0.447405997144217,0.4315835573664341
68cf99b6551dc3b3,2021-03-20,1,0.5108342361863488,0.5410233910489923
9e45cc594a5a2506,2021-03-20,1,0.783098015142214,0.7923187721966799
a043e279434d5c8c,2021-03-20,0,0.3720626631853787,0.3643994200605789
afc86d1076c4c3a9,2021-03-20,1,0.6548701654431905,0.6728141995880673
b8a0047c927faa75,2021-03-20,1,0.8250000000000002,0.8227666623493533
dcfbbebc0aee6ded,2021-03-20,0,0.33635187580853815,0.3575851715014647
edac9fd482177a64,2021-03-20,0,0.3654694391934467,0.3697246863983987
0aa335dbc4cb3473,2021-03-27,1,0.7634625062908907,0.780522375116679
2220b73ece1730c3,2021-03-27,0,0.35714285714285715,0.4001229258410908
390694c179f05c7f,2021-03-27,1,0.447405997144217,0.5022963310257089
39d188fa9b95d550,2021-03-27,0,0.35714285714285715,0.37087632883481103
41622791b276ad9e,2021-03-27,1,0.5366306721917165,0.5293314750484828
48292a027df02443,2021-03-27,1,0.7107039537126325,0.6717292145055249
4b3af85b0df51d09,2021-03-27,0,0.34929577464788736,0.35003994236011415
6002c24f0b7f8cc7,2021-03-27,0,0.3784721747803632,0.38579078046738363
8317208cfb030ed3,2021-03-27,0,0.42888402625820565,0.4291136234643919
b1eff235241e719b,2021-03-27,0,0.4435793295775703,0.44048006374299586
0992795fd0fa06d0,2021-04-10,0,0.5217391304347826,0.5488247867897961
1fee9eca658d9808,2021-04-10,0,0.3720626631853787,0.3388221269108197
3209bcfaf95de90b,2021-04-10,1,0.6888888888888889,0.7678629931686336
444f0a732695dc81,2021-04-10,0,0.7285666997682886,0.7282470532054404
646eeca9447c6965,2021-04-10,0,0.42888402625820565,0.438459463558755
71b81d8199a0fa19,2021-04-10,1,0.41178845377472745,0.442820740750902
7aebf01b5afc0109,2021-04-10,1,0.35714285714285715,0.28055477221467934
93a1cd50374397c0,2021-04-10,1,0.5711159737417942,0.5950475634350902
998296216e7171ed,2021-04-10,0,0.33635187580853815,0.2725568651496655
ac9a8b73e58f3d71,2021-04-10,0,0.4782608695652174,0.5412230849378864
ddd63237f1b857a6,2021-04-10,1,0.7195253505933118,0.6870024826531543
e27c28928ed4390f,2021-04-10,0,0.3158617532616159,0.3005626915061354
0b2c3c4306620d6d,2021-04-17,1,0.7362296353762606,0.7789379549261845
24ff385ca78c80d3,2021-04-17,1,0.7697368421052633,0.8103817686629444
25d4376e00b16510,2021-04-17,1,0.3111111111111111,0.30654707703804224
627c0a50cff30405,2021-04-17,0,0.5324675324675325,0.5386493505499534
8d634c9240f161dd,2021-04-17,1,0.6690070210631895,0.6317464063304143
a33ecd2c88154890,2021-04-17,1,0.5882115462252725,0.607191772094015
a850ba762f3c5334,2021-04-17,0,0.7241379310344829,0.7074668270853776
f2c82f027201ba21,2021-04-17,1,0.4572564612326044,0.4561945358457285
f67aa0b16e16a9ea,2021-04-17,1,0.6841382467383841,0.683877395120255
fdfe4e7cb2d0b665,2021-04-17,1,0.5962732919254659,0.6049885982792115
00bbcd4a6d647fdf,2021-04-24,1,0.3111111111111111,0.34528234315604495
1820fed0fbcf6294,2021-04-24,1,0.40372670807453415,0.4032702673438521
34d2632fd26e7078,2021-04-24,1,0.7900763358778627,0.8089747177730018
512af32553d9bd70,2021-04-24,0,0.46753246753246747,0.4971020881477592
6a5eb525331fa1fc,2021-04-24,1,0.7328244274809161,0.7643517669237655
6a7347d1da8a2b87,2021-04-24,1,0.6792452830188679,0.714224274630079
6d8da45352344964,2021-04-24,0,0.6428571428571429,0.6501821912020731
c5dfce1eaa2dc169,2021-04-24,1,0.6187175043327556,0.5679504543031897
f5dd0a24a7dba53c,2021-04-24,0,0.447405997144217,0.4853931051761766
26202a4bd36d3fd2,2021-05-01,1,0.7195253505933118,0.7542538998155571
2ef09c8fe29251ac,2021-05-01,0,0.6841382467383841,0.6855979635763475
2f82e8079ba354f4,2021-05-01,1,0.6581196581196581,0.6893570196376773
394802bb096b403e,2021-05-01,0,0.5217391304347826,0.5047899644381049
3d790112d2e6d851,2021-05-01,0,0.5366306721917165,0.4864875122370583
78dc032441394331,2021-05-01,1,0.6345305608065531,0.6552200240248635
c9c79de21823d941,2021-05-01,0,0.41178845377472745,0.3939945680885232
d6b5a6ad27a730ae,2021-05-01,1,0.778440562420111,0.7803547306143772
d72f9b3ac742a9e3,2021-05-01,0,0.5994128799461808,0.5840636270674124
ffd8e8575a551875,2021-05-01,1,0.6841382467383841,0.6346262499347974
00fbeda449926c13,2021-05-08,1,0.4167769251124636,0.4044793820708281
178c4926223dca0c,2021-05-08,1,0.37037037037037035,0.429557139821667
295a0bf12a7373c0,2021-05-08,0,0.4342832531763693,0.4352586429358258
37fda56a435a9b24,2021-05-08,0,0.34929577464788736,0.3483990692513758
3f71ac21472f994c,2021-05-08,0,0.3784721747803632,0.42016316536328396
4ffbadfb86284af5,2021-05-08,0,0.6888888888888889,0.7008485990025373
8a95f0e3f9111f0c,2021-05-08,1,0.41178845377472745,0.3894179596499553
db2c805201a3116e,2021-05-08,0,0.5798319327731092,0.5713914613865362
1f2f27b36e79da74,2021-05-15,0,0.43795620437956206,0.4257489014035871
2b894d87ad9aae05,2021-05-15,1,0.4782608695652174,0.5272317949210261
5573d46130d6b967,2021-05-15,1,0.4956702459300312,0.4851546905613891
6655a8da2655f2d0,2021-05-15,0,0.5746439580499061,0.5616985074712428
be2e28ba3bdeb400,2021-05-15,1,0.46753246753246747,0.4909227760375038
bfd672cac0726a9a,2021-05-15,0,0.674203744225626,0.7052506877908006
ca22bafab913aae7,2021-05-15,0,0.5151837230488916,0.4389222991252073
cfbaeb80b5ff7c00,2021-05-15,0,0.4253560419500938,0.41813500759914446
de332779baa1b103,2021-05-15,1,0.6636481241914618,0.6932863691512556
fef29aa73bd5b907,2021-05-15,1,0.5427435387673957,0.5693793738663622
138f719d370e8ba0,2021-05-22,0,0.6220052756098223,0.5861021192123569
16369fa06392f6a0,2021-05-22,0,0.5564206704224298,0.5285592469113988
3627f5133ce55902,2021-05-22,1,0.7490483575355985,0.7419509150650108
559c0c3d752f327a,2021-05-22,0,0.6220052756098223,0.5098889369448683
7f8340dfe4220c3e,2021-05-22,1,0.5467333541731791,0.5884147273527769
82d48296fd06c27f,2021-05-22,0,0.19354838709677422,0.16580651177523426
ae0afbff5ba07a34,2021-05-22,1,0.42888402625820565,0.4429453985038544
b381dc272b32ce03,2021-05-22,1,0.7550141337999732,0.725832006584491
c7cf2194fe5c751f,2021-05-22,1,0.674203744225626,0.66321322229895
d16f7ab4e28171ea,2021-05-22,1,0.5427435387673957,0.5596635481001518
d44a814b106b94ff,2021-05-22,1,0.8027415580073554,0.7900421030677827
e624d85a0d718578,2021-05-22,1,0.46753246753246747,0.4766276745708324
0716a38768a34789,2021-06-05,0,0.6341463414634145,0.6538537500782298
23b943e9ce495f0b,2021-06-05,0,0.33880903490759745,0.33458066961614413
2c0cddd12deb7450,2021-06-05,1,0.5126539564703898,0.5615193633608838
419d1e29668b57fb,2021-06-05,1,0.7473182359952324,0.7397307528900945
58c5d506181812fa,2021-06-05,1,0.3560327776207968,0.3270742940871862
5c0e5d850d8e661f,2021-06-05,1,0.4599960684096718,0.41035942930713254
73a83b2595416f0a,2021-06-05,1,0.6341463414634145,0.6129301838807506
827aacd14f80e8f3,2021-06-05,0,0.6611909650924026,0.6348767997077137
9252ad2304fd9a26,2021-06-05,0,0.6053006554573952,0.5606622772981882
bb6438338bb8aebf,2021-06-05,1,0.5689655172413793,0.5862642923592227
f187c7ec92f43828,2021-06-05,0,0.3946993445426048,0.3632482118315072
0f51869f98afa6c0,2021-06-12,0,0.623003194888179,0.6166563450571881
1b4d5dbf5f663a97,2021-06-12,1,0.5888285492629945,0.633452669323535
34d38d77c1d3f00e,2021-06-12,1,0.6695178849144635,0.7114511692126849
43dfb2c1e5fecac9,2021-06-12,0,0.35010940919037203,0.3460886352737027
4560734220b96851,2021-06-12,1,0.30549898167006106,0.30438747784601905
6cd44e1b2d093ea4,2021-06-12,1,0.6665837272953471,0.7274883119210357
7d2051c6bae907cb,2021-06-12,0,0.5702592087312415,0.5393963867899189
84cde29aebf6c00c,2021-06-12,0,0.4935930292157868,0.5274285339766466
9127a6430e46292c,2021-06-12,1,0.5689655172413793,0.5444013307708114
b070b8c2c489d838,2021-06-12,1,0.7913043478260869,0.8338674869905516
d4ad90ac58429b64,2021-06-12,0,0.6378504672897196,0.636517881800698
d66164d2c770da68,2021-06-12,1,0.6702870442203258,0.6781461458041578
dedb74ee9d84deab,2021-06-12,1,0.5287958115183247,0.5846245437207502
1e9f081a84e7ec18,2021-06-19,0,0.5400039315903282,0.5282673029622672
2bdf774dc8b17504,2021-06-19,1,0.38560064716192527,0.37378792296173274
50cae63d530ede7c,2021-06-19,1,0.4128584935392373,0.40354427912916996
53ed3f8f653b37b2,2021-06-19,0,0.44783390795982614,0.48323054052031333
6fd9a013cea5a403,2021-06-19,0,0.3146551724137931,0.3017008847937733
744627aec853874e,2021-06-19,0,0.685344827586207,0.7011002718112899
87c8e086c29ae543,2021-06-19,1,0.5871415064607627,0.6563075919345476
a83ebbf013905949,2021-06-19,1,0.6611909650924026,0.6530464421285133
bb1ac382e0277b3f,2021-06-19,0,0.47368421052631565,0.46050763980929077
d3c0dfa57950aefd,2021-06-19,0,0.43103448275862083,0.39349356456951595
d684d8b02ab53031,2021-06-19,1,0.4048828569262264,0.4152517207101494
e8fd128286788a6d,2021-06-19,1,0.5721476510067114,0.5910546012692561
086c2a0cae0835c4,2021-06-26,1,0.7161380760469599,0.8640408920824956
0eac7075bf3d7ab7,2021-06-26,1,0.7475083056478405,0.743740566248629
23c7c6ceee34585f,2021-06-26,0,0.43103448275862083,0.4118832913161034
4341ebb5a56e6943,2021-06-26,1,0.6781609195402298,0.6449037023332246
5357dab4d331eb18,2021-06-26,1,0.6053006554573952,0.6486740753454449
78afed76d0e9a639,2021-06-26,1,0.5776397515527951,0.6051720696623019
81de3929330076d2,2021-06-26,0,0.6695178849144635,0.6756665012691712
85099c6378ff87c5,2021-06-26,1,0.5475460122699387,0.5580848062342234
c9283da5f4d7aaf4,2021-06-26,1,0.5562373308497234,0.5213486373500956
ce0fda34122f3d48,2021-06-26,0,0.6611909650924026,0.6139890643052829
d40eae4425092219,2021-06-26,1,0.6258007230291115,0.6428121757474269
d988760df61f027c,2021-06-26,1,0.6596858638743455,0.7136236856725755
07468b6347ac5e3d,2021-07-10,0,0.3334162727046529,0.3582230855500054
1aba46988c9b58f9,2021-07-10,0,0.4128584935392373,0.4181188455444029
53b480b44b0b51f1,2021-07-10,1,0.5367573011077543,0.5382694304867472
5d5bf07dbfada0e3,2021-07-10,1,0.6359223300970873,0.6312251876505413
7070abfa26c079b8,2021-07-10,0,0.3790849673202614,0.39512377946604654
7d0ce28ce8a77eb1,2021-07-10,1,0.5297741273100617,0.5910199880422099
8245791a3d3403c6,2021-07-10,1,0.4128584935392373,0.4549316111324308
858feabaf429a963,2021-07-10,0,0.48734604352961025,0.49310385256824496
96bbb6c573dac27a,2021-07-10,0,0.3808255659121172,0.3459201069934491
ac0a1d87e9ff4085,2021-07-10,1,0.7207267833109018,0.6688300938755903
dbcc5b5d568efa8b,2021-07-10,1,0.860759493670886,0.8472049256268095
49876b12d440af40,2021-07-17,0,0.7228793511321393,0.7281602734783313
72105dd82d964e7a,2021-07-17,0,0.298804780876494,0.28791883430521303
7d4c160dab6eae73,2021-07-17,1,0.8630136986301371,0.8791426004269178
813444e109995c97,2021-07-17,1,0.6507042253521127,0.6179691242867988
8151659b2bc16f0e,2021-07-17,1,0.7153024911032029,0.6979703876055566
93d5452726f5f364,2021-07-17,0,0.562043795620438,0.5239209075067254
940701effe1d2b6c,2021-07-17,0,0.5798319327731092,0.5921162287627162
f0b83b05f3dd9580,2021-07-17,0,0.37889039242219213,0.3681375240226455
1bde9cb65d31cc76,2021-07-24,1,0.41700735895339336,0.4649763113554386
1be65a0d2c1383f6,2021-07-24,1,0.38848920863309355,0.3401362853893069
214b268e4a92f950,2021-07-24,0,0.6507042253521127,0.6543150261216998
40ce202eaa78860c,2021-07-24,1,0.5217391304347826,0.5276560286518718
43c391b251337c9b,2021-07-24,1,0.6755725190839695,0.6776459590616172
4911094a4ee26868,2021-07-24,0,0.5,0.48672303381865695
4bb77b1d8efc53a9,2021-07-24,0,0.7272727272727274,0.7406033274581976
7c3ad06a520b8716,2021-07-24,0,0.5882115462252725,0.6000431477532878
c13474b85d3ced32,2021-07-24,1,0.7672295755362848,0.7532020965894307
cade0268dec56f3d,2021-07-24,1,0.6581196581196581,0.6451816282825451
dff1dbb8fe1f31cb,2021-07-24,1,0.41178845377472745,0.49980741888654917
12ceec9431fb0827,2021-07-31,1,0.25787965616045844,0.1927236783198169
1978b44503c3d9ff,2021-07-31,0,0.562043795620438,0.5298713543570991
6671b567c4eb9982,2021-07-31,0,0.41178845377472745,0.44968095156840804
8522bc62e8d942ab,2021-07-31,0,0.34929577464788736,0.35386249113704576
96c51bc6316a4b47,2021-07-31,1,0.40372670807453415,0.3918631757199633
9eef9b7967991296,2021-07-31,0,0.6957699520733487,0.7086040185739212
e3ecb94228c2739f,2021-07-31,0,0.6211096075778079,0.6320241105450627
fb9095887dca34c7,2021-07-31,1,0.39596563317146055,0.5471392453691067
3d75081ce43774ca,2021-08-07,1,0.5,0.4611290528936299
85c5dd604d5b3634,2021-08-07,1,0.6428571428571429,0.6581397149008418
962aab0abdd34173,2021-08-07,1,0.46753246753246747,0.5042635379728058
980927e7dcc131c0,2021-08-07,1,0.4891657638136511,0.5190116833934881
9a678f346946b6a4,2021-08-07,1,0.6704377766847024,0.6953693475283593
af9927b5589e708b,2021-08-07,1,0.7421203438395415,0.7686357690918982
bf732e22055e8634,2021-08-07,0,0.27272727272727276,0.2744026964899143
cce232c1b1b2e4a0,2021-08-07,0,0.4891657638136511,0.45538727101971116
dcd0793ff1a43b68,2021-08-07,1,0.7104677060133631,0.7180315472652399
efe985e626a0d8c0,2021-08-07,0,0.5108342361863488,0.5679394701807313
f2336b7545f5f442,2021-08-07,0,0.5711159737417942,0.6061708167977317
0b47788da6de735e,2021-08-21,1,0.6115107913669064,0.6511178032378728
12d2b282561b5e5f,2021-08-21,1,0.4782608695652174,0.4983988573091767
3a9e0fed344fd07d,2021-08-21,0,0.38848920863309355,0.37188523075329294
47230f9b5d7ae037,2021-08-21,1,0.35714285714285715,0.32688341816009414
47a157222b2c9092,2021-08-21,0,0.39596563317146055,0.3395747196714651
5e2ce5aa3a92c2df,2021-08-21,1,0.6115107913669064,0.6202598171099599
755d84d5f4aa4dbf,2021-08-21,1,0.562043795620438,0.591093182607922
8badcb2134c1cdaf,2021-08-21,0,0.5882115462252725,0.5486600591318603
92d39a17e34cf581,2021-08-21,0,0.5882115462252725,0.5575627686919891
bfacb44c24bfe0e9,2021-08-21,1,0.6115107913669064,0.47139330688912107
e1897ff433134cb8,2021-08-21,0,0.5798319327731092,0.5608354493291031
f536ba47f006474a,2021-08-21,1,0.5711159737417942,0.5595266055082685
089a17e450cc98aa,2021-08-28,0,0.5711159737417942,0.6430648935931079
0f3a91caeaa55094,2021-08-28,1,0.6428571428571429,0.6451172902747192
1de342e9309c5f0f,2021-08-28,0,0.8128898128898129,0.8050611693539698
2cb9ba68fc855f33,2021-08-28,1,0.7880184331797234,0.7989858492855425
5086f9fb4fdc2f60,2021-08-28,1,0.6428571428571429,0.6829991740911638
58d5e4afc2dd35d1,2021-08-28,0,0.4891657638136511,0.5088614892067421
5cd1869013741767,2021-08-28,0,0.5324675324675325,0.5291496882014854
ad3aa9520131ff2e,2021-08-28,1,0.8088235294117646,0.846272159993154
be4890f4aaadec28,2021-08-28,1,0.7191400832177531,0.7776914252538843
e24c8aab497b4fe1,2021-08-28,0,0.6957699520733487,0.7544727394712415
ed64e42263bf50bf,2021-08-28,1,0.5711159737417942,0.5993478075434169
ef4484943b1c68a9,2021-08-28,0,0.5798319327731092,0.6013796147944747
06c0c7dda5a5909d,2021-09-04,1,0.5217391304347826,0.45015272047345
14f2bb86fd888e91,2021-09-04,1,0.42016806722689076,0.4293706462863019
3f76035e52e8819b,2021-09-04,1,0.35714285714285715,0.3658369981087671
4fc128b1bdf088b1,2021-09-04,1,0.8259833134684148,0.8384315996572215
8fc238e84c4624a7,2021-09-04,1,0.5711159737417942,0.5781417938063494
a7c38d4d66abf923,2021-09-04,0,0.40372670807453415,0.4035545154824575
ad81be01a461c936,2021-09-04,0,0.5962732919254659,0.596087934254524
b977ffcc6428046f,2021-09-04,1,0.6755725190839695,0.6505365235500433
f09912e9d8eaa968,2021-09-04,1,0.5324675324675325,0.5400535147200473
06b3226c34c17001,2021-09-18,0,0.4891657638136511,0.4682400079269272
0ce63c2148e70b4c,2021-09-18,1,0.7775930160049885,0.7757372732330285
13a8ddb1c3f55ed4,2021-09-18,1,0.8579439252336448,0.8816741634709941
2d42742aade53799,2021-09-18,0,0.447405997144217,0.43701549070832685
401f5f4714132d50,2021-09-18,1,0.6211096075778079,0.6607997945370269
4b5f9b7c31d1205d,2021-09-18,1,0.6115107913669064,0.5929360913955122
576b795e33ddd62d,2021-09-18,1,0.35714285714285715,0.36114512348399985
d06495deb1ff1750,2021-09-18,0,0.46753246753246747,0.44466124385965927
d1621b3da377f34b,2021-09-18,1,0.5798319327731092,0.5473102245776267
dc870fab1e0f15e1,2021-09-18,1,0.8259833134684148,0.8152657421307881
eb10feae98ea7d36,2021-09-18,0,0.5324675324675325,0.5370912091410409
18f1b88d8977c216,2021-09-25,1,0.6211096075778079,0.6448396283374352
7233b2a56438d77a,2021-09-25,1,0.8935018050541516,0.9106594040730885
73f6b72b4889088f,2021-09-25,1,0.8029168309026409,0.7814854362174953
7484298ad57099be,2021-09-25,1,0.40372670807453415,0.47628183845095334
7abc4520f63f2c06,2021-09-25,0,0.5108342361863488,0.4147127151712009
92e006a93f983fb5,2021-09-25,0,0.40372670807453415,0.43501792951155666
b3c23fb2d71bba51,2021-09-25,1,0.5798319327731092,0.5489711999330518
bc276e0f07e30a54,2021-09-25,0,0.2771206488678608,0.22587446664565972
d8189169b2c8a2aa,2021-09-25,0,0.42888402625820565,0.44827367990078104
e7bb37681652c2c2,2021-09-25,0,0.23809523809523808,0.24354346343634675
f085f32bbb3220e1,2021-09-25,0,0.3418803418803419,0.3896532170788968
f4a2806f77ac1cdc,2021-09-25,1,0.6581196581196581,0.6472242572697542
f4df74046a1c4364,2021-09-25,1,0.7553516819571866,0.8073912111493463
16d31775a8dcb31d,2021-10-02,0,0.15953307392996105,0.17433447306178895
37c484012ef24a5b,2021-10-02,1,0.5798319327731092,0.5465154298394116
3b7eb8e56052a2af,2021-10-02,0,0.552594002855783,0.5785681335373859
5f444eac11e55161,2021-10-02,1,0.7054263565891473,0.6706882335588551
6832e9e62da0f9d3,2021-10-02,0,0.30423004792665137,0.2902653876424811
9c33c8d4a381ba70,2021-10-02,0,0.35714285714285715,0.3675626286873628
a00b4e82f9d4f92c,2021-10-02,1,0.8335570469798658,0.8431476220617917
c1e5859053263811,2021-10-02,1,0.5882115462252725,0.6158356081335272
dba710edbc3c29ff,2021-10-02,0,0.4572564612326044,0.43160536645547914
dfa2f5c821a52c63,2021-10-02,0,0.5882115462252725,0.5727367495078945
e7423a91a253b416,2021-10-02,1,0.7153024911032029,0.7421758479198537
149d6b90f33634a4,2021-10-09,0,0.6428571428571429,0.6462849388298205
20f19439e9b100b0,2021-10-09,0,0.3698979591836735,0.40160440743962417
38957d8eb185391c,2021-10-09,0,0.6428571428571429,0.648667976257264
6101249c2cdd1493,2021-10-09,1,0.7001620745542949,0.6904603424180711
777c65184aa63894,2021-10-09,1,0.817258883248731,0.804913985467779
d5ffdb5388ffabc6,2021-10-09,1,0.725752508361204,0.7328580930880878
ddb927b0dfcfac2a,2021-10-09,1,0.725752508361204,0.7593469592699974
df16b9c2fc9722e9,2021-10-09,0,0.35714285714285715,0.36212741234160123
f526892a27b50576,2021-10-09,1,0.7342398022249692,0.7562537267796954
188b63ec6ee1c1c9,2021-10-16,1,0.46753246753246747,0.4661604444628327
330e67abac6e5ce7,2021-10-16,0,0.562043795620438,0.5225873567488073
814d481e79e9a525,2021-10-16,0,0.447405997144217,0.4608796140760684
a2e1116a9fe84aa9,2021-10-16,1,0.25107991360691145,0.24434301876166198
