fight_id,date,won,market_p,model_p,method_complete
24ff385ca78c80d3,2021-04-17,1,0.7697368421052633,0.8137265509136342,True
25d4376e00b16510,2021-04-17,1,0.3111111111111111,0.30138266380022816,True
627c0a50cff30405,2021-04-17,0,0.5324675324675325,0.5631740194246495,True
8d634c9240f161dd,2021-04-17,1,0.6690070210631895,0.6255300356125785,True
a33ecd2c88154890,2021-04-17,1,0.5882115462252725,0.6097275519313131,True
a850ba762f3c5334,2021-04-17,0,0.7241379310344829,0.6884710054083037,True
f2c82f027201ba21,2021-04-17,1,0.4572564612326044,0.5277866740848631,True
f67aa0b16e16a9ea,2021-04-17,1,0.6841382467383841,0.6818228462425292,True
fdfe4e7cb2d0b665,2021-04-17,1,0.5962732919254659,0.6058392043097028,True
00bbcd4a6d647fdf,2021-04-24,1,0.3111111111111111,0.39355731584899584,True
1820fed0fbcf6294,2021-04-24,1,0.40372670807453415,0.4598855351790265,True
34d2632fd26e7078,2021-04-24,1,0.7900763358778627,0.799559306537564,True
512af32553d9bd70,2021-04-24,0,0.46753246753246747,0.4970149487075924,True
6a5eb525331fa1fc,2021-04-24,1,0.7328244274809161,0.7634823428107166,True
6a7347d1da8a2b87,2021-04-24,1,0.6792452830188679,0.7181227217776077,True
6d8da45352344964,2021-04-24,0,0.6428571428571429,0.648777942562856,False
c5dfce1eaa2dc169,2021-04-24,1,0.6187175043327556,0.5706852270406527,True
f5dd0a24a7dba53c,2021-04-24,0,0.447405997144217,0.4920002874371921,True
26202a4bd36d3fd2,2021-05-01,1,0.7195253505933118,0.7497920972778441,True
2ef09c8fe29251ac,2021-05-01,0,0.6841382467383841,0.6992926004292942,True
2f82e8079ba354f4,2021-05-01,1,0.6581196581196581,0.6907123522592997,True
394802bb096b403e,2021-05-01,0,0.5217391304347826,0.5102313266031764,True
3d790112d2e6d851,2021-05-01,0,0.5366306721917165,0.49944827774580247,True
78dc032441394331,2021-05-01,1,0.6345305608065531,0.666044913179664,True
c9c79de21823d941,2021-05-01,0,0.41178845377472745,0.3876928058693871,True
d6b5a6ad27a730ae,2021-05-01,1,0.778440562420111,0.7867407736694989,True
d72f9b3ac742a9e3,2021-05-01,0,0.5994128799461808,0.5867541463789921,False
ffd8e8575a551875,2021-05-01,1,0.6841382467383841,0.6517641542746208,True
00fbeda449926c13,2021-05-08,1,0.4167769251124636,0.41681480464759896,True
178c4926223dca0c,2021-05-08,1,0.37037037037037035,0.41916531723473804,True
295a0bf12a7373c0,2021-05-08,0,0.4342832531763693,0.4296363612671934,True
37fda56a435a9b24,2021-05-08,0,0.34929577464788736,0.4155723566294965,True
3f71ac21472f994c,2021-05-08,0,0.3784721747803632,0.420354807010149,True
4ffbadfb86284af5,2021-05-08,0,0.6888888888888889,0.698038209800571,True
8a95f0e3f9111f0c,2021-05-08,1,0.41178845377472745,0.38695860296798035,True
db2c805201a3116e,2021-05-08,0,0.5798319327731092,0.5649274930988604,True
1f2f27b36e79da74,2021-05-15,0,0.43795620437956206,0.41891373459598163,True
2b894d87ad9aae05,2021-05-15,1,0.4782608695652174,0.5218502876314394,True
5573d46130d6b967,2021-05-15,1,0.4956702459300312,0.4885694615758877,True
6655a8da2655f2d0,2021-05-15,0,0.5746439580499061,0.5528195510122117,True
be2e28ba3bdeb400,2021-05-15,1,0.46753246753246747,0.4873660059630929,True
bfd672cac0726a9a,2021-05-15,0,0.674203744225626,0.7041445800080828,True
ca22bafab913aae7,2021-05-15,0,0.5151837230488916,0.42676996510434295,True
cfbaeb80b5ff7c00,2021-05-15,0,0.4253560419500938,0.4026959804255678,True
de332779baa1b103,2021-05-15,1,0.6636481241914618,0.6886849808469104,True
fef29aa73bd5b907,2021-05-15,1,0.5427435387673957,0.5618724155907521,True
138f719d370e8ba0,2021-05-22,0,0.6220052756098223,0.5985438020551678,True
16369fa06392f6a0,2021-05-22,0,0.5564206704224298,0.5341031935660977,True
3627f5133ce55902,2021-05-22,1,0.7490483575355985,0.741928181925763,True
559c0c3d752f327a,2021-05-22,0,0.6220052756098223,0.5209519661194859,True
7f8340dfe4220c3e,2021-05-22,1,0.5467333541731791,0.571367652907957,True
82d48296fd06c27f,2021-05-22,0,0.19354838709677422,0.18034085556605586,True
ae0afbff5ba07a34,2021-05-22,1,0.42888402625820565,0.5183262259056539,True
b381dc272b32ce03,2021-05-22,1,0.7550141337999732,0.7364696240492157,True
c7cf2194fe5c751f,2021-05-22,1,0.674203744225626,0.6561238171407794,False
d16f7ab4e28171ea,2021-05-22,1,0.5427435387673957,0.5634643160617399,True
d44a814b106b94ff,2021-05-22,1,0.8027415580073554,0.7845587189305373,True
e624d85a0d718578,2021-05-22,1,0.46753246753246747,0.4842719113953652,True
0716a38768a34789,2021-06-05,0,0.6341463414634145,0.6627297227972263,True
23b943e9ce495f0b,2021-06-05,0,0.33880903490759745,0.33246531410243085,True
2c0cddd12deb7450,2021-06-05,1,0.5126539564703898,0.5636678232903768,True
419d1e29668b57fb,2021-06-05,1,0.7473182359952324,0.7359292655020402,True
58c5d506181812fa,2021-06-05,1,0.3560327776207968,0.3233604215500746,True
5c0e5d850d8e661f,2021-06-05,1,0.4599960684096718,0.41748008888914184,True
73a83b2595416f0a,2021-06-05,1,0.6341463414634145,0.598105645812691,True
827aacd14f80e8f3,2021-06-05,0,0.6611909650924026,0.6421091319744641,True
9252ad2304fd9a26,2021-06-05,0,0.6053006554573952,0.5553200854810327,True
bb6438338bb8aebf,2021-06-05,1,0.5689655172413793,0.5924277367769869,True
f187c7ec92f43828,2021-06-05,0,0.3946993445426048,0.4339907401396713,True
0f51869f98afa6c0,2021-06-12,0,0.623003194888179,0.6087819162324187,True
1b4d5dbf5f663a97,2021-06-12,1,0.5888285492629945,0.6283667657588995,True
34d38d77c1d3f00e,2021-06-12,1,0.6695178849144635,0.7102253766045482,True
43dfb2c1e5fecac9,2021-06-12,0,0.35010940919037203,0.3393821922636161,True
4560734220b96851,2021-06-12,1,0.30549898167006106,0.29480188632729665,True
6cd44e1b2d093ea4,2021-06-12,1,0.6665837272953471,0.7210273865315954,True
7d2051c6bae907cb,2021-06-12,0,0.5702592087312415,0.5340547116692932,True
84cde29aebf6c00c,2021-06-12,0,0.4935930292157868,0.5212266098193559,True
9127a6430e46292c,2021-06-12,1,0.5689655172413793,0.5325216226326948,True
b070b8c2c489d838,2021-06-12,1,0.7913043478260869,0.8329634940603823,True
d4ad90ac58429b64,2021-06-12,0,0.6378504672897196,0.6353724741241619,True
d66164d2c770da68,2021-06-12,1,0.6702870442203258,0.6657972513697934,True
dedb74ee9d84deab,2021-06-12,1,0.5287958115183247,0.5809968929469917,True
1e9f081a84e7ec18,2021-06-19,0,0.5400039315903282,0.5408882673631041,True
2bdf774dc8b17504,2021-06-19,1,0.38560064716192527,0.3666536808566357,True
50cae63d530ede7c,2021-06-19,1,0.4128584935392373,0.46135337488228023,True
53ed3f8f653b37b2,2021-06-19,0,0.44783390795982614,0.5058608295039358,True
6fd9a013cea5a403,2021-06-19,0,0.3146551724137931,0.30157457282312994,False
744627aec853874e,2021-06-19,0,0.685344827586207,0.7064553314240801,True
87c8e086c29ae543,2021-06-19,1,0.5871415064607627,0.666986018441521,True
a83ebbf013905949,2021-06-19,1,0.6611909650924026,0.655927471919063,True
bb1ac382e0277b3f,2021-06-19,0,0.47368421052631565,0.4613034398500544,True
d3c0dfa57950aefd,2021-06-19,0,0.43103448275862083,0.3894621639388604,True
d684d8b02ab53031,2021-06-19,1,0.4048828569262264,0.40924680537680813,True
e8fd128286788a6d,2021-06-19,1,0.5721476510067114,0.5831751908636469,True
086c2a0cae0835c4,2021-06-26,1,0.7161380760469599,0.8584455271211293,True
0eac7075bf3d7ab7,2021-06-26,1,0.7475083056478405,0.7417019434553979,True
23c7c6ceee34585f,2021-06-26,0,0.43103448275862083,0.46235861937062833,True
4341ebb5a56e6943,2021-06-26,1,0.6781609195402298,0.6391998410757261,True
5357dab4d331eb18,2021-06-26,1,0.6053006554573952,0.7039638538401436,True
78afed76d0e9a639,2021-06-26,1,0.5776397515527951,0.6239394291710357,True
81de3929330076d2,2021-06-26,0,0.6695178849144635,0.6786275307327384,True
85099c6378ff87c5,2021-06-26,1,0.5475460122699387,0.550154124140721,True
c9283da5f4d7aaf4,2021-06-26,1,0.5562373308497234,0.5262104521002826,True
ce0fda34122f3d48,2021-06-26,0,0.6611909650924026,0.6052066412620533,True
d40eae4425092219,2021-06-26,1,0.6258007230291115,0.6677844133870708,True
d988760df61f027c,2021-06-26,1,0.6596858638743455,0.7109347622287607,True
07468b6347ac5e3d,2021-07-10,0,0.3334162727046529,0.36039556895821606,True
1aba46988c9b58f9,2021-07-10,0,0.4128584935392373,0.44133722943255954,True
53b480b44b0b51f1,2021-07-10,1,0.5367573011077543,0.5668383514299264,True
5d5bf07dbfada0e3,2021-07-10,1,0.6359223300970873,0.6525638178701862,True
7070abfa26c079b8,2021-07-10,0,0.3790849673202614,0.4038504088875583,True
7d0ce28ce8a77eb1,2021-07-10,1,0.5297741273100617,0.5931859582114257,True
8245791a3d3403c6,2021-07-10,1,0.4128584935392373,0.462617195859269,True
858feabaf429a963,2021-07-10,0,0.48734604352961025,0.5024381396359616,True
96bbb6c573dac27a,2021-07-10,0,0.3808255659121172,0.33748756601037,True
ac0a1d87e9ff4085,2021-07-10,1,0.7207267833109018,0.6939905861831217,True
dbcc5b5d568efa8b,2021-07-10,1,0.860759493670886,0.8467482588112865,True
49876b12d440af40,2021-07-17,0,0.7228793511321393,0.7545586091964332,True
72105dd82d964e7a,2021-07-17,0,0.298804780876494,0.28244572141435775,True
7d4c160dab6eae73,2021-07-17,1,0.8630136986301371,0.87948066782208,True
813444e109995c97,2021-07-17,1,0.6507042253521127,0.6270040962095788,True
8151659b2bc16f0e,2021-07-17,1,0.7153024911032029,0.6899756694274278,True
93d5452726f5f364,2021-07-17,0,0.562043795620438,0.5091425317603018,True
940701effe1d2b6c,2021-07-17,0,0.5798319327731092,0.6015933308126906,True
f0b83b05f3dd9580,2021-07-17,0,0.37889039242219213,0.3812374228855467,True
1bde9cb65d31cc76,2021-07-24,1,0.41700735895339336,0.4631556982471449,True
1be65a0d2c1383f6,2021-07-24,1,0.38848920863309355,0.34506518205370734,True
214b268e4a92f950,2021-07-24,0,0.6507042253521127,0.6727150752119214,True
40ce202eaa78860c,2021-07-24,1,0.5217391304347826,0.5266224112937955,True
43c391b251337c9b,2021-07-24,1,0.6755725190839695,0.6899635185610189,True
4911094a4ee26868,2021-07-24,0,0.5,0.5163965922846037,True
4bb77b1d8efc53a9,2021-07-24,0,0.7272727272727274,0.7514038923655556,True
7c3ad06a520b8716,2021-07-24,0,0.5882115462252725,0.6201729461190427,True
c13474b85d3ced32,2021-07-24,1,0.7672295755362848,0.7466197386782232,True
cade0268dec56f3d,2021-07-24,1,0.6581196581196581,0.6692219900201962,True
dff1dbb8fe1f31cb,2021-07-24,1,0.41178845377472745,0.5001613522416316,True
12ceec9431fb0827,2021-07-31,1,0.25787965616045844,0.1911704894276184,True
1978b44503c3d9ff,2021-07-31,0,0.562043795620438,0.5383524685571051,True
6671b567c4eb9982,2021-07-31,0,0.41178845377472745,0.44521634113991493,True
8522bc62e8d942ab,2021-07-31,0,0.34929577464788736,0.35558035265211224,True
96c51bc6316a4b47,2021-07-31,1,0.40372670807453415,0.40530610245264115,True
9eef9b7967991296,2021-07-31,0,0.6957699520733487,0.715677780876755,True
e3ecb94228c2739f,2021-07-31,0,0.6211096075778079,0.6500091460417118,True
fb9095887dca34c7,2021-07-31,1,0.39596563317146055,0.5369829793676282,True
3d75081ce43774ca,2021-08-07,1,0.5,0.44847364811648727,True
85c5dd604d5b3634,2021-08-07,1,0.6428571428571429,0.6495673582413536,True
962aab0abdd34173,2021-08-07,1,0.46753246753246747,0.5008210651181169,True
980927e7dcc131c0,2021-08-07,1,0.4891657638136511,0.5143022858321802,True
9a678f346946b6a4,2021-08-07,1,0.6704377766847024,0.7064592249931065,True
af9927b5589e708b,2021-08-07,1,0.7421203438395415,0.7616534026985897,True
bf732e22055e8634,2021-08-07,0,0.27272727272727276,0.26728214770227315,True
cce232c1b1b2e4a0,2021-08-07,0,0.4891657638136511,0.4460607729417057,True
dcd0793ff1a43b68,2021-08-07,1,0.7104677060133631,0.7155393860987964,True
efe985e626a0d8c0,2021-08-07,0,0.5108342361863488,0.5598664811239573,True
f2336b7545f5f442,2021-08-07,0,0.5711159737417942,0.5920041702444613,True
0b47788da6de735e,2021-08-21,1,0.6115107913669064,0.6786779919621595,True
12d2b282561b5e5f,2021-08-21,1,0.4782608695652174,0.49666892519964695,True
3a9e0fed344fd07d,2021-08-21,0,0.38848920863309355,0.3727207327427841,True
47230f9b5d7ae037,2021-08-21,1,0.35714285714285715,0.3464054569636996,True
47a157222b2c9092,2021-08-21,0,0.39596563317146055,0.40940662461823796,True
5e2ce5aa3a92c2df,2021-08-21,1,0.6115107913669064,0.6203427146840158,True
755d84d5f4aa4dbf,2021-08-21,1,0.562043795620438,0.5805527015227723,True
8badcb2134c1cdaf,2021-08-21,0,0.5882115462252725,0.5613660637280322,True
92d39a17e34cf581,2021-08-21,0,0.5882115462252725,0.5544663163816329,True
bfacb44c24bfe0e9,2021-08-21,1,0.6115107913669064,0.47796334928490897,True
e1897ff433134cb8,2021-08-21,0,0.5798319327731092,0.5614925178769621,True
f536ba47f006474a,2021-08-21,1,0.5711159737417942,0.5612237570479736,True
089a17e450cc98aa,2021-08-28,0,0.5711159737417942,0.6385026421669697,True
0f3a91caeaa55094,2021-08-28,1,0.6428571428571429,0.6389798722738603,True
1de342e9309c5f0f,2021-08-28,0,0.8128898128898129,0.8217837840503783,True
2cb9ba68fc855f33,2021-08-28,1,0.7880184331797234,0.7983250983795981,True
5086f9fb4fdc2f60,2021-08-28,1,0.6428571428571429,0.6754615404356753,True
58d5e4afc2dd35d1,2021-08-28,0,0.4891657638136511,0.5033099042108174,True
5cd1869013741767,2021-08-28,0,0.5324675324675325,0.51786052521491,True
ad3aa9520131ff2e,2021-08-28,1,0.8088235294117646,0.843898557441631,True
be4890f4aaadec28,2021-08-28,1,0.7191400832177531,0.8028094702172535,True
e24c8aab497b4fe1,2021-08-28,0,0.6957699520733487,0.767290436241389,True
ed64e42263bf50bf,2021-08-28,1,0.5711159737417942,0.5919174133358144,True
ef4484943b1c68a9,2021-08-28,0,0.5798319327731092,0.5821994363766144,True
06c0c7dda5a5909d,2021-09-04,1,0.5217391304347826,0.44886335697484064,True
14f2bb86fd888e91,2021-09-04,1,0.42016806722689076,0.4370382871278851,True
3f76035e52e8819b,2021-09-04,1,0.35714285714285715,0.3664424326423149,True
4fc128b1bdf088b1,2021-09-04,1,0.8259833134684148,0.8366449364090034,True
8fc238e84c4624a7,2021-09-04,1,0.5711159737417942,0.6009998855637914,True
a7c38d4d66abf923,2021-09-04,0,0.40372670807453415,0.421258938000217,True
ad81be01a461c936,2021-09-04,0,0.5962732919254659,0.6038554475878222,True
b977ffcc6428046f,2021-09-04,1,0.6755725190839695,0.6677813455988251,True
f09912e9d8eaa968,2021-09-04,1,0.5324675324675325,0.5546978963100015,True
06b3226c34c17001,2021-09-18,0,0.4891657638136511,0.476082510058624,True
0ce63c2148e70b4c,2021-09-18,1,0.7775930160049885,0.7937349090508996,True
13a8ddb1c3f55ed4,2021-09-18,1,0.8579439252336448,0.8797064460866459,True
2d42742aade53799,2021-09-18,0,0.447405997144217,0.4678078237279592,True
401f5f4714132d50,2021-09-18,1,0.6211096075778079,0.6693479308473974,True
4b5f9b7c31d1205d,2021-09-18,1,0.6115107913669064,0.6061978307672936,True
576b795e33ddd62d,2021-09-18,1,0.35714285714285715,0.3679391414487471,True
d06495deb1ff1750,2021-09-18,0,0.46753246753246747,0.4443927848812789,True
d1621b3da377f34b,2021-09-18,1,0.5798319327731092,0.5464372025302322,True
dc870fab1e0f15e1,2021-09-18,1,0.8259833134684148,0.8296605039445967,True
eb10feae98ea7d36,2021-09-18,0,0.5324675324675325,0.5484450148828227,True
18f1b88d8977c216,2021-09-25,1,0.6211096075778079,0.6591610651030755,True
7233b2a56438d77a,2021-09-25,1,0.8935018050541516,0.9139641731967859,True
73f6b72b4889088f,2021-09-25,1,0.8029168309026409,0.7748581197023863,False
7484298ad57099be,2021-09-25,1,0.40372670807453415,0.4862124007878918,True
7abc4520f63f2c06,2021-09-25,0,0.5108342361863488,0.44440968725237984,True
92e006a93f983fb5,2021-09-25,0,0.40372670807453415,0.44234421060521234,True
b3c23fb2d71bba51,2021-09-25,1,0.5798319327731092,0.5434812379906891,True
bc276e0f07e30a54,2021-09-25,0,0.2771206488678608,0.2308093319289953,True
d8189169b2c8a2aa,2021-09-25,0,0.42888402625820565,0.449836228574039,True
e7bb37681652c2c2,2021-09-25,0,0.23809523809523808,0.231281223830546,True
f085f32bbb3220e1,2021-09-25,0,0.3418803418803419,0.3867008854875586,True
f4a2806f77ac1cdc,2021-09-25,1,0.6581196581196581,0.6539521414595126,True
f4df74046a1c4364,2021-09-25,1,0.7553516819571866,0.802623311161267,True
16d31775a8dcb31d,2021-10-02,0,0.15953307392996105,0.1774239389590119,True
37c484012ef24a5b,2021-10-02,1,0.5798319327731092,0.5688787137594102,True
3b7eb8e56052a2af,2021-10-02,0,0.552594002855783,0.6001011228967615,True
5f444eac11e55161,2021-10-02,1,0.7054263565891473,0.6589625254273683,True
6832e9e62da0f9d3,2021-10-02,0,0.30423004792665137,0.3032591165689119,True
9c33c8d4a381ba70,2021-10-02,0,0.35714285714285715,0.3874442164910151,True
