fight_id,date,fold,won,market_p,depth1_p,depth2_p,abs_logit_residual,bet_side,bet_won,outcome_side,implied_probability,bet_raw_implied_p,bet_decimal_odds,profit_units,logit_decile
83da743f6dda7dcc,2021-01-23,2021,1,0.4632426988922457,0.5307526324462293,0.5623270902427013,0.2704609295652878,red,1,red,0.4878048780487805,0.4878048780487805,2.0500000000000003,1.0500000000000003,9
92f569a6d9374b86,2021-01-23,2021,1,0.5400039315903282,0.5063939436597211,0.4707942570416825,0.1347813088318311,blue,0,blue,0.4878048780487805,0.4878048780487805,2.0500000000000003,-1.0,6
a5075f4eaee6036f,2021-01-23,2021,0,0.5400039315903282,0.560211087959306,0.5673949559344741,0.08166031130943674,red,0,red,0.5726495726495726,0.5726495726495726,1.746268656716418,-1.0,4
aaf45b095452be23,2021-01-23,2021,1,0.4873460435296102,0.5171503358650992,0.5091252047000143,0.11925490280783299,red,1,red,0.5145631067961165,0.5145631067961165,1.9433962264150944,0.9433962264150944,6
c597fd8bb66d54d8,2021-01-23,2021,0,0.7293934681181959,0.7357212444472601,0.7354462788279383,0.032299395468567305,red,0,red,0.7701149425287356,0.7701149425287356,1.2985074626865674,-1.0,2
cd08b68f0bafafbf,2021-01-23,2021,1,0.270606531881804,0.2541264823762589,0.25251106284657,0.08517646398815926,blue,0,blue,0.7701149425287356,0.7701149425287356,1.2985074626865674,-1.0,4
f3ccbfd7036f3cf3,2021-01-23,2021,0,0.1938895417156287,0.1855402676340994,0.182608512016881,0.054320899839856995,blue,1,blue,0.8484848484848485,0.8484848484848485,1.1785714285714286,0.1785714285714286,3
2c81668d1459991f,2021-02-06,2021,1,0.5263157894736842,0.509638619356449,0.5111161506554945,0.06680126139895484,blue,0,blue,0.5,0.5,2.0,-1.0,3
86d6e09932c5b551,2021-02-06,2021,1,0.3428571428571428,0.3137754063933595,0.2975959656441662,0.13193994021032096,blue,0,blue,0.696969696969697,0.696969696969697,1.434782608695652,-1.0,6
8b9bdacca749ec90,2021-02-06,2021,0,0.3826322930800542,0.3921485175846982,0.3832383023028767,0.04010040765562878,red,0,red,0.4,0.4,2.5,-1.0,2
9ef858837dfc65eb,2021-02-06,2021,1,0.7619047619047619,0.7645197419804258,0.7673791637558254,0.01446995874137702,red,1,red,0.8,0.8,1.25,0.25,1
af8ea6db042674ef,2021-02-06,2021,0,0.6702870442203258,0.6203374714976103,0.5548636361876311,0.21850273630847172,blue,1,blue,0.3472222222222222,0.3472222222222222,2.88,1.88,9
bbade63ca780668f,2021-02-06,2021,0,0.5324675324675325,0.5301510399850743,0.5058320769885056,0.009302462583525004,blue,1,blue,0.4878048780487805,0.4878048780487805,2.0500000000000003,1.0500000000000003,1
d65da3a3bc675449,2021-02-06,2021,0,0.6053006554573952,0.5800443508978078,0.5709504328088483,0.10464550438408204,blue,1,blue,0.4166666666666667,0.4166666666666667,2.4,1.4,5
f4fbb11055301e75,2021-02-06,2021,0,0.6556291390728478,0.6749326090619897,0.6650428832961244,0.08670419834185616,red,0,red,0.6923076923076923,0.6923076923076923,1.4444444444444444,-1.0,4
17616514e8fdacb9,2021-02-13,2021,1,0.4831460674157303,0.5081670479700889,0.5545765511475369,0.10011237846155799,red,1,red,0.5,0.5,2.0,1.0,5
25b8c932da5e91f4,2021-02-13,2021,0,0.5,0.5170695842864146,0.4651834874396212,0.06830488145351389,red,0,red,0.5169082125603864,0.5169082125603864,1.9345794392523366,-1.0,3
26fbf026beb8e9f8,2021-02-13,2021,1,0.6480904580593055,0.6895646640809802,0.7154756155035761,0.18742873214867517,red,1,red,0.6721311475409836,0.6721311475409836,1.4878048780487805,0.4878048780487805,8
54e2490959f66dc2,2021-02-13,2021,1,0.689615756616548,0.746693453619747,0.7695482722959112,0.2827307865868076,red,1,red,0.71671388101983,0.71671388101983,1.3952569169960474,0.39525691699604737,10
8cf076524cad5a55,2021-02-13,2021,1,0.7824011456758693,0.7834935462897945,0.7851660677822446,0.006428135336650209,red,1,red,0.8171846435100548,0.8171846435100548,1.2237136465324385,0.22371364653243853,1
9201312dd860fa5a,2021-02-13,2021,0,0.389784000562865,0.4043332258793,0.4444203092479771,0.0607781985787767,red,0,red,0.40816326530612246,0.40816326530612246,2.4499999999999997,-1.0,3
96b1430379c0694a,2021-02-13,2021,0,0.7941470428363521,0.7955981844054213,0.77039029557371,0.00890000123224044,red,0,red,0.8296422487223168,0.8296422487223168,1.2053388090349075,-1.0,1
be94e5b7a35ce5f2,2021-02-13,2021,1,0.7069403957079948,0.7339960706737607,0.718141953498976,0.13442225425183074,red,1,red,0.7354497354497355,0.7354497354497355,1.3597122302158273,0.3597122302158273,6
f98e954823bd6e02,2021-02-13,2021,0,0.4557395319216686,0.4726942960138622,0.4669149155142735,0.06817489657391104,red,0,red,0.4716981132075472,0.4716981132075472,2.12,-1.0,3
05ceb8b2f93993a6,2021-02-20,2021,1,0.5203045685279188,0.5385032108032246,0.5640452770297791,0.07305539839567553,red,1,red,0.5555555555555556,0.5555555555555556,1.7999999999999998,0.7999999999999998,4
15b1c7ddc4415fdd,2021-02-20,2021,0,0.3146551724137931,0.3299505912005193,0.3661052256274929,0.07003622654501551,red,0,red,0.3333333333333333,0.3333333333333333,3.0,-1.0,4
1d892fec31dc7ad7,2021-02-20,2021,0,0.422360248447205,0.3724432339857254,0.343672563670765,0.2086577084828123,blue,1,blue,0.6078431372549019,0.6078431372549019,1.6451612903225807,0.6451612903225807,9
82243207b4dfce87,2021-02-20,2021,0,0.6209150326797385,0.6315073832113235,0.6267608714777252,0.04525507663707107,red,0,red,0.6551724137931034,0.6551724137931034,1.5263157894736843,-1.0,3
8f7328fe18806fb0,2021-02-20,2021,0,0.3946993445426048,0.4474965885127073,0.4983451393090404,0.2168102699804722,red,0,red,0.4166666666666667,0.4166666666666667,2.4,-1.0,9
931fd51ab69fb443,2021-02-20,2021,1,0.4501789414202298,0.4110753497376041,0.405053984852533,0.15957399090455598,blue,0,blue,0.5815899581589958,0.5815899581589958,1.7194244604316546,-1.0,7
990c2378caec68d4,2021-02-20,2021,0,0.4736842105263156,0.4212179230936973,0.3601726619028251,0.21241518085820976,blue,1,blue,0.5555555555555556,0.5555555555555556,1.7999999999999998,0.7999999999999998,9
b12bc15f384ecc42,2021-02-20,2021,0,0.7619047619047619,0.8166109481471022,0.8498682318257277,0.3304021133968338,red,0,red,0.8,0.8,1.25,-1.0,10
b9cd4910f0ecff45,2021-02-20,2021,1,0.3790849673202614,0.3237883664020874,0.2946680145988756,0.24298210119227764,blue,0,blue,0.6551724137931034,0.6551724137931034,1.5263157894736843,-1.0,9
c3b6aa47e7532a7b,2021-02-20,2021,1,0.6781609195402298,0.66403936338398,0.6415974255318638,0.06398550397816494,blue,0,blue,0.3389830508474576,0.3389830508474576,2.95,-1.0,3
e175c1a0bff30187,2021-02-20,2021,0,0.5,0.5640392091567354,0.6289169004461937,0.25757145881652815,red,0,red,0.5283018867924528,0.5283018867924528,1.8928571428571428,-1.0,9
11a83369d49ad138,2021-02-27,2021,0,0.3720626631853787,0.3534049890044148,0.3613929154184394,0.08072738272758684,blue,1,blue,0.6491228070175439,0.6491228070175439,1.5405405405405406,0.5405405405405406,4
3a4e2dffcdd1c838,2021-02-27,2021,0,0.2758620689655172,0.3155398084325229,0.3252567116018079,0.19073525967578953,red,0,red,0.2857142857142857,0.2857142857142857,3.5,-1.0,8
3eac2d47ac252f4b,2021-02-27,2021,0,0.6581196581196581,0.6748919377303573,0.6989301110119804,0.07546899171002075,red,0,red,0.6875,0.6875,1.4545454545454546,-1.0,4
4a704dae3091adaf,2021-02-27,2021,0,0.3363518758085381,0.3436465489801918,0.332838017152584,0.03250842828945821,red,0,red,0.3508771929824561,0.3508771929824561,2.85,-1.0,2
6a0341234ecc4e87,2021-02-27,2021,1,0.5798319327731092,0.5568053012171587,0.5487691407879773,0.09387704346156328,blue,0,blue,0.43478260869565216,0.43478260869565216,2.3000000000000003,-1.0,5
a7315147a7022a93,2021-02-27,2021,1,0.3451298345568095,0.4443210119452289,0.461634158594189,0.41687285017432146,red,1,red,0.3597122302158273,0.3597122302158273,2.7800000000000002,1.7800000000000002,10
bc86601cf781a89c,2021-02-27,2021,1,0.5914733980829453,0.6636993604831871,0.7052041110903726,0.30976408061782823,red,1,red,0.6108949416342413,0.6108949416342413,1.6369426751592355,0.6369426751592355,10
c2ee423d1f0b4f6f,2021-02-27,2021,1,0.447405997144217,0.4131618000617031,0.3969125941264327,0.13975275250818978,blue,0,blue,0.574468085106383,0.574468085106383,1.7407407407407405,-1.0,7
04a788abbbd1f256,2021-03-06,2021,0,0.3720626631853787,0.3639566096362224,0.3455623268356557,0.03485403878303761,blue,1,blue,0.6491228070175439,0.6491228070175439,1.5405405405405406,0.5405405405405406,2
15c9cb5f9320c555,2021-03-06,2021,0,0.5260865852617197,0.5370796798150131,0.4924699555622245,0.044150344128009014,red,0,red,0.5495495495495496,0.5495495495495496,1.8196721311475408,-1.0,2
2704d31de2c2f43b,2021-03-06,2021,1,0.5882115462252725,0.6077273415178381,0.6198101458747287,0.08119227465891754,red,1,red,0.6078431372549019,0.6078431372549019,1.6451612903225807,0.6451612903225807,4
50ef636148fa6fac,2021-03-06,2021,0,0.320754716981132,0.4154448767664124,0.4543377152555057,0.40880444784494707,red,0,red,0.3333333333333333,0.3333333333333333,3.0,-1.0,10
5980ab31e4718a83,2021-03-06,2021,0,0.6581196581196581,0.6257020585693068,0.5786776084545322,0.14110376982562367,blue,1,blue,0.35714285714285715,0.35714285714285715,2.8,1.7999999999999998,7
7ad09f889d2cdb6f,2021-03-06,2021,1,0.6581196581196581,0.6391374721005763,0.6258511324695132,0.08330347685687423,blue,0,blue,0.35714285714285715,0.35714285714285715,2.8,-1.0,4
7de9867b7cc2b1b1,2021-03-06,2021,1,0.3158617532616159,0.33035729949847,0.3496106350734065,0.06628589131576257,red,1,red,0.32786885245901637,0.32786885245901637,3.0500000000000003,2.0500000000000003,3
873306ad79b62f5e,2021-03-06,2021,0,0.4435793295775703,0.4983239935153493,0.4966067559426452,0.219943901197798,red,0,red,0.4608294930875576,0.4608294930875576,2.17,-1.0,9
ae5d14a9fc1ad19c,2021-03-06,2021,0,0.4288840262582056,0.3976689016614174,0.3991293457056732,0.1287817895779591,blue,1,blue,0.5918367346938775,0.5918367346938775,1.6896551724137931,0.6896551724137931,6
c06d7bb29bc24d00,2021-03-06,2021,1,0.7925157465728047,0.8394703777786121,0.8541903216334973,0.3141357773216553,red,1,red,0.8214285714285714,0.8214285714285714,1.2173913043478262,0.21739130434782616,10
c096342c57a6f2c4,2021-03-06,2021,0,0.6792452830188679,0.6604298652493528,0.6367483139654588,0.0850951685461645,blue,1,blue,0.3333333333333333,0.3333333333333333,3.0,2.0,4
d170f6580e1c244f,2021-03-06,2021,1,0.3309929789368104,0.3214069704066506,0.35836429423847,0.04361604839094113,blue,0,blue,0.696969696969697,0.696969696969697,1.434782608695652,-1.0,2
e2abba69c3371618,2021-03-06,2021,1,0.6428571428571429,0.5996525185869034,0.5535448762330569,0.1837691866745037,blue,0,blue,0.37037037037037035,0.37037037037037035,2.7,-1.0,8
f4363f1317b47213,2021-03-06,2021,1,0.437956204379562,0.4542562736879579,0.4584018616201502,0.06597287807373722,red,1,red,0.45454545454545453,0.45454545454545453,2.2,1.2000000000000002,3
fd92fe0c494d0959,2021-03-06,2021,1,0.84,0.8610876164677382,0.8654597554681314,0.16612478384721152,red,1,red,0.875,0.875,1.1428571428571428,0.1428571428571428,7
01f262b68a6a2223,2021-03-13,2021,0,0.5427435387673957,0.6388181717685965,0.6784585553468926,0.39884586556013474,red,0,red,0.5652173913043478,0.5652173913043478,1.7692307692307694,-1.0,10
03bdbf2d18f3025d,2021-03-13,2021,1,0.7065820777160983,0.6537221812899825,0.5634308518339972,0.24340035699794427,blue,0,blue,0.30303030303030304,0.30303030303030304,3.3,-1.0,9
18c67631b76c18e5,2021-03-13,2021,1,0.7395517867958813,0.7180173192405491,0.7199542827384939,0.1089922284663094,blue,0,blue,0.2702702702702703,0.2702702702702703,3.6999999999999997,-1.0,5
4944437e73071671,2021-03-13,2021,0,0.5324675324675325,0.588368122446051,0.6147953210673022,0.22717023348237741,red,0,red,0.5555555555555556,0.5555555555555556,1.7999999999999998,-1.0,9
70aa6b8f863e6861,2021-03-13,2021,0,0.7241379310344829,0.7379669279638521,0.7445068689026745,0.0703473895551675,red,0,red,0.75,0.75,1.3333333333333333,-1.0,4
8a7b0cd5ad9ca4fe,2021-03-13,2021,0,0.6428571428571429,0.6884423942636702,0.6988630675536982,0.2050607300411179,red,0,red,0.6666666666666666,0.6666666666666666,1.5,-1.0,8
a6828a6dfb21d33c,2021-03-13,2021,1,0.8122418325197146,0.7789834395809033,0.7589201881866848,0.20489117318058603,blue,0,blue,0.1941747572815534,0.1941747572815534,5.15,-1.0,8
bb7ce8a6ba7f7cc5,2021-03-13,2021,1,0.7241379310344829,0.7134357918882094,0.754131820897229,0.05295107665042964,blue,0,blue,0.2857142857142857,0.2857142857142857,3.5,-1.0,3
d0ebb0551377a1c1,2021-03-13,2021,1,0.5427435387673957,0.5797405557397608,0.5522038953799451,0.1503159545188753,red,1,red,0.5652173913043478,0.5652173913043478,1.7692307692307694,0.7692307692307694,7
d15a87087b6f1452,2021-03-13,2021,1,0.6345305608065531,0.6839556329440813,0.7126709327981058,0.2203076564166907,red,1,red,0.6551724137931034,0.6551724137931034,1.5263157894736843,0.5263157894736843,9
e8adfbbe0053c321,2021-03-13,2021,0,0.4342832531763693,0.4479730348620203,0.4657224252577019,0.055532672920498266,red,0,red,0.45045045045045046,0.45045045045045046,2.2199999999999998,-1.0,3
2efbcd870f1f7bc7,2021-03-20,2021,1,0.3492957746478873,0.3891431444547786,0.396009883817193,0.17122074870322518,red,1,red,0.36363636363636365,0.36363636363636365,2.75,1.75,8
55bf7f19a132e0fc,2021-03-20,2021,1,0.447405997144217,0.4363240406774537,0.4224624310031282,0.04493725987818517,blue,0,blue,0.574468085106383,0.574468085106383,1.7407407407407405,-1.0,2
68cf99b6551dc3b3,2021-03-20,2021,1,0.5108342361863488,0.561110775625142,0.6037442491168906,0.20232757286368228,red,1,red,0.5348837209302325,0.5348837209302325,1.8695652173913044,0.8695652173913044,8
9e45cc594a5a2506,2021-03-20,2021,1,0.783098015142214,0.7956599219459297,0.8316992859550387,0.07557390735362879,red,1,red,0.8113207547169812,0.8113207547169812,1.2325581395348837,0.2325581395348837,4
a043e279434d5c8c,2021-03-20,2021,0,0.3720626631853787,0.3665166764462982,0.3652033279304992,0.023811563082659526,blue,1,blue,0.6491228070175439,0.6491228070175439,1.5405405405405406,0.5405405405405406,2
afc86d1076c4c3a9,2021-03-20,2021,1,0.6548701654431905,0.6822986596309889,0.6516035422805401,0.12383940208493249,red,1,red,0.6825396825396826,0.6825396825396826,1.4651162790697674,0.4651162790697674,6
b8a0047c927faa75,2021-03-20,2021,1,0.8250000000000002,0.8214870003192116,0.821181165077782,0.024142725292638056,blue,0,blue,0.18181818181818182,0.18181818181818182,5.5,-1.0,2
dcfbbebc0aee6ded,2021-03-20,2021,0,0.3363518758085381,0.3880195228945066,0.4484357554436634,0.22394948740200715,red,0,red,0.3508771929824561,0.3508771929824561,2.85,-1.0,9
edac9fd482177a64,2021-03-20,2021,0,0.3654694391934467,0.4038910706454151,0.366280820349963,0.16242458592911962,red,0,red,0.37735849056603776,0.37735849056603776,2.65,-1.0,7
0aa335dbc4cb3473,2021-03-27,2021,1,0.7634625062908907,0.7834571248999102,0.8022520706739055,0.11417048787754469,red,1,red,0.7872340425531915,0.7872340425531915,1.2702702702702702,0.2702702702702702,6
2220b73ece1730c3,2021-03-27,2021,0,0.3571428571428571,0.42208229150343,0.4662624221110703,0.2735554777969404,red,0,red,0.37037037037037035,0.37037037037037035,2.7,-1.0,10
390694c179f05c7f,2021-03-27,2021,1,0.447405997144217,0.5325769424535142,0.5849269670643918,0.34164973405453936,red,1,red,0.46511627906976744,0.46511627906976744,2.15,1.15,10
39d188fa9b95d550,2021-03-27,2021,0,0.3571428571428571,0.3981435010153457,0.4141354161184535,0.17458011740341617,red,0,red,0.37037037037037035,0.37037037037037035,2.7,-1.0,8
41622791b276ad9e,2021-03-27,2021,1,0.5366306721917165,0.5376243265533367,0.5456433628800408,0.00399665556983686,red,1,red,0.5594713656387665,0.5594713656387665,1.7874015748031495,0.7874015748031495,1
48292a027df02443,2021-03-27,2021,1,0.7107039537126325,0.6631713104967807,0.6347280899248792,0.2213465352012869,blue,0,blue,0.29850746268656714,0.29850746268656714,3.35,-1.0,9
4b3af85b0df51d09,2021-03-27,2021,0,0.3492957746478873,0.3468105129281091,0.2901666479562916,0.010952563007132099,blue,1,blue,0.6774193548387096,0.6774193548387096,1.4761904761904763,0.4761904761904763,1
6002c24f0b7f8cc7,2021-03-27,2021,0,0.3784721747803632,0.3850361442742656,0.3789328592821721,0.02781184150493765,red,0,red,0.38910505836575876,0.38910505836575876,2.57,-1.0,2
8317208cfb030ed3,2021-03-27,2021,0,0.4288840262582056,0.4521003798901662,0.504535293616394,0.09421788748407545,red,0,red,0.4444444444444444,0.4444444444444444,2.25,-1.0,5
b1eff235241e719b,2021-03-27,2021,0,0.4435793295775703,0.4511600999654397,0.4517846144110817,0.030663439677841464,red,0,red,0.4608294930875576,0.4608294930875576,2.17,-1.0,2
0992795fd0fa06d0,2021-04-10,2021,0,0.5217391304347826,0.547131657931744,0.5589751190428145,0.10207663975879895,red,0,red,0.5454545454545454,0.5454545454545454,1.8333333333333335,-1.0,5
1fee9eca658d9808,2021-04-10,2021,0,0.3720626631853787,0.3407183169017311,0.3144645323781972,0.1367167077741267,blue,1,blue,0.6491228070175439,0.6491228070175439,1.5405405405405406,0.5405405405405406,6
3209bcfaf95de90b,2021-04-10,2021,1,0.6888888888888889,0.7798145060815976,0.8349360588072153,0.46965585854380887,red,1,red,0.7142857142857143,0.7142857142857143,1.4,0.3999999999999999,10
444f0a732695dc81,2021-04-10,2021,0,0.7285666997682886,0.7199032295756854,0.7028169327228393,0.0433810937767074,blue,1,blue,0.28169014084507044,0.28169014084507044,3.55,2.55,2
646eeca9447c6965,2021-04-10,2021,0,0.4288840262582056,0.4369005594534497,0.4577529653365175,0.032655125819684716,red,0,red,0.4444444444444444,0.4444444444444444,2.25,-1.0,2
71b81d8199a0fa19,2021-04-10,2021,1,0.4117884537747274,0.4623950019998281,0.473165081321856,0.2058723223516954,red,1,red,0.425531914893617,0.425531914893617,2.35,1.35,8
7aebf01b5afc0109,2021-04-10,2021,1,0.3571428571428571,0.2790928939198528,0.2771073277545588,0.3611789441715201,blue,0,blue,0.6666666666666666,0.6666666666666666,1.5,-1.0,10
93a1cd50374397c0,2021-04-10,2021,1,0.5711159737417942,0.6076712270223605,0.640695146638283,0.15112804774141214,red,1,red,0.5918367346938775,0.5918367346938775,1.6896551724137931,0.6896551724137931,7
998296216e7171ed,2021-04-10,2021,0,0.3363518758085381,0.2713120026226444,0.234467279889027,0.30838197927279776,blue,1,blue,0.6923076923076923,0.6923076923076923,1.4444444444444444,0.4444444444444444,10
ac9a8b73e58f3d71,2021-04-10,2021,0,0.4782608695652174,0.5695419134287505,0.6006467569317007,0.3669937948115137,red,0,red,0.5,0.5,2.0,-1.0,10
ddd63237f1b857a6,2021-04-10,2021,1,0.7195253505933118,0.6956267451957938,0.6950088915365591,0.11554994417408282,blue,0,blue,0.2898550724637681,0.2898550724637681,3.4499999999999997,-1.0,6
e27c28928ed4390f,2021-04-10,2021,0,0.3158617532616159,0.3011322786409349,0.2960947791608688,0.06905646822708378,blue,1,blue,0.7101449275362319,0.7101449275362319,1.4081632653061225,0.40816326530612246,4
0b2c3c4306620d6d,2021-04-17,2021,1,0.7362296353762606,0.7874686388479881,0.8122915182787557,0.283270805854833,red,1,red,0.7647058823529411,0.7647058823529411,1.3076923076923077,0.3076923076923077,10
24ff385ca78c80d3,2021-04-17,2021,1,0.7697368421052633,0.8224318033625819,0.8344211171600184,0.3260849505136785,red,1,red,0.7959183673469388,0.7959183673469388,1.2564102564102564,0.2564102564102564,10
25d4376e00b16510,2021-04-17,2021,1,0.3111111111111111,0.3095413009145923,0.288290704629416,0.007334755924637393,blue,0,blue,0.7142857142857143,0.7142857142857143,1.4,-1.0,1
627c0a50cff30405,2021-04-17,2021,0,0.5324675324675325,0.5620703479409993,0.5526879833472981,0.11951560234452965,red,0,red,0.5555555555555556,0.5555555555555556,1.7999999999999998,-1.0,6
8d634c9240f161dd,2021-04-17,2021,1,0.6690070210631895,0.6384864353605804,0.6041385605716473,0.13489652485124626,blue,0,blue,0.3448275862068966,0.3448275862068966,2.9,-1.0,6
a33ecd2c88154890,2021-04-17,2021,1,0.5882115462252725,0.599670619651948,0.6074286614795388,0.047515978186367935,red,1,red,0.6078431372549019,0.6078431372549019,1.6451612903225807,0.6451612903225807,3
a850ba762f3c5334,2021-04-17,2021,0,0.7241379310344829,0.700225692353348,0.6530710613867151,0.11670807900409741,blue,1,blue,0.2857142857142857,0.2857142857142857,3.5,2.5,6
f2c82f027201ba21,2021-04-17,2021,1,0.4572564612326044,0.4684137780667531,0.4490365983008946,0.044879124330916925,red,1,red,0.47619047619047616,0.47619047619047616,2.1,1.1,2
f67aa0b16e16a9ea,2021-04-17,2021,1,0.6841382467383841,0.6919717665578118,0.6642613249729744,0.036498325088198724,red,1,red,0.7101449275362319,0.7101449275362319,1.4081632653061225,0.40816326530612246,2
fdfe4e7cb2d0b665,2021-04-17,2021,1,0.5962732919254659,0.6245383813387362,0.6492301649381493,0.11889561338568644,red,1,red,0.6153846153846154,0.6153846153846154,1.625,0.625,6
00bbcd4a6d647fdf,2021-04-24,2021,1,0.3111111111111111,0.3374422291009905,0.327407493433259,0.12021644208103843,red,1,red,0.3225806451612903,0.3225806451612903,3.1,2.1,6
1820fed0fbcf6294,2021-04-24,2021,1,0.4037267080745341,0.3977964807629561,0.4090927038903924,0.024694018794545802,blue,0,blue,0.6153846153846154,0.6153846153846154,1.625,-1.0,2
34d2632fd26e7078,2021-04-24,2021,1,0.7900763358778627,0.8114484126255616,0.7754374564594352,0.13406356398705932,red,1,red,0.8181818181818182,0.8181818181818182,1.222222222222222,0.2222222222222221,6
512af32553d9bd70,2021-04-24,2021,0,0.4675324675324674,0.499687128450113,0.5261176045809322,0.12880164188530838,red,0,red,0.4878048780487805,0.4878048780487805,2.0500000000000003,-1.0,6
6a5eb525331fa1fc,2021-04-24,2021,1,0.7328244274809161,0.7658236389392555,0.7817524213344391,0.17587726565146022,red,1,red,0.7619047619047619,0.7619047619047619,1.3125,0.3125,8
