fight_id,date,won,model_p
d3c0dfa57950aefd,2021-06-19,0,0.39380497233762735
d684d8b02ab53031,2021-06-19,1,0.4216873016178779
e8fd128286788a6d,2021-06-19,1,0.5981506404476082
086c2a0cae0835c4,2021-06-26,1,0.8665061342357403
0eac7075bf3d7ab7,2021-06-26,1,0.7448197563830031
23c7c6ceee34585f,2021-06-26,0,0.41298651929823693
4341ebb5a56e6943,2021-06-26,1,0.6379880256008723
5357dab4d331eb18,2021-06-26,1,0.6671232278187668
78afed76d0e9a639,2021-06-26,1,0.6256743907312254
81de3929330076d2,2021-06-26,0,0.6868600063746897
85099c6378ff87c5,2021-06-26,1,0.5645668150590665
c9283da5f4d7aaf4,2021-06-26,1,0.5190213439780065
ce0fda34122f3d48,2021-06-26,0,0.6010867417702837
d40eae4425092219,2021-06-26,1,0.6739009678649533
d988760df61f027c,2021-06-26,1,0.7178963573939242
07468b6347ac5e3d,2021-07-10,0,0.3607958151282193
1aba46988c9b58f9,2021-07-10,0,0.4388507595597678
53b480b44b0b51f1,2021-07-10,1,0.5627416100038746
5d5bf07dbfada0e3,2021-07-10,1,0.6408050878637734
7070abfa26c079b8,2021-07-10,0,0.4033591712967886
7d0ce28ce8a77eb1,2021-07-10,1,0.6089425941233557
8245791a3d3403c6,2021-07-10,1,0.4618579490463917
858feabaf429a963,2021-07-10,0,0.5107857502564398
96bbb6c573dac27a,2021-07-10,0,0.3450581909684305
ac0a1d87e9ff4085,2021-07-10,1,0.6904137794622883
dbcc5b5d568efa8b,2021-07-10,1,0.8451903904916143
49876b12d440af40,2021-07-17,0,0.7488063833043324
72105dd82d964e7a,2021-07-17,0,0.2922174438232107
7d4c160dab6eae73,2021-07-17,1,0.8806612477770247
813444e109995c97,2021-07-17,1,0.6176956394080799
8151659b2bc16f0e,2021-07-17,1,0.6955261536368414
93d5452726f5f364,2021-07-17,0,0.5100147813931503
940701effe1d2b6c,2021-07-17,0,0.5964592788267972
f0b83b05f3dd9580,2021-07-17,0,0.3978399312182783
1bde9cb65d31cc76,2021-07-24,1,0.46774010476170397
1be65a0d2c1383f6,2021-07-24,1,0.3372821745419491
214b268e4a92f950,2021-07-24,0,0.6704503711624381
40ce202eaa78860c,2021-07-24,1,0.5232227656538996
43c391b251337c9b,2021-07-24,1,0.6922026997664096
4911094a4ee26868,2021-07-24,0,0.516337084997584
4bb77b1d8efc53a9,2021-07-24,0,0.7472504456240825
7c3ad06a520b8716,2021-07-24,0,0.6091543797344147
c13474b85d3ced32,2021-07-24,1,0.7491873100585048
cade0268dec56f3d,2021-07-24,1,0.6751806339785795
dff1dbb8fe1f31cb,2021-07-24,1,0.5203592798935134
12ceec9431fb0827,2021-07-31,1,0.19013012700879053
1978b44503c3d9ff,2021-07-31,0,0.5406571477899051
6671b567c4eb9982,2021-07-31,0,0.44553490205776897
8522bc62e8d942ab,2021-07-31,0,0.3721124659872517
96c51bc6316a4b47,2021-07-31,1,0.40878184634054565
9eef9b7967991296,2021-07-31,0,0.7245724029997996
e3ecb94228c2739f,2021-07-31,0,0.6590296178296806
fb9095887dca34c7,2021-07-31,1,0.521352608705551
3d75081ce43774ca,2021-08-07,1,0.4507008494956438
85c5dd604d5b3634,2021-08-07,1,0.6585216522300065
962aab0abdd34173,2021-08-07,1,0.514975707055922
980927e7dcc131c0,2021-08-07,1,0.5221339829560612
9a678f346946b6a4,2021-08-07,1,0.6960704751240625
af9927b5589e708b,2021-08-07,1,0.765807433471996
bf732e22055e8634,2021-08-07,0,0.2791965685203784
cce232c1b1b2e4a0,2021-08-07,0,0.45183629878259074
dcd0793ff1a43b68,2021-08-07,1,0.723355082572364
efe985e626a0d8c0,2021-08-07,0,0.577301252362222
f2336b7545f5f442,2021-08-07,0,0.597455041573846
0b47788da6de735e,2021-08-21,1,0.6768336693249652
12d2b282561b5e5f,2021-08-21,1,0.5102251424162756
3a9e0fed344fd07d,2021-08-21,0,0.3891504696797438
47230f9b5d7ae037,2021-08-21,1,0.3444538976653104
47a157222b2c9092,2021-08-21,0,0.3483942386010529
5e2ce5aa3a92c2df,2021-08-21,1,0.6242682707625943
755d84d5f4aa4dbf,2021-08-21,1,0.5920772670554697
8badcb2134c1cdaf,2021-08-21,0,0.5523619408060544
92d39a17e34cf581,2021-08-21,0,0.5543177392547912
bfacb44c24bfe0e9,2021-08-21,1,0.4536584778081593
e1897ff433134cb8,2021-08-21,0,0.5564327940604173
f536ba47f006474a,2021-08-21,1,0.567269766341715
089a17e450cc98aa,2021-08-28,0,0.661731390142082
0f3a91caeaa55094,2021-08-28,1,0.6473568270670418
1de342e9309c5f0f,2021-08-28,0,0.8158487971865056
2cb9ba68fc855f33,2021-08-28,1,0.8039406293878061
5086f9fb4fdc2f60,2021-08-28,1,0.6821819388196741
58d5e4afc2dd35d1,2021-08-28,0,0.5113858116706738
5cd1869013741767,2021-08-28,0,0.5268970554181973
ad3aa9520131ff2e,2021-08-28,1,0.845939563161516
be4890f4aaadec28,2021-08-28,1,0.8039368150345324
e24c8aab497b4fe1,2021-08-28,0,0.7777670333991881
ed64e42263bf50bf,2021-08-28,1,0.5955680105423343
ef4484943b1c68a9,2021-08-28,0,0.5971147949170342
06c0c7dda5a5909d,2021-09-04,1,0.466312966987463
14f2bb86fd888e91,2021-09-04,1,0.4387247871157227
3f76035e52e8819b,2021-09-04,1,0.36577640464455663
4fc128b1bdf088b1,2021-09-04,1,0.8407386380077373
8fc238e84c4624a7,2021-09-04,1,0.599203468006853
a7c38d4d66abf923,2021-09-04,0,0.41865673230702827
ad81be01a461c936,2021-09-04,0,0.5996815660138192
b977ffcc6428046f,2021-09-04,1,0.6588831555596083
f09912e9d8eaa968,2021-09-04,1,0.5472657695789608
06b3226c34c17001,2021-09-18,0,0.4627608396391724
0ce63c2148e70b4c,2021-09-18,1,0.7879811689903486
13a8ddb1c3f55ed4,2021-09-18,1,0.8828223942782225
2d42742aade53799,2021-09-18,0,0.45538284735102946
401f5f4714132d50,2021-09-18,1,0.6596295894407528
4b5f9b7c31d1205d,2021-09-18,1,0.6091821795314452
576b795e33ddd62d,2021-09-18,1,0.36724216297642326
d06495deb1ff1750,2021-09-18,0,0.45716502079174826
d1621b3da377f34b,2021-09-18,1,0.5632379282884408
dc870fab1e0f15e1,2021-09-18,1,0.8275485946700715
eb10feae98ea7d36,2021-09-18,0,0.5488943416523265
18f1b88d8977c216,2021-09-25,1,0.6594652886622551
7233b2a56438d77a,2021-09-25,1,0.9139405856286632
73f6b72b4889088f,2021-09-25,1,0.774253325376443
7484298ad57099be,2021-09-25,1,0.4939203376395158
7abc4520f63f2c06,2021-09-25,0,0.43238936770647335
92e006a93f983fb5,2021-09-25,0,0.45226163067997727
b3c23fb2d71bba51,2021-09-25,1,0.5509451198404495
bc276e0f07e30a54,2021-09-25,0,0.23090638308286215
d8189169b2c8a2aa,2021-09-25,0,0.4536883197538554
e7bb37681652c2c2,2021-09-25,0,0.24355161140581572
f085f32bbb3220e1,2021-09-25,0,0.40909603948090995
f4a2806f77ac1cdc,2021-09-25,1,0.6595838203517522
f4df74046a1c4364,2021-09-25,1,0.8086083501072734
16d31775a8dcb31d,2021-10-02,0,0.19087325516145723
37c484012ef24a5b,2021-10-02,1,0.5716212451019277
3b7eb8e56052a2af,2021-10-02,0,0.5950617680563924
5f444eac11e55161,2021-10-02,1,0.6614226523163126
6832e9e62da0f9d3,2021-10-02,0,0.30555501239081984
9c33c8d4a381ba70,2021-10-02,0,0.38425111206213913
a00b4e82f9d4f92c,2021-10-02,1,0.8447793498293182
c1e5859053263811,2021-10-02,1,0.6266887393743961
dba710edbc3c29ff,2021-10-02,0,0.4312550494412818
dfa2f5c821a52c63,2021-10-02,0,0.5755458743834452
e7423a91a253b416,2021-10-02,1,0.7525586821051504
149d6b90f33634a4,2021-10-09,0,0.6615700389100472
20f19439e9b100b0,2021-10-09,0,0.413475379101447
38957d8eb185391c,2021-10-09,0,0.6668995878150181
6101249c2cdd1493,2021-10-09,1,0.7005874901673963
777c65184aa63894,2021-10-09,1,0.8163106574344365
d5ffdb5388ffabc6,2021-10-09,1,0.7385421442684437
ddb927b0dfcfac2a,2021-10-09,1,0.7626672666977264
df16b9c2fc9722e9,2021-10-09,0,0.3723987661952029
f526892a27b50576,2021-10-09,1,0.7630420163613315
188b63ec6ee1c1c9,2021-10-16,1,0.4704036781785693
330e67abac6e5ce7,2021-10-16,0,0.5449904523252044
814d481e79e9a525,2021-10-16,0,0.4956148906850749
a2e1116a9fe84aa9,2021-10-16,1,0.2344849544040134
b193e2317b21125c,2021-10-16,1,0.7508777324163642
be8bee783d22bee2,2021-10-16,0,0.624528262150244
cf020c71f1dbfa0b,2021-10-16,1,0.59214366609264
d9ca00b3c62a874d,2021-10-16,1,0.6941479543475154
e3881a6895be3e9e,2021-10-16,1,0.26173514583370017
fefa96b6d939ffea,2021-10-16,0,0.377020802400367
1fe58cdab57d233b,2021-10-23,1,0.5935302623935642
587d373f18f6c8c0,2021-10-23,1,0.5328055246598036
61d9eff5fa4c8578,2021-10-23,0,0.5958107602447573
69167b996ce7a7e4,2021-10-23,1,0.5015421588897371
6d7eecf4acecda2a,2021-10-23,0,0.3385224761165476
7151ae256e6c181b,2021-10-23,1,0.45098944020437554
85f920746c58d0a6,2021-10-23,1,0.45445627277335987
860be3cc82895177,2021-10-23,0,0.3395048129216221
88256dd5a9aef1cc,2021-10-23,0,0.41954157245879437
98842f17dfe4b4ef,2021-10-23,1,0.3238371115760228
acec5f4c6fee1ae2,2021-10-23,1,0.5449181968407015
d44d735e5079bfb8,2021-10-23,1,0.7594508981580282
e078d18fa9ed100d,2021-10-23,1,0.7559464164831595
13e3e41e0c6f4e04,2021-10-30,1,0.7291485981762312
156f2425a937b22f,2021-10-30,0,0.32784359756299625
18edff5447989b3f,2021-10-30,1,0.7373247541210829
41cdfea7df63003f,2021-10-30,0,0.43145963150807126
4a5e5232346993c7,2021-10-30,0,0.3425139472122431
58b19ba734fe93a3,2021-10-30,1,0.7676523916062669
5ad4c0eae7512878,2021-10-30,1,0.8449228873190274
6163c18411aca830,2021-10-30,1,0.7567422354300004
768c86e307295944,2021-10-30,1,0.7399205379290115
919fb76d2f3e5827,2021-10-30,0,0.7307545968683968
92c49cb075f612d7,2021-10-30,0,0.5515971463069514
987cdcbc809e210d,2021-10-30,0,0.21192583857405559
d84968d7e9fcb4f3,2021-10-30,1,0.6484070284143825
efc6af0151f72b87,2021-10-30,1,0.6934229310344833
095a351dd6f09f7e,2021-11-06,0,0.4592669008374774
19722043e7eb4e39,2021-11-06,1,0.519623186426141
31b3ae9352d9389b,2021-11-06,1,0.7299965016242029
385101e8ad828c39,2021-11-06,1,0.7506618347002141
73d541adc2909dc8,2021-11-06,1,0.7272158668037544
8081cb92f71401c6,2021-11-06,0,0.3934084096722931
88cc78d2d5d6bcaa,2021-11-06,1,0.7409963948684224
999a0fad4c82148d,2021-11-06,1,0.6408663840012461
a260238fdb9c47cf,2021-11-06,1,0.6024073635976447
c634ed84212723ca,2021-11-06,0,0.38323078608746824
e25875165648162b,2021-11-06,0,0.4940667204195377
fa3b28ff3585b4a0,2021-11-06,0,0.7225854363806135
0273dbd5dedbdbe0,2021-11-13,0,0.6267961615855996
1013cdbb6c9a4a2e,2021-11-13,0,0.5823421592597783
147e984aa34e3028,2021-11-13,1,0.8210881420446341
2c21abbc28e3876a,2021-11-13,0,0.6666637928153032
66eee2320e900a8a,2021-11-13,1,0.753112560647815
73c97d5c314f1270,2021-11-13,1,0.5996466446255178
81bb4d9b214adf4b,2021-11-13,0,0.5196284328525196
8636b67096df4b27,2021-11-13,0,0.616172956370443
a27a355f52883f3e,2021-11-13,1,0.7845958521546461
c0518d213b67e754,2021-11-13,0,0.5406352805198251
e6ce8360ef43891c,2021-11-13,1,0.6937257147266603
18f19b1422e8154b,2021-11-20,1,0.5192557864000662
1cd8f5a107f64e39,2021-11-20,1,0.39643179962181446
1ff89e2a9cc2f2d2,2021-11-20,1,0.3539044399664114
450534f9fb9b13cd,2021-11-20,0,0.3969547917396559
50bf4bb2f8d9aba4,2021-11-20,0,0.4030590419575607
84c68c4c387d2e32,2021-11-20,1,0.6165765783189049
8dd086e2e70144fd,2021-11-20,1,0.7645740773132657
9b9ef12603e820ec,2021-11-20,0,0.3471938783276111
bb15c0a2911043bd,2021-11-20,0,0.20320675440372687
f592f168f3b8b807,2021-11-20,1,0.46885464545044186
fd60e75303622e5e,2021-11-20,1,0.4975020082817315
1ce1a43ef68ffc7d,2021-12-04,0,0.6349075969107273
3109d1151f149aaf,2021-12-04,0,0.5597947826568094
376dddfa82debbf4,2021-12-04,1,0.747303621706313
3fc8afbb23b9ac16,2021-12-04,1,0.6455197428659455
405bded9cc7a7c15,2021-12-04,1,0.5351438642198968
42b28adbed6966b7,2021-12-04,0,0.6038914491523342
5d64044b985004e7,2021-12-04,1,0.3781549245820059
657b7da9c89352fe,2021-12-04,1,0.6869697604545738
723a8a8c82cab1c8,2021-12-04,0,0.4086605672650502
9e5bbbacf1d92cb4,2021-12-04,0,0.7973791335544871
a38648a1c190f9be,2021-12-04,0,0.4885326722130212
b3847772199e2639,2021-12-04,0,0.6695700293973295
c74b03337a8441ed,2021-12-04,1,0.6062788260960673
0b633295d9e017a3,2021-12-11,0,0.8832750513009826
16243b1470887cb6,2021-12-11,1,0.6799073958363547
2d0d13dfc6c37ba8,2021-12-11,1,0.49665229694400237
505397f405e40206,2021-12-11,1,0.8068724045113376
50f2539c73b98eec,2021-12-11,0,0.48087720958506863
537a5aa4c248830e,2021-12-11,1,0.6781663492947567
6537a32e7af905b0,2021-12-11,1,0.5327740774772214
795aa42785a46643,2021-12-11,1,0.46731384841626433
8bcdcfb0f93f1409,2021-12-11,0,0.6202274984912438
8c01b7dccc4d0926,2021-12-11,0,0.2897240125713914
9039762cb9f4abdb,2021-12-11,0,0.24211387617348498
abb8c6c0a057184e,2021-12-11,0,0.47641822656652144
b22eab3aa1522f40,2021-12-11,1,0.5106035375098141
fc2a30bfb760bdf8,2021-12-11,0,0.5384080001441907
2a5484a6d5e7a2da,2021-12-18,1,0.5647454228043682
2e200563dd7c4922,2021-12-18,1,0.6833189528735525
4b7ec02b39fc6f70,2021-12-18,1,0.5080712299050374
730f14ccff80f3b0,2021-12-18,0,0.29336248190145975
85d9a516c3c6c205,2021-12-18,1,0.5785253253339288
8b3b38167060b1d7,2021-12-18,0,0.6653489151986128
a43dcd04788d95c7,2021-12-18,0,0.2707862051043318
a760d0f5de2e1aaa,2021-12-18,1,0.6368811920611258
b4f88d65b47c2a39,2021-12-18,1,0.6771091646092149
bdaca0a96d44438a,2021-12-18,0,0.39936390181265974
dd552b389152636a,2021-12-18,0,0.5826454856260672
ea76a3af8c5ecc55,2021-12-18,1,0.5955321396235659
fc0927c657c51622,2021-12-18,1,0.7551118926558414
3738135e4c9d8273,2022-01-15,1,0.48505491812209794
3a8c0158d910546d,2022-01-15,1,0.7057766237467902
