fight_id,fighter,side,market_key,american_odds,fair_market_p,model_p,edge,actual_hit,r_pre_fights,b_pre_fights,cold_start,mapped_predictors,total_predictors
cff81d681a01ae18,Eryk Anders,blue,win_by_submission,2000,0.04162470627727426,0.01714182458817959,-0.024482881689094668,0,27.0,18.0,False,351,399
cff81d681a01ae18,Eryk Anders,blue,win_by_decision,200,0.2913729439409198,0.2701120972633362,-0.0212608466775836,1,27.0,18.0,False,351,399
db7694f4513120d5,Ion Cutelaba,red,win_by_ko_tko_dq,550,0.13399552574804266,0.08721709251403809,-0.046778433234004574,0,18.0,4.0,False,351,399
db7694f4513120d5,Ion Cutelaba,red,win_by_submission,1600,0.05123358337425161,0.020052453503012657,-0.03118112987123895,1,18.0,4.0,False,351,399
db7694f4513120d5,Ion Cutelaba,red,win_by_decision,700,0.10887136467028466,0.07507351040840149,-0.03379785426188317,0,18.0,4.0,False,351,399
db7694f4513120d5,Oumar Sy,blue,win_by_ko_tko_dq,380,0.18145227445047446,0.23235663771629333,0.050904363265818875,0,18.0,4.0,False,351,399
db7694f4513120d5,Oumar Sy,blue,win_by_submission,195,0.29524437876687365,0.3863796293735504,0.09113525060667677,0,18.0,4.0,False,351,399
db7694f4513120d5,Oumar Sy,blue,win_by_decision,280,0.22920287299007297,0.33989182114601135,0.11068894815593838,0,18.0,4.0,False,351,399
8bee5192baec71d8,Andre Fili,red,win_by_ko_tko_dq,850,0.09180626902906501,0.07520370930433273,-0.016602559724732277,0,24.0,3.0,False,351,399
8bee5192baec71d8,Andre Fili,red,win_by_submission,3000,0.028134179218584437,0.02607087790966034,-0.002063301308924098,0,24.0,3.0,False,351,399
8bee5192baec71d8,Andre Fili,red,win_by_decision,700,0.1090199444720147,0.10742023587226868,-0.001599708599746022,0,24.0,3.0,False,351,399
8bee5192baec71d8,Jose Delgado,blue,win_by_ko_tko_dq,-110,0.456845481597014,0.461651474237442,0.004805992640428025,0,24.0,3.0,False,351,399
8bee5192baec71d8,Jose Delgado,blue,win_by_submission,600,0.12459422225373108,0.11387724429368973,-0.010716977960041355,0,24.0,3.0,False,351,399
8bee5192baec71d8,Jose Delgado,blue,win_by_decision,360,0.18959990342959077,0.18175144493579865,-0.007848458493792121,1,24.0,3.0,False,351,399
3b7b771b9578383d,Amanda Lemos,red,win_by_ko_tko_dq,800,0.09641092116989387,0.06604263186454773,-0.030368289305346144,0,14.0,19.0,False,351,399
3b7b771b9578383d,Amanda Lemos,red,win_by_submission,1700,0.04820546058494694,0.019362036138772964,-0.028843424446173972,0,14.0,19.0,False,351,399
3b7b771b9578383d,Amanda Lemos,red,win_by_decision,350,0.19282184233978775,0.1782178282737732,-0.014604014066014553,0,14.0,19.0,False,351,399
3b7b771b9578383d,Gillian Robertson,blue,win_by_ko_tko_dq,650,0.11569310540387265,0.10880204290151596,-0.006891062502356687,0,14.0,19.0,False,351,399
3b7b771b9578383d,Gillian Robertson,blue,win_by_submission,320,0.206594831078344,0.26294735074043274,0.056352519662088735,0,14.0,19.0,False,351,399
3b7b771b9578383d,Gillian Robertson,blue,win_by_decision,155,0.34027383942315487,0.3713623583316803,0.03108851890852543,1,14.0,19.0,False,351,399
32d371462c539bee,Luan Lacerda,red,win_by_ko_tko_dq,1300,0.06138225468531141,0.0448443703353405,-0.01653788434997091,0,3.0,0.0,True,351,399
32d371462c539bee,Luan Lacerda,red,win_by_submission,550,0.13220793316836305,0.11461014300584793,-0.017597790162515115,0,3.0,0.0,True,351,399
32d371462c539bee,Luan Lacerda,red,win_by_decision,370,0.1828407586370978,0.16795304417610168,-0.014887714460996126,0,3.0,0.0,True,351,399
32d371462c539bee,Hecher Sosa,blue,win_by_ko_tko_dq,220,0.26854736424823744,0.3112979531288147,0.042750588880577256,0,3.0,0.0,True,351,399
32d371462c539bee,Hecher Sosa,blue,win_by_submission,600,0.12276450937062282,0.11598635464906693,-0.006778154721555893,0,3.0,0.0,True,351,399
32d371462c539bee,Hecher Sosa,blue,win_by_decision,270,0.2322571798903675,0.27854740619659424,0.04629022630622673,1,3.0,0.0,True,351,399
2c330a6f7f1e55f0,Vitor Petrino,red,win_by_ko_tko_dq,290,0.22412656558998023,0.2394598424434662,0.015333276853485955,0,8.0,1.0,True,351,399
2c330a6f7f1e55f0,Vitor Petrino,red,win_by_submission,240,0.25708635464733026,0.26492875814437866,0.0078424034970484,0,8.0,1.0,True,351,399
2c330a6f7f1e55f0,Vitor Petrino,red,win_by_decision,410,0.17139090309822017,0.15187159180641174,-0.019519311291808422,1,8.0,1.0,True,351,399
2c330a6f7f1e55f0,Steven Asplund,blue,win_by_ko_tko_dq,420,0.1680949241924852,0.1620207577943802,-0.006074166398105013,0,8.0,1.0,True,351,399
2c330a6f7f1e55f0,Steven Asplund,blue,win_by_submission,2500,0.03361898483849704,0.02170911245048046,-0.011909872388016579,0,8.0,1.0,True,351,399
2c330a6f7f1e55f0,Steven Asplund,blue,win_by_decision,500,0.14568226763348716,0.1405845433473587,-0.005097724286128452,0,8.0,1.0,True,351,399
244285b7fd0ddece,Piera Rodriguez,red,win_by_ko_tko_dq,800,0.09716451303593444,0.0795615017414093,-0.017603011294525142,0,6.0,11.0,False,351,399
244285b7fd0ddece,Piera Rodriguez,red,win_by_submission,1500,0.054655038582713124,0.028875572606921196,-0.025779465975791928,0,6.0,11.0,False,351,399
244285b7fd0ddece,Piera Rodriguez,red,win_by_decision,110,0.41641934158257615,0.4429304301738739,0.02651108859129775,1,6.0,11.0,False,351,399
244285b7fd0ddece,Sam Hughes,blue,win_by_ko_tko_dq,1300,0.062462901237386424,0.05132165923714638,-0.011141242000240047,0,6.0,11.0,False,351,399
244285b7fd0ddece,Sam Hughes,blue,win_by_submission,1300,0.062462901237386424,0.05132165923714638,-0.011141242000240047,0,6.0,11.0,False,351,399
244285b7fd0ddece,Sam Hughes,blue,win_by_decision,185,0.3068353043240035,0.3079345226287842,0.001099218304780658,0,6.0,11.0,False,351,399
c769dd861357af9f,Bolaji Oki,red,win_by_ko_tko_dq,500,0.14319123069747988,0.12851206958293915,-0.014679161114540734,0,4.0,0.0,True,351,399
c769dd861357af9f,Bolaji Oki,red,win_by_submission,1900,0.042957369209243965,0.01636897772550583,-0.026588391483738136,0,4.0,0.0,True,351,399
c769dd861357af9f,Bolaji Oki,red,win_by_decision,600,0.12273534059783989,0.09336081892251968,-0.029374521675320203,0,4.0,0.0,True,351,399
c769dd861357af9f,Manoel Sousa,blue,win_by_ko_tko_dq,195,0.29123640141860313,0.3392418324947357,0.04800543107613259,1,4.0,0.0,True,351,399
c769dd861357af9f,Manoel Sousa,blue,win_by_submission,600,0.12273534059783989,0.11722539365291595,-0.0055099469449239324,0,4.0,0.0,True,351,399
c769dd861357af9f,Manoel Sousa,blue,win_by_decision,210,0.2771443174789933,0.3392418324947357,0.0620975150157424,0,4.0,0.0,True,351,399
