fold,fight_id,won,market_margin,correction
2021,f4363f1317b47213,1,-0.24946085963158313,0.08114263269810382
2021,fd92fe0c494d0959,1,1.6582280766035322,0.16174896845567188
2021,01f262b68a6a2223,0,0.17139248626176457,0.46131487114485165
2021,03bdbf2d18f3025d,1,0.8788414218325389,-0.22378500484416608
2021,18c67631b76c18e5,1,1.0436402654230972,-0.1321712231219192
2021,4944437e73071671,0,0.13005312824819815,0.24826509212877024
2021,70aa6b8f863e6861,0,0.9650808960435876,0.05084486899394902
2021,8a7b0cd5ad9ca4fe,0,0.5877866649021192,0.1877495742450671
2021,a6828a6dfb21d33c,1,1.464643327530867,-0.1762348096933426
2021,bb7ce8a6ba7f7cc5,1,0.9650808960435876,-0.02841327490787593
2021,d0ebb0551377a1c1,1,0.17139248626176457,0.17820857389028927
2021,d15a87087b6f1452,1,0.5517027891780968,0.22588843930701064
2021,e8adfbbe0053c321,0,-0.26439652732876257,0.06512031845119909
2021,2efbcd870f1f7bc7,1,-0.6221361449167566,0.1383233657286005
2021,55bf7f19a132e0fc,1,-0.21115710643384203,-0.028230226959254895
2021,68cf99b6551dc3b3,1,0.043343729216472,0.17121603445349565
2021,9e45cc594a5a2506,1,1.2838122983195892,0.058444366910208156
2021,a043e279434d5c8c,0,-0.5233780898371105,-0.02656124455543707
2021,afc86d1076c4c3a9,1,0.6405163170045755,0.15671738374768285
2021,b8a0047c927faa75,1,1.5505974124111674,-0.035763366047336875
2021,dcfbbebc0aee6ded,0,-0.6795942141552419,0.19249650378422445
2021,edac9fd482177a64,0,-0.5517027891780973,0.17691897522469768
2021,0aa335dbc4cb3473,1,1.1717572846444277,0.13344305371921972
2021,2220b73ece1730c3,0,-0.587786664902119,0.28343265288963726
2021,390694c179f05c7f,1,-0.21115710643384203,0.2989489292845462
2021,39d188fa9b95d550,0,-0.587786664902119,0.11879130238190105
2021,41622791b276ad9e,1,0.14678567625446598,0.00421471916274746
2021,48292a027df02443,1,0.8988054175331351,-0.20394507836840126
2021,4b3af85b0df51d09,0,-0.6221361449167566,-0.016030223090903295
2021,6002c24f0b7f8cc7,0,-0.4960381252936188,0.001505897777444476
2021,8317208cfb030ed3,0,-0.28640574809217634,0.06963500972891035
2021,b1eff235241e719b,0,-0.22664795224536186,0.0030004024969411403
2021,0992795fd0fa06d0,0,0.0870113769896297,0.11216962836906628
2021,1fee9eca658d9808,0,-0.5233780898371105,-0.15024660451027105
2021,3209bcfaf95de90b,1,0.7949298748698876,0.48112414982646245
2021,444f0a732695dc81,0,0.9873627412681625,-0.00018250826645349605
2021,646eeca9447c6965,0,-0.28640574809217634,0.08657926913404645
2021,71b81d8199a0fa19,1,-0.35657689991688807,0.17222439769005854
2021,7aebf01b5afc0109,1,-0.587786664902119,-0.3005607820163686
2021,93a1cd50374397c0,1,0.2864057480921762,0.167035514153002
2021,998296216e7171ed,0,-0.6795942141552419,-0.2778483078937083
2021,ac9a8b73e58f3d71,0,-0.08701137698962969,0.3014692018158702
2021,ddd63237f1b857a6,1,0.9421084149000962,-0.10997506214359598
2021,e27c28928ed4390f,0,-0.7728553841326876,-0.07168473503845496
2021,0b2c3c4306620d6d,1,1.0264631809997207,0.2559513745499009
2021,24ff385ca78c80d3,1,1.2068258733083426,0.3013071804712595
2021,25d4376e00b16510,1,-0.7949298748698878,0.00043476912647955057
2021,627c0a50cff30405,0,0.13005312824819815,0.12948030685807932
2021,8d634c9240f161dd,1,0.7036973914550977,-0.14342088312379886
2021,a33ecd2c88154890,1,0.35657689991688807,0.06696142730021398
2021,a850ba762f3c5334,0,0.9650808960435876,-0.09082845749836055
2021,f2c82f027201ba21,1,-0.17139248626176423,0.007184953259864513
2021,f67aa0b16e16a9ea,1,0.7728553841326876,0.01647158167618079
