URL	https://www.bestfightodds.com/events/ufc-belgrade-4285
1113	Fight ends in final round or goes to decision
1114	Any other result
1115	Fight ends in final round or goes to decision
1116	Any other result
1117	Fight ends in final round or goes to decision
1118	Any other result
1119	Nikolic wins in final round or by decision
1120	Any other result
1121	Vologdin wins in final round or by decision
1122	Any other result
1123	Fight ends in TKO/KO/DQ in round 1
1124	Any other result
1125	Fight ends in TKO/KO/DQ in round 2
1126	Any other result
1127	Fight ends in TKO/KO/DQ in round 3
1128	Any other result
1129	Fight ends in submission in round 1
1130	Any other result
1131	Fight ends in submission in round 2
1132	Any other result
1133	Fight ends in submission in round 3
1134	Any other result
1135	44225 Bogdan Grad
1136	Dennis Buzukia
1137	Over 1½ rounds
1138	Under 1½ rounds
1139	Over 2½ rounds
1140	Under 2½ rounds
1141	Fight goes to decision
1142	Fight doesn't go to decision
1143	Fight starts round 2
1144	Fight won't start round 2
1145	Fight starts round 3
1146	Fight won't start round 3
1147	Fight is a draw
1148	Fight is not a draw
1149	Grad wins by TKO/KO
1150	Any other result
1151	Buzukia wins by TKO/KO
1152	Any other result
1153	Grad wins by submission
1154	Any other result
1155	Buzukia wins by submission
1156	Any other result
1157	Grad wins inside distance
1158	Not Grad inside distance
1159	Buzukia wins inside distance
1160	Not Buzukia inside distance
1161	Grad wins by decision
1162	Not Grad by decision
1163	Buzukia wins by decision
1164	Not Buzukia by decision
1165	Grad wins in round 1
1166	Any other result
1167	Buzukia wins in round 1
1168	Any other result
1169	Grad wins in round 2
1170	Any other result
1171	Buzukia wins in round 2
1172	Any other result
1173	Grad wins in round 3
1174	Any other result
1175	Buzukia wins in round 3
1176	Any other result
1177	Fight ends in round 1
1178	Fight doesn't end in round 1
1179	Fight ends in round 1
1180	Fight doesn't end in round 1
1181	Fight ends in round 1
1182	Fight doesn't end in round 1
1183	Fight ends in round 2
1184	Fight doesn't end in round 2
1185	Fight ends in round 2
1186	Fight doesn't end in round 2
1187	Fight ends in round 2
1188	Fight doesn't end in round 2
1189	Fight ends in round 3
1190	Fight doesn't end in round 3
1191	Fight ends in round 3
1192	Fight doesn't end in round 3
1193	Fight ends in round 3
1194	Fight doesn't end in round 3
1195	Grad (scorecards = no action)
1196	Buzukia (scorecards = no action)
1197	Buzukia (scorecards = no action)
1198	Grad (scorecards = no action)
1199	Grad wins by TKO/KO in round 1
1200	Any other result
1201	Buzukia wins by TKO/KO in round 1
1202	Any other result
1203	Grad wins by submission in round 1
1204	Any other result
1205	Buzukia wins by submission in round 1
1206	Any other result
1207	Grad wins by TKO/KO in round 2
1208	Any other result
1209	Buzukia wins by TKO/KO in round 2
1210	Any other result
1211	Grad wins by TKO/KO in round 3
1212	Any other result
1213	Buzukia wins by TKO/KO in round 3
1214	Any other result
1215	Grad wins by submission in round 2
1216	Any other result
1217	Buzukia wins by submission in round 2
1218	Any other result
1219	Grad wins by submission in round 3
1220	Any other result
1221	Buzukia wins by submission in round 3
1222	Any other result
1223	Either fighter wins by TKO/KO
1224	Any other result
1225	Either fighter wins by submission
1226	Any other result
1227	Grad wins in round 1 or 2
1228	Any other result
1229	Buzukia wins in round 1 or 2
1230	Any other result
1231	Fight ends in round 1 or 2
1232	Any other result
1233	Fight ends in final round or goes to decision
1234	Any other result
1235	Fight ends in final round or goes to decision
1236	Any other result
1237	Fight ends in final round or goes to decision
1238	Any other result
1239	Grad wins in final round or by decision
1240	Any other result
1241	Buzukia wins in final round or by decision
1242	Any other result
1243	Fight ends in TKO/KO/DQ in round 1
1244	Any other result
1245	Fight ends in TKO/KO/DQ in round 2
1246	Any other result
1247	Fight ends in TKO/KO/DQ in round 3
1248	Any other result
1249	Fight ends in submission in round 1
1250	Any other result
1251	Fight ends in submission in round 2
1252	Any other result
1253	Fight ends in submission in round 3
1254	Any other result
1255	44226 Kyle Prepolec
1256	Mateusz Rebecki
1257	Over 1½ rounds
1258	Under 1½ rounds
1259	Over 2½ rounds
1260	Under 2½ rounds
1261	Fight goes to decision
1262	Fight doesn't go to decision
1263	Fight starts round 2
1264	Fight won't start round 2
1265	Fight starts round 3
1266	Fight won't start round 3
1267	Fight is a draw
1268	Fight is not a draw
1269	Prepolec wins by TKO/KO
1270	Any other result
1271	Rebecki wins by TKO/KO
1272	Any other result
1273	Prepolec wins by submission
1274	Any other result
1275	Rebecki wins by submission
1276	Any other result
1277	Prepolec wins inside distance
1278	Not Prepolec inside distance
1279	Rebecki wins inside distance
1280	Not Rebecki inside distance
1281	Prepolec wins by decision
1282	Not Prepolec by decision
1283	Rebecki wins by decision
1284	Not Rebecki by decision
1285	Prepolec wins in round 1
1286	Any other result
1287	Rebecki wins in round 1
1288	Any other result
1289	Prepolec wins in round 2
1290	Any other result
1291	Rebecki wins in round 2
1292	Any other result
1293	Prepolec wins in round 3
1294	Any other result
1295	Rebecki wins in round 3
1296	Any other result
1297	Fight ends in round 1
1298	Fight doesn't end in round 1
1299	Fight ends in round 1
1300	Fight doesn't end in round 1
1301	Fight ends in round 1
1302	Fight doesn't end in round 1
1303	Fight ends in round 2
1304	Fight doesn't end in round 2
1305	Fight ends in round 2
1306	Fight doesn't end in round 2
1307	Fight ends in round 2
1308	Fight doesn't end in round 2
1309	Fight ends in round 3
1310	Fight doesn't end in round 3
1311	Fight ends in round 3
1312	Fight doesn't end in round 3
1313	Fight ends in round 3
1314	Fight doesn't end in round 3
1315	Prepolec (scorecards = no action)
1316	Rebecki (scorecards = no action)
1317	Rebecki (scorecards = no action)
1318	Prepolec (scorecards = no action)
1319	Prepolec wins by TKO/KO in round 1
1320	Any other result
1321	Rebecki wins by TKO/KO in round 1
1322	Any other result
1323	Prepolec wins by submission in round 1
1324	Any other result
1325	Rebecki wins by submission in round 1
1326	Any other result
1327	Prepolec wins by TKO/KO in round 2
1328	Any other result
1329	Rebecki wins by TKO/KO in round 2
1330	Any other result
1331	Prepolec wins by TKO/KO in round 3
1332	Any other result
1333	Rebecki wins by TKO/KO in round 3
1334	Any other result
1335	Prepolec wins by submission in round 2
1336	Any other result
1337	Rebecki wins by submission in round 2
1338	Any other result
1339	Prepolec wins by submission in round 3
1340	Any other result
1341	Rebecki wins by submission in round 3
1342	Any other result
1343	Either fighter wins by TKO/KO
1344	Any other result
1345	Either fighter wins by submission
1346	Any other result
1347	Prepolec wins in round 1 or 2
1348	Any other result
1349	Rebecki wins in round 1 or 2
1350	Any other result
1351	Fight ends in round 1 or 2
1352	Any other result
1353	Fight ends in final round or goes to decision
1354	Any other result
1355	Fight ends in final round or goes to decision
1356	Any other result
1357	Fight ends in final round or goes to decision
1358	Any other result
1359	Prepolec wins in final round or by decision
1360	Any other result
1361	Rebecki wins in final round or by decision
1362	Any other result
1363	Fight ends in TKO/KO/DQ in round 1
1364	Any other result
1365	Fight ends in TKO/KO/DQ in round 2
1366	Any other result
1367	Fight ends in TKO/KO/DQ in round 3
1368	Any other result
1369	Fight ends in submission in round 1
1370	Any other result
1371	Fight ends in submission in round 2
1372	Any other result
1373	Fight ends in submission in round 3
1374	Any other result
1375	44227 Hailey Cowan
1376	Nina Milosevic
1377	Over 1½ rounds
1378	Under 1½ rounds
1379	Over 2½ rounds
1380	Under 2½ rounds
1381	Fight goes to decision
1382	Fight doesn't go to decision
1383	Fight starts round 2
1384	Fight won't start round 2
1385	Fight starts round 3
1386	Fight won't start round 3
1387	Fight is a draw
1388	Fight is not a draw
1389	Cowan wins by TKO/KO
1390	Any other result
1391	Milosevic wins by TKO/KO
1392	Any other result
1393	Cowan wins by submission
1394	Any other result
1395	Milosevic wins by submission
1396	Any other result
1397	Cowan wins inside distance
1398	Not Cowan inside distance
1399	Milosevic wins inside distance
1400	Not Milosevic inside distance
1401	Cowan wins by decision
1402	Not Cowan by decision
1403	Milosevic wins by decision
1404	Not Milosevic by decision
1405	Cowan wins in round 1
1406	Any other result
1407	Milosevic wins in round 1
1408	Any other result
1409	Cowan wins in round 2
1410	Any other result
1411	Milosevic wins in round 2
1412	Any other result
1413	Cowan wins in round 3
1414	Any other result
1415	Milosevic wins in round 3
1416	Any other result
1417	Fight ends in round 1
1418	Fight doesn't end in round 1
1419	Fight ends in round 1
1420	Fight doesn't end in round 1
1421	Fight ends in round 1
1422	Fight doesn't end in round 1
1423	Fight ends in round 2
1424	Fight doesn't end in round 2
1425	Fight ends in round 2
1426	Fight doesn't end in round 2
1427	Fight ends in round 2
1428	Fight doesn't end in round 2
1429	Fight ends in round 3
1430	Fight doesn't end in round 3
1431	Fight ends in round 3
1432	Fight doesn't end in round 3
1433	Fight ends in round 3
1434	Fight doesn't end in round 3
1435	Cowan (scorecards = no action)
1436	Milosevic (scorecards = no action)
1437	Milosevic (scorecards = no action)
1438	Cowan (scorecards = no action)
1439	Cowan wins by TKO/KO in round 1
1440	Any other result
1441	Milosevic wins by TKO/KO in round 1
1442	Any other result
1443	Cowan wins by submission in round 1
1444	Any other result
1445	Milosevic wins by submission in round 1
1446	Any other result
1447	Cowan wins by TKO/KO in round 2
1448	Any other result
1449	Milosevic wins by TKO/KO in round 2
1450	Any other result
1451	Cowan wins by TKO/KO in round 3
1452	Any other result
1453	Milosevic wins by TKO/KO in round 3
1454	Any other result
1455	Cowan wins by submission in round 2
1456	Any other result
1457	Milosevic wins by submission in round 2
1458	Any other result
1459	Cowan wins by submission in round 3
1460	Any other result
1461	Milosevic wins by submission in round 3
1462	Any other result
1463	Either fighter wins by TKO/KO
1464	Any other result
1465	Either fighter wins by submission
1466	Any other result
1467	Cowan wins in round 1 or 2
1468	Any other result
1469	Milosevic wins in round 1 or 2
1470	Any other result
1471	Fight ends in round 1 or 2
1472	Any other result
1473	Fight ends in final round or goes to decision
1474	Any other result
1475	Fight ends in final round or goes to decision
1476	Any other result
1477	Fight ends in final round or goes to decision
1478	Any other result
1479	Cowan wins in final round or by decision
1480	Any other result
1481	Milosevic wins in final round or by decision
1482	Any other result
1483	Fight ends in TKO/KO/DQ in round 1
1484	Any other result
1485	Fight ends in TKO/KO/DQ in round 2
1486	Any other result
1487	Fight ends in TKO/KO/DQ in round 3
1488	Any other result
1489	Fight ends in submission in round 1
1490	Any other result
1491	Fight ends in submission in round 2
1492	Any other result
1493	Fight ends in submission in round 3
1494	Any other result
1495	44230 Alexander Poppeck
1496	Jovan Leka
1497	Over 1½ rounds
1498	Under 1½ rounds
1499	Over 2½ rounds
1500	Under 2½ rounds
1501	Fight goes to decision
1502	Fight doesn't go to decision
1503	Fight starts round 2
1504	Fight won't start round 2
1505	Fight starts round 3
1506	Fight won't start round 3
1507	Fight is a draw
1508	Fight is not a draw
1509	Poppeck wins by TKO/KO
1510	Any other result
1511	Leka wins by TKO/KO
1512	Any other result
1513	Poppeck wins by submission
1514	Any other result
1515	Leka wins by submission
1516	Any other result
1517	Poppeck wins inside distance
1518	Not Poppeck inside distance
1519	Leka wins inside distance
1520	Not Leka inside distance
1521	Poppeck wins by decision
1522	Not Poppeck by decision
1523	Leka wins by decision
1524	Not Leka by decision
1525	Poppeck wins in round 1
1526	Any other result
1527	Leka wins in round 1
1528	Any other result
1529	Poppeck wins in round 2
1530	Any other result
1531	Leka wins in round 2
1532	Any other result
1533	Poppeck wins in round 3
1534	Any other result
1535	Leka wins in round 3
1536	Any other result
1537	Fight ends in round 1
1538	Fight doesn't end in round 1
1539	Fight ends in round 1
1540	Fight doesn't end in round 1
1541	Fight ends in round 1
1542	Fight doesn't end in round 1
1543	Fight ends in round 2
1544	Fight doesn't end in round 2
1545	Fight ends in round 2
1546	Fight doesn't end in round 2
1547	Fight ends in round 2
1548	Fight doesn't end in round 2
1549	Fight ends in round 3
1550	Fight doesn't end in round 3
1551	Fight ends in round 3
1552	Fight doesn't end in round 3
1553	Fight ends in round 3
1554	Fight doesn't end in round 3
1555	Poppeck (scorecards = no action)
1556	Leka (scorecards = no action)
1557	Leka (scorecards = no action)
1558	Poppeck (scorecards = no action)
1559	Poppeck wins by TKO/KO in round 1
1560	Any other result
1561	Leka wins by TKO/KO in round 1
1562	Any other result
1563	Poppeck wins by submission in round 1
1564	Any other result
1565	Leka wins by submission in round 1
1566	Any other result
1567	Poppeck wins by TKO/KO in round 2
1568	Any other result
1569	Leka wins by TKO/KO in round 2
1570	Any other result
1571	Poppeck wins by TKO/KO in round 3
1572	Any other result
1573	Leka wins by TKO/KO in round 3
1574	Any other result
1575	Poppeck wins by submission in round 2
1576	Any other result
1577	Leka wins by submission in round 2
1578	Any other result
1579	Poppeck wins by submission in round 3
1580	Any other result
1581	Leka wins by submission in round 3
1582	Any other result
1583	Either fighter wins by TKO/KO
1584	Any other result
1585	Either fighter wins by submission
1586	Any other result
1587	Poppeck wins in round 1 or 2
1588	Any other result
1589	Leka wins in round 1 or 2
1590	Any other result
1591	Fight ends in round 1 or 2
1592	Any other result
1593	Fight ends in final round or goes to decision
1594	Any other result
1595	Fight ends in final round or goes to decision
1596	Any other result
1597	Fight ends in final round or goes to decision
1598	Any other result
1599	Poppeck wins in final round or by decision
1600	Any other result
1601	Leka wins in final round or by decision
1602	Any other result
1603	Fight ends in TKO/KO/DQ in round 1
1604	Any other result
1605	Fight ends in TKO/KO/DQ in round 2
1606	Any other result
1607	Fight ends in TKO/KO/DQ in round 3
1608	Any other result
1609	Fight ends in submission in round 1
1610	Any other result
1611	Fight ends in submission in round 2
1612	Any other result
1613	Fight ends in submission in round 3
1614	Any other result
1615	44229 Marina Spasic
1616	Stephanie Luciano
1617	Over 1½ rounds
1618	Under 1½ rounds
1619	Over 2½ rounds
1620	Under 2½ rounds
1621	Fight goes to decision
1622	Fight doesn't go to decision
1623	Fight starts round 2
1624	Fight won't start round 2
1625	Fight starts round 3
1626	Fight won't start round 3
1627	Fight is a draw
1628	Fight is not a draw
1629	Spasic wins by TKO/KO
1630	Any other result
1631	Luciano wins by TKO/KO
1632	Any other result
1633	Spasic wins by submission
1634	Any other result
1635	Luciano wins by submission
1636	Any other result
1637	Spasic wins inside distance
1638	Not Spasic inside distance
1639	Luciano wins inside distance
1640	Not Luciano inside distance
1641	Spasic wins by decision
1642	Not Spasic by decision
1643	Luciano wins by decision
1644	Not Luciano by decision
1645	Spasic wins in round 1
1646	Any other result
1647	Luciano wins in round 1
1648	Any other result
1649	Spasic wins in round 2
1650	Any other result
1651	Luciano wins in round 2
1652	Any other result
1653	Spasic wins in round 3
1654	Any other result
1655	Luciano wins in round 3
1656	Any other result
1657	Fight ends in round 1
1658	Fight doesn't end in round 1
1659	Fight ends in round 1
1660	Fight doesn't end in round 1
1661	Fight ends in round 1
1662	Fight doesn't end in round 1
1663	Fight ends in round 2
1664	Fight doesn't end in round 2
1665	Fight ends in round 2
1666	Fight doesn't end in round 2
1667	Fight ends in round 2
1668	Fight doesn't end in round 2
1669	Fight ends in round 3
1670	Fight doesn't end in round 3
1671	Fight ends in round 3
1672	Fight doesn't end in round 3
1673	Fight ends in round 3
1674	Fight doesn't end in round 3
1675	Spasic (scorecards = no action)
1676	Luciano (scorecards = no action)
1677	Luciano (scorecards = no action)
1678	Spasic (scorecards = no action)
1679	Spasic wins by TKO/KO in round 1
1680	Any other result
1681	Luciano wins by TKO/KO in round 1
1682	Any other result
1683	Spasic wins by submission in round 1
1684	Any other result
1685	Luciano wins by submission in round 1
1686	Any other result
1687	Spasic wins by TKO/KO in round 2
1688	Any other result
1689	Luciano wins by TKO/KO in round 2
1690	Any other result
1691	Spasic wins by TKO/KO in round 3
1692	Any other result
1693	Luciano wins by TKO/KO in round 3
1694	Any other result
1695	Spasic wins by submission in round 2
1696	Any other result
1697	Luciano wins by submission in round 2
1698	Any other result
1699	Spasic wins by submission in round 3
1700	Any other result
1701	Luciano wins by submission in round 3
1702	Any other result
1703	Either fighter wins by TKO/KO
1704	Any other result
1705	Either fighter wins by submission
1706	Any other result
1707	Spasic wins in round 1 or 2
1708	Any other result
1709	Luciano wins in round 1 or 2
1710	Any other result
1711	Fight ends in round 1 or 2
1712	Any other result
1713	Fight ends in final round or goes to decision
1714	Any other result
1715	Fight ends in final round or goes to decision
1716	Any other result
1717	Fight ends in final round or goes to decision
1718	Any other result
1719	Spasic wins in final round or by decision
1720	Any other result
1721	Luciano wins in final round or by decision
1722	Any other result
1723	Fight ends in TKO/KO/DQ in round 1
1724	Any other result
1725	Fight ends in TKO/KO/DQ in round 2
1726	Any other result
1727	Fight ends in TKO/KO/DQ in round 3
1728	Any other result
1729	Fight ends in submission in round 1
1730	Any other result
1731	Fight ends in submission in round 2
1732	Any other result
1733	Fight ends in submission in round 3
1734	Any other result
1735	44224 Josias Musasa
1736	Mark Vologdin
1737		Polymarket $20 Bonus i	Kalshi Up to $500 i	FanDuel	Caesars	BetRivers	BetWay	Unibet	BetMGM	DraftKings	Props
1738	44217 Daniel Rodriguez	+317 ▼	+295 ▲	+315 ▼	+290 ▼	+310 ▲	+300 ▲	+310 ▲				86
1739	Uros Medic	-335 ▲	-361 ▼	-400 ▲	-370 ▲	-435 ▼	-400 ▼	-435 ▼				86
1740	Over 1½ rounds			+168 ▲			+163	+175 ▲				
1741	Under 1½ rounds			-215 ▼			-225	-245 ▼				
1742	Over 2½ rounds						+275	+370 ▲				
1743	Under 2½ rounds						-400	-590 ▼				
1744	Over 3½ rounds						+400	+525 ▲				
1745	Under 3½ rounds						-654	-1000 ▼				
1746	Over 4½ rounds						+500	+700 ▲				
1747	Under 4½ rounds						-1000	-2000 ▼				
1748	Fight goes to decision			+890			+700	+950 ▲				
1749	Fight doesn't go to decision			-1800 ▼			-1613	-2000 ▼				
1750	Fight starts round 2			+108 ▲								
1751	Fight won't start round 2			-142 ▼								
1752	Fight starts round 3			+250 ▲								
1753	Fight won't start round 3			-370 ▼								
1754	Fight starts round 4			+410								
1755	Fight won't start round 4			-700 ▼								
1756	Fight starts round 5			+540								
1757	Fight won't start round 5			-1100 ▲								
1758	Fight is a draw			+5000	+6000		+8000	+4500				
1759	Fight is not a draw			n/a	n/a		n/a	n/a				
1760	Rodriguez wins by TKO/KO			+500 ▼		+525 ▲	+500	+525 ▲				
1761	Any other result			n/a		n/a	n/a	n/a				
1762	Medic wins by TKO/KO			-250 ▼			-250	-278 ▼				
1763	Any other result			n/a			n/a	n/a				
1764	Rodriguez wins by submission			+1500 ▼		+1200 ▼	+1400	+1200				
1765	Any other result			n/a		n/a	n/a	n/a				
1766	Medic wins by submission			+1200 ▲			+700	+1050				
1767	Any other result			n/a			n/a	n/a				
1768	Rodriguez wins inside distance						+350	+390 ▲				
1769	Not Rodriguez inside distance						-549	-590				
1770	Medic wins inside distance						-333	-360 ▼				
1771	Not Medic inside distance						+225	+250 ▲				
1772	Rodriguez wins by decision			+2200 ▼		+2200 ▲	+1200	+2200 ▲				
1773	Not Rodriguez by decision			n/a		n/a	-10000	n/a				
1774	Medic wins by decision			+1800 ▲			+900	+2000 ▲				
1775	Not Medic by decision			n/a			-3333	n/a				
1776	Rodriguez wins in round 1			+850 ▼	+800		+900	+950 ▼				
1777	Any other result			n/a	n/a		n/a	n/a				
1778	Medic wins in round 1			-110 ▼	-120		-110 ▼	-107 ▼				
1779	Any other result			n/a	n/a		n/a	n/a				
1780	Rodriguez wins in round 2			+1900 ▼	+1400 ▼		+1600	+1500 ▲				
1781	Any other result			n/a	n/a		n/a	n/a				
1782	Medic wins in round 2			+490 ▲	+350		+300	+420 ▼				
1783	Any other result			n/a	n/a		n/a	n/a				
1784	Rodriguez wins in round 3			+2500 ▼	+2000		+2000	+2400 ▲				
1785	Any other result			n/a	n/a		n/a	n/a				
1786	Medic wins in round 3			+1400 ▲	+1200 ▼		+1200	+1400 ▲				
1787	Any other result			n/a	n/a		n/a	n/a				
1788	Rodriguez wins in round 4			+3300	+2500		+2800	+3500 ▲				
1789	Any other result			n/a	n/a		n/a	n/a				
1790	Medic wins in round 4			+2500 ▲	+2200 ▼		+1800	+2400 ▲				
1791	Any other result			n/a	n/a		n/a	n/a				
1792	Rodriguez wins in round 5			+4000	+3000		+3300	+5000 ▲				
1793	Any other result			n/a	n/a		n/a	n/a				
1794	Medic wins in round 5			+3300 ▲	+3000		+2500	+3500 ▲				
1795	Any other result			n/a	n/a		n/a	n/a				
1796	Rodriguez wins by unanimous decision						+1200					
1797	Any other result						n/a					
1798	Medic wins by unanimous decision						+1200					
1799	Any other result						n/a					
1800	Rodriguez wins by split/majority decision						+2800					
1801	Any other result						n/a					
1802	Medic wins by split/majority decision						+2500					
1803	Any other result						n/a					
1804	Fight ends in round 1			-160 ▼			-125	-152 ▼				
1805	Fight doesn't end in round 1			n/a			n/a	n/a				
1806	Fight ends in round 1					+950 ▼						
1807	Fight doesn't end in round 1					n/a						
1808	Fight ends in round 2			+370 ▲			+275	+310 ▲				
1809	Fight doesn't end in round 2			n/a			n/a	n/a				
1810	Fight ends in round 2					+1500 ▲						
1811	Fight doesn't end in round 2					n/a						
1812	Fight ends in round 3			+900 ▲			+900	+900 ▲				
1813	Fight doesn't end in round 3			n/a			n/a	n/a				
1814	Fight ends in round 3					+2400 ▲						
1815	Fight doesn't end in round 3					n/a						
1816	Fight ends in round 4			+1600 ▲			+1600	+1500 ▲				
1817	Fight doesn't end in round 4			n/a			n/a	n/a				
1818	Fight ends in round 4					+3500 ▲						
1819	Fight doesn't end in round 4					n/a						
1820	Fight ends in round 5			+2000			+2200	+2400 ▲				
1821	Fight doesn't end in round 5			n/a			n/a	n/a				
1822	Fight ends in round 5					+5000 ▲						
1823	Fight doesn't end in round 5					n/a						
1824	Rodriguez (scorecards = no action)											
1825	Medic (scorecards = no action)											
1826	Medic (scorecards = no action)											
1827	Rodriguez (scorecards = no action)											
1828	Rodriguez wins by TKO/KO in round 1			+1100 ▼		+1300 ▼	+1000	+1300 ▼				
1829	Any other result			n/a		n/a	n/a	n/a				
1830	Medic wins by TKO/KO in round 1			+110 ▼			+100	+110 ▼				
1831	Any other result			n/a			n/a	n/a				
1832	Rodriguez wins by submission in round 1			+3000 ▼		+3000 ▲	+2800	+3000 ▲				
1833	Any other result			n/a		n/a	n/a	n/a				
1834	Medic wins by submission in round 1			+1800 ▲			+1600	+1700 ▼				
1835	Any other result			n/a			n/a	n/a				
1836	Rodriguez wins by TKO/KO in round 2			+2500 ▼		+2000 ▲	+1600	+2000 ▲				
1837	Any other result			n/a		n/a	n/a	n/a				
1838	Medic wins by TKO/KO in round 2			+550 ▲			+400	+460 ▲				
1839	Any other result			n/a			n/a	n/a				
1840	Rodriguez wins by TKO/KO in round 3			+3000 ▼		+3000 ▲	+2500	+3000 ▲				
1841	Any other result			n/a		n/a	n/a	n/a				
1842	Medic wins by TKO/KO in round 3			+1500 ▲			+1600	+1500 ▲				
1843	Any other result			n/a			n/a	n/a				
1844	Rodriguez wins by TKO/KO in round 4			+4000 ▼		+4500 ▲	+3300	+4500 ▲				
1845	Any other result			n/a		n/a	n/a	n/a				
1846	Medic wins by TKO/KO in round 4			+2700 ▲			+2200	+2500 ▲				
1847	Any other result			n/a			n/a	n/a				
1848	Rodriguez wins by TKO/KO in round 5			+5500 ▼		+6000 ▲	+4000	+6000 ▲				
1849	Any other result			n/a		n/a	n/a	n/a				
1850	Medic wins by TKO/KO in round 5			+3500 ▲			+3300	+3500 ▲				
1851	Any other result			n/a			n/a	n/a				
1852	Rodriguez wins by submission in round 2			+6000 ▲		+4000 ▼	+3300	+4000 ▼				
1853	Any other result			n/a		n/a	n/a	n/a				
1854	Medic wins by submission in round 2			+5000 ▲			+2200	+4000				
1855	Any other result			n/a			n/a	n/a				
1856	Rodriguez wins by submission in round 3			+8000		+6000	+4000	+6000				
1857	Any other result			n/a		n/a	n/a	n/a				
1858	Medic wins by submission in round 3			+10000 ▲			+3300	+8000				
1859	Any other result			n/a			n/a	n/a				
1860	Rodriguez wins by submission in round 4			+10000		+8000 ▲	+5000	+8000 ▲				
1861	Any other result			n/a		n/a	n/a	n/a				
1862	Medic wins by submission in round 4			+17500 ▲			+4000	+12000 ▲				
1863	Any other result			n/a			n/a	n/a				
1864	Rodriguez wins by submission in round 5			+12500 ▲		+11000 ▲	+6600	+11000 ▲				
1865	Any other result			n/a		n/a	n/a	n/a				
1866	Medic wins by submission in round 5			+25000 ▲			+5000	+15000 ▲				
1867	Any other result			n/a			n/a	n/a				
1868	Either fighter wins by TKO/KO			-550 ▼								
1869	Any other result			n/a								
1870	Either fighter wins by submission			+700 ▲								
1871	Any other result			n/a								
1872	Rodriguez wins in round 1 or 2					+575 ▼		+575 ▲				
1873	Any other result					n/a		n/a				
1874	Medic wins in round 1 or 2							-235 ▼				
1875	Any other result							n/a				
1876	Rodriguez wins in round 3 or 4					+1600 ▲		+1600 ▲				
1877	Any other result					n/a		n/a				
1878	Medic wins in round 3 or 4							+900 ▲				
1879	Any other result							n/a				
1880	Fight ends in round 1 or 2							-455 ▼				
1881	Any other result							n/a				
1882	Fight ends in round 3 or 4							+575 ▲				
1883	Any other result							n/a				
1884	Fight ends in final round or goes to decision							+700 ▲				
1885	Any other result							n/a				
1886	Fight ends in final round or goes to decision					+1700 ▲						
1887	Any other result					n/a						
1888	Rodriguez wins in final round or by decision							+1700 ▲				
1889	Any other result							n/a				
1890	Medic wins in final round or by decision							+1400 ▲				
1891	Any other result							n/a				
1892	Fight ends in TKO/KO/DQ in round 1			-125 ▼				-141 ▼				
1893	Any other result			n/a				n/a				
1894	Fight ends in TKO/KO/DQ in round 2			+440 ▲				+330 ▲				
1895	Any other result			n/a				n/a				
1896	Fight ends in TKO/KO/DQ in round 3			+1000 ▼				+1000 ▲				
1897	Any other result			n/a				n/a				
1898	Fight ends in TKO/KO/DQ in round 4			+1800 ▲				+1600 ▲				
1899	Any other result			n/a				n/a				
1900	Fight ends in TKO/KO/DQ in round 5			+2500 ▲				+2500 ▲				
1901	Any other result			n/a				n/a				
1902	Fight ends in submission in round 1			+1200 ▲				+1000 ▼				
1903	Any other result			n/a				n/a				
1904	Fight ends in submission in round 2			+3000 ▲				+2200				
1905	Any other result			n/a				n/a				
1906	Fight ends in submission in round 3			+5000 ▲				+4000				
1907	Any other result			n/a				n/a				
1908	Fight ends in submission in round 4			+8000 ▲				+6000 ▲				
1909	Any other result			n/a				n/a				
1910	Fight ends in submission in round 5			+10000 ▲				+8000 ▲				
1911	Any other result			n/a				n/a				
1912	44218 Jan Blachowicz		+239 ▼	+285 ▲	+290 ▲	+250 ▲	+250 ▲	+250 ▲				59
1913	Navajo Stirling		-291 ▲	-355 ▼	-370 ▼	-335 ▼	-333 ▼	-335 ▼				59
1914	Over 1½ rounds					-400 ▲	-400	-400 ▲				
1915	Under 1½ rounds					+260 ▼	+275	+275 ▼				
1916	Over 2½ rounds			-210 ▲		-215 ▲	-225	-215 ▲				
1917	Under 2½ rounds			+160 ▼		+155	+163	+155 ▼				
1918	Fight goes to decision			-160 ▲		-167 ▲	-188	-167 ▲				
1919	Fight doesn't go to decision			+128 ▼		+128 ▼	+140	+128 ▼				
1920	Fight starts round 2			-650								
1921	Fight won't start round 2			+390 ▼								
1922	Fight starts round 3			-270 ▲								
1923	Fight won't start round 3			+192 ▼								
1924	Fight is a draw			+5000	+6000	+4500	+5000	+4500				
1925	Fight is not a draw			n/a	n/a	n/a	n/a	n/a				
1926	Blachowicz wins by TKO/KO			+1100 ▲		+800	+800	+800				
1927	Any other result			n/a		n/a	n/a	n/a				
1928	Stirling wins by TKO/KO			+240 ▼		+260 ▼	+250	+265 ▼				
1929	Any other result			n/a		n/a	n/a	n/a				
1930	Blachowicz wins by submission			+2200 ▲		+1800 ▲	+1800	+1800 ▲				
1931	Any other result			n/a		n/a	n/a	n/a				
1932	Stirling wins by submission			+1400 ▼		+1400	+1000	+1400				
1933	Any other result			n/a		n/a	n/a	n/a				
1934	Blachowicz wins inside distance						+600	+650 ▲				
1935	Not Blachowicz inside distance						-1408	-1115 ▼				
