fight_id,fighter,side,market_key,american_odds,fair_market_p,model_p,edge,actual_hit,r_pre_fights,b_pre_fights,cold_start,mapped_predictors,total_predictors
fa4b3f5ce8055921,Justin Gaethje,red,win_by_ko_tko_dq,410,0.16888334791331633,0.167877659201622,-0.0010056887116943192,0,14.0,7.0,False,351,399
fa4b3f5ce8055921,Justin Gaethje,red,win_by_submission,3000,0.02778403465670688,0.023230653256177902,-0.004553381400528977,0,14.0,7.0,False,351,399
fa4b3f5ce8055921,Justin Gaethje,red,win_by_decision,550,0.1325084729781405,0.13005313277244568,-0.0024553402056948226,1,14.0,7.0,False,351,399
fa4b3f5ce8055921,Paddy Pimblett,blue,win_by_ko_tko_dq,380,0.1794385571578986,0.15996842086315155,-0.01947013629474706,0,14.0,7.0,False,351,399
fa4b3f5ce8055921,Paddy Pimblett,blue,win_by_submission,140,0.3588771143157972,0.32790708541870117,-0.030970028897096047,0,14.0,7.0,False,351,399
fa4b3f5ce8055921,Paddy Pimblett,blue,win_by_decision,550,0.1325084729781405,0.11213187873363495,-0.020376594244505553,0,14.0,7.0,False,351,399
d93ee3860196c4ae,Waldo Cortes-Acosta,red,win_by_ko_tko_dq,-105,0.4482695303600996,0.47796162962913513,0.029692099269035543,1,11.0,30.0,False,351,399
d93ee3860196c4ae,Waldo Cortes-Acosta,red,win_by_submission,2200,0.03805186489599189,0.019163137301802635,-0.018888727594189254,0,11.0,30.0,False,351,399
d93ee3860196c4ae,Waldo Cortes-Acosta,red,win_by_decision,260,0.24310913683550375,0.2709888517856598,0.027879714950156037,0,11.0,30.0,False,351,399
d93ee3860196c4ae,Derrick Lewis,blue,win_by_ko_tko_dq,390,0.17861079440975786,0.1613914519548416,-0.017219342454916242,0,11.0,30.0,False,351,399
d93ee3860196c4ae,Derrick Lewis,blue,win_by_submission,4500,0.019025932447995945,0.016253961250185966,-0.0027719711978099783,0,11.0,30.0,False,351,399
d93ee3860196c4ae,Derrick Lewis,blue,win_by_decision,1100,0.07293274105065112,0.05486401543021202,-0.018068725620439097,0,11.0,30.0,False,351,399
d63c9aa4f4873001,Natalia Silva,red,win_by_ko_tko_dq,700,0.10983426129742328,0.10904157906770706,-0.0007926822297162212,0,7.0,18.0,False,351,399
d63c9aa4f4873001,Natalia Silva,red,win_by_submission,2500,0.03379515732228409,0.02190314792096615,-0.01189200940131794,0,7.0,18.0,False,351,399
d63c9aa4f4873001,Natalia Silva,red,win_by_decision,-190,0.5756830247313219,0.5117425918579102,-0.06394043287341178,1,7.0,18.0,False,351,399
d63c9aa4f4873001,Rose Namajunas,blue,win_by_ko_tko_dq,1700,0.04881522724329923,0.024107610806822777,-0.024707616436476454,0,7.0,18.0,False,351,399
d63c9aa4f4873001,Rose Namajunas,blue,win_by_submission,1700,0.04881522724329923,0.024107610806822777,-0.024707616436476454,0,7.0,18.0,False,351,399
d63c9aa4f4873001,Rose Namajunas,blue,win_by_decision,380,0.18305710216237214,0.16527800261974335,-0.017779099542628796,0,7.0,18.0,False,351,399
b5aafe149bec4306,Alex Perez,red,win_by_ko_tko_dq,750,0.10244562692575229,0.09638543426990509,-0.006060192655847202,1,13.0,12.0,False,351,399
b5aafe149bec4306,Alex Perez,red,win_by_submission,3000,0.028089929963512724,0.021575158461928368,-0.0065147715015843564,0,13.0,12.0,False,351,399
b5aafe149bec4306,Alex Perez,red,win_by_decision,250,0.24879652253396983,0.2850724160671234,0.03627589353315358,0,13.0,12.0,False,351,399
b5aafe149bec4306,Charles Johnson,blue,win_by_ko_tko_dq,500,0.1451313048114824,0.14920304715633392,0.0040717423448515255,0,13.0,12.0,False,351,399
b5aafe149bec4306,Charles Johnson,blue,win_by_submission,370,0.18527400614231795,0.18126748502254486,-0.004006521119773093,0,13.0,12.0,False,351,399
b5aafe149bec4306,Charles Johnson,blue,win_by_decision,200,0.2902626096229648,0.3067791163921356,0.016516506769170824,0,13.0,12.0,False,351,399
abfb3ed6dcb0e1f0,Josh Hokit,red,win_by_ko_tko_dq,260,0.24214329729426926,0.25396838784217834,0.01182509054790909,1,1.0,1.0,True,351,399
abfb3ed6dcb0e1f0,Josh Hokit,red,win_by_submission,320,0.2075513976808022,0.23753230273723602,0.029980905056433832,0,1.0,1.0,True,351,399
abfb3ed6dcb0e1f0,Josh Hokit,red,win_by_decision,280,0.2293989132261498,0.24029532074928284,0.010896407523133034,0,1.0,1.0,True,351,399
abfb3ed6dcb0e1f0,Denzel Freeman,blue,win_by_ko_tko_dq,500,0.14528597837656154,0.15216286480426788,0.006876886427706341,0,1.0,1.0,True,351,399
abfb3ed6dcb0e1f0,Denzel Freeman,blue,win_by_submission,2000,0.04151027953616044,0.019468555226922035,-0.022041724309238404,0,1.0,1.0,True,351,399
abfb3ed6dcb0e1f0,Denzel Freeman,blue,win_by_decision,550,0.13411013388605683,0.1210157722234726,-0.013094361662584236,0,1.0,1.0,True,351,399
836a188a90e479a5,Arnold Allen,red,win_by_ko_tko_dq,750,0.10269709543568464,0.11633936315774918,0.013642267722064533,0,13.0,6.0,False,351,399
836a188a90e479a5,Arnold Allen,red,win_by_submission,1700,0.04849585062240663,0.025346243754029274,-0.02314960686837736,0,13.0,6.0,False,351,399
836a188a90e479a5,Arnold Allen,red,win_by_decision,340,0.1983921161825726,0.2543846666812897,0.05599255049871707,0,13.0,6.0,False,351,399
836a188a90e479a5,Jean Silva,blue,win_by_ko_tko_dq,155,0.3423236514522821,0.2905232906341553,-0.051800360818126834,0,13.0,6.0,False,351,399
836a188a90e479a5,Jean Silva,blue,win_by_submission,1600,0.05134854771784232,0.01820298656821251,-0.03314556114962981,0,13.0,6.0,False,351,399
836a188a90e479a5,Jean Silva,blue,win_by_decision,240,0.2567427385892116,0.22827520966529846,-0.028467528923913132,1,13.0,6.0,False,351,399
780cab0cd07589e4,Nikita Krylov,red,win_by_ko_tko_dq,270,0.23334496734167653,0.23006460070610046,-0.0032803666355760708,1,20.0,11.0,False,351,399
780cab0cd07589e4,Nikita Krylov,red,win_by_submission,550,0.13282713525603126,0.11177075654268265,-0.021056378713348617,0,20.0,11.0,False,351,399
780cab0cd07589e4,Nikita Krylov,red,win_by_decision,800,0.09593070879602256,0.08257108181715012,-0.013359626978872441,0,20.0,11.0,False,351,399
780cab0cd07589e4,Modestas Bukauskas,blue,win_by_ko_tko_dq,140,0.35974015798508463,0.35720694065093994,-0.0025332173341446884,0,20.0,11.0,False,351,399
780cab0cd07589e4,Modestas Bukauskas,blue,win_by_submission,950,0.0822263218251622,0.06353142112493515,-0.018694900700227043,0,20.0,11.0,False,351,399
780cab0cd07589e4,Modestas Bukauskas,blue,win_by_decision,800,0.09593070879602256,0.07674171030521393,-0.01918899849080863,0,20.0,11.0,False,351,399
6c9f4799990c3c33,Umar Nurmagomedov,red,win_by_ko_tko_dq,800,0.0983510642681148,0.09219475835561752,-0.006156305912497273,0,8.0,19.0,False,351,399
6c9f4799990c3c33,Umar Nurmagomedov,red,win_by_submission,175,0.3218762103320121,0.32958054542541504,0.007704335093402959,0,8.0,19.0,False,351,399
6c9f4799990c3c33,Umar Nurmagomedov,red,win_by_decision,-110,0.46365501726396985,0.4417981207370758,-0.021856896526894043,1,8.0,19.0,False,351,399
