fight_id,date,year,market_p,v5_p,cal_p,bucket,k_applied,y
f7865e5a6d009a87,2022-02-19,2022,0.3363518758085381,0.341732212391761,0.3363518758087403,30-40%,3.773039301454846e-11,0
01468f766dd7385c,2022-02-26,2022,0.5798319327731092,0.6089529697010659,0.6351106581806185,50-60%,1.921064148669502,0
181ceedcacc01d48,2022-02-26,2022,0.3884892086330935,0.4229363579894944,0.3884892086343747,30-40%,3.773039301454846e-11,0
84d633d4a9fbf331,2022-02-26,2022,0.437956204379562,0.4800582382203752,0.5224454268341752,40-50%,1.9999999697914885,1
8515f07911765f89,2022-02-26,2022,0.6957699520733487,0.7429731912184866,0.7763900154409271,60-70%,1.7823958156633684,1
901e62b7af57f559,2022-02-26,2022,0.2771206488678608,0.3133725563040734,0.3133725563040734,<30%,1.0,0
c4eb14c3de579842,2022-02-26,2022,0.6211096075778079,0.6741416485147443,0.7128065767805946,60-70%,1.7823958156633684,0
c5d5fcf290cc029e,2022-02-26,2022,0.7727272727272727,0.7572791645703123,0.754226098053794,70-80%,1.1924233736031942,1
cb1f27818d46af0e,2022-02-26,2022,0.4891657638136511,0.4824553201125335,0.475751198746614,40-50%,1.9999999697914885,1
f087a10a6f2bcc99,2022-02-26,2022,0.7191400832177531,0.7279145393982452,0.7295831198832813,70-80%,1.1924233736031942,1
36d9337a27b71ba9,2022-03-05,2022,0.5711159737417942,0.5710394462017659,0.570968956422776,50-60%,1.921064148669502,0
43b43c5d439b2f98,2022-03-05,2022,0.7775930160049885,0.7965945788766222,0.800108918798952,70-80%,1.1924233736031942,1
59d44b6888885500,2022-03-05,2022,0.127906976744186,0.0994061625647818,0.0994061625647818,<30%,1.0,0
838bb84a5a976a9c,2022-03-05,2022,0.6301020408163266,0.6261510084819809,0.6230479320079908,60-70%,1.7823958156633684,1
9321b3c90ea5ca6c,2022-03-05,2022,0.7191400832177531,0.7774333249623877,0.7876022134619369,70-80%,1.1924233736031942,1
abd45edc07a8d9e3,2022-03-05,2022,0.3884892086330935,0.321716996063922,0.3884892086304742,30-40%,3.773039301454846e-11,0
c420c376cc1d149c,2022-03-05,2022,0.3295622233152976,0.3371483446912289,0.32956222331558216,30-40%,3.773039301454846e-11,1
c6fc43c351b08bda,2022-03-05,2022,0.3959656331714605,0.4918317630483377,0.3959656331749766,30-40%,3.773039301454846e-11,1
cda06ff86cfe4f5f,2022-03-05,2022,0.6211096075778079,0.6967076467160254,0.7494451615391922,60-70%,1.7823958156633684,1
d03d0abf331df751,2022-03-05,2022,0.7228793511321393,0.7826810933327029,0.7930533482533404,70-80%,1.1924233736031942,1
d5323490163dde0e,2022-03-05,2022,0.6365876193409301,0.688658795836244,0.7263869647732164,60-70%,1.7823958156633684,1
ee278a5a25744cac,2022-03-05,2022,0.447405997144217,0.4550338765065618,0.46268291550350626,40-50%,1.9999999697914885,1
fce6ab43b7d09aa4,2022-03-05,2022,0.5962732919254659,0.6234050436122894,0.6477326669922197,50-60%,1.921064148669502,1
226884e46a10865d,2022-03-12,2022,0.6581196581196581,0.6955686265059094,0.723192634580967,60-70%,1.7823958156633684,1
23eec2d9cb2d78cd,2022-03-12,2022,0.4288840262582056,0.4833184222537152,0.5381515912668778,40-50%,1.9999999697914885,1
26fbee4ed13ff35d,2022-03-12,2022,0.4782608695652174,0.4659651076929502,0.4537105639087529,40-50%,1.9999999697914885,1
3b06c512abfa0494,2022-03-12,2022,0.6365876193409301,0.6016106381376956,0.5734816580719226,60-70%,1.7823958156633684,1
463fac0e48505b62,2022-03-12,2022,0.5882115462252725,0.580876084047015,0.5740877969591054,50-60%,1.921064148669502,1
5cad3ab6553e9ec9,2022-03-12,2022,0.5427435387673957,0.4921639095721623,0.4456943281599257,50-60%,1.921064148669502,1
70b8d357e89383bd,2022-03-12,2022,0.7104677060133631,0.7882663640355206,0.8013444977734386,70-80%,1.1924233736031942,1
8aa16cc1ba99aac1,2022-03-12,2022,0.1740166865315852,0.1834825102243767,0.18348251022437673,<30%,1.0,0
9cb78122a23e6a7d,2022-03-12,2022,0.5711159737417942,0.521921358263062,0.47620781429129644,50-60%,1.921064148669502,0
b400c29fbeee0206,2022-03-12,2022,0.5962732919254659,0.643467279748119,0.6846239571168438,50-60%,1.921064148669502,0
b55de7d791b9f62d,2022-03-12,2022,0.2510799136069114,0.2492950828481966,0.24929508284819663,<30%,1.0,0
b70313eae7c24b27,2022-03-12,2022,0.3698979591836735,0.3239737489447224,0.3698979591818891,30-40%,3.773039301454846e-11,0
f10c2c84652ef573,2022-03-12,2022,0.3571428571428571,0.3739069664164356,0.35714285714348337,30-40%,3.773039301454846e-11,0
06641a8c62e45661,2022-03-19,2022,0.447405997144217,0.4508991229289115,0.45439709499711545,40-50%,1.9999999697914885,0
4c7e55061dc3bf89,2022-03-19,2022,0.7925457102672292,0.8638454317403422,0.8749236766835804,70-80%,1.1924233736031942,1
53d0df57a917c6a0,2022-03-19,2022,0.5427435387673957,0.6071052980939582,0.6633162844526158,50-60%,1.921064148669502,1
5a878a6bebc973d7,2022-03-19,2022,0.562043795620438,0.5465131955439044,0.5321272479215755,50-60%,1.921064148669502,1
5e378c52f26935d6,2022-03-19,2022,0.7153024911032029,0.742308675680035,0.7473090626832757,70-80%,1.1924233736031942,0
6e705b2365bc03fa,2022-03-19,2022,0.6755725190839694,0.6586046677159585,0.645037118400036,60-70%,1.7823958156633684,0
766b4f5e77ab0860,2022-03-19,2022,0.6428571428571429,0.693068745489282,0.7294609105383454,60-70%,1.7823958156633684,0
a200b5dcbdd2506e,2022-03-19,2022,0.1790281329923273,0.233231998845291,0.23323199884529097,<30%,1.0,0
ae989e21c3839b49,2022-03-19,2022,0.2578796561604584,0.221914970773094,0.221914970773094,<30%,1.0,0
bcd1e1d71a172d53,2022-03-19,2022,0.8029168309026409,0.8454199441185581,0.8454199441185581,80%+,1.0,1
ce3d94186567a684,2022-03-19,2022,0.5,0.5338108574584092,0.5646875222181945,50-60%,1.921064148669502,1
1b650c76387c0f4b,2022-03-26,2022,0.2808599167822468,0.2561100999361732,0.2561100999361732,<30%,1.0,0
3ecccdab76baa59c,2022-03-26,2022,0.201154163231657,0.184443708662461,0.18444370866246096,<30%,1.0,0
3f92025b29e06bfd,2022-03-26,2022,0.7054263565891473,0.7687911254110456,0.7798265448707089,70-80%,1.1924233736031942,1
410e65e4d1782bfc,2022-03-26,2022,0.782608695652174,0.8165784186806243,0.8226209871474389,70-80%,1.1924233736031942,0
6ed495c177d69a3a,2022-03-26,2022,0.8720930232558137,0.8896889735513583,0.8896889735513583,80%+,1.0,1
82b2b97b85c7225c,2022-03-26,2022,0.4675324675324674,0.4922322394351598,0.5169699896154922,40-50%,1.9999999697914885,1
97e522591ac7eb29,2022-03-26,2022,0.4201680672268907,0.4155662983116772,0.4109792063733826,40-50%,1.9999999697914885,1
bb31c77bddd1317e,2022-03-26,2022,0.298804780876494,0.3267746398031189,0.3267746398031189,<30%,1.0,1
c4e866d9dd606faa,2022-03-26,2022,0.8209718670076727,0.8700085089934819,0.8700085089934819,80%+,1.0,1
d0b7a79d3e7f3362,2022-03-26,2022,0.4117884537747274,0.4424122719857073,0.4734803036807624,40-50%,1.9999999697914885,1
f3c37e23ca30c87d,2022-03-26,2022,0.4891657638136511,0.5082940468779832,0.5273980757242995,40-50%,1.9999999697914885,0
f6afaf2a39fa441c,2022-03-26,2022,0.447405997144217,0.453675769845537,0.45996027106927306,40-50%,1.9999999697914885,1
15311d4b33d93004,2022-04-09,2022,0.5324675324675325,0.5535187224878808,0.5727416262043799,50-60%,1.921064148669502,0
278b965694e563b2,2022-04-09,2022,0.4201680672268907,0.4191297930372048,0.4180922345533991,40-50%,1.9999999697914885,1
313c36ce9bde6cf6,2022-04-09,2022,0.6428571428571429,0.6063072957940204,0.5768329528733201,60-70%,1.7823958156633684,1
394b0347b0438622,2022-04-09,2022,0.201154163231657,0.1794791648383366,0.17947916483833662,<30%,1.0,0
7458a37feabf8788,2022-04-09,2022,0.3884892086330935,0.3392643230002637,0.38848920863118513,30-40%,3.773039301454846e-11,0
7c6ed5b3d830d0cb,2022-04-09,2022,0.6365876193409301,0.5823009001420993,0.5383146878490266,60-70%,1.7823958156633684,1
88c6e7f71b79fd65,2022-04-09,2022,0.4117884537747274,0.427173134450342,0.44270000388597236,40-50%,1.9999999697914885,0
9a8964b148cb5923,2022-04-09,2022,0.2327704244637151,0.2530493880001003,0.25304938800010035,<30%,1.0,1
9e52a67410f2c879,2022-04-09,2022,0.5324675324675325,0.5497528507811908,0.5655691434700862,50-60%,1.921064148669502,1
dc0ab34f1952cb48,2022-04-09,2022,0.8209718670076727,0.8461083332696006,0.8461083332696006,80%+,1.0,1
0987b3f785e26d1c,2022-04-16,2022,0.447405997144217,0.4526455611503083,0.4578956403735015,40-50%,1.9999999697914885,1
0daf776bd222daad,2022-04-16,2022,0.6755725190839694,0.7064867263273691,0.7294309668688577,60-70%,1.7823958156633684,0
1ceab8fa45996f51,2022-04-16,2022,0.2808599167822468,0.2454602455200724,0.2454602455200724,<30%,1.0,0
4f6e7159e77d4215,2022-04-16,2022,0.8259833134684148,0.8186490623088942,0.8186490623088942,80%+,1.0,1
559031e51ced0b53,2022-04-16,2022,0.6507042253521127,0.6330763162782562,0.6190288158677607,60-70%,1.7823958156633684,1
6d4b6224f26572f9,2022-04-16,2022,0.6211096075778079,0.5801963672985528,0.5473673809747487,60-70%,1.7823958156633684,0
74c58b9d638c5eaa,2022-04-16,2022,0.8178217821782179,0.7943172697724397,0.7943172697724397,80%+,1.0,1
7c5fc3fc7be4a997,2022-04-16,2022,0.6211096075778079,0.5593221920201741,0.5095579663632064,60-70%,1.7823958156633684,0
a0a120c50d93f70a,2022-04-16,2022,0.4782608695652174,0.5173674401167341,0.556262420350593,40-50%,1.9999999697914885,1
b09f8cd4cbd7ba56,2022-04-16,2022,0.6301020408163266,0.6400885239244607,0.6478187025958888,60-70%,1.7823958156633684,1
c20e6697335c3b3d,2022-04-16,2022,0.197083169097359,0.2095062621213573,0.2095062621213573,<30%,1.0,0
eac46cfead228e11,2022-04-16,2022,0.447405997144217,0.4620611725549988,0.476782205872765,40-50%,1.9999999697914885,1
173d576e6247a88a,2022-04-23,2022,0.4891657638136511,0.5323991171560034,0.5751513767808097,40-50%,1.9999999697914885,0
3a3ac7b3987f6799,2022-04-23,2022,0.3295622233152976,0.3234419096045809,0.32956222331506557,30-40%,3.773039301454846e-11,0
6017351e164dbca3,2022-04-23,2022,0.4675324675324674,0.4727680416524153,0.47800961193351094,40-50%,1.9999999697914885,0
6a4ba72b084193b5,2022-04-23,2022,0.5324675324675325,0.5294471503331771,0.5266632701949214,50-60%,1.921064148669502,0
7cf7960c6ccb5fa1,2022-04-23,2022,0.8524590163934428,0.875856470904766,0.875856470904766,80%+,1.0,0
926977ec3ed0ebe1,2022-04-23,2022,0.6636481241914618,0.6749524598987638,0.6836577920912315,60-70%,1.7823958156633684,1
992e84bf59837e21,2022-04-23,2022,0.3418803418803419,0.3272463964576829,0.34188034187978383,30-40%,3.773039301454846e-11,0
9b8a82276f06829f,2022-04-23,2022,0.4675324675324674,0.4591998325082612,0.4508899503143298,40-50%,1.9999999697914885,0
a45d4327bc82bc28,2022-04-23,2022,0.6211096075778079,0.6458745624425208,0.6647268585419785,60-70%,1.7823958156633684,1
e4d946470fd150fe,2022-04-23,2022,0.5798319327731092,0.5783115718716966,0.5769099066284419,50-60%,1.921064148669502,1
e8c57c6259193466,2022-04-23,2022,0.8259833134684148,0.8445887366762793,0.8445887366762793,80%+,1.0,1
5ae5eb729c6bb169,2022-04-30,2022,0.4891657638136511,0.4975093371423367,0.505854297588293,40-50%,1.9999999697914885,0
5b731da9e4be4391,2022-04-30,2022,0.5108342361863488,0.4841546631242838,0.45965719593994075,50-60%,1.921064148669502,1
632c2d4ed12f2bdf,2022-04-30,2022,0.6912521440823327,0.6516167892373718,0.6190359611963479,60-70%,1.7823958156633684,0
6b956992204ec040,2022-04-30,2022,0.6428571428571429,0.6503638169292169,0.6561857020476425,60-70%,1.7823958156633684,1
760e3f292b834637,2022-04-30,2022,0.6040343668285393,0.5954573651821452,0.5887055745525925,60-70%,1.7823958156633684,1
7c8701bb78cb4de8,2022-04-30,2022,0.3418803418803419,0.3405330113858619,0.34188034188029104,30-40%,3.773039301454846e-11,0
7e4b7a70838e5ba4,2022-04-30,2022,0.5324675324675325,0.5670377921271944,0.5983197140330451,50-60%,1.921064148669502,0
80cf37627a129145,2022-04-30,2022,0.6428571428571429,0.6649139987911867,0.681688299977345,60-70%,1.7823958156633684,0
9217ecc287ac482d,2022-04-30,2022,0.6704377766847024,0.7043759829342631,0.7294606493058425,60-70%,1.7823958156633684,1
d2484d74f819d813,2022-04-30,2022,0.9128630705394192,0.9196846133100498,0.9196846133100498,80%+,1.0,1
eb277b5ea2a19124,2022-04-30,2022,0.5,0.5240233702403202,0.5460550819758061,50-60%,1.921064148669502,1
397dd9a8694ef413,2022-05-07,2022,0.7880184331797234,0.7759184153533945,0.773534561516104,70-80%,1.1924233736031942,1
430309e0f8a315d5,2022-05-07,2022,0.4891657638136511,0.4580812279727292,0.42731962809797297,40-50%,1.9999999697914885,1
60d9d50b763adc62,2022-05-07,2022,0.5324675324675325,0.5600775375591283,0.5851873409511427,50-60%,1.921064148669502,1
6a902b97ac98c283,2022-05-07,2022,0.4572564612326044,0.4594548880022557,0.4616548938777955,40-50%,1.9999999697914885,1
7d4e49d8a6678157,2022-05-07,2022,0.5427435387673957,0.5675420736126177,0.5900903986842915,50-60%,1.921064148669502,1
80ac36a9dbc4b1a1,2022-05-07,2022,0.6912521440823327,0.7060476500457373,0.7173300318384972,60-70%,1.7823958156633684,1
8289033e03b4d9a3,2022-05-07,2022,0.7619047619047619,0.7890541587417109,0.7940098478729286,70-80%,1.1924233736031942,0
8390441d93736719,2022-05-07,2022,0.5108342361863488,0.5504674793183463,0.5864254553490921,50-60%,1.921064148669502,1
88455c967a7ef6fc,2022-05-07,2022,0.3634123806590699,0.3282952194752933,0.36341238065771414,30-40%,3.773039301454846e-11,0
9d61012a6020516e,2022-05-07,2022,0.6704377766847024,0.6911339701608755,0.7068133837185584,60-70%,1.7823958156633684,0
a2ebb5f86eb64f22,2022-05-07,2022,0.7421203438395415,0.7278519211897092,0.7250503270344193,70-80%,1.1924233736031942,1
c020ccbd7cdefb6e,2022-05-07,2022,0.3087478559176673,0.3275643248147337,0.3087478559183659,30-40%,3.773039301454846e-11,0
fc4939b3c9071e66,2022-05-07,2022,0.3418803418803419,0.333535251024219,0.3418803418800252,30-40%,3.773039301454846e-11,1
ff6c8dab41efcc09,2022-05-07,2022,0.5882115462252725,0.6030395009422013,0.6165322114701942,50-60%,1.921064148669502,1
22f1133d02700bb2,2022-05-14,2022,0.7272727272727274,0.7792420778354049,0.788384588893679,70-80%,1.1924233736031942,1
2fa88b72973478b6,2022-05-14,2022,0.3244274809160304,0.3047388563230186,0.3244274809152751,30-40%,3.773039301454846e-11,1
43543a2c1c7a7135,2022-05-14,2022,0.7104677060133631,0.7444576825018796,0.7506889404891282,70-80%,1.1924233736031942,1
5c281439d20184f1,2022-05-14,2022,0.3571428571428571,0.3501599104216522,0.3571428571425925,30-40%,3.773039301454846e-11,1
7e047b195135ef06,2022-05-14,2022,0.447405997144217,0.4319458726225242,0.41661720528915674,40-50%,1.9999999697914885,1
8a1aa64eb1f17913,2022-05-14,2022,0.5798319327731092,0.577636871464477,0.5756123604534584,50-60%,1.921064148669502,1
afed0bac5ce5a2f3,2022-05-14,2022,0.7553516819571866,0.813576891392726,0.8234664088408872,70-80%,1.1924233736031942,0
b3248692dfb954b2,2022-05-14,2022,0.6507042253521127,0.6784751338257843,0.6993676028468886,60-70%,1.7823958156633684,0
e240d6f77747ec46,2022-05-14,2022,0.447405997144217,0.4248749709529774,0.40265182281957806,40-50%,1.9999999697914885,0
f549164690d723bb,2022-05-14,2022,0.6636481241914618,0.7193194643867975,0.758721044663853,60-70%,1.7823958156633684,1
1b4d0c9e3c59b33b,2022-05-21,2022,0.8209718670076727,0.8439559465616229,0.8439559465616229,80%+,1.0,1
3542f9f30926f364,2022-05-21,2022,0.7054263565891473,0.7510936388956251,0.7593168923361081,70-80%,1.1924233736031942,1
4a789cdd5aaf4439,2022-05-21,2022,0.363961813842482,0.3449035286719985,0.36396181384175436,30-40%,3.773039301454846e-11,0
5136dc566f46daf6,2022-05-21,2022,0.437956204379562,0.4969385620946637,0.5560062484494811,40-50%,1.9999999697914885,1
534c07488396e124,2022-05-21,2022,0.552594002855783,0.5748778025002542,0.5951389848789947,50-60%,1.921064148669502,0
5d4fb748ad246269,2022-05-21,2022,0.4288840262582056,0.3865708844521781,0.3459039263780836,40-50%,1.9999999697914885,0
5eaff5c832430378,2022-05-21,2022,0.4572564612326044,0.454203256343112,0.45115349191977455,40-50%,1.9999999697914885,0
7a2c841693b54dd7,2022-05-21,2022,0.6581196581196581,0.6537206566163438,0.6502604302122763,60-70%,1.7823958156633684,0
bc7228d30ff5be46,2022-05-21,2022,0.562043795620438,0.5884115227297637,0.6122604224055684,50-60%,1.921064148669502,0
cbdfb3c648d7bada,2022-05-21,2022,0.6428571428571429,0.7041203287631366,0.7475237593171432,60-70%,1.7823958156633684,1
f682118709b4143e,2022-05-21,2022,0.6818181818181818,0.6367259518885016,0.5996370348268328,60-70%,1.7823958156633684,1
04e6198326be4857,2022-06-04,2022,0.8467023172905528,0.8262576685630787,0.8262576685630787,80%+,1.0,1
344d60564cd136ff,2022-06-04,2022,0.6704377766847024,0.6628770834937133,0.6569027257471619,60-70%,1.7823958156633684,0
3aa49ed298e4c34f,2022-06-04,2022,0.5324675324675325,0.6540312874562069,0.7509264594404477,50-60%,1.921064148669502,1
43d7d4b67be48553,2022-06-04,2022,0.4675324675324674,0.5222609229982137,0.5764600784382176,40-50%,1.9999999697914885,0
4f2501e804c84abe,2022-06-04,2022,0.5108342361863488,0.5158589409863181,0.5204842050396999,50-60%,1.921064148669502,0
59b2bbb251968ca9,2022-06-04,2022,0.7880184331797234,0.8285741899171971,0.8356310250845417,70-80%,1.1924233736031942,1
7a635063e5f1699b,2022-06-04,2022,0.6115107913669064,0.6686390960568916,0.7102007582074493,60-70%,1.7823958156633684,1
7e20b0536fbbd560,2022-06-04,2022,0.6211096075778079,0.6113875883971115,0.6037184006406648,60-70%,1.7823958156633684,1
93969a7368dc2e14,2022-06-04,2022,0.7011952191235059,0.6818468967827218,0.678047887960444,70-80%,1.1924233736031942,1
a09447d185a62251,2022-06-04,2022,0.7011952191235059,0.7306748786060252,0.7361321006515221,70-80%,1.1924233736031942,1
a679800d2e7c3be2,2022-06-04,2022,0.6428571428571429,0.6524145021883381,0.6598079117566791,60-70%,1.7823958156633684,1
aacb47949a572f25,2022-06-04,2022,0.2327704244637151,0.2083488588443788,0.2083488588443788,<30%,1.0,0
e5e75d831670b401,2022-06-04,2022,0.6115107913669064,0.609731913352846,0.6083380861838352,60-70%,1.7823958156633684,1
ed32da52aff68944,2022-06-04,2022,0.4037267080745341,0.3727649234831094,0.3428124623508028,40-50%,1.9999999697914885,0
029f5c36820fdc09,2022-06-11,2022,0.5217391304347826,0.5893287264869421,0.6487907723990596,50-60%,1.921064148669502,1
049ad6d87b42eba8,2022-06-11,2022,0.8259833134684148,0.8426478114094594,0.8426478114094594,80%+,1.0,1
4305cb30533dac77,2022-06-11,2022,0.5962732919254659,0.5709646469343794,0.5473174808413217,50-60%,1.921064148669502,1
4a116a55ffaa0d64,2022-06-11,2022,0.3571428571428571,0.4920709587474897,0.3571428571476741,30-40%,3.773039301454846e-11,1
50eed57ea1390e16,2022-06-11,2022,0.7104677060133631,0.7003296908931268,0.6983557484373117,70-80%,1.1924233736031942,1
c94b153951be7590,2022-06-11,2022,0.6636481241914618,0.6674899069754562,0.6704802780407667,60-70%,1.7823958156633684,0
d7a7ba46c4f075d7,2022-06-11,2022,0.4782608695652174,0.4328340686037626,0.3885090828308003,40-50%,1.9999999697914885,0
f115a91066a77ee7,2022-06-11,2022,0.6301020408163266,0.6333761605106597,0.6359292765764915,60-70%,1.7823958156633684,1
fd49f89b9d97566b,2022-06-11,2022,0.3363518758085381,0.3654501414179786,0.3363518758096145,30-40%,3.773039301454846e-11,0
11e83902f5b8ff63,2022-06-18,2022,0.3272186415468517,0.3082114631555239,0.32721864154612323,30-40%,3.773039301454846e-11,1
1378fc2be3819b2b,2022-06-18,2022,0.7421289355322339,0.7648294572079771,0.7690351562825715,70-80%,1.1924233736031942,1
1bc662949337a8c4,2022-06-18,2022,0.2540415704387991,0.225056834339193,0.225056834339193,<30%,1.0,0
20cefe64f4b28be8,2022-06-18,2022,0.7388632872503841,0.7534848113583712,0.7562342566120261,70-80%,1.1924233736031942,1
2c7c7648e847f2e5,2022-06-18,2022,0.6979865771812079,0.6840129904214872,0.6728417059773936,60-70%,1.7823958156633684,0
4e6218b6b892b017,2022-06-18,2022,0.6727813584531482,0.6829914309929321,0.690859296099746,60-70%,1.7823958156633684,1
5095f6290670009d,2022-06-18,2022,0.3932993445010925,0.4618903224783592,0.39329934450361986,30-40%,3.773039301454846e-11,0
5b5d7f7ae712c6d8,2022-06-18,2022,0.2883156297420333,0.3126271417966311,0.3126271417966311,<30%,1.0,1
6e559181bfbc77e1,2022-06-18,2022,0.7116843702579665,0.7310473165369074,0.7346774708089246,70-80%,1.1924233736031942,0
