fight_id,fighter,side,market_key,american_odds,fair_market_p,model_p,edge,actual_hit,r_pre_fights,b_pre_fights,cold_start,mapped_predictors,total_predictors
b06b43670238c2d8,Alexander Volkanovski,red,win_by_ko_tko_dq,440,0.16090448172077762,0.1737695336341858,0.012865051913408171,0,17.0,8.0,False,351,399
b06b43670238c2d8,Alexander Volkanovski,red,win_by_submission,1500,0.054305262580762445,0.03233657777309418,-0.021968684807668268,0,17.0,8.0,False,351,399
b06b43670238c2d8,Alexander Volkanovski,red,win_by_decision,140,0.36203508387174965,0.37913578748703003,0.017100703615280377,1,17.0,8.0,False,351,399
b06b43670238c2d8,Diego Lopes,blue,win_by_ko_tko_dq,310,0.21192297592492662,0.23556973040103912,0.023646754476112503,0,17.0,8.0,False,351,399
b06b43670238c2d8,Diego Lopes,blue,win_by_submission,750,0.10222167074025873,0.09380658715963364,-0.008415083580625093,0,17.0,8.0,False,351,399
b06b43670238c2d8,Diego Lopes,blue,win_by_decision,700,0.10861052516152489,0.10135339945554733,-0.007257125705977557,0,17.0,8.0,False,351,399
d94f1b32a81e3fa1,Junior Tafa,red,win_by_ko_tko_dq,350,0.19581625009061837,0.18662793934345245,-0.009188310747165918,0,6.0,3.0,False,351,399
d94f1b32a81e3fa1,Junior Tafa,red,win_by_submission,3300,0.025916856629640668,0.017037641257047653,-0.008879215372593015,0,6.0,3.0,False,351,399
d94f1b32a81e3fa1,Junior Tafa,red,win_by_decision,900,0.08811731254077827,0.059562478214502335,-0.028554834326275938,0,6.0,3.0,False,351,399
d94f1b32a81e3fa1,Billy Elekana,blue,win_by_ko_tko_dq,420,0.16945637027072746,0.164033904671669,-0.005422465599058457,0,6.0,3.0,False,351,399
d94f1b32a81e3fa1,Billy Elekana,blue,win_by_submission,175,0.32042659105737553,0.28763940930366516,-0.03278718175371037,1,6.0,3.0,False,351,399
d94f1b32a81e3fa1,Billy Elekana,blue,win_by_decision,340,0.20026661941085971,0.22256158292293549,0.02229496351207577,0,6.0,3.0,False,351,399
ad14c502c9c5a7e9,Kim Sang Wook,red,win_by_ko_tko_dq,900,0.07951122967042423,0.0656399354338646,-0.01387129423655964,0,0.0,0.0,True,351,399
ad14c502c9c5a7e9,Kim Sang Wook,red,win_by_submission,650,0.10601497289389897,0.10464465618133545,-0.0013703167125635185,0,0.0,0.0,True,351,399
ad14c502c9c5a7e9,Kim Sang Wook,red,win_by_decision,250,0.22717494191549778,0.25531917810440063,0.028144236188902855,0,0.0,0.0,True,351,399
ad14c502c9c5a7e9,Dom Mar Fan,blue,win_by_ko_tko_dq,700,0.09938903708803029,0.08593190461397171,-0.01345713247405858,0,0.0,0.0,True,351,399
ad14c502c9c5a7e9,Dom Mar Fan,blue,win_by_submission,300,0.19877807417606058,0.22865399718284607,0.029875923006785488,0,0.0,0.0,True,351,399
ad14c502c9c5a7e9,Dom Mar Fan,blue,win_by_decision,175,0.2891317442560881,0.29974815249443054,0.010616408238342423,1,0.0,0.0,True,351,399
a7ae8f6eb5fc3a79,Dan Hooker,red,win_by_ko_tko_dq,650,0.11611514474853468,0.10759421437978745,-0.008520930368747237,0,23.0,11.0,False,351,399
a7ae8f6eb5fc3a79,Dan Hooker,red,win_by_submission,2500,0.03349475329284655,0.02146507240831852,-0.012029680884528028,0,23.0,11.0,False,351,399
a7ae8f6eb5fc3a79,Dan Hooker,red,win_by_decision,750,0.1024545394840012,0.0952938050031662,-0.007160734480834999,0,23.0,11.0,False,351,399
a7ae8f6eb5fc3a79,Benoit Saint Denis,blue,win_by_ko_tko_dq,390,0.17772726237020617,0.160912424325943,-0.016814838044263175,1,23.0,11.0,False,351,399
a7ae8f6eb5fc3a79,Benoit Saint Denis,blue,win_by_submission,140,0.36285982733917094,0.3343680799007416,-0.02849174743842936,0,23.0,11.0,False,351,399
a7ae8f6eb5fc3a79,Benoit Saint Denis,blue,win_by_decision,320,0.20734847276524052,0.22913172841072083,0.02178325564548031,0,23.0,11.0,False,351,399
78912b78aa946375,Jonathan Micallef,red,win_by_ko_tko_dq,500,0.14376321353065538,0.15347909927368164,0.009715885743026259,0,1.0,4.0,True,351,399
78912b78aa946375,Jonathan Micallef,red,win_by_submission,750,0.10147991543340379,0.10048874467611313,-0.0009911707572906603,1,1.0,4.0,True,351,399
78912b78aa946375,Jonathan Micallef,red,win_by_decision,200,0.28752642706131076,0.31192782521247864,0.024401398151167875,0,1.0,4.0,True,351,399
78912b78aa946375,Oban Elliott,blue,win_by_ko_tko_dq,700,0.10782241014799153,0.11616485565900803,0.008342445511016497,0,1.0,4.0,True,351,399
78912b78aa946375,Oban Elliott,blue,win_by_submission,1100,0.07188160676532769,0.06388441473245621,-0.007997192032871484,0,1.0,4.0,True,351,399
78912b78aa946375,Oban Elliott,blue,win_by_decision,200,0.28752642706131076,0.2986173629760742,0.011090935914763456,0,1.0,4.0,True,351,399
780bae82bdfc7112,Keiichiro Nakamura,red,win_by_ko_tko_dq,290,0.22193046870943575,0.2588057518005371,0.03687528309110136,1,0.0,0.0,True,351,399
780bae82bdfc7112,Keiichiro Nakamura,red,win_by_submission,1000,0.07868443890607268,0.06603192538022995,-0.012652513525842735,0,0.0,0.0,True,351,399
780bae82bdfc7112,Keiichiro Nakamura,red,win_by_decision,450,0.15736887781214537,0.16495566070079803,0.007586782888652666,0,0.0,0.0,True,351,399
780bae82bdfc7112,Sebastian Szalay,blue,win_by_ko_tko_dq,410,0.16971153489545088,0.16663506627082825,-0.0030764686246226303,0,0.0,0.0,True,351,399
780bae82bdfc7112,Sebastian Szalay,blue,win_by_submission,750,0.10182692093727053,0.09147675335407257,-0.010350167583197956,0,0.0,0.0,True,351,399
780bae82bdfc7112,Sebastian Szalay,blue,win_by_decision,220,0.2704777587396248,0.2748474180698395,0.004369659330214659,0,0.0,0.0,True,351,399
32e9bc4d0a19a923,Quillan Salkilld,red,win_by_ko_tko_dq,-135,0.5021184471357291,0.4601028561592102,-0.04201559097651886,0,3.0,12.0,False,351,399
32e9bc4d0a19a923,Quillan Salkilld,red,win_by_submission,290,0.2241174455401639,0.26462939381599426,0.04051194827583035,1,3.0,12.0,False,351,399
32e9bc4d0a19a923,Quillan Salkilld,red,win_by_decision,600,0.12486543394380561,0.11761220544576645,-0.007253228498039166,0,3.0,12.0,False,351,399
32e9bc4d0a19a923,Jamie Mullarkey,blue,win_by_ko_tko_dq,1300,0.06243271697190281,0.04964014142751694,-0.01279257554438587,0,3.0,12.0,False,351,399
32e9bc4d0a19a923,Jamie Mullarkey,blue,win_by_submission,3000,0.028195420567956108,0.021843604743480682,-0.006351815824475426,0,3.0,12.0,False,351,399
32e9bc4d0a19a923,Jamie Mullarkey,blue,win_by_decision,1400,0.058270535840442624,0.04410986974835396,-0.014160666092088665,0,3.0,12.0,False,351,399
5c73e0013b859664,Sulangrangbo,red,win_by_ko_tko_dq,135,0.3689543299226354,0.371642529964447,0.002688200041811639,0,0.0,0.0,True,351,399
5c73e0013b859664,Sulangrangbo,red,win_by_submission,1000,0.07882206139256301,0.06082827225327492,-0.01799378913928809,0,0.0,0.0,True,351,399
5c73e0013b859664,Sulangrangbo,red,win_by_decision,250,0.24772647866234088,0.25835421681404114,0.010627738151700261,0,0.0,0.0,True,351,399
5c73e0013b859664,Lawrence Lui,blue,win_by_ko_tko_dq,460,0.15482904916396306,0.16433122754096985,0.009502178377006787,0,0.0,0.0,True,351,399
5c73e0013b859664,Lawrence Lui,blue,win_by_submission,2000,0.04128774644372348,0.020703565329313278,-0.020584181114410204,0,0.0,0.0,True,351,399
5c73e0013b859664,Lawrence Lui,blue,win_by_decision,700,0.10838033441477414,0.11223183572292328,0.0038515013081491384,1,0.0,0.0,True,351,399
57d7a683b85bb87b,Rafael Fiziev,red,win_by_ko_tko_dq,460,0.1565139673295348,0.15004339814186096,-0.00647056918767383,0,11.0,4.0,False,351,399
57d7a683b85bb87b,Rafael Fiziev,red,win_by_submission,2000,0.041737057954542606,0.0229958426207304,-0.018741215333812206,0,11.0,4.0,False,351,399
57d7a683b85bb87b,Rafael Fiziev,red,win_by_decision,165,0.3307464969982622,0.3140391409397125,-0.01670735605854967,0,11.0,4.0,False,351,399
57d7a683b85bb87b,Mauricio Ruffy,blue,win_by_ko_tko_dq,300,0.2191195542613487,0.2690826952457428,0.04996314098439411,1,11.0,4.0,False,351,399
57d7a683b85bb87b,Mauricio Ruffy,blue,win_by_submission,2200,0.038107748567191076,0.019534580409526825,-0.01857316815766425,0,11.0,4.0,False,351,399
57d7a683b85bb87b,Mauricio Ruffy,blue,win_by_decision,310,0.21377517488912068,0.2690826952457428,0.05530752035662212,0,11.0,4.0,False,351,399
4c1e7e1765a5438a,Kaan Ofli,red,win_by_ko_tko_dq,1500,0.054439085842435016,0.03740411996841431,-0.01703496587402071,0,3.0,3.0,False,351,399
