fight_id,date,won,market_p,model_p,calibrated_p,logit_residual
372d1dee0db8dbee,2026-02-21,0,0.3972960151802657,0.430684221205621,0.430540142278472,0.13768444351236725
202d3277e569ad03,2026-02-21,0,0.4365079365079364,0.4743288628452057,0.47416650184541104,0.1525717737294685
ac39c1f00ae31e58,2026-02-21,1,0.765438008616563,0.7940900076076496,0.7939734200787918,0.1670293496269195
fd56a469e4589ebc,2026-02-21,0,0.2787456445993032,0.3033592359688567,0.30325160687353514,0.11933998430941328
8f9896e60047007f,2026-02-21,0,0.4365079365079364,0.4710067072834119,0.47085863795752986,0.1392432736374392
508e622130b0a84d,2026-02-21,0,0.3535821933688847,0.3667190835335476,0.36666257632072136,0.057012088244328685
5b97f47cdd355cbe,2026-02-21,1,0.2289211242067089,0.2568500807541895,0.25672626526054837,0.15200793450569527
6e78d874097a3d22,2026-02-21,0,0.1393983859134262,0.1652877788010578,0.16516951630125265,0.20089682496253314
fb4b1754d510b0d0,2026-02-07,1,0.5369611539091952,0.5218918641235734,0.5219562837807764,-0.06049132441030208
dbbf8334a2600895,2026-02-07,0,0.240506329113924,0.2731042301571665,0.2729593913552534,0.17097600379769495
a5c5f76cf0a7c784,2026-02-07,0,0.5996387718242023,0.6151719436081378,0.6151061203865723,0.06514496714947227
8fea32ab0445859c,2026-02-07,1,0.7994561522773624,0.8256039339190002,0.8254982819955716,0.1718874331729947
2a26c0cfa06265b7,2026-02-07,0,0.2787456445993032,0.2555224063479215,0.25561877479433187,-0.11868049536969427
6cca11f353a2b42d,2026-02-07,1,0.5707105961189446,0.5172151723867575,0.517445219790982,-0.2158630324553768
f964d2dda87f25f0,2026-02-07,0,0.13531799729364,0.109830534926773,0.1099297755004007,-0.23773900011946814
abefaf1807941ee4,2026-02-07,1,0.6946564885496184,0.7321043337533112,0.7319508336674293,0.1833453841891879
cc5c5a8cff4c1ae9,2026-02-07,0,0.4210104250200481,0.4643565237563249,0.4641698934360999,0.17581072015229166
86df0e75f41784d8,2026-02-07,1,0.8076923076923077,0.8180936888683732,0.8180502406576182,0.06840055829069436
84e8ccc3c97c2b4c,2026-02-07,1,0.7328244274809161,0.7281648040078703,0.7281847989951219,-0.023668713848357004
9d30c887e8bd8824,2026-02-07,0,0.5369611539091952,0.5326520140974756,0.5326704161831138,-0.017320604071480616
2bbfbb234c255249,2026-02-07,1,0.6247507085126481,0.7224645532598973,0.722081898933347,0.44695757513693934
b06b43670238c2d8,2026-01-31,1,0.593369754159424,0.60321866880851,0.6031768051291123,0.04098098942687772
a7ae8f6eb5fc3a79,2026-01-31,0,0.2336448598130841,0.2290578647086361,0.22907730669549306,-0.025795240895879035
57d7a683b85bb87b,2026-01-31,0,0.5327882529617888,0.5637329765535088,0.5636017811699116,0.12498470202639389
67765535bd0b6bdf,2026-01-31,0,0.2787456445993032,0.2768062080737455,0.27681446780618957,-0.009667414772771
32e9bc4d0a19a923,2026-01-31,1,0.8800000000000001,0.9008968778946448,0.9008149980913939,0.2147996879861831
d94f1b32a81e3fa1,2026-01-31,0,0.299837925445705,0.3184900412953946,0.3184091273791307,0.08735010622151052
47362cae6ba0e077,2026-01-31,1,0.7532188841201718,0.7909198996646692,0.79076838220366,0.21462516915672225
0047f8aadca1936f,2026-01-31,1,0.5634920634920635,0.5208038985764593,0.520987189093118,-0.17208302637114611
78912b78aa946375,2026-01-31,1,0.5369611539091952,0.5947359050563086,0.5944936634765531,0.23546370769991212
4c1e7e1765a5438a,2026-01-31,1,0.3158617532616159,0.3338433460916137,0.33376551709534646,0.08200238444549246
ad14c502c9c5a7e9,2026-01-31,0,0.4089525741820948,0.4262459001021254,0.42617167620061847,0.07111257002487187
780bae82bdfc7112,2026-01-31,1,0.4757785467128028,0.5318753460530452,0.5316366278414207,0.2246362427596753
5c73e0013b859664,2026-01-31,0,0.7135512302607419,0.7406048847436448,0.7404930158635877,0.13642029364756725
fa4b3f5ce8055921,2026-01-24,1,0.3194444444444444,0.2929480938121995,0.29305841650596426,-0.12478255944297367
007e8e0d4a39d82c,2026-01-24,1,0.6659815005138747,0.6915328292024149,0.6914260904579397,0.11722968918638565
d93ee3860196c4ae,2026-01-24,1,0.7402209614810391,0.7829940599777271,0.7828228063225322,0.2360830627997792
d63c9aa4f4873001,2026-01-24,1,0.7369226063016213,0.7630201166978277,0.7629126167724725,0.13927452588439104
836a188a90e479a5,2026-01-24,0,0.3386960203217612,0.4296763677143714,0.42927276681740856,0.385938919181823
6c9f4799990c3c33,2026-01-24,1,0.9009287925696594,0.927541310320072,0.9274431677759388,0.3419333666005264
33be2456161c14c3,2026-01-24,1,0.8735632183908045,0.8804592152070965,0.8804304863697028,0.063947930856461
780cab0cd07589e4,2026-01-24,1,0.4532666458268208,0.4737230006144503,0.4736354563646173,0.08227571466291936
b5aafe149bec4306,2026-01-24,1,0.3779812606473595,0.4105301486106064,0.41038932848526694,0.13635139431672516
abfb3ed6dcb0e1f0,2026-01-24,1,0.6946564885496184,0.7002640389783336,0.7002402315587298,0.026575452872812266
210fc45074fba464,2026-01-24,0,0.2235597592433362,0.1924151376562319,0.1925407482806038,-0.1893520066756913
a5a81a39ccf9b680,2025-12-13,0,0.3194444444444444,0.3602040762532525,0.36002523340431963,0.18184757513954541
24bb03f0a3415fbe,2025-12-13,0,0.240506329113924,0.2355179673767775,0.2355391046603952,-0.02750573476965701
d000cb692343cdcd,2025-12-13,0,0.3435114503816793,0.2939368003398065,0.2941393758668179,-0.22865516553600762
93ca562453f65b8d,2025-12-13,1,0.5965276928719893,0.6566053214713181,0.6563577850754957,0.25718484533831926
0fca825e14429c1f,2025-12-13,0,0.1881331403762662,0.1953210655484915,0.19528995051136036,0.04638779097409618
225e93ebed9b71b8,2025-12-13,1,0.6853932584269663,0.6977996253901015,0.6977472671830617,0.05817234846313468
a2523a8565fe4361,2025-12-13,0,0.3435114503816793,0.3279228041556811,0.32798856608929716,-0.06991017471035432
ceb5b0f1f6daddf6,2025-12-13,0,0.4454847478103291,0.4693180739131216,0.46921597738056237,0.09604920444699731
ac56a1052c4c8f63,2025-12-13,0,0.3725551071095933,0.4222407923367937,0.42202456398426647,0.2076894447550472
71170fb7ade3e1f4,2025-12-13,1,0.3194444444444444,0.284355052216995,0.2844997997009716,-0.16663443760917251
5f5b626e67529056,2025-11-22,1,0.8475336322869956,0.8745059254960712,0.8744000246599416,0.22601403751061988
b2218930b982d9b6,2025-11-22,0,0.2864487697392581,0.2818406372926707,0.28186020870190664,-0.02265517314127996
870d374f8d9af65a,2025-11-22,1,0.6690070210631895,0.6899739099268085,0.6898859850155714,0.09629993825681593
8ed609d80e135d94,2025-11-22,0,0.3613522820972983,0.3326338626230224,0.33275400585520976,-0.12679678649321335
e8307c7686c42d8c,2025-11-22,1,0.5742343084741106,0.6003334602040467,0.6002231608680337,0.10770637804024175
00ee51bba08b7a08,2025-11-22,0,0.6734574519933717,0.7189872993077496,0.7188013636236597,0.21557926300573182
5e6a74db89f5410c,2025-11-22,0,0.3146067415730336,0.2986851951509727,0.2987521592801914,-0.07489735218246463
c49485cedb878cf0,2025-11-22,1,0.2597790385189609,0.2497356014060494,0.24977791130867458,-0.052905591638890526
443f30a4a856584a,2025-11-22,0,0.3535821933688847,0.3252168546928353,0.3253354116436959,-0.12656908517562404
f5564a9eeebd4ea0,2025-11-22,1,0.9039548022598868,0.9250463240069282,0.9249660857847889,0.271013075804202
6f0231915cc28507,2025-11-22,0,0.4416895553411031,0.3916207301334701,0.3918304233633183,-0.2061967520540774
335064c3380e2f10,2025-11-22,1,0.5327882529617888,0.5986910626956579,0.5984155286260701,0.2686726655121118
46f81d5ecd974c1c,2025-11-22,1,0.7328244274809161,0.7865956111276895,0.786383810362415,0.29552524538778746
9027e156c6f1988a,2025-11-22,0,0.3309929789368104,0.365114385188265,0.36496553880140886,0.15046323150865637
4e224ebb6394611d,2025-11-08,1,0.5965276928719893,0.6407178413203354,0.6405336416818428,0.18746332539126714
f7e9bd2d6f81aeae,2025-11-08,0,0.2005438477226377,0.1738715397992696,0.17397917800035578,-0.17553476059609174
b23fa678cc65cf5b,2025-11-08,0,0.4572564612326044,0.4908806290247514,0.4907367287714579,0.1349109567875053
20971ed9a842b0cb,2025-11-08,1,0.5198237885462554,0.5510105674473788,0.5508781367974843,0.12541789345512183
ac4343150638b635,2025-11-08,1,0.4003612281757977,0.4353651171474594,0.43521407958479696,0.1439659485113855
e3d657dd88864ba7,2025-11-08,0,0.5707105961189446,0.556311661206926,0.5563733346769458,-0.05854464900010009
c6d56aad93f98249,2025-11-08,0,0.6274448928904066,0.6689143713958569,0.6687423114665364,0.18200813677457106
80eae31bc0a94a65,2025-11-08,0,0.3386960203217612,0.3237237050119249,0.3237868724393119,-0.06760072052955712
87dcb3eab20f6ac1,2025-11-08,1,0.7811725846407928,0.8146033176211501,0.8144694093095572,0.20769076626509375
9126633d921afb57,2025-11-08,0,0.3698979591836735,0.3847385219197895,0.3846747026161633,0.06317118885576406
238c274c90587e21,2025-11-08,0,0.381679389312977,0.4152496004077703,0.4151043954008229,0.14012084662435864
84b66bf7fba2d59d,2025-11-08,1,0.6900916630292449,0.674932151360713,0.674997666564039,-0.06996962344165847
de1a3734be60e6a1,2025-09-13,1,0.3484712230215828,0.4185115047976077,0.418203182895518,0.2968791060024611
944b929130b23c2a,2025-09-13,0,0.5403677058353318,0.4944104389632134,0.4946069361832804,-0.18418221085317588
7cbfeba85f86d1bf,2025-09-13,1,0.381679389312977,0.4632846998515093,0.46292888515968555,0.33530013024328553
114d2f6fcd3f6f00,2025-09-13,1,0.6734574519933717,0.6658991940395056,0.6659316376533857,-0.034169026579381145
202c47db69768356,2025-09-13,1,0.4801762114537444,0.5295061376086153,0.5292961368630332,0.1974985844635035
8a884a7930d75ca9,2025-09-13,1,0.5060354077253219,0.5627838491464177,0.5625440546675189,0.22832512679768013
07a378b257aad5a9,2025-09-13,0,0.2289211242067089,0.2180437492356413,0.21808937157715663,-0.06268990332389501
352839a03b428e74,2025-09-13,0,0.4580943978826642,0.5377576786319006,0.5374188760584334,0.3193353371735097
9474f64347aade7a,2025-09-13,1,0.7811725846407928,0.827260943310428,0.8270816675361935,0.2938253192207212
3dc1a6335d890650,2025-09-13,1,0.3725551071095933,0.3754957224380567,0.37548315228033297,0.012559782002895425
a1e193425e716b42,2025-09-13,0,0.7434402332361516,0.7139253649887243,0.7140555759830309,-0.14940104298567036
c4a6174b0698652e,2025-09-13,1,0.4034723071280108,0.380382205910436,0.38047969328379483,-0.09690846217677457
3dd2fde7bff79c51,2025-09-13,0,0.3535821933688847,0.3699998533236922,0.369929108775468,0.07111263984955296
5bcd8abf6da01dae,2025-09-06,1,0.4532666458268208,0.4636473919227293,0.4636030137241525,0.0418131760629514
d14fea43712707f0,2025-09-06,1,0.390291151501339,0.4134732686831942,0.4133734291858722,0.0964631639236076
0149e875b31e57f8,2025-09-06,1,0.7402209614810391,0.7664233340848906,0.766315504606186,0.14110699525675008
69b31593175f77ec,2025-09-06,0,0.4257656915258893,0.4395136919488375,0.43945480264708375,0.05601239687449999
a47123ae6e048f11,2025-09-06,1,0.5545152521896708,0.6003034202969448,0.600111089549161,0.18779821696070245
b53031bf4bd0a330,2025-09-06,1,0.7001620745542949,0.7009442899590618,0.700940953975964,0.0037287712275256846
4080b4310d82b42d,2025-09-06,1,0.8152295632698767,0.841032386386612,0.8409287502631128,0.18157410080612912
23dbe713c4294c66,2025-09-06,0,0.515396797466127,0.5281820799840659,0.5281275793375521,0.051241256693349724
5cd2dd6075fadcce,2025-09-06,0,0.576036866359447,0.6532403894348106,0.6529243932416221,0.32678825718143195
420211200a35c1d1,2025-09-06,1,0.6335443984643765,0.6545179528493975,0.6544296362868294,0.0915056254251384
b3253e2c2d111030,2025-09-06,0,0.6411483253588516,0.6177844800414563,0.6178854513097946,-0.10019666546237582
d56a59a4c79cf515,2025-09-06,0,0.5467333541731791,0.6222989971148845,0.6219861250105096,0.3118371554342412
a38010639e61885c,2025-09-06,0,0.2955665024630542,0.3006577178823427,0.30063588272393205,0.024332239477930617
2eecf0c36192e40c,2025-08-23,1,0.243334196220554,0.2826243234016269,0.28244869218168495,0.20300476687661528
58080e8989927500,2025-08-23,0,0.2005438477226377,0.1748693712913492,0.17497322601563065,-0.16860369408303022
5538d15c4eeac3b3,2025-08-23,1,0.6946564885496184,0.6980347171309028,0.6980203440783764,0.015976733752786854
ce6bd165bef82bd7,2025-08-23,1,0.6027039848197344,0.6170308448271893,0.6169701088854713,0.06022002407033483
1452c20d964c0a63,2025-08-23,1,0.8037954326149888,0.8491305721867344,0.8489568328221004,0.3176112498278876
0b1460c666e66d39,2025-08-23,0,0.4416895553411031,0.3731326069841137,0.37341665962803683,-0.2844932644194191
1ab1ed99a4bc5494,2025-08-23,1,0.3146067415730336,0.2884176281346344,0.28852661651607847,-0.12441230150421134
f55749e32ce5c6f3,2025-08-23,1,0.717453505007153,0.7173549750281181,0.7173553955951157,-0.00048600284673272487
130e622d4d2aee3e,2025-08-23,0,0.6805555555555556,0.7027756988529164,0.7026827740499282,0.10422461943671779
f0b7caa90faf47e5,2025-08-23,1,0.870049504950495,0.9000255138486465,0.899911740635217,0.29611155504180475
2f6065fe0804d1d8,2025-08-23,0,0.4432091346153846,0.4180634941958576,0.41817001084865374,-0.10258006673286865
7fc5f1dc2df84ac7,2025-08-23,1,0.4846032025338729,0.5296035105636773,0.529411951479524,0.1801593672242301
12cedec11b37ddc0,2025-08-16,0,0.299837925445705,0.2832555475659405,0.2833251320337677,-0.0803001165568098
9fa6a029f7f8241c,2025-08-16,1,0.4142931123770068,0.4372571873412855,0.43715853011993455,0.09394459192734939
42585ce706c086de,2025-08-16,0,0.3603813066728668,0.3725642496826521,0.37251189511069915,0.052477780495840065
9939d7073462e07e,2025-08-16,0,0.3340184994861254,0.2984207690403695,0.2985680173711263,-0.16476385695295737
82338ba457fbe87f,2025-08-16,1,0.2630773936983787,0.2664775205393562,0.2664629496034209,0.01746625876068908
5efd13a12be06706,2025-08-16,1,0.86468200270636,0.8839336784436664,0.8838568159669292,0.17548600176741802
5b880d10b0ed7acc,2025-08-16,0,0.3452115812917595,0.3935037568489424,0.39329237241004705,0.20754673144169716
a2eafd9e1d5031b1,2025-08-16,0,0.4454847478103291,0.4014478337225339,0.40163296248924557,-0.18050478400972897
1d8dc0fb5d47357f,2025-08-16,0,0.759493670886076,0.8065273570087071,0.8063423503607007,0.2776961120050696
bc63f1b2e52f603e,2025-08-16,0,0.5089094796863863,0.4971139462813828,0.49716429174941934,-0.04718603441002309
88020d22cf905792,2025-08-16,1,0.6411483253588516,0.6853500088340612,0.6851676397284943,0.19811710125553494
68c423c7119004f3,2025-08-16,0,0.8016528925619835,0.8162197806671476,0.816159409561983,0.09428592607094233
68fe62bac7fd8bb0,2025-08-09,0,0.2630773936983787,0.2309007095143244,0.23103200724704917,-0.17319767499327776
37d58369782cb86b,2025-08-09,1,0.8219814241486069,0.8474996190635902,0.8473973814148436,0.18529340290530838
646c79a7ecd12e5f,2025-08-09,1,0.6067545685866297,0.6904690048672818,0.6901326627619675,0.3686224011295823
98d6771af9b0ebe5,2025-08-09,1,0.3146067415730336,0.2918274214855115,0.29192256335332356,-0.10785585972030687
ed5383b50ffcdded,2025-08-09,0,0.3053435114503817,0.304215122801029,0.3042199337387739,-0.00532538373142466
75a84211f50c53f5,2025-08-09,0,0.2005438477226377,0.1956250896946808,0.19564588743867126,-0.030966674925620996
3d6571790c21527c,2025-08-09,1,0.8475336322869956,0.8902800904532959,0.8901223111941355,0.37821878947900345
ae7a8f19743e8154,2025-08-09,1,0.8565637667602121,0.8935270796131888,0.8933888467024396,0.34024776072429197
aef44145740741b3,2025-08-09,1,0.7764402407566638,0.823595363610679,0.8234118341670333,0.295857996704072
7d923267c44dd93b,2025-08-09,1,0.7402209614810391,0.7261739541840666,0.7262349017606035,-0.07182076343694577
6ef50ed03b116b60,2025-08-09,1,0.7864077669902912,0.8067351071022233,0.8066515634853105,0.1255269191387578
857e8facd8ff7c36,2025-08-09,0,0.6690070210631895,0.6735147286950489,0.6734955571776315,0.020427636201456933
282c8c6c1ed82bfb,2025-08-02,1,0.7307001795332136,0.7760094757643167,0.7758281272750055,0.24438309135782377
426a69e343822ab3,2025-08-02,0,0.6777862016679302,0.6570546061724605,0.6571444448835105,-0.09342070962357862
878941394f9e3538,2025-08-02,0,0.3053435114503817,0.3507585010338163,0.35055804394535534,0.20627325098842386
c62ed8a6002b5360,2025-08-02,1,0.5869091840655821,0.5974770672076419,0.5974321482076672,0.04376119692588981
ac57250e3de89d5d,2025-08-02,1,0.4110112789141655,0.4728198815921399,0.47255290984517834,0.2509586226198034
111e66eb922449e4,2025-08-02,0,0.240506329113924,0.2482685810649708,0.24823509808116492,0.04203762689416091
eeeffa7f514e0c0e,2025-08-02,1,0.7532188841201718,0.7071356289424836,0.7073427141368903,-0.23434121477729908
45781930d64da456,2025-08-02,1,0.6734574519933717,0.7045404832385338,0.7044115112732376,0.1451494014601692
b3c695728e177fd4,2025-08-02,0,0.4630388460908047,0.4807560145656656,0.48068026339207126,0.07110081706987069
07c2af68b6dbc4ec,2025-08-02,1,0.8842056507642426,0.9138128523812468,0.913702456720156,0.32823082092787903
b47db03affb279c3,2025-08-02,1,0.8369680287952572,0.8802405890671016,0.8800790329843363,0.3588708969550958
d98d6b2c13557a87,2025-08-02,1,0.6900916630292449,0.703631208781452,0.7035741537686137,0.06410190546993222
6b8be0ee3e569ad2,2025-07-26,0,0.578989574979952,0.5612710885400547,0.5613470769900191,-0.07230457229081141
d4d4ee045b0ca695,2025-07-26,1,0.747191011235955,0.7567627529075688,0.756722428158109,0.05132586898722602
582d66ce97309e29,2025-07-26,1,0.8340707964601769,0.8616870734189798,0.8615778689903718,0.2146164049777648
887c61da1a78a5e1,2025-07-26,1,0.5,0.5274633273428455,0.5273463491374051,0.10996398329734834
77f960d82cda0b76,2025-07-26,0,0.6361132966168371,0.6510668775942192,0.651003659525433,0.065197967931656
e72c691b7c68b03a,2025-07-26,1,0.569330697543067,0.5968677449579165,0.5967513765521281,0.11330993157533487
7c075e3383198e14,2025-07-26,1,0.2005438477226377,0.2073456634513005,0.20731627485238893,0.0418988112193992
017a825c7820d12e,2025-07-26,1,0.234561991383437,0.2394496748007119,0.2394286667779768,0.02702930706558604
3e6067763978d862,2025-07-26,0,0.6154910096818811,0.6420329021000496,0.6419213224664337,0.11374530640843011
f9dac7702609669f,2025-07-26,0,0.7135512302607419,0.7399031257772605,0.73979405912102,0.1327705820386803
23ddf51ce630028d,2025-07-26,0,0.267175572519084,0.2843844183638273,0.284309567216874,0.08618391303277373
0a598768f5c8d540,2025-07-26,1,0.3099083369707551,0.3071124090206407,0.3071243120832978,-0.013106078748740813
d7507e2741fd4d05,2025-07-19,1,0.5187593796898449,0.5281477118212375,0.5281076802624612,0.037637256421813356
8e1feda9141602f1,2025-07-19,0,0.3146551724137931,0.3075040759014146,0.3075344041652893,-0.03336924907143968
37bc72d5d211b189,2025-07-19,0,0.2247191011235955,0.1992146068305977,0.19931868737265027,-0.1528360865684264
0adfc21045c02555,2025-07-12,1,0.3299225399254088,0.2937183029849964,0.2938678284659792,-0.16885758893331393
2a03bc4c491b4c9a,2025-07-12,0,0.2355555555555555,0.2023151300955384,0.20244925816422105,-0.194684524560629
f368475c366c6d85,2025-07-12,0,0.4332755632582322,0.4123432298095797,0.4124319541465305,-0.08578771567303112
4e5d4a36eaaa3a78,2025-07-12,0,0.3186968838526912,0.3039997278775857,0.3040616401123101,-0.06855637714718177
4b75d3b7738cb278,2025-07-12,1,0.8184019370460048,0.8433902089738403,0.8432897747858401,0.17811464618439543
b19bf99c7eb796bc,2025-07-12,0,0.6067415730337079,0.6242871445327904,0.6242129134917833,0.07414927560247642
236f811290163dca,2025-07-12,0,0.2861130495464061,0.3173931541194333,0.3172558004520009,0.1485597799440691
d5e3be7a07c48b08,2025-07-12,1,0.4812406203101549,0.50820822839074,0.5080931213628971,0.10790862109445723
