market_type,threshold,card,date,fight_id,fighter,market_key,odds,market_fair_p,model_p,edge,won,prior_fight_floor,fighter_prior_fights,flat_stake,flat_pnl,kelly_full_fraction,quarter_kelly_stake,quarter_kelly_pnl,kelly_bankroll_basis
moneyline,0.02,Oklahoma City,2026-07-18,4eff5a845db17572,Christian Leroy Duncan,moneyline,-395.0,0.7659021045164341,0.851331889629364,0.0854297851129298,1,9.0,Jared Cannonier:20 | Christian Leroy Duncan:9,10.0,2.5316455696202533,0.26409285366535196,34.93884011513079,8.845275978514124,529.1902394209259
moneyline,0.02,Oklahoma City,2026-07-18,52ddf20a10890b41,Fatima Kline,moneyline,-470.0,0.7913616398243045,0.8514427542686462,0.0600811144443417,1,4.0,Fatima Kline:4 | Tabatha Ricci:11,10.0,2.127659574468085,0.15322369933128352,20.27112153352047,4.3130045816001,529.1902394209259
moneyline,0.02,Oklahoma City,2026-07-18,f2abca7379982d4f,Chase Hooper,moneyline,-375.0,0.7571884984025559,0.8328332304954529,0.075644732092897,1,2.0,Chase Hooper:13 | Mitch Ramirez:2,10.0,2.6666666666666665,0.20595784485340116,27.247720307147315,7.266058748572617,529.1902394209259
moneyline,0.02,Abu Dhabi,2026-07-25,9009ec7b91f2be14,Magomed Ankalaev,moneyline,-535.0,0.8081570996978852,0.8382949233055115,0.0301378236076262,1,5.0,Magomed Ankalaev:14 | Bogdan Guskov:5,10.0,1.8691588785046729,0.0,0.0,0.0,542.6586110494169
moneyline,0.02,Abu Dhabi,2026-07-25,a122306d0ce5fbfb,Axel Sola,moneyline,-192.0,0.6309403437815976,0.6707494854927063,0.0398091417111087,1,2.0,Axel Sola:2 | Ismael Bonfim:5,10.0,5.208333333333334,0.03858849763870239,5.235095132775485,2.726612048320565,542.6586110494169
moneyline,0.02,Abu Dhabi,2026-07-25,d7070ab1b2144f8d,Thomas Petersen,moneyline,140.0,0.4003612281757977,0.4444615542888641,0.0441003261130664,0,5.0,Thomas Petersen:6 | Valter Walker:5,10.0,-10.0,0.04764837878090987,6.464200762001265,-6.464200762001265,542.6586110494169
moneyline,0.02,Abu Dhabi,2026-07-25,f6e6b004f07363e9,Sam Patterson,moneyline,-485.0,0.7957758771164253,0.8326351046562195,0.0368592275397942,1,6.0,Santiago Ponzinibbio:20 | Sam Patterson:6,10.0,2.0618556701030926,0.020915362238883958,2.8374753555370478,0.5850464650591851,542.6586110494169
moneyline,0.02,Belgrade,2026-08-01,0c3c835e681972d3,Navajo Stirling,moneyline,-355.0,0.7502401536983669,0.7870509028434753,0.0368107491451084,1,5.0,Jan Blachowicz:20 | Navajo Stirling:5,10.0,2.8169014084507045,0.031081607937812828,4.192179027634248,1.1808955007420419,539.5060688007953
moneyline,0.02,Belgrade,2026-08-01,5425c577ed4f50b3,Kyle Prepolec,moneyline,570.0,0.1434362332397879,0.1684621125459671,0.0250258793061791,0,4.0,Mateusz Rebecki:8 | Kyle Prepolec:4,10.0,-10.0,0.022578272641750812,3.045278778315882,-3.045278778315882,539.5060688007953
moneyline,0.02,Belgrade,2026-08-01,68ae50dbf98dc15f,Uros Medic,moneyline,-400.0,0.7685185185185185,0.8314201831817627,0.0629016646632442,1,10.0,Uros Medic:10 | Daniel Rodriguez:14,10.0,2.5,0.15710091590881348,21.189224386742072,5.297306096685518,539.5060688007953
moneyline,0.02,Belgrade,2026-08-01,eb8753ed0476b3d1,Aleksandar Rakic,moneyline,-390.0,0.765438008616563,0.8155229687690735,0.0500849601525105,1,11.0,Aleksandar Rakic:11 | Marcin Tybura:24,10.0,2.564102564102564,0.09606254696846002,12.956581768486407,3.322200453458053,539.5060688007953
moneyline,0.02,Belgrade,2026-08-01,f425b7a527dd53aa,Dusko Todorovic,moneyline,134.0,0.4110112789141655,0.452943742275238,0.0419324633610725,0,4.0,Robert Valentin:4 | Dusko Todorovic:10,10.0,-10.0,0.04469280367466934,6.028009703551649,-6.028009703551649,539.5060688007953
moneyline,0.02,Belgrade,2026-08-01,fbd99ae7e1ff993a,Tofiq Musayev,moneyline,210.0,0.3099083369707551,0.3339719474315643,0.0240636104608092,1,2.0,Ludovit Klein:11 | Tofiq Musayev:2,10.0,21.0,0.016815731922785418,2.2680473559175,4.762899447426751,539.5060688007953
moneyline,0.03,Freedom 250,2026-06-14,00e8d4b961a65d21,Bo Nickal,moneyline,-305.0,0.7220792588780237,0.7654616,0.0433823647906469,1,6.0,Bo Nickal:6 | Kyle Daukaus:8,10.0,3.2786885245901636,0.050119479999999834,6.264934999999979,2.0540770491803206,500.0
moneyline,0.03,Freedom 250,2026-06-14,127ba4a1ccb3d4a6,Steve Garcia,moneyline,120.0,0.4365079365079364,0.4877237,0.0512157716448345,0,9.0,Steve Garcia:10 | Diego Lopes:9,10.0,-10.0,0.06082678333333332,7.6033479166666655,-7.6033479166666655,500.0
moneyline,0.03,Freedom 250,2026-06-14,30cdb851f6c63444,Josh Hokit,moneyline,-410.0,0.771505376344086,0.8229615,0.0514561328836666,1,3.0,Josh Hokit:3 | Derrick Lewis:31,10.0,2.4390243902439024,0.09710365000000006,12.137956250000007,2.9604771341463434,500.0
moneyline,0.03,Freedom 250,2026-06-14,5727d5be8c373346,Ciryl Gane,moneyline,-112.0,0.5043297540699688,0.647314,0.1429842579806598,1,12.0,Ciryl Gane:12 | Alex Pereira:12,10.0,8.928571428571429,0.25230567999999987,31.53820999999998,28.159116071428556,500.0
moneyline,0.03,Freedom 250,2026-06-14,60de0423ae6ed097,Sean O'Malley,moneyline,-440.0,0.7819063004846527,0.86872584,0.0868195357923553,1,10.0,Aiemann Zahabi:10 | Sean O'Malley:14,10.0,2.2727272727272725,0.2911195359999998,36.38994199999998,8.270441363636358,500.0
moneyline,0.03,Freedom 250,2026-06-14,7208e40818401e88,Ilia Topuria,moneyline,-470.0,0.7913616398243045,0.8656716,0.0743099352451229,0,9.0,Ilia Topuria:9 | Justin Gaethje:15,10.0,-10.0,0.23432811999999997,29.291014999999998,-29.291014999999998,500.0
moneyline,0.03,Vegas 119,2026-06-20,17d31249c9ab18af,Andre Lima,moneyline,-625.0,0.827123695976155,0.8843174576759338,0.0571937616997788,0,4.0,Kevin Borjas:5 | Andre Lima:4,10.0,-10.0,0.16130156815052035,20.3461664188848,-20.3461664188848,504.5497487017249
moneyline,0.03,Vegas 119,2026-06-20,33afdd7ad43a2756,Kyoji Horiguchi,moneyline,130.0,0.4170073589533933,0.4502317309379577,0.0332243719845644,0,10.0,Manel Kape:10 | Kyoji Horiguchi:10,10.0,-10.0,0.027333062428694505,3.447722444911593,-3.447722444911593,504.5497487017249
moneyline,0.03,Vegas 119,2026-06-20,3b4803afa824fea3,Mitch Raposo,moneyline,140.0,0.4003612281757977,0.5337233543395996,0.1333621261638019,1,3.0,Mitch Raposo:3 | Allan Nascimento:5,10.0,14.0,0.20066860743931358,25.311823863957688,35.436553409540764,504.5497487017249
moneyline,0.03,Vegas 119,2026-06-20,571a3eabff5c7ba7,Vinicius Oliveira,moneyline,-290.0,0.7135512302607419,0.755476713180542,0.0419254829198001,1,5.0,Vinicius Oliveira:5 | Andre Fili:25,10.0,3.4482758620689657,0.04635918140411389,5.8476283318658355,2.0164235627123572,504.5497487017249
moneyline,0.03,Vegas 119,2026-06-20,aaec28fa3c0c576d,Christian Rodriguez,moneyline,-198.0,0.6369041816941223,0.6843646168708801,0.0474604351767578,1,5.0,Hyder Amil:5 | Christian Rodriguez:9,10.0,5.050505050505051,0.059406558275222766,7.493391012249506,3.7845409152775287,504.5497487017249
moneyline,0.03,Vegas 119,2026-06-20,afc021700481ac4e,Ion Cutelaba,moneyline,250.0,0.2742474916387959,0.3148898184299469,0.0406423267911509,0,19.0,Ion Cutelaba:19,10.0,-10.0,0.04084574580192566,5.152177694974032,-5.152177694974032,504.5497487017249
moneyline,0.03,Vegas 119,2026-06-20,b23a1a5d35eb438a,Luana Santos,moneyline,-105.0,0.4891657638136511,0.544291615486145,0.0551258516724939,1,6.0,Karol Rosa:12 | Luana Santos:6,10.0,9.523809523809524,0.06579781174659723,8.299567345467258,7.90434985282596,504.5497487017249
moneyline,0.03,Baku,2026-06-27,012c307c9d446c4d,Shara Magomedov,moneyline,-425.0,0.774798927613941,0.8156833052635193,0.0408843776495783,1,6.0,Shara Magomedov:6 | Michel Pereira:15,10.0,2.3529411764705883,0.0323373526334763,4.242220472356015,0.9981695229072977,524.7455498833111
moneyline,0.03,Baku,2026-06-27,35985895d4ef321e,Abus Magomedov,moneyline,-105.0,0.4842767295597484,0.5340312123298645,0.049754482770116,1,7.0,Michal Oleksiejczuk:17 | Abus Magomedov:7,10.0,9.523809523809524,0.04476398527622215,5.872425517184909,5.59278620684277,524.7455498833111
moneyline,0.03,Baku,2026-06-27,5e7f4ba1210f433d,Andrey Pulyaev,moneyline,154.0,0.3775334481388264,0.5014510154724121,0.1239175673335857,0,3.0,Andrey Pulyaev:3 | Nursulton Ruziboev:5,10.0,-10.0,0.17771790863631606,23.31417042286893,-23.31417042286893,524.7455498833111
moneyline,0.03,Baku,2026-06-27,809814f03ff3140c,Matheus Camilo,moneyline,150.0,0.3790849673202614,0.4990256428718567,0.1199406755515952,1,2.0,Matheus Camilo:2 | Nazim Sadykhov:5,10.0,15.0,0.16504273811976114,21.651360592225345,32.47704088833802,524.7455498833111
moneyline,0.03,Baku,2026-06-27,ae0a91c8f92f4758,Bekzat Almakhan,moneyline,140.0,0.3932584269662921,0.4524968862533569,0.0592384592870647,0,3.0,Bekzat Almakhan:3 | Jean Matsumoto:5,10.0,-10.0,0.061423233577183205,8.057892119767516,-8.057892119767516,524.7455498833111
moneyline,0.03,Baku,2026-06-27,d83294b031502177,Brunno Ferreira,moneyline,205.0,0.3089598352214212,0.3554200232028961,0.0464601879814749,0,5.0,Brunno Ferreira:9 | Ikram Aliskerov:5,10.0,-10.0,0.04099076622869907,5.377430541204238,-5.377430541204238,524.7455498833111
moneyline,0.03,UFC 329,2026-07-11,1b6a3b0d27654d3e,Cody Durden,moneyline,190.0,0.3309929789368104,0.3614765107631683,0.0304835318263578,0,7.0,Alessandro Costa:7 | Cody Durden:15,10.0,-10.0,0.02541151642799368,3.3483742130063066,-3.3483742130063066,527.0640534175585
moneyline,0.03,UFC 329,2026-07-11,7765e5e779dd7dc9,Nikita Krylov,moneyline,105.0,0.4675324675324675,0.5026230812072754,0.0350906136748078,0,21.0,Nikita Krylov:21 | Robert Whittaker:24,10.0,-10.0,0.028930777595156755,3.8120932269563013,-3.8120932269563013,527.0640534175585
moneyline,0.03,UFC 329,2026-07-11,930317fde9dbc55e,Luke Riley,moneyline,-225.0,0.6636481241914618,0.7090601921081543,0.0454120679166925,1,2.0,Luke Riley:2 | Kai Kamaka III:4,10.0,4.444444444444445,0.054445624351501465,7.174082865388023,3.1884812735057877,527.0640534175585
moneyline,0.03,UFC 329,2026-07-11,989760fa75321d69,Max Holloway,moneyline,-265.0,0.6957699520733487,0.7561987638473511,0.0604288117740023,1,14.0,Max Holloway:32 | Conor McGregor:14,10.0,3.7735849056603774,0.11012548804283145,14.510796528110404,5.4757722747586435,527.0640534175585
moneyline,0.03,Oklahoma City,2026-07-18,410e6b9e01660b35,Stewart Nicoll,moneyline,675.0,0.1238223418573351,0.1748261749744415,0.0510038331171063,0,2.0,Stewart Nicoll:3 | Alden Coria:2,10.0,-10.0,0.05257820089658098,6.947786513515616,-6.947786513515616,528.5678395258603
moneyline,0.03,Oklahoma City,2026-07-18,4eff5a845db17572,Christian Leroy Duncan,moneyline,-395.0,0.7659021045164341,0.851331889629364,0.0854297851129298,1,9.0,Jared Cannonier:20 | Christian Leroy Duncan:9,10.0,2.5316455696202533,0.26409285366535196,34.89774727402857,8.83487272760217,528.5678395258603
moneyline,0.03,Oklahoma City,2026-07-18,52ddf20a10890b41,Fatima Kline,moneyline,-470.0,0.7913616398243045,0.8514427542686462,0.0600811144443417,1,4.0,Fatima Kline:4 | Tabatha Ricci:11,10.0,2.127659574468085,0.15322369933128352,20.247279929924137,4.307931899983859,528.5678395258603
moneyline,0.03,Oklahoma City,2026-07-18,f2abca7379982d4f,Chase Hooper,moneyline,-375.0,0.7571884984025559,0.8328332304954529,0.075644732092897,1,2.0,Chase Hooper:13 | Mitch Ramirez:2,10.0,2.6666666666666665,0.20595784485340116,27.215673271891145,7.257512872504305,528.5678395258603
moneyline,0.03,Abu Dhabi,2026-07-25,9009ec7b91f2be14,Magomed Ankalaev,moneyline,-535.0,0.8081570996978852,0.8382949233055115,0.0301378236076262,1,5.0,Magomed Ankalaev:14 | Bogdan Guskov:5,10.0,1.8691588785046729,0.0,0.0,0.0,542.0203705124351
moneyline,0.03,Abu Dhabi,2026-07-25,a122306d0ce5fbfb,Axel Sola,moneyline,-192.0,0.6309403437815976,0.6707494854927063,0.0398091417111087,1,2.0,Axel Sola:2 | Ismael Bonfim:5,10.0,5.208333333333334,0.03858849763870239,5.228937946911924,2.723405180683294,542.0203705124351
moneyline,0.03,Abu Dhabi,2026-07-25,d7070ab1b2144f8d,Thomas Petersen,moneyline,140.0,0.4003612281757977,0.4444615542888641,0.0441003261130664,0,5.0,Thomas Petersen:6 | Valter Walker:5,10.0,-10.0,0.04764837878090987,6.456597980286404,-6.456597980286404,542.0203705124351
moneyline,0.03,Abu Dhabi,2026-07-25,f6e6b004f07363e9,Sam Patterson,moneyline,-485.0,0.7957758771164253,0.8326351046562195,0.0368592275397942,1,6.0,Santiago Ponzinibbio:20 | Sam Patterson:6,10.0,2.0618556701030926,0.020915362238883958,2.834138097530419,0.5843583706248286,542.0203705124351
moneyline,0.03,Belgrade,2026-08-01,0c3c835e681972d3,Navajo Stirling,moneyline,-355.0,0.7502401536983669,0.7870509028434753,0.0368107491451084,1,5.0,Jan Blachowicz:20 | Navajo Stirling:5,10.0,2.8169014084507045,0.031081607937812828,4.187248453348241,1.1795066065769693,538.8715360834568
moneyline,0.03,Belgrade,2026-08-01,68ae50dbf98dc15f,Uros Medic,moneyline,-400.0,0.7685185185185185,0.8314201831817627,0.0629016646632442,1,10.0,Uros Medic:10 | Daniel Rodriguez:14,10.0,2.5,0.15710091590881348,21.164302968975075,5.291075742243769,538.8715360834568
moneyline,0.03,Belgrade,2026-08-01,eb8753ed0476b3d1,Aleksandar Rakic,moneyline,-390.0,0.765438008616563,0.8155229687690735,0.0500849601525105,1,11.0,Aleksandar Rakic:11 | Marcin Tybura:24,10.0,2.564102564102564,0.09606254696846002,12.941343061245817,3.3182930926271323,538.8715360834568
moneyline,0.03,Belgrade,2026-08-01,f425b7a527dd53aa,Dusko Todorovic,moneyline,134.0,0.4110112789141655,0.452943742275238,0.0419324633610725,0,4.0,Robert Valentin:4 | Dusko Todorovic:10,10.0,-10.0,0.04469280367466934,6.020919942011357,-6.020919942011357,538.8715360834568
