fold,feature,gain,mean_abs_shap,shap_rank
2020,self_hist_career_r3_ctrl_sec_mean,3.665487289428711,0.0023336259182542562,272.0
2020,opp_hist_career_r3_ctrl_sec_mean,4.488819122314453,0.0032354393042623997,190.0
2020,diff_hist_career_r3_ctrl_sec_mean,3.8812520503997803,0.0008828765712678432,630.0
2020,self_hist_career_r2_minus_r1_ctrl_sec_mean,4.056204795837402,0.001415386563166976,461.0
2020,opp_hist_career_r2_minus_r1_ctrl_sec_mean,4.097903251647949,0.000743237033020705,686.0
2020,diff_hist_career_r2_minus_r1_ctrl_sec_mean,3.8008761405944824,0.0004566423303913325,839.0
2020,self_hist_career_r3_minus_r1_ctrl_sec_mean,3.306155204772949,0.00041681400034576654,863.0
2020,opp_hist_career_r3_minus_r1_ctrl_sec_mean,0.0,0.0,1016.0
2020,diff_hist_career_r3_minus_r1_ctrl_sec_mean,3.014716148376465,0.0002789661521092057,939.0
2020,self_hist_career_r1_distance_attempted_mean,5.246090888977051,0.0005391546292230487,794.0
2020,opp_hist_career_r1_distance_attempted_mean,7.121125221252441,0.0021510208025574684,298.0
2020,diff_hist_career_r1_distance_attempted_mean,6.0856475830078125,0.002658693352714181,232.0
2020,self_hist_career_r2_distance_attempted_mean,0.0,0.0,1016.0
2020,opp_hist_career_r2_distance_attempted_mean,0.0,0.0,1016.0
2020,diff_hist_career_r2_distance_attempted_mean,0.0,0.0,1016.0
2020,self_hist_career_r3_distance_attempted_mean,0.0,0.0,1016.0
2020,opp_hist_career_r3_distance_attempted_mean,0.0,0.0,1016.0
2020,diff_hist_career_r3_distance_attempted_mean,0.0,0.0,1016.0
2020,self_hist_career_r2_minus_r1_distance_attempted_mean,4.309484481811523,0.0008250800310634077,649.0
2020,opp_hist_career_r2_minus_r1_distance_attempted_mean,0.0,0.0,1016.0
2020,diff_hist_career_r2_minus_r1_distance_attempted_mean,4.0978474617004395,0.0012695369077846408,498.0
2020,self_hist_career_r3_minus_r1_distance_attempted_mean,0.0,0.0,1016.0
2020,opp_hist_career_r3_minus_r1_distance_attempted_mean,2.1407253742218018,0.00028514364385046065,932.0
