bucket,bucket_min_prob,bucket_max_prob,fight_count,avg_predicted_confidence,actual_win_rate,calibration_error,accuracy,avg_raw_probability,positive_pick_rate
0.50-0.55,0.5,0.55,201,0.5276060630729542,0.5174129353233831,-0.010193127749571151,0.5174129353233831,0.47788372279992747,15.92039800995025
0.55-0.60,0.55,0.6,597,0.5663240083198452,0.5326633165829145,-0.03366069173693065,0.5326633165829145,0.5017753025295347,58.458961474036855
0.60-0.65,0.6,0.65,278,0.6319367002240188,0.5719424460431655,-0.05999425418085336,0.5719424460431655,0.39944196905163554,12.949640287769784
0.65-0.70,0.65,0.7,229,0.6644450184039153,0.6157205240174672,-0.0487244943864481,0.6157205240174672,0.6498889785146088,95.63318777292577
0.70-0.75,0.7,0.75,58,0.7179116503945713,0.603448275862069,-0.11446337453250233,0.603448275862069,0.7109295458629213,98.27586206896551
0.75-0.80,0.75,0.8,152,0.7633658505387997,0.756578947368421,-0.006786903170378666,0.756578947368421,0.4043973073559372,33.55263157894737
0.90-0.95,0.9,0.95,15,0.9182532866795857,0.7333333333333333,-0.18491995334625244,0.7333333333333333,0.8617942333221436,93.33333333333333
0.95-1.00,0.95,1.0,14,0.9949964398716521,0.7857142857142857,-0.2092821541573664,0.7857142857142857,0.13785529701450888,14.285714285714285
