threshold,accuracy,positive_pick_rate,negative_pick_rate,roc_auc,log_loss,brier_score
0.44,0.7029702970297029,15.643564356435643,84.35643564356435,0.6843805704099821,0.568593878945959,0.19364445838708114
0.51,0.7029702970297029,4.158415841584159,95.84158415841584,0.6843805704099821,0.568593878945959,0.19364445838708114
0.53,0.7029702970297029,2.5742574257425743,97.42574257425743,0.6843805704099821,0.568593878945959,0.19364445838708114
0.54,0.7029702970297029,2.178217821782178,97.82178217821782,0.6843805704099821,0.568593878945959,0.19364445838708114
0.52,0.700990099009901,3.564356435643564,96.43564356435644,0.6843805704099821,0.568593878945959,0.19364445838708114
0.5,0.699009900990099,4.9504950495049505,95.04950495049505,0.6843805704099821,0.568593878945959,0.19364445838708114
0.6,0.699009900990099,0.19801980198019803,99.8019801980198,0.6843805704099821,0.568593878945959,0.19364445838708114
0.43,0.697029702970297,18.217821782178216,81.7821782178218,0.6843805704099821,0.568593878945959,0.19364445838708114
0.47,0.697029702970297,7.524752475247524,92.47524752475248,0.6843805704099821,0.568593878945959,0.19364445838708114
0.56,0.697029702970297,0.7920792079207921,99.20792079207921,0.6843805704099821,0.568593878945959,0.19364445838708114
0.57,0.697029702970297,0.7920792079207921,99.20792079207921,0.6843805704099821,0.568593878945959,0.19364445838708114
0.58,0.697029702970297,0.39603960396039606,99.60396039603961,0.6843805704099821,0.568593878945959,0.19364445838708114
0.59,0.697029702970297,0.39603960396039606,99.60396039603961,0.6843805704099821,0.568593878945959,0.19364445838708114
0.45,0.695049504950495,13.267326732673268,86.73267326732673,0.6843805704099821,0.568593878945959,0.19364445838708114
0.48,0.695049504950495,6.534653465346535,93.46534653465346,0.6843805704099821,0.568593878945959,0.19364445838708114
0.49,0.695049504950495,6.138613861386139,93.86138613861385,0.6843805704099821,0.568593878945959,0.19364445838708114
0.55,0.693069306930693,1.188118811881188,98.8118811881188,0.6843805704099821,0.568593878945959,0.19364445838708114
0.46,0.691089108910891,9.702970297029703,90.2970297029703,0.6843805704099821,0.568593878945959,0.19364445838708114
0.42,0.6871287128712872,20.0,80.0,0.6843805704099821,0.568593878945959,0.19364445838708114
0.4,0.6653465346534654,24.554455445544555,75.44554455445545,0.6843805704099821,0.568593878945959,0.19364445838708114
0.41,0.6653465346534654,22.17821782178218,77.82178217821783,0.6843805704099821,0.568593878945959,0.19364445838708114
