bucket,bucket_min_prob,bucket_max_prob,fight_count,avg_predicted_confidence,actual_win_rate,calibration_error,accuracy,avg_raw_probability,positive_pick_rate
0.50-0.55,0.5,0.55,51,0.5333333611488342,0.5294117647058824,-0.003921596442951869,0.5294117647058824,0.5333333611488342,100.0
0.55-0.60,0.55,0.6,132,0.5824150271487959,0.5833333333333334,0.0009183061845374763,0.5833333333333334,0.5824150271487959,100.0
0.60-0.65,0.6,0.65,6,0.6000000238418579,0.3333333333333333,-0.2666666905085246,0.3333333333333333,0.6000000238418579,100.0
0.65-0.70,0.65,0.7,6,0.6684466699759165,0.3333333333333333,-0.3351133366425832,0.3333333333333333,0.6684466699759165,100.0
0.70-0.75,0.7,0.75,131,0.7390547599501283,0.7099236641221374,-0.029131095827990894,0.7099236641221374,0.7358089430641582,99.23664122137404
0.80-0.85,0.8,0.85,164,0.815777244727786,0.8414634146341463,0.0256861699063603,0.8414634146341463,0.815777244727786,100.0
0.85-0.90,0.85,0.9,1,0.8628565669059753,1.0,0.13714343309402466,1.0,0.8628565669059753,100.0
0.90-0.95,0.9,0.95,1,0.9249267578125,1.0,0.0750732421875,1.0,0.9249267578125,100.0
0.95-1.00,0.95,1.0,13,0.9999990000000002,0.9230769230769231,-0.07692207692307707,0.9230769230769231,0.9999990000000002,100.0
