threshold,accuracy,positive_pick_rate,negative_pick_rate,roc_auc,log_loss,brier_score
0.46,0.7069306930693069,97.82178217821782,2.17821782178218,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.44,0.7029702970297029,99.00990099009901,0.990099009900991,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.45,0.7029702970297029,98.61386138613861,1.3861386138613874,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.42,0.700990099009901,99.60396039603961,0.3960396039603964,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.47,0.700990099009901,97.22772277227722,2.7722772277227747,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.4,0.699009900990099,99.8019801980198,0.1980198019801982,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.41,0.699009900990099,99.8019801980198,0.1980198019801982,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.43,0.699009900990099,99.4059405940594,0.5940594059405946,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.48,0.699009900990099,97.02970297029702,2.970297029702973,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.49,0.695049504950495,96.23762376237623,3.7623762376237657,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.5,0.693069306930693,95.24752475247524,4.752475247524757,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.54,0.693069306930693,89.70297029702971,10.297029702970296,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.51,0.691089108910891,93.86138613861385,6.138613861386144,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.52,0.691089108910891,93.06930693069307,6.930693069306926,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.53,0.691089108910891,91.0891089108911,8.910891089108908,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.56,0.691089108910891,85.14851485148515,14.851485148514854,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.55,0.689108910891089,87.32673267326733,12.673267326732674,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.57,0.6831683168316832,82.37623762376238,17.62376237623763,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.58,0.6831683168316832,80.0,19.999999999999996,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.59,0.6811881188118812,77.82178217821783,22.178217821782177,0.6803141711229946,0.5702195217168982,0.19423417968651444
0.6,0.6772277227722773,75.44554455445545,24.554455445544555,0.6803141711229946,0.5702195217168982,0.19423417968651444
