event_date,bout_id,red_fighter,blue_fighter,P_red_win,P_blue_win,predicted_winner,predicted_winner_probability,predicted_side,P_KO_TKO,P_SUB,P_DEC,predicted_method,predicted_method_probability,P_red_KO_TKO,P_red_SUB,P_red_DEC,P_blue_KO_TKO,P_blue_SUB,P_blue_DEC,predicted_winner_method,predicted_joint_probability,actual_winner,actual_side,actual_method,actual_finish_round,actual_elapsed_seconds,simulated_mean_elapsed_seconds,simulated_mean_submission_attempts,simulated_mean_ground_seconds,simulated_mean_td_attempts,simulated_mean_td_landed,simulated_mean_ground_entries,simulated_nondecision_mean_seconds,winner_correct,method_correct,winner_method_correct,winner_probability_assigned_to_actual,market_american_odds_blue,market_american_odds_red,market_implied_probability_blue,market_implied_probability_red,market_overround,market_novig_p_red,market_novig_p_blue,market_available,market_favorite_side,market_favorite,market_correct,model_market_agree,model_minus_market_p_red,model_actual_probability,market_actual_probability,model_edge_predicted_side
2025-07-12,2a03bc4c491b4c9a,Stephen Thompson,Gabriel Bonfim,0.83,0.17000000000000004,Stephen Thompson,0.83,red,0.74,0.05,0.21,KO_TKO,0.74,0.73,0.01,0.09,0.01,0.04,0.12,red_KO_TKO,0.73,Gabriel Bonfim,blue,DEC,3,900.0,405.7627484758227,0.28,64.54118114520749,2.81,1.52,1.52,274.3832259187629,False,False,False,0.17000000000000004,-430.0,300.0,0.8113207547169812,0.25,0.061320754716981174,0.23555555555555555,0.7644444444444445,True,blue,Gabriel Bonfim,1.0,0.0,0.5944444444444444,0.17000000000000004,0.7644444444444445,0.5944444444444444
2025-07-12,46bc1338a50cbeac,Lauren Murphy,Eduarda Moura,0.51,0.49,Lauren Murphy,0.51,red,0.21000000000000002,0.09000000000000001,0.7,DEC,0.7,0.16,0.07,0.28,0.05,0.02,0.42,blue_DEC,0.42,Eduarda Moura,blue,DEC,3,900.0,769.4718124131518,0.52,111.6310672885318,4.6,1.48,1.48,464.9060413771725,False,True,True,0.49,-650.0,420.0,0.8666666666666667,0.19230769230769232,0.05897435897435899,0.18159806295399517,0.8184019370460048,True,blue,Eduarda Moura,1.0,0.0,0.32840193704600484,0.49,0.8184019370460048,0.32840193704600484
2025-07-12,4b75d3b7738cb278,Vitor Petrino,Austen Lane,0.51,0.49,Vitor Petrino,0.51,red,0.25,0.14,0.6100000000000001,DEC,0.6100000000000001,0.14,0.1,0.27,0.11,0.04,0.34,blue_DEC,0.34,Vitor Petrino,red,SUB,1,256.0,726.7734090043549,0.85,158.48527142867076,7.47,2.49,2.49,455.8292538573204,True,False,False,0.51,420.0,-650.0,0.19230769230769232,0.8666666666666667,0.05897435897435899,0.8184019370460048,0.18159806295399517,True,red,Vitor Petrino,1.0,1.0,-0.3084019370460048,0.51,0.8184019370460048,-0.3084019370460048
2025-07-12,4e5d4a36eaaa3a78,Nate Landwehr,Morgan Charriere,0.31,0.69,Morgan Charriere,0.69,blue,0.30000000000000004,0.13999999999999999,0.56,DEC,0.56,0.07,0.12,0.12,0.23,0.02,0.44,blue_DEC,0.44,Morgan Charriere,blue,KO_TKO,3,627.0,642.7572049142086,0.67,75.22022238766563,3.68,1.23,1.23,315.3572838959287,True,False,False,0.69,-260.0,196.0,0.7222222222222222,0.33783783783783783,0.06006006006006004,0.31869688385269124,0.6813031161473088,True,blue,Morgan Charriere,1.0,1.0,-0.00869688385269124,0.69,0.6813031161473088,0.008696883852691184
2025-07-12,5c650ae2193ab1bc,Kennedy Nzechukwu,Valter Walker,0.55,0.44999999999999996,Kennedy Nzechukwu,0.55,red,0.22,0.19,0.5900000000000001,DEC,0.5900000000000001,0.18,0.1,0.27,0.04,0.09,0.32,blue_DEC,0.32,Valter Walker,blue,SUB,1,54.0,674.1445705224767,0.77,129.43921265580508,5.11,1.6,1.6,349.133098835309,False,False,False,0.44999999999999996,186.0,-245.0,0.34965034965034963,0.7101449275362319,0.05979527718658151,0.6700774600745912,0.3299225399254088,True,red,Kennedy Nzechukwu,0.0,1.0,-0.12007746007459119,0.44999999999999996,0.3299225399254088,-0.12007746007459119
2025-07-12,7f33fbdc35afd721,Mitch Ramirez,Mike Davis,0.59,0.41000000000000003,Mitch Ramirez,0.59,red,0.2,0.09,0.71,DEC,0.71,0.03,0.05,0.51,0.17,0.04,0.2,red_DEC,0.51,Mike Davis,blue,KO_TKO,2,548.0,732.7554723142243,0.79,165.18553732903845,6.24,2.94,2.94,323.2947321180149,False,False,False,0.41000000000000003,-900.0,520.0,0.9,0.16129032258064516,0.06129032258064515,0.1519756838905775,0.8480243161094225,True,blue,Mike Davis,1.0,0.0,0.4380243161094225,0.41000000000000003,0.8480243161094225,0.4380243161094225
2025-07-12,b19bf99c7eb796bc,Junior Tafa,Tuco Tokkos,0.6000000000000001,0.3999999999999999,Junior Tafa,0.6000000000000001,red,0.21000000000000002,0.11,0.6799999999999999,DEC,0.6799999999999999,0.16,0.05,0.39,0.05,0.06,0.29,red_DEC,0.39,Tuco Tokkos,blue,SUB,2,565.0,729.2040988677312,0.61,138.865348063249,6.4,1.6,1.6,366.2628089616602,False,False,False,0.3999999999999999,140.0,-180.0,0.4166666666666667,0.6428571428571429,0.059523809523809534,0.6067415730337079,0.39325842696629215,True,red,Junior Tafa,0.0,1.0,-0.006741573033707815,0.3999999999999999,0.39325842696629215,-0.006741573033707815
2025-07-12,d5e3be7a07c48b08,Jake Matthews,Chidi Njokuani,0.7999999999999999,0.20000000000000007,Jake Matthews,0.7999999999999999,red,0.6599999999999999,0.09,0.25,KO_TKO,0.6599999999999999,0.59,0.06,0.15,0.07,0.03,0.1,red_KO_TKO,0.59,Jake Matthews,red,SUB,1,69.0,495.8464888364264,0.6,63.93415542168129,2.84,1.0,1.0,361.12865178190174,True,False,False,0.7999999999999999,-122.0,-104.0,0.5495495495495496,0.5098039215686274,0.059353471118177126,0.48124062031015497,0.5187593796898449,True,blue,Chidi Njokuani,0.0,0.0,0.31875937968984497,0.7999999999999999,0.48124062031015497,0.31875937968984497
2025-07-12,f368475c366c6d85,Calvin Kattar,Steve Garcia,0.41000000000000003,0.59,Steve Garcia,0.59,blue,0.32,0.02,0.66,DEC,0.66,0.28,0.01,0.12,0.04,0.01,0.54,blue_DEC,0.54,Steve Garcia,blue,DEC,3,900.0,673.3942429042316,0.18,60.60883754011064,3.5,1.1,1.1,233.51247913009314,True,True,True,0.59,-150.0,118.0,0.6,0.45871559633027525,0.05871559633027523,0.43327556325823224,0.5667244367417678,True,blue,Steve Garcia,1.0,1.0,-0.023275563258232213,0.59,0.5667244367417678,0.023275563258232213
2025-07-19,37bc72d5d211b189,Adam Fugitt,Islam Dulatov,0.39,0.61,Islam Dulatov,0.61,blue,0.41000000000000003,0.1,0.49,DEC,0.49,0.14,0.04,0.21,0.27,0.06,0.28,blue_DEC,0.28,Islam Dulatov,blue,KO_TKO,1,246.0,568.3778054073161,0.49,78.9142035915225,4.36,1.56,1.56,249.76040275944348,True,False,False,0.61,-460.0,320.0,0.8214285714285714,0.23809523809523808,0.059523809523809534,0.2247191011235955,0.7752808988764045,True,blue,Islam Dulatov,1.0,1.0,0.16528089887640451,0.61,0.7752808988764045,-0.16528089887640451
2025-07-19,8e1feda9141602f1,Marvin Vettori,Brendan Allen,0.6699999999999999,0.33000000000000007,Marvin Vettori,0.6699999999999999,red,0.19,0.08,0.73,DEC,0.73,0.16,0.02,0.49,0.03,0.06,0.24,red_DEC,0.49,Brendan Allen,blue,DEC,3,900.0,768.148640413768,0.44,97.56330109694213,3.35,1.43,1.43,411.6616311621041,False,True,False,0.33000000000000007,-265.0,200.0,0.726027397260274,0.3333333333333333,0.05936073059360725,0.3146551724137931,0.685344827586207,True,blue,Brendan Allen,1.0,0.0,0.35534482758620684,0.33000000000000007,0.685344827586207,0.35534482758620684
2025-07-19,d7507e2741fd4d05,Max Holloway,Dustin Poirier,0.78,0.21999999999999997,Max Holloway,0.78,red,0.22,0.24000000000000002,0.54,DEC,0.54,0.11,0.2,0.47,0.11,0.04,0.07,red_DEC,0.47,Max Holloway,red,DEC,5,1500.0,1033.1870584200258,1.05,55.43475388845024,4.66,1.0,1.0,485.1892574348385,True,True,True,0.78,-104.0,-122.0,0.5098039215686274,0.5495495495495496,0.059353471118177126,0.5187593796898449,0.48124062031015497,True,red,Max Holloway,1.0,1.0,0.26124062031015516,0.78,0.5187593796898449,0.26124062031015516
2025-07-26,017a825c7820d12e,Davey Grant,Da'Mon Blackshear,0.52,0.48,Davey Grant,0.52,red,0.11,0.15,0.74,DEC,0.74,0.05,0.02,0.45,0.06,0.13,0.29,red_DEC,0.45,Davey Grant,red,DEC,3,900.0,742.0104805773716,1.02,106.39338488476004,6.11,1.8,1.8,292.34800222066036,True,True,True,0.52,-390.0,310.0,0.7959183673469388,0.24390243902439024,0.03982080637132901,0.23456199138343706,0.765438008616563,True,blue,Da'Mon Blackshear,0.0,0.0,0.285438008616563,0.52,0.23456199138343706,0.285438008616563
2025-07-26,0a598768f5c8d540,Martin Buday,Marcus Buchecha,0.45999999999999996,0.54,Marcus Buchecha,0.54,blue,0.05,0.15000000000000002,0.8,DEC,0.8,0.05,0.05,0.36,0.0,0.1,0.44,blue_DEC,0.44,Martin Buday,red,DEC,3,900.0,791.9711058321517,0.64,54.29571413224813,2.27,0.82,0.82,359.85552916075835,False,True,False,0.45999999999999996,-255.0,210.0,0.7183098591549296,0.3225806451612903,0.04089050431621999,0.3099083369707551,0.6900916630292449,True,blue,Marcus Buchecha,0.0,1.0,0.15009166302924487,0.45999999999999996,0.3099083369707551,-0.15009166302924482
2025-07-26,23ddf51ce630028d,Mohammad Yahya,Steven Nguyen,0.42000000000000004,0.58,Steven Nguyen,0.58,blue,0.16,0.1,0.74,DEC,0.74,0.09,0.06,0.27,0.07,0.04,0.47,blue_DEC,0.47,Steven Nguyen,blue,KO_TKO,2,600.0,762.4286673085196,0.67,75.89897309931028,2.99,1.4,1.4,370.8794896481529,True,False,False,0.58,-320.0,260.0,0.7619047619047619,0.2777777777777778,0.03968253968253954,0.267175572519084,0.7328244274809161,True,blue,Steven Nguyen,1.0,1.0,0.15282442748091601,0.58,0.7328244274809161,-0.15282442748091618
2025-07-26,3e6067763978d862,Amanda Ribas,Tabatha Ricci,0.7699999999999999,0.2300000000000001,Amanda Ribas,0.7699999999999999,red,0.11,0.07,0.82,DEC,0.82,0.06,0.02,0.69,0.05,0.05,0.13,red_DEC,0.69,Tabatha Ricci,blue,KO_TKO,2,479.0,789.5053756559522,0.37,94.09823573190424,4.53,1.38,1.38,286.1409758664013,False,False,False,0.2300000000000001,150.0,-178.0,0.4,0.6402877697841727,0.04028776978417259,0.6154910096818811,0.38450899031811897,True,red,Amanda Ribas,0.0,1.0,0.15450899031811882,0.2300000000000001,0.38450899031811897,0.15450899031811882
2025-07-26,582d66ce97309e29,Shara Magomedov,Marc-Andre Barriault,0.74,0.26,Shara Magomedov,0.74,red,0.11,0.060000000000000005,0.8300000000000001,DEC,0.8300000000000001,0.06,0.01,0.67,0.05,0.05,0.16,red_DEC,0.67,Shara Magomedov,red,DEC,3,900.0,803.1145526971281,0.37,66.41527413418699,3.27,1.02,1.02,330.08560410075296,True,True,True,0.74,480.0,-650.0,0.1724137931034483,0.8666666666666667,0.039080459770115095,0.8340707964601769,0.165929203539823,True,red,Shara Magomedov,1.0,1.0,-0.09407079646017691,0.74,0.8340707964601769,-0.09407079646017691
2025-07-26,6b8be0ee3e569ad2,Robert Whittaker,Reinier de Ridder,0.42000000000000004,0.58,Reinier de Ridder,0.58,blue,0.44999999999999996,0.17,0.38,KO_TKO,0.44999999999999996,0.15,0.01,0.26,0.3,0.16,0.12,blue_KO_TKO,0.3,Reinier de Ridder,blue,DEC,5,1500.0,846.7958938178668,0.66,65.7710045836533,7.12,1.52,1.52,446.4449900288174,True,False,False,0.58,128.0,-152.0,0.43859649122807015,0.6031746031746031,0.04177109440267324,0.578989574979952,0.42101042502004815,True,red,Robert Whittaker,0.0,0.0,-0.15898957497995192,0.58,0.42101042502004815,0.1589895749799518
2025-07-26,77f960d82cda0b76,Nikita Krylov,Bogdan Guskov,0.75,0.25,Nikita Krylov,0.75,red,0.16,0.42000000000000004,0.42,SUB,0.42000000000000004,0.15,0.25,0.35,0.01,0.17,0.07,red_DEC,0.35,Bogdan Guskov,blue,KO_TKO,1,258.0,572.0543675172878,2.0,175.4040218064252,5.1,2.34,2.34,334.5764957194617,False,False,False,0.25,164.0,-196.0,0.3787878787878788,0.6621621621621622,0.040950040950040956,0.6361132966168371,0.36388670338316287,True,red,Nikita Krylov,0.0,1.0,0.11388670338316287,0.25,0.36388670338316287,0.11388670338316287
2025-07-26,7c075e3383198e14,Muslim Salikhov,Carlos Leal,0.48,0.52,Carlos Leal,0.52,blue,0.18,0.1,0.72,DEC,0.72,0.06,0.04,0.38,0.12,0.06,0.34,red_DEC,0.38,Muslim Salikhov,red,KO_TKO,1,42.0,741.145879228248,0.3,76.71613967487069,7.81,1.43,1.43,332.66385438659927,False,False,False,0.48,-490.0,380.0,0.8305084745762712,0.20833333333333334,0.03884180790960445,0.2005438477226377,0.7994561522773624,True,blue,Carlos Leal,0.0,1.0,0.2794561522773623,0.48,0.2005438477226377,-0.2794561522773624
2025-07-26,887c61da1a78a5e1,Asu Almabayev,Jose Ochoa,0.37,0.63,Jose Ochoa,0.63,blue,0.21000000000000002,0.22,0.5700000000000001,DEC,0.5700000000000001,0.01,0.12,0.24,0.2,0.1,0.33,blue_DEC,0.33,Asu Almabayev,red,DEC,3,900.0,682.1680846153965,1.01,97.73307584220096,4.98,1.48,1.48,393.4141502683635,False,True,False,0.37,-108.0,-108.0,0.5192307692307693,0.5192307692307693,0.03846153846153855,0.5,0.5,True,red,Asu Almabayev,1.0,0.0,-0.13,0.37,0.5,0.13
2025-07-26,d4d4ee045b0ca695,Petr Yan,Marcus McGhee,0.42000000000000004,0.58,Marcus McGhee,0.58,blue,0.23,0.04,0.73,DEC,0.73,0.17,0.02,0.23,0.06,0.02,0.5,blue_DEC,0.5,Petr Yan,red,DEC,3,900.0,736.6777056102059,0.29,83.01075047930478,6.67,1.53,1.53,295.1026133711329,False,True,False,0.42000000000000004,280.0,-350.0,0.2631578947368421,0.7777777777777778,0.040935672514619936,0.747191011235955,0.2528089887640449,True,red,Petr Yan,1.0,0.0,-0.32719101123595495,0.42000000000000004,0.747191011235955,0.32719101123595506
2025-07-26,e72c691b7c68b03a,Bryce Mitchell,Said Nurmagomedov,0.48,0.52,Said Nurmagomedov,0.52,blue,0.08,0.33,0.5900000000000001,DEC,0.5900000000000001,0.02,0.14,0.32,0.06,0.19,0.27,red_DEC,0.32,Bryce Mitchell,red,DEC,3,900.0,704.3986039825177,1.7,215.59085862601205,8.0,3.02,3.02,422.9234243476042,False,True,True,0.48,124.0,-144.0,0.44642857142857145,0.5901639344262295,0.036592505854800894,0.569330697543067,0.43066930245693313,True,red,Bryce Mitchell,1.0,0.0,-0.089330697543067,0.48,0.569330697543067,0.08933069754306688
2025-07-26,f9dac7702609669f,Ibo Aslan,Billy Elekana,0.76,0.24,Ibo Aslan,0.76,red,0.17,0.11000000000000001,0.72,DEC,0.72,0.13,0.04,0.59,0.04,0.07,0.13,red_DEC,0.59,Billy Elekana,blue,DEC,3,900.0,743.3834055276504,0.89,93.49262792150789,3.75,1.29,1.29,340.6550197416088,False,True,False,0.24,235.0,-290.0,0.29850746268656714,0.7435897435897436,0.04209720627631075,0.7135512302607419,0.28644876973925815,True,red,Ibo Aslan,0.0,1.0,0.046448769739258156,0.24,0.28644876973925815,0.046448769739258156
2025-08-02,07c2af68b6dbc4ec,Austin Bashi,John Yannis,0.44,0.56,John Yannis,0.56,blue,0.11,0.18,0.71,DEC,0.71,0.06,0.06,0.32,0.05,0.12,0.39,blue_DEC,0.39,Austin Bashi,red,SUB,1,219.0,748.713622448577,0.95,181.23293837747548,9.93,2.87,2.87,378.32283602957534,False,False,False,0.44,730.0,-1150.0,0.12048192771084337,0.92,0.04048192771084347,0.8842056507642426,0.11579434923575728,True,red,Austin Bashi,1.0,0.0,-0.4442056507642426,0.44,0.8842056507642426,0.4442056507642428
2025-08-02,111e66eb922449e4,Danny Silva,Kevin Vallejos,0.5,0.5,Danny Silva,0.5,red,0.12,0.18,0.7,DEC,0.7,0.08,0.12,0.3,0.04,0.06,0.4,blue_DEC,0.4,Kevin Vallejos,blue,DEC,3,900.0,746.6056764934388,0.84,87.36566099594803,4.06,1.42,1.42,388.68558831146254,False,True,True,0.5,-375.0,300.0,0.7894736842105263,0.25,0.03947368421052633,0.24050632911392406,0.759493670886076,True,blue,Kevin Vallejos,1.0,0.0,0.25949367088607594,0.5,0.759493670886076,0.25949367088607594
2025-08-02,282c8c6c1ed82bfb,Tatsuro Taira,HyunSung Park,0.48000000000000004,0.52,HyunSung Park,0.52,blue,0.31,0.5,0.19,SUB,0.5,0.22,0.18,0.08,0.09,0.32,0.11,blue_SUB,0.32,Tatsuro Taira,red,SUB,2,366.0,713.7901329225239,2.54,99.37455221645946,4.54,1.69,1.69,529.3705344722518,False,True,False,0.48000000000000004,270.0,-275.0,0.2702702702702703,0.7333333333333333,0.003603603603603567,0.7307001795332136,0.26929982046678635,True,red,Tatsuro Taira,1.0,0.0,-0.2507001795332136,0.48000000000000004,0.7307001795332136,0.25070017953321366
2025-08-02,426a69e343822ab3,Mateusz Rebecki,Chris Duncan,0.62,0.38,Mateusz Rebecki,0.62,red,0.07,0.19,0.74,DEC,0.74,0.03,0.08,0.51,0.04,0.11,0.23,red_DEC,0.51,Chris Duncan,blue,DEC,3,900.0,765.1820072478047,0.98,140.70433613278297,5.02,3.0,3.0,381.4692586454033,False,True,False,0.38,198.0,-240.0,0.33557046979865773,0.7058823529411765,0.041452822739834305,0.6777862016679302,0.3222137983320697,True,red,Mateusz Rebecki,0.0,1.0,-0.05778620166793025,0.38,0.3222137983320697,-0.05778620166793025
2025-08-02,45781930d64da456,Rodolfo Vieira,Tresean Gore,0.74,0.26,Rodolfo Vieira,0.74,red,0.08,0.22,0.7,DEC,0.7,0.08,0.06,0.6,0.0,0.16,0.1,red_DEC,0.6,Rodolfo Vieira,red,DEC,3,900.0,751.3787492596438,1.34,76.40660209026356,7.59,1.45,1.45,404.5958308654792,True,True,True,0.74,194.0,-235.0,0.3401360544217687,0.7014925373134329,0.0416285917352015,0.6734574519933717,0.32654254800662835,True,red,Rodolfo Vieira,1.0,1.0,0.06654254800662829,0.74,0.6734574519933717,0.06654254800662829
2025-08-02,878941394f9e3538,Elves Brener,Esteban Ribovics,0.15,0.85,Esteban Ribovics,0.85,blue,0.42,0.08,0.5,DEC,0.5,0.05,0.06,0.04,0.37,0.02,0.46,blue_DEC,0.46,Esteban Ribovics,blue,DEC,3,900.0,611.3380521179471,0.46,114.15724120458795,6.43,2.16,2.16,322.6761042358943,True,True,True,0.85,-260.0,215.0,0.7222222222222222,0.31746031746031744,0.03968253968253954,0.3053435114503817,0.6946564885496184,True,blue,Esteban Ribovics,1.0,1.0,-0.1553435114503817,0.85,0.6946564885496184,0.1553435114503816
2025-08-02,ac57250e3de89d5d,Neil Magny,Elizeu Zaleski dos Santos,0.51,0.49,Neil Magny,0.51,red,0.26,0.1,0.64,DEC,0.64,0.05,0.04,0.42,0.21,0.06,0.22,red_DEC,0.42,Neil Magny,red,KO_TKO,2,579.0,704.0455129073188,0.41,125.4718418337565,7.45,2.46,2.46,355.68198029810804,True,False,False,0.51,-158.0,134.0,0.6124031007751938,0.42735042735042733,0.03975352812562116,0.4110112789141655,0.5889887210858344,True,blue,Elizeu Zaleski dos Santos,0.0,0.0,0.09898872108583451,0.51,0.4110112789141655,0.09898872108583451
2025-08-02,b3c695728e177fd4,Nick Klein,Andrey Pulyaev,0.68,0.31999999999999995,Nick Klein,0.68,red,0.16999999999999998,0.14,0.6900000000000001,DEC,0.6900000000000001,0.06,0.07,0.55,0.11,0.07,0.14,red_DEC,0.55,Andrey Pulyaev,blue,KO_TKO,2,391.0,709.5658388341824,0.62,118.38071638165646,8.58,2.02,2.02,285.6962543038136,False,False,False,0.31999999999999995,-126.0,108.0,0.5575221238938053,0.4807692307692308,0.038291354663036126,0.46303884609080476,0.5369611539091952,True,blue,Andrey Pulyaev,1.0,0.0,0.2169611539091953,0.31999999999999995,0.5369611539091952,0.2169611539091953
2025-08-02,b47db03affb279c3,Rafael Estevam,Felipe Bunes,0.53,0.47,Rafael Estevam,0.53,red,0.13,0.23,0.64,DEC,0.64,0.12,0.07,0.34,0.01,0.16,0.3,red_DEC,0.34,Rafael Estevam,red,DEC,3,900.0,729.0788113536256,1.43,205.95904008011158,10.77,3.92,3.92,425.2189204267378,True,True,True,0.53,490.0,-670.0,0.1694915254237288,0.8701298701298701,0.03962139555359889,0.8369680287952572,0.16303197120474275,True,red,Rafael Estevam,1.0,1.0,-0.3069680287952572,0.53,0.8369680287952572,-0.3069680287952572
2025-08-02,c62ed8a6002b5360,Karol Rosa,Nora Cornolle,0.73,0.27,Karol Rosa,0.73,red,0.07,0.08,0.8500000000000001,DEC,0.8500000000000001,0.03,0.03,0.67,0.04,0.05,0.18,red_DEC,0.67,Karol Rosa,red,DEC,3,900.0,828.5495841545619,0.45,169.8090842458475,5.58,1.97,1.97,423.66389436374646,True,True,True,0.73,132.0,-158.0,0.43103448275862066,0.6124031007751938,0.04343758353381455,0.5869091840655821,0.41309081593441777,True,red,Karol Rosa,1.0,1.0,0.14309081593441786,0.73,0.5869091840655821,0.14309081593441786
2025-08-02,d98d6b2c13557a87,Piera Rodriguez,Ketlen Souza,0.76,0.24,Piera Rodriguez,0.76,red,0.05,0.12,0.83,DEC,0.83,0.0,0.04,0.72,0.05,0.08,0.11,red_DEC,0.72,Piera Rodriguez,red,DEC,3,900.0,830.2804697665127,0.67,245.18208476817043,6.65,3.47,3.47,489.88511627360407,True,True,True,0.76,210.0,-255.0,0.3225806451612903,0.7183098591549296,0.04089050431621999,0.6900916630292449,0.3099083369707551,True,red,Piera Rodriguez,1.0,1.0,0.06990833697075516,0.76,0.6900916630292449,0.06990833697075516
2025-08-02,eeeffa7f514e0c0e,Rinya Nakamura,Nathan Fletcher,0.74,0.26,Rinya Nakamura,0.74,red,0.15,0.23,0.62,DEC,0.62,0.09,0.16,0.49,0.06,0.07,0.13,red_DEC,0.49,Rinya Nakamura,red,KO_TKO,1,62.0,706.6770523988795,1.35,230.1598438661197,6.02,3.14,3.14,391.2554010496828,True,False,False,0.74,290.0,-360.0,0.2564102564102564,0.782608695652174,0.03901895206243022,0.7532188841201718,0.24678111587982832,True,red,Rinya Nakamura,1.0,1.0,-0.013218884120171803,0.74,0.7532188841201718,-0.013218884120171803
2025-08-09,37d58369782cb86b,Steve Erceg,Ode Osbourne,0.38,0.62,Ode Osbourne,0.62,blue,0.26,0.05,0.69,DEC,0.69,0.14,0.03,0.21,0.12,0.02,0.48,blue_DEC,0.48,Steve Erceg,red,DEC,3,900.0,716.3382969874646,0.35,81.90139800044263,6.47,1.77,1.77,307.5428935079498,False,True,False,0.38,440.0,-590.0,0.18518518518518517,0.855072463768116,0.040257648953301084,0.8219814241486069,0.1780185758513932,True,red,Steve Erceg,1.0,0.0,-0.44198142414860686,0.38,0.8219814241486069,0.4419814241486068
2025-08-09,3d6571790c21527c,Julius Walker,Rafael Cerqueira,0.78,0.21999999999999997,Julius Walker,0.78,red,0.28,0.12000000000000001,0.6,DEC,0.6,0.26,0.05,0.47,0.02,0.07,0.13,red_DEC,0.47,Julius Walker,red,DEC,3,900.0,679.3159520441403,0.56,101.21689896860313,5.41,1.52,1.52,348.28988011035057,True,True,True,0.78,530.0,-750.0,0.15873015873015872,0.8823529411764706,0.04108309990662917,0.8475336322869956,0.1524663677130045,True,red,Julius Walker,1.0,1.0,-0.0675336322869956,0.78,0.8475336322869956,-0.0675336322869956
2025-08-09,646c79a7ecd12e5f,Iasmin Lucindo,Angela Hill,0.56,0.43999999999999995,Iasmin Lucindo,0.56,red,0.05,0.02,0.93,DEC,0.93,0.01,0.01,0.54,0.04,0.01,0.39,red_DEC,0.54,Iasmin Lucindo,red,DEC,3,900.0,867.006600683105,0.23,125.07221145401441,3.75,1.64,1.64,428.66572404435675,True,True,True,0.56,144.0,-172.0,0.4098360655737705,0.6323529411764706,0.042189006750241065,0.6067545685866297,0.39324543141337037,True,red,Iasmin Lucindo,1.0,1.0,-0.04675456858662963,0.56,0.6067545685866297,-0.04675456858662963
2025-08-09,68fe62bac7fd8bb0,Roman Dolidze,Anthony Hernandez,0.32000000000000006,0.6799999999999999,Anthony Hernandez,0.6799999999999999,blue,0.18000000000000002,0.36,0.46,DEC,0.46,0.14,0.16,0.02,0.04,0.2,0.44,blue_DEC,0.44,Anthony Hernandez,blue,SUB,4,1065.0,1073.3351921850526,2.09,314.60219617371575,10.63,5.68,5.68,709.8799855278753,True,False,False,0.6799999999999999,-330.0,265.0,0.7674418604651163,0.273972602739726,0.04141446320484232,0.2630773936983787,0.7369226063016213,True,blue,Anthony Hernandez,1.0,1.0,0.05692260630162138,0.6799999999999999,0.7369226063016213,-0.05692260630162138
2025-08-09,6ef50ed03b116b60,Gabriella Fernandes,Julija Stoliarenko,0.33999999999999997,0.66,Julija Stoliarenko,0.66,blue,0.09999999999999999,0.27,0.63,DEC,0.63,0.09,0.16,0.09,0.01,0.11,0.54,blue_DEC,0.54,Gabriella Fernandes,red,DEC,3,900.0,735.4926345372193,1.07,142.32263119828707,5.32,1.77,1.77,455.3854987492415,False,True,False,0.33999999999999997,350.0,-450.0,0.2222222222222222,0.8181818181818182,0.04040404040404044,0.7864077669902912,0.21359223300970873,True,red,Gabriella Fernandes,1.0,0.0,-0.4464077669902913,0.33999999999999997,0.7864077669902912,0.4464077669902913
2025-08-09,75a84211f50c53f5,Eryk Anders,Christian Leroy Duncan,0.09,0.91,Christian Leroy Duncan,0.91,blue,0.22,0.05,0.73,DEC,0.73,0.03,0.02,0.04,0.19,0.03,0.69,blue_DEC,0.69,Christian Leroy Duncan,blue,KO_TKO,1,233.0,772.2738230200468,0.22,87.07967598604678,7.06,1.19,1.19,426.94008525943286,True,False,False,0.91,-490.0,380.0,0.8305084745762712,0.20833333333333334,0.03884180790960445,0.2005438477226377,0.7994561522773624,True,blue,Christian Leroy Duncan,1.0,1.0,-0.1105438477226377,0.91,0.7994561522773624,0.11054384772263759
2025-08-09,7d923267c44dd93b,Uros Medic,Gilbert Urbina,0.56,0.43999999999999995,Uros Medic,0.56,red,0.6,0.11000000000000001,0.29000000000000004,KO_TKO,0.6,0.45,0.04,0.07,0.15,0.07,0.22,red_KO_TKO,0.45,Uros Medic,red,KO_TKO,1,63.0,492.6925511233286,0.72,90.04376960184594,3.77,1.74,1.74,326.3275367934205,True,True,True,0.56,270.0,-335.0,0.2702702702702703,0.7701149425287356,0.040385212799005865,0.7402209614810391,0.2597790385189609,True,red,Uros Medic,1.0,1.0,-0.18022096148103905,0.56,0.7402209614810391,-0.18022096148103905
2025-08-09,857e8facd8ff7c36,Cody Brundage,Eric McConico,0.75,0.25,Cody Brundage,0.75,red,0.28,0.16,0.56,DEC,0.56,0.26,0.1,0.39,0.02,0.06,0.17,red_DEC,0.39,Eric McConico,blue,DEC,3,900.0,700.562164937213,1.08,147.35872782879508,5.41,2.13,2.13,446.73219303912015,False,True,False,0.25,190.0,-230.0,0.3448275862068966,0.696969696969697,0.04179728317659359,0.6690070210631895,0.33099297893681046,True,red,Cody Brundage,0.0,1.0,0.08099297893681046,0.25,0.33099297893681046,0.08099297893681046
