fighter_name,fighter_id,metric,value,numeric_value,is_ufcstats_like_metric
Mauricio Ruffy,9c393e836a852f30,fighter_id,9c393e836a852f30,,False
Mauricio Ruffy,9c393e836a852f30,fighter_name,Mauricio Ruffy,,False
Mauricio Ruffy,9c393e836a852f30,name,Mauricio Ruffy,,False
Mauricio Ruffy,9c393e836a852f30,wins,3,3.0,True
Mauricio Ruffy,9c393e836a852f30,losses,1,1.0,True
Mauricio Ruffy,9c393e836a852f30,fights,4,4.0,True
Mauricio Ruffy,9c393e836a852f30,elo,1531.3483565805122,1531.3483565805122,False
Mauricio Ruffy,9c393e836a852f30,avg_opponent_elo,1519.780927421795,1519.780927421795,False
Mauricio Ruffy,9c393e836a852f30,best_win_elo,1550.2774007242401,1550.2774007242401,False
Mauricio Ruffy,9c393e836a852f30,worst_loss_elo,1500.0,1500.0,False
Mauricio Ruffy,9c393e836a852f30,win_pct,0.75,0.75,False
Mauricio Ruffy,9c393e836a852f30,splm,6.8474576271186445,6.8474576271186445,True
Mauricio Ruffy,9c393e836a852f30,sapm,8.474576271186441,8.474576271186441,True
Mauricio Ruffy,9c393e836a852f30,str_acc,0.5642458100558659,0.5642458100558659,True
Mauricio Ruffy,9c393e836a852f30,str_def,0.617737003058104,0.617737003058104,True
Mauricio Ruffy,9c393e836a852f30,td_avg,0.0,0.0,True
Mauricio Ruffy,9c393e836a852f30,td_acc,0.0,0.0,True
Mauricio Ruffy,9c393e836a852f30,td_def,0.8125,0.8125,True
Mauricio Ruffy,9c393e836a852f30,sub_avg,0.0,0.0,True
Mauricio Ruffy,9c393e836a852f30,ctrl_per_min,3.864406779661017,3.864406779661017,False
Mauricio Ruffy,9c393e836a852f30,ctrl_against_per_min,24.271186440677965,24.271186440677965,False
Mauricio Ruffy,9c393e836a852f30,finish_rate,0.6666666666666666,0.6666666666666666,False
Mauricio Ruffy,9c393e836a852f30,ko_rate,0.6666666666666666,0.6666666666666666,False
Mauricio Ruffy,9c393e836a852f30,sub_win_rate,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,decision_win_rate,0.3333333333333333,0.3333333333333333,False
Mauricio Ruffy,9c393e836a852f30,finish_loss_rate,1.0,1.0,False
Mauricio Ruffy,9c393e836a852f30,decision_loss_rate,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,avg_fight_time,221.25,221.25,False
