fight_id,red_name,blue_name,winner_name,method,miss_type,oracle_correct,expected_correct,mc_correct,oracle_p_red,expected_p_red,mc_p_red,mc_confidence,actual_winner_sig_edge,actual_winner_standing_edge,actual_winner_ground_edge,actual_winner_td_edge,actual_winner_control_edge,expected_winner_sig_edge,expected_winner_standing_edge,expected_winner_ground_edge,expected_winner_td_edge,expected_winner_control_edge,sim_winner_sig_edge,sim_winner_standing_edge,sim_winner_ground_edge,sim_winner_td_edge,sim_winner_control_edge
dcb27eef6441268c,Sodiq Yusuff,Mairon Santos,Mairon Santos,Decision - Unanimous,JUDGE_OR_ROUND_MISS,False,False,False,0.5203732971119822,0.5511471382162962,0.583109012504466,0.583109012504466,4.0,4.0,-0.0,-1.0,-60.0,1.1783019385619955,2.1491883634382987,-0.9708864248763032,0.019443441526779015,-13.579672419874711,-3.6999999999999984,-4.399999999999999,0.7000000000000002,-0.7999999999999999,-90.5
fe2acfdaaaec3dba,Julian Erosa,Melquizael Costa,Melquizael Costa,Decision - Unanimous,MC_CORRECT,True,True,True,0.2915129536839473,0.2560713791311968,0.4522475398274989,0.5477524601725011,33.0,34.0,-1.0,-1.0,-191.0,18.713135744752236,16.37423187273228,2.3389038720199533,0.08711134912564789,-11.003255511728042,6.500000000000005,4.550000000000004,1.950000000000001,0.75,-67.0
106918bfbe24335d,Ketlen Vieira,Macy Chiasson,Ketlen Vieira,Decision - Unanimous,SIMULATION_MISS,True,False,False,0.9790533812066496,0.3731468448701716,0.4610670001304243,0.5389329998695758,6.0,-2.0,8.0,0.0,515.0,-2.5450083901514744,-0.5905698778508182,-1.9544385123006562,-0.36440114000161583,-87.69271540019896,3.1000000000000028,3.950000000000003,-0.8500000000000001,-1.45,-127.0
212527d462690304,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Decision - Unanimous,MC_CORRECT,True,True,True,0.9994573991799092,0.6970058403139076,0.5636327516148558,0.5636327516148558,41.0,17.0,24.0,6.0,502.0,-9.46668188801163,-10.905683649713026,1.4390017617013964,2.607028920493953,248.42398048128052,-10.499999999999998,-9.899999999999999,-0.6000000000000001,2.25,256.0
73240bea13ed5e71,Rayanne dos Santos,Alice Ardelean,Alice Ardelean,Decision - Unanimous,SIMULATION_MISS,True,False,False,0.0193201428641665,0.5823588974277383,0.5881152509713327,0.5881152509713327,76.0,76.0,-0.0,-0.0,15.0,-2.0983735295674664,-0.895006771198851,-1.2033667583686154,0.08035698954772241,12.480163062040106,-5.100000000000006,-6.150000000000006,1.0499999999999998,0.29999999999999993,-36.5
baa2ee0bf7f97079,Jafel Filho,Allan Nascimento,Allan Nascimento,Decision - Unanimous,MC_CORRECT,False,True,True,0.6369007835593298,0.3900724704673897,0.4580131987852856,0.5419868012147144,-2.0,-2.0,-0.0,-3.0,43.0,4.242588202579948,1.6264568365796102,2.616131366000338,-0.06380150985520827,20.273426936020883,4.549999999999998,5.899999999999999,-1.3500000000000005,0.3500000000000001,-42.0
0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,MarQuel Mederos,Decision - Unanimous,MC_CORRECT,True,True,True,0.9389537807249216,0.5658795238745703,0.5800224468726644,0.5800224468726644,52.0,48.0,4.0,-2.0,-160.0,7.1815332510424685,6.18696305423186,0.9945701968106082,-0.6169951634156936,-95.68763586764423,9.399999999999995,8.199999999999996,1.1999999999999997,-0.04999999999999982,-60.5
2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,Quillan Salkilld,Decision - Unanimous,MC_CORRECT,True,True,True,0.9961366050634604,0.5322039232444549,0.57794102683704,0.57794102683704,38.0,30.0,8.0,8.0,327.0,17.220058531748748,19.24073032901321,-2.020671797264462,-2.430017876569277,-225.1564359773093,19.85000000000001,22.85000000000001,-3.0,-3.15,-206.0
ac977a0389682124,Serghei Spivac,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Decision - Unanimous,SIMULATION_MISS,True,False,False,0.040671313436719,0.5734510946918278,0.5251390412162436,0.5251390412162436,62.0,62.0,-0.0,-2.0,-130.0,21.510420362286407,25.058313938346835,-3.5478935760604267,-2.9118698535560394,-272.3821046024568,26.35,32.7,-6.35,-3.3,-281.0
d078e9046aa86307,Ariane da Silva,Wang Cong,Wang Cong,Decision - Unanimous,MC_CORRECT,True,True,True,0.0113085399133814,0.4220668046648053,0.4131225283223199,0.5868774716776801,80.0,77.0,3.0,-0.0,13.0,6.459834423380611,6.844962858855624,-0.3851284354750124,0.20865800347427477,14.816530815538272,10.849999999999994,11.349999999999994,-0.5,0.25000000000000006,9.5
df5dac45fc585fb0,Mario Bautista,Patchy Mix,Mario Bautista,Decision - Unanimous,MC_CORRECT,True,True,True,0.9495221448470464,0.8404639550004489,0.7879562977486194,0.7879562977486194,51.0,51.0,0.0,0.0,0.0,11.354762022430197,9.05745412087299,2.2973079015572084,1.0642217233385527,107.52558742819814,20.999999999999996,17.299999999999997,3.6999999999999997,1.2,138.5
e28e829800466aca,Kelvin Gastelum,Joe Pyfer,Joe Pyfer,Decision - Unanimous,MC_CORRECT,True,True,True,0.1272286890434074,0.3455447089375117,0.3367389731917537,0.6632610268082463,24.0,21.0,3.0,1.0,4.0,10.969576604955336,10.693543197759332,0.2760334071960022,0.19962498681677987,-1.6462589108928825,15.850000000000001,18.35,-2.5,0.7000000000000001,38.5
f0488a4486a64af0,Khaos Williams,Andreas Gustafsson,Andreas Gustafsson,Decision - Unanimous,SIMULATION_MISS,True,False,False,0.000585051972918,0.7033615861722401,0.6351188618640491,0.6351188618640491,59.0,40.0,19.0,8.0,450.0,-12.314531981655497,-12.650585255143909,0.3360532734884125,0.5029695811054503,26.513601804905335,-16.35,-18.0,1.6499999999999995,0.3999999999999999,20.0
1714950933f88ab9,Cody Garbrandt,Raoni Barcelos,Raoni Barcelos,Decision - Unanimous,SIMULATION_MISS,True,True,False,0.2679106255652984,0.4202525882784571,0.6096638071735293,0.6096638071735293,9.0,9.0,-0.0,1.0,71.0,1.5335774607133281,-4.401483311037595,5.935060771750923,0.7452082415291141,58.42075441784974,-8.100000000000005,-8.650000000000006,0.5500000000000003,0.5,70.0
59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,Ricky Simon,Decision - Unanimous,MC_CORRECT,True,True,True,0.9793764182818652,0.8054975913517329,0.6773696828903092,0.6773696828903092,5.0,3.0,2.0,3.0,551.0,-15.035317109621593,-19.36876085555143,4.333443745929836,5.338240403249764,358.72763153224975,-12.649999999999999,-19.299999999999997,6.6499999999999995,3.9000000000000004,241.5
79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,Rose Namajunas,Decision - Unanimous,MC_CORRECT,True,True,True,0.8554856032316303,0.5665323581218548,0.5656204228622378,0.5656204228622378,0.0,-1.0,1.0,2.0,270.0,-0.6507079699707794,0.9713346917245786,-1.622042661695358,0.4279291547793216,30.708320332154386,-4.649999999999999,-2.3999999999999986,-2.25,1.6999999999999997,74.0
ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,Jamey-Lyn Horth,Decision - Unanimous,MC_CORRECT,True,True,True,0.9948616926882552,0.8730858713472438,0.7609151197439162,0.7609151197439162,65.0,62.0,3.0,2.0,111.0,16.53357790995306,12.663462456274665,3.8701154536783937,0.25490614233027054,64.2376764377496,12.199999999999998,9.899999999999999,2.299999999999999,0.3500000000000001,165.0
d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,Kamaru Usman,Decision - Unanimous,MC_CORRECT,True,True,True,0.9452984552858308,0.5659587308256214,0.6587894383919267,0.6587894383919267,-3.0,-20.0,17.0,4.0,746.0,-12.636147983441479,-19.007981712226226,6.371833728784746,2.562097201558894,167.93335518788635,8.699999999999998,-4.950000000000003,13.65,1.05,161.5
e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,Edmen Shahbazyan,Decision - Unanimous,SIMULATION_MISS,True,False,False,0.8469644187131227,0.2054993804398625,0.2857916111716134,0.7142083888283866,19.0,16.0,3.0,-2.0,-4.0,5.549826472501007,9.749932051398261,-4.200105578897254,-3.0112898963460957,-318.57087817282326,0.5500000000000016,5.350000000000001,-4.8,-2.35,-348.5
e861e9cc0118c670,Michael Chiesa,Court McGee,Michael Chiesa,Decision - Unanimous,SIMULATION_MISS,True,False,False,0.9311859378273244,0.2374533096385897,0.3747794347885084,0.6252205652114916,33.0,33.0,0.0,0.0,0.0,-14.618670448085556,-10.03694840258883,-4.581722045496726,1.254112981413371,-16.822582552081315,-15.1,-11.0,-4.1,0.10000000000000009,-83.0
ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,Alonzo Menifield,Decision - Unanimous,JUDGE_OR_ROUND_MISS,False,False,False,0.1815289505747549,0.4157016730434667,0.4715437003056819,0.5284562996943181,-5.0,-5.0,0.0,-1.0,-253.0,-9.157507750737789,-10.663442652301832,1.5059349015640429,0.20696987950355694,9.735200218357136,-12.399999999999995,-11.199999999999996,-1.2000000000000002,0.7000000000000001,79.0
03bc32bdb5a33496,Jamahal Hill,Khalil Rountree Jr.,Khalil Rountree Jr.,Decision - Unanimous,SIMULATION_MISS,True,False,False,0.2185322222570985,0.8878250389834615,0.770676282269687,0.770676282269687,33.0,34.0,-1.0,-0.0,-0.0,-46.768307796066786,-43.547812396321305,-3.2204953997454777,-0.1968306588496901,-28.007371330913408,-48.20000000000001,-46.80000000000001,-1.4,-0.8500000000000001,-66.5
19764211af05674c,Muhammad Naimov,Bogdan Grad,Muhammad Naimov,Decision - Unanimous,JUDGE_OR_ROUND_MISS,False,False,False,0.1073869406514122,0.4415789958255083,0.4663907125667772,0.5336092874332228,-13.0,-13.0,0.0,-2.0,-136.0,0.865541451768097,4.430857996254815,-3.565316544486718,-0.6119429062240247,-62.78963402322452,-1.0500000000000007,2.75,-3.8000000000000007,0.19999999999999973,-22.5
