fight_id,red_name,blue_name,winner_name,method,variant,actual_red_win,predicted_red_win,red_rounds,blue_rounds,tied_rounds,correct
9039959b41901412,Jeremy Stephens,Mason Jones,Mason Jones,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
9039959b41901412,Jeremy Stephens,Mason Jones,Mason Jones,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
9039959b41901412,Jeremy Stephens,Mason Jones,Mason Jones,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
c445401709421fa4,Thomas Petersen,Don'Tale Mayes,Thomas Petersen,Decision - Unanimous,SIG_ONLY,1,1.0,2,0,1,True
c445401709421fa4,Thomas Petersen,Don'Tale Mayes,Thomas Petersen,Decision - Unanimous,SIG_KD,1,1.0,2,0,1,True
c445401709421fa4,Thomas Petersen,Don'Tale Mayes,Thomas Petersen,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
c445401709421fa4,Thomas Petersen,Don'Tale Mayes,Thomas Petersen,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
c445401709421fa4,Thomas Petersen,Don'Tale Mayes,Thomas Petersen,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
c445401709421fa4,Thomas Petersen,Don'Tale Mayes,Thomas Petersen,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
0e0a4282cd6c86d7,Daniel Santos,JeongYeong Lee,Daniel Santos,Decision - Unanimous,SIG_ONLY,1,1.0,2,1,0,True
0e0a4282cd6c86d7,Daniel Santos,JeongYeong Lee,Daniel Santos,Decision - Unanimous,SIG_KD,1,1.0,2,1,0,True
0e0a4282cd6c86d7,Daniel Santos,JeongYeong Lee,Daniel Santos,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
0e0a4282cd6c86d7,Daniel Santos,JeongYeong Lee,Daniel Santos,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
0e0a4282cd6c86d7,Daniel Santos,JeongYeong Lee,Daniel Santos,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
0e0a4282cd6c86d7,Daniel Santos,JeongYeong Lee,Daniel Santos,Decision - Unanimous,DAMAGE_FIRST,1,1.0,2,1,0,True
0f53eb509d0ffeb9,Alexa Grasso,Natalia Silva,Natalia Silva,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
0f53eb509d0ffeb9,Alexa Grasso,Natalia Silva,Natalia Silva,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
0f53eb509d0ffeb9,Alexa Grasso,Natalia Silva,Natalia Silva,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
0f53eb509d0ffeb9,Alexa Grasso,Natalia Silva,Natalia Silva,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
0f53eb509d0ffeb9,Alexa Grasso,Natalia Silva,Natalia Silva,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
0f53eb509d0ffeb9,Alexa Grasso,Natalia Silva,Natalia Silva,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
891b2faf1bff38ee,Jose Aldo,Aiemann Zahabi,Aiemann Zahabi,Decision - Unanimous,SIG_ONLY,0,0.0,1,2,0,True
891b2faf1bff38ee,Jose Aldo,Aiemann Zahabi,Aiemann Zahabi,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
891b2faf1bff38ee,Jose Aldo,Aiemann Zahabi,Aiemann Zahabi,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
891b2faf1bff38ee,Jose Aldo,Aiemann Zahabi,Aiemann Zahabi,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
891b2faf1bff38ee,Jose Aldo,Aiemann Zahabi,Aiemann Zahabi,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
891b2faf1bff38ee,Jose Aldo,Aiemann Zahabi,Aiemann Zahabi,Decision - Unanimous,DAMAGE_FIRST,0,1.0,2,1,0,False
99aa1f28e22bb6dd,Navajo Stirling,Ivan Erslan,Navajo Stirling,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
99aa1f28e22bb6dd,Navajo Stirling,Ivan Erslan,Navajo Stirling,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
99aa1f28e22bb6dd,Navajo Stirling,Ivan Erslan,Navajo Stirling,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
99aa1f28e22bb6dd,Navajo Stirling,Ivan Erslan,Navajo Stirling,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
99aa1f28e22bb6dd,Navajo Stirling,Ivan Erslan,Navajo Stirling,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
99aa1f28e22bb6dd,Navajo Stirling,Ivan Erslan,Navajo Stirling,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
9e9d1764a015f313,Valentina Shevchenko,Manon Fiorot,Valentina Shevchenko,Decision - Unanimous,SIG_ONLY,1,,2,2,1,
9e9d1764a015f313,Valentina Shevchenko,Manon Fiorot,Valentina Shevchenko,Decision - Unanimous,SIG_KD,1,,2,2,1,
9e9d1764a015f313,Valentina Shevchenko,Manon Fiorot,Valentina Shevchenko,Decision - Unanimous,SIG_KD_TD,1,,2,2,1,
9e9d1764a015f313,Valentina Shevchenko,Manon Fiorot,Valentina Shevchenko,Decision - Unanimous,SIG_KD_TD_CTRL,1,0.0,2,3,0,False
9e9d1764a015f313,Valentina Shevchenko,Manon Fiorot,Valentina Shevchenko,Decision - Unanimous,OLD_FULL,1,0.0,2,3,0,False
9e9d1764a015f313,Valentina Shevchenko,Manon Fiorot,Valentina Shevchenko,Decision - Unanimous,DAMAGE_FIRST,1,0.0,2,3,0,False
b873c116e39c9920,Belal Muhammad,Jack Della Maddalena,Jack Della Maddalena,Decision - Unanimous,SIG_ONLY,0,0.0,0,5,0,True
b873c116e39c9920,Belal Muhammad,Jack Della Maddalena,Jack Della Maddalena,Decision - Unanimous,SIG_KD,0,0.0,0,5,0,True
b873c116e39c9920,Belal Muhammad,Jack Della Maddalena,Jack Della Maddalena,Decision - Unanimous,SIG_KD_TD,0,0.0,1,4,0,True
b873c116e39c9920,Belal Muhammad,Jack Della Maddalena,Jack Della Maddalena,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,4,0,True
b873c116e39c9920,Belal Muhammad,Jack Della Maddalena,Jack Della Maddalena,Decision - Unanimous,OLD_FULL,0,0.0,1,4,0,True
b873c116e39c9920,Belal Muhammad,Jack Della Maddalena,Jack Della Maddalena,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,5,0,True
c812457a810dde39,Modestas Bukauskas,Ion Cutelaba,Modestas Bukauskas,Decision - Split,SIG_ONLY,1,0.0,0,2,1,False
c812457a810dde39,Modestas Bukauskas,Ion Cutelaba,Modestas Bukauskas,Decision - Split,SIG_KD,1,0.0,0,2,1,False
c812457a810dde39,Modestas Bukauskas,Ion Cutelaba,Modestas Bukauskas,Decision - Split,SIG_KD_TD,1,0.0,0,2,1,False
c812457a810dde39,Modestas Bukauskas,Ion Cutelaba,Modestas Bukauskas,Decision - Split,SIG_KD_TD_CTRL,1,0.0,0,3,0,False
c812457a810dde39,Modestas Bukauskas,Ion Cutelaba,Modestas Bukauskas,Decision - Split,OLD_FULL,1,0.0,0,3,0,False
c812457a810dde39,Modestas Bukauskas,Ion Cutelaba,Modestas Bukauskas,Decision - Split,DAMAGE_FIRST,1,0.0,0,3,0,False
afdd95ae7b7cdb0c,Tecia Pennington,Luana Pinheiro,Tecia Pennington,Decision - Unanimous,SIG_ONLY,1,1.0,2,1,0,True
afdd95ae7b7cdb0c,Tecia Pennington,Luana Pinheiro,Tecia Pennington,Decision - Unanimous,SIG_KD,1,1.0,2,1,0,True
afdd95ae7b7cdb0c,Tecia Pennington,Luana Pinheiro,Tecia Pennington,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
afdd95ae7b7cdb0c,Tecia Pennington,Luana Pinheiro,Tecia Pennington,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
afdd95ae7b7cdb0c,Tecia Pennington,Luana Pinheiro,Tecia Pennington,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
afdd95ae7b7cdb0c,Tecia Pennington,Luana Pinheiro,Tecia Pennington,Decision - Unanimous,DAMAGE_FIRST,1,1.0,2,1,0,True
b3044bf646306e7f,Dustin Stoltzfus,Nursulton Ruziboev,Nursulton Ruziboev,Decision - Unanimous,SIG_ONLY,0,0.0,1,2,0,True
b3044bf646306e7f,Dustin Stoltzfus,Nursulton Ruziboev,Nursulton Ruziboev,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
b3044bf646306e7f,Dustin Stoltzfus,Nursulton Ruziboev,Nursulton Ruziboev,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
b3044bf646306e7f,Dustin Stoltzfus,Nursulton Ruziboev,Nursulton Ruziboev,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
b3044bf646306e7f,Dustin Stoltzfus,Nursulton Ruziboev,Nursulton Ruziboev,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
b3044bf646306e7f,Dustin Stoltzfus,Nursulton Ruziboev,Nursulton Ruziboev,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
dcb27eef6441268c,Sodiq Yusuff,Mairon Santos,Mairon Santos,Decision - Unanimous,SIG_ONLY,0,0.0,1,2,0,True
dcb27eef6441268c,Sodiq Yusuff,Mairon Santos,Mairon Santos,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
dcb27eef6441268c,Sodiq Yusuff,Mairon Santos,Mairon Santos,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
dcb27eef6441268c,Sodiq Yusuff,Mairon Santos,Mairon Santos,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
dcb27eef6441268c,Sodiq Yusuff,Mairon Santos,Mairon Santos,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
dcb27eef6441268c,Sodiq Yusuff,Mairon Santos,Mairon Santos,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
fe2acfdaaaec3dba,Julian Erosa,Melquizael Costa,Melquizael Costa,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
fe2acfdaaaec3dba,Julian Erosa,Melquizael Costa,Melquizael Costa,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
fe2acfdaaaec3dba,Julian Erosa,Melquizael Costa,Melquizael Costa,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
fe2acfdaaaec3dba,Julian Erosa,Melquizael Costa,Melquizael Costa,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
fe2acfdaaaec3dba,Julian Erosa,Melquizael Costa,Melquizael Costa,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
fe2acfdaaaec3dba,Julian Erosa,Melquizael Costa,Melquizael Costa,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
106918bfbe24335d,Ketlen Vieira,Macy Chiasson,Ketlen Vieira,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
106918bfbe24335d,Ketlen Vieira,Macy Chiasson,Ketlen Vieira,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
106918bfbe24335d,Ketlen Vieira,Macy Chiasson,Ketlen Vieira,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
106918bfbe24335d,Ketlen Vieira,Macy Chiasson,Ketlen Vieira,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
106918bfbe24335d,Ketlen Vieira,Macy Chiasson,Ketlen Vieira,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
106918bfbe24335d,Ketlen Vieira,Macy Chiasson,Ketlen Vieira,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
212527d462690304,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
212527d462690304,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
212527d462690304,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
212527d462690304,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
212527d462690304,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
212527d462690304,Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
73240bea13ed5e71,Rayanne dos Santos,Alice Ardelean,Alice Ardelean,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
73240bea13ed5e71,Rayanne dos Santos,Alice Ardelean,Alice Ardelean,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
73240bea13ed5e71,Rayanne dos Santos,Alice Ardelean,Alice Ardelean,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
73240bea13ed5e71,Rayanne dos Santos,Alice Ardelean,Alice Ardelean,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
73240bea13ed5e71,Rayanne dos Santos,Alice Ardelean,Alice Ardelean,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
73240bea13ed5e71,Rayanne dos Santos,Alice Ardelean,Alice Ardelean,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
baa2ee0bf7f97079,Jafel Filho,Allan Nascimento,Allan Nascimento,Decision - Unanimous,SIG_ONLY,0,,1,1,1,
baa2ee0bf7f97079,Jafel Filho,Allan Nascimento,Allan Nascimento,Decision - Unanimous,SIG_KD,0,,1,1,1,
baa2ee0bf7f97079,Jafel Filho,Allan Nascimento,Allan Nascimento,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
baa2ee0bf7f97079,Jafel Filho,Allan Nascimento,Allan Nascimento,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
baa2ee0bf7f97079,Jafel Filho,Allan Nascimento,Allan Nascimento,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
baa2ee0bf7f97079,Jafel Filho,Allan Nascimento,Allan Nascimento,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,MarQuel Mederos,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,MarQuel Mederos,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,MarQuel Mederos,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,MarQuel Mederos,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,MarQuel Mederos,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,MarQuel Mederos,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,Quillan Salkilld,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,Quillan Salkilld,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,Quillan Salkilld,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,Quillan Salkilld,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,Quillan Salkilld,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,Quillan Salkilld,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
ac977a0389682124,Serghei Spivac,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
ac977a0389682124,Serghei Spivac,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
ac977a0389682124,Serghei Spivac,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
ac977a0389682124,Serghei Spivac,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
ac977a0389682124,Serghei Spivac,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
ac977a0389682124,Serghei Spivac,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
d078e9046aa86307,Ariane da Silva,Wang Cong,Wang Cong,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
d078e9046aa86307,Ariane da Silva,Wang Cong,Wang Cong,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
d078e9046aa86307,Ariane da Silva,Wang Cong,Wang Cong,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
d078e9046aa86307,Ariane da Silva,Wang Cong,Wang Cong,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
d078e9046aa86307,Ariane da Silva,Wang Cong,Wang Cong,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
d078e9046aa86307,Ariane da Silva,Wang Cong,Wang Cong,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
df5dac45fc585fb0,Mario Bautista,Patchy Mix,Mario Bautista,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
df5dac45fc585fb0,Mario Bautista,Patchy Mix,Mario Bautista,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
df5dac45fc585fb0,Mario Bautista,Patchy Mix,Mario Bautista,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
df5dac45fc585fb0,Mario Bautista,Patchy Mix,Mario Bautista,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
df5dac45fc585fb0,Mario Bautista,Patchy Mix,Mario Bautista,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
df5dac45fc585fb0,Mario Bautista,Patchy Mix,Mario Bautista,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
e28e829800466aca,Kelvin Gastelum,Joe Pyfer,Joe Pyfer,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
e28e829800466aca,Kelvin Gastelum,Joe Pyfer,Joe Pyfer,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
e28e829800466aca,Kelvin Gastelum,Joe Pyfer,Joe Pyfer,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
e28e829800466aca,Kelvin Gastelum,Joe Pyfer,Joe Pyfer,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
e28e829800466aca,Kelvin Gastelum,Joe Pyfer,Joe Pyfer,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
e28e829800466aca,Kelvin Gastelum,Joe Pyfer,Joe Pyfer,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
f0488a4486a64af0,Khaos Williams,Andreas Gustafsson,Andreas Gustafsson,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
f0488a4486a64af0,Khaos Williams,Andreas Gustafsson,Andreas Gustafsson,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
f0488a4486a64af0,Khaos Williams,Andreas Gustafsson,Andreas Gustafsson,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
f0488a4486a64af0,Khaos Williams,Andreas Gustafsson,Andreas Gustafsson,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
f0488a4486a64af0,Khaos Williams,Andreas Gustafsson,Andreas Gustafsson,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
f0488a4486a64af0,Khaos Williams,Andreas Gustafsson,Andreas Gustafsson,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
1714950933f88ab9,Cody Garbrandt,Raoni Barcelos,Raoni Barcelos,Decision - Unanimous,SIG_ONLY,0,0.0,1,2,0,True
1714950933f88ab9,Cody Garbrandt,Raoni Barcelos,Raoni Barcelos,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
1714950933f88ab9,Cody Garbrandt,Raoni Barcelos,Raoni Barcelos,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
1714950933f88ab9,Cody Garbrandt,Raoni Barcelos,Raoni Barcelos,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
1714950933f88ab9,Cody Garbrandt,Raoni Barcelos,Raoni Barcelos,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
1714950933f88ab9,Cody Garbrandt,Raoni Barcelos,Raoni Barcelos,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,Ricky Simon,Decision - Unanimous,SIG_ONLY,1,1.0,2,1,0,True
59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,Ricky Simon,Decision - Unanimous,SIG_KD,1,1.0,2,1,0,True
59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,Ricky Simon,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,Ricky Simon,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,Ricky Simon,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,Ricky Simon,Decision - Unanimous,DAMAGE_FIRST,1,1.0,2,1,0,True
79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,Rose Namajunas,Decision - Unanimous,SIG_ONLY,1,,1,1,1,
79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,Rose Namajunas,Decision - Unanimous,SIG_KD,1,,1,1,1,
79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,Rose Namajunas,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,Rose Namajunas,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,Rose Namajunas,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,Rose Namajunas,Decision - Unanimous,DAMAGE_FIRST,1,1.0,2,1,0,True
ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,Jamey-Lyn Horth,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,Jamey-Lyn Horth,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,Jamey-Lyn Horth,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,Jamey-Lyn Horth,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,Jamey-Lyn Horth,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,Jamey-Lyn Horth,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,Kamaru Usman,Decision - Unanimous,SIG_ONLY,1,0.0,2,3,0,False
d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,Kamaru Usman,Decision - Unanimous,SIG_KD,1,0.0,2,3,0,False
d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,Kamaru Usman,Decision - Unanimous,SIG_KD_TD,1,1.0,3,2,0,True
d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,Kamaru Usman,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,4,1,0,True
d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,Kamaru Usman,Decision - Unanimous,OLD_FULL,1,1.0,4,1,0,True
d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,Kamaru Usman,Decision - Unanimous,DAMAGE_FIRST,1,0.0,2,3,0,False
e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,Edmen Shahbazyan,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,Edmen Shahbazyan,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,Edmen Shahbazyan,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,Edmen Shahbazyan,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,Edmen Shahbazyan,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,Edmen Shahbazyan,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
e861e9cc0118c670,Michael Chiesa,Court McGee,Michael Chiesa,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
e861e9cc0118c670,Michael Chiesa,Court McGee,Michael Chiesa,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
e861e9cc0118c670,Michael Chiesa,Court McGee,Michael Chiesa,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
e861e9cc0118c670,Michael Chiesa,Court McGee,Michael Chiesa,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
e861e9cc0118c670,Michael Chiesa,Court McGee,Michael Chiesa,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
e861e9cc0118c670,Michael Chiesa,Court McGee,Michael Chiesa,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,Alonzo Menifield,Decision - Unanimous,SIG_ONLY,1,0.0,1,2,0,False
ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,Alonzo Menifield,Decision - Unanimous,SIG_KD,1,0.0,1,2,0,False
ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,Alonzo Menifield,Decision - Unanimous,SIG_KD_TD,1,0.0,1,2,0,False
ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,Alonzo Menifield,Decision - Unanimous,SIG_KD_TD_CTRL,1,0.0,1,2,0,False
