fight_id,duration,red_name,blue_name,sig_landed_diff_15m,standing_landed_diff_15m,ground_landed_diff_15m,td_landed_diff_15m,control_diff_15m,sig_share_edge,control_share_edge,path,judge_p_red,judge_red_wins_path
99aa1f28e22bb6dd,900.0,Navajo Stirling,Ivan Erslan,45.0,46.0,-1.0,2.0,110.0,0.20642201834862384,0.20370370370370372,18,0.9842638661596756,1
99aa1f28e22bb6dd,900.0,Navajo Stirling,Ivan Erslan,27.0,27.0,0.0,1.0,-20.0,0.09999999999999998,-0.02941176470588236,19,0.8812901212350213,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-34.199999999999996,-33.6,-0.6,-0.6,78.0,-0.16473988439306358,0.20967741935483875,0,0.1064051911150726,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-36.599999999999994,-33.0,-3.6,0.0,222.0,-0.2046979865771812,0.5,1,0.12730782008236377,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,37.2,37.2,0.0,0.0,42.0,0.17222222222222228,0.5,2,0.9461941755320369,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,37.2,24.6,12.6,1.2,132.0,0.28181818181818186,0.3928571428571429,3,0.9917535234134197,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,7.2,-7.2,14.4,-0.6,-204.0,0.07317073170731703,-0.21250000000000002,4,0.6148962609830144,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-19.799999999999997,-22.2,2.4,1.2,168.0,-0.14102564102564102,0.4666666666666667,5,0.32263546406992544,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,13.799999999999999,13.799999999999999,0.0,-1.8,-84.0,0.07232704402515722,-0.4375,6,0.7151756602589443,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-43.8,-43.8,0.0,0.0,48.0,-0.165158371040724,0.5,7,0.05628687120924435,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-11.4,-11.4,0.0,0.0,66.0,-0.051351351351351326,0.26190476190476186,8,0.3962760560812085,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-7.2,-2.4,-4.8,0.6,30.0,-0.033333333333333326,0.2272727272727273,9,0.39141852661371823,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,0.6,0.6,0.0,-0.6,36.0,0.003816793893129722,0.25,10,0.5615895814874637,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,16.8,16.8,0.0,2.4,84.0,0.13725490196078427,0.14583333333333337,11,0.9194072239645813,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,35.4,35.4,0.0,1.8,120.0,0.1629834254143646,0.4545454545454546,12,0.9662405929377689,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,24.0,19.2,4.8,2.4,102.0,0.18867924528301883,0.173469387755102,13,0.9664574830710398,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-19.2,-18.6,-0.6,0.0,240.0,-0.12307692307692308,0.41666666666666663,14,0.4106964057110483,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-18.0,-18.0,0.0,-1.2,96.0,-0.09146341463414637,0.4444444444444444,15,0.2658006196602472,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,-10.200000000000001,-7.8,-2.4,1.2,54.0,-0.06296296296296294,0.40909090909090906,16,0.3528212092649123,0
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,21.0,21.0,0.0,0.6,48.0,0.11904761904761907,0.11764705882352944,17,0.8955125606887407,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,7.8,7.8,0.0,0.6,42.0,0.04140127388535031,0.12962962962962965,18,0.7346251268872265,1
9e9d1764a015f313,1500.0,Valentina Shevchenko,Manon Fiorot,31.2,31.2,0.0,1.2,108.0,0.17808219178082196,0.23684210526315785,19,0.9644759405057243,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,48.0,51.6,-3.6,1.8,138.0,0.15625,0.45999999999999996,0,0.978099389177183,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-19.799999999999997,-19.799999999999997,0.0,3.0,60.0,-0.07142857142857145,0.1923076923076923,1,0.34180979524040994,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,40.800000000000004,44.4,-3.6,2.4,60.0,0.13385826771653542,0.16666666666666663,2,0.9581013010356286,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-18.6,-17.400000000000002,-1.2,3.0,138.0,-0.10402684563758391,0.39655172413793105,3,0.3645411093341879,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-3.6,-3.6,0.0,-0.6,96.0,-0.012500000000000011,0.2857142857142857,4,0.569983758856569,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-20.400000000000002,-20.400000000000002,0.0,-0.6,18.0,-0.07657657657657657,0.30000000000000004,5,0.21040740273445518,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-70.8,-70.8,0.0,0.0,204.0,-0.2920792079207921,0.4473684210526315,6,0.019958114773912197,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-46.2,-47.4,1.2,0.6,0.0,-0.14750957854406133,0.0,7,0.06527477095087844,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,1.2,-12.0,13.2,1.8,78.0,0.004132231404958664,0.43333333333333335,8,0.7513307809834564,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-6.6,-6.0,-0.6,1.2,192.0,-0.02282157676348545,0.4,9,0.6659426060693752,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-2.4,-4.2,1.8,0.0,414.0,-0.01694915254237289,0.4726027397260274,10,0.8940057777457406,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-6.6,-6.0,-0.6,6.0,132.0,-0.03594771241830064,0.45833333333333337,11,0.6484561193207327,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-25.8,-20.400000000000002,-5.4,2.4,78.0,-0.06534954407294835,0.43333333333333335,12,0.23637841987800465,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-12.0,-12.0,0.0,0.0,108.0,-0.022727272727272707,0.44999999999999996,13,0.4681537171323404,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,17.400000000000002,23.4,-6.0,3.0,432.0,0.07435897435897432,0.46153846153846156,14,0.9746394166767313,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,0.0,11.4,-11.4,4.2,150.0,0.0,0.4629629629629629,15,0.6622546987050452,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,40.2,56.4,-16.2,1.8,0.0,0.1063492063492063,0.0,16,0.894906725661057,1
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-31.8,-28.2,-3.6,1.2,42.0,-0.08576051779935273,0.5,17,0.13656023531245318,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-34.199999999999996,-34.199999999999996,0.0,-1.2,12.0,-0.16285714285714287,0.021739130434782594,18,0.08303820534514987,0
b873c116e39c9920,1500.0,Belal Muhammad,Jack Della Maddalena,-20.400000000000002,-20.400000000000002,0.0,0.6,84.0,-0.05821917808219179,0.5,19,0.30049866877707926,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-19.0,-19.0,0.0,1.0,-540.0,-0.19387755102040816,-0.45,0,0.009259041151636798,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-40.0,-40.0,0.0,-1.0,-140.0,-0.1724137931034483,-0.2692307692307692,1,0.032777594392765785,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-49.0,-49.0,0.0,2.0,20.0,-0.24257425742574257,0.05555555555555558,2,0.03615052511325028,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-50.0,-37.0,-13.0,-3.0,-210.0,-0.20161290322580644,-0.5,3,0.007198931371957336,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-56.0,-28.0,-28.0,-1.0,0.0,-0.14432989690721648,0.0,4,0.01329183780546827,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,8.0,8.0,0.0,0.0,-160.0,0.1428571428571429,-0.10810810810810811,5,0.6597394642370431,1
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,12.0,3.0,9.0,0.0,-459.99999999999994,0.1071428571428571,-0.3833333333333333,6,0.34961393998476564,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,0.0,8.0,-8.0,2.0,650.0,0.0,0.5,7,0.9700665094669526,1
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-29.0,-43.0,14.0,2.0,-100.0,-0.08895705521472391,-0.3125,8,0.2132041744808089,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-40.0,-45.0,5.0,-3.0,-150.0,-0.1408450704225352,-0.4411764705882353,9,0.04359458581801364,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,7.0,30.0,-23.0,-3.0,-229.99999999999997,0.03153153153153154,-0.5,10,0.19308541905125842,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-17.0,-9.0,-8.0,-1.0,-229.99999999999997,-0.10240963855421686,-0.22549019607843135,11,0.057798562542881064,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-64.0,-12.0,-52.0,0.0,-10.0,-0.2285714285714286,-0.05555555555555558,12,0.0022704364918753545,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,4.0,4.0,0.0,-1.0,-30.0,0.017241379310344862,-0.13636363636363635,13,0.5782625096734975,1
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-16.0,-16.0,0.0,-6.0,0.0,-0.07017543859649122,0.0,14,0.18988211050882947,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-17.0,6.0,-23.0,0.0,-220.0,-0.07264957264957267,-0.2619047619047619,15,0.0473734800230991,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,2.0,2.0,0.0,0.0,-360.0,0.019230769230769273,-0.40909090909090906,16,0.19798995319545226,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-92.0,-48.0,-44.0,-4.0,-200.0,-0.27710843373493976,-0.45454545454545453,17,0.00021236841105632794,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,-11.0,2.0,-13.0,0.0,-20.0,-0.029729729729729704,-0.125,18,0.26795940589327455,0
c812457a810dde39,900.0,Modestas Bukauskas,Ion Cutelaba,9.0,3.0,6.0,-2.0,-280.0,0.08490566037735847,-0.368421052631579,19,0.4618967410280766,0
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,50.0,50.0,0.0,0.0,-420.0,0.1785714285714286,-0.4772727272727273,0,0.8038498921841419,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,16.0,16.0,0.0,-4.0,-90.0,0.04761904761904767,-0.40909090909090906,1,0.6478857530497194,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,16.0,27.0,-11.0,-2.0,0.0,0.05128205128205132,0.0,2,0.6533986716416118,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,-21.0,-21.0,0.0,-2.0,-30.0,-0.05932203389830509,-0.5,3,0.2475546548007729,0
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,32.0,30.0,2.0,-3.0,-150.0,0.17391304347826086,-0.32608695652173914,4,0.8710664753365078,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,61.00000000000001,61.00000000000001,0.0,0.0,-70.0,0.17836257309941517,-0.5,5,0.9801802091953307,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,48.0,50.0,-2.0,0.0,-70.0,0.2033898305084746,-0.3181818181818182,6,0.9655718054602375,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,-12.0,-12.0,0.0,2.0,140.0,-0.04411764705882354,0.5,7,0.5106502538502108,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,10.0,10.0,0.0,2.0,210.0,0.0641025641025641,0.30000000000000004,8,0.9038411568652187,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,18.0,18.0,0.0,2.0,260.0,0.08999999999999997,0.5,9,0.9485982401341467,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,19.0,22.0,-3.0,0.0,-110.0,0.10439560439560436,-0.5,10,0.7828195775138594,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,57.00000000000001,57.00000000000001,0.0,2.0,-150.0,0.3202247191011236,-0.35714285714285715,11,0.9868763142392892,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,-14.0,6.0,-20.0,-2.0,-90.0,-0.06363636363636366,-0.5,12,0.12321574944413159,0
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,14.0,17.0,-3.0,0.0,-110.0,0.029166666666666674,-0.5,13,0.6354037869840424,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,28.0,28.0,0.0,0.0,-50.0,0.10144927536231885,-0.5,14,0.8910124844066628,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,40.0,46.0,-6.0,-2.0,-20.0,0.09999999999999998,-0.09999999999999998,15,0.8926551839757393,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,73.0,70.0,3.0,0.0,150.0,0.2552447552447552,0.4411764705882353,16,0.9967195920078223,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,23.0,19.0,4.0,1.0,120.0,0.07931034482758625,0.30000000000000004,17,0.9201882518821891,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,23.0,18.0,5.0,-3.0,-50.0,0.06886227544910184,-0.35714285714285715,18,0.8208063655368207,1
afdd95ae7b7cdb0c,900.0,Tecia Pennington,Luana Pinheiro,27.0,33.0,-6.0,0.0,0.0,0.08385093167701863,0.0,19,0.8425094777779922,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,27.0,12.0,15.0,0.0,340.0,0.13366336633663367,0.40476190476190477,0,0.9893058022131777,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,9.0,-6.0,15.0,2.0,310.0,0.05294117647058827,0.5,1,0.9588211767309137,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-37.0,-64.0,27.0,1.0,140.0,-0.07613168724279834,0.38888888888888884,2,0.45007147824375626,0
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,7.0,7.0,0.0,4.0,310.0,0.04022988505747127,0.4696969696969697,3,0.9297614702366895,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-8.0,-8.0,0.0,1.0,600.0,-0.1111111111111111,0.5,4,0.9102687037692957,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,5.0,-18.0,23.0,0.0,100.0,0.021739130434782594,0.16666666666666663,5,0.8712126870383972,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,27.0,27.0,0.0,-1.0,130.0,0.18000000000000005,0.28260869565217395,6,0.9549757705213061,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-4.0,-12.0,8.0,2.0,110.0,-0.014084507042253502,0.3666666666666667,7,0.6910609693598311,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,0.0,0.0,0.0,-1.0,-120.0,0.0,-0.3,8,0.40494320899924824,0
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-15.0,-6.0,-9.0,0.0,110.0,-0.06198347107438018,0.42307692307692313,9,0.30133795584607287,0
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-22.0,-8.0,-14.0,0.0,220.0,-0.06707317073170732,0.5,10,0.31472170870511323,0
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-45.0,-42.0,-3.0,1.0,10.0,-0.12857142857142856,0.038461538461538436,11,0.07064670703712024,0
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-48.0,-49.0,1.0,10.0,229.99999999999997,-0.17910447761194032,0.45999999999999996,12,0.2392628089169261,0
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,44.0,15.0,29.0,-1.0,50.0,0.12643678160919536,0.13157894736842102,13,0.9845233562967594,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-11.0,-11.0,0.0,0.0,410.0,-0.12790697674418605,0.30597014925373134,14,0.7355026971937068,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-13.0,-13.0,0.0,2.0,330.0,-0.09420289855072461,0.4714285714285714,15,0.6832619161125505,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-11.0,3.0,-14.0,-1.0,350.0,-0.06790123456790126,0.4487179487179487,16,0.5932260259443324,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-6.0,-6.0,0.0,-1.0,100.0,-0.033333333333333326,0.1923076923076923,17,0.5218395037144956,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-21.0,-31.0,10.0,0.0,360.0,-0.14383561643835618,0.31034482758620685,18,0.6427377446306257,1
b3044bf646306e7f,900.0,Dustin Stoltzfus,Nursulton Ruziboev,-11.0,-11.0,0.0,6.0,0.0,-0.035031847133757954,0.0,19,0.4970959391922797,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-12.0,-6.0,-6.0,-1.0,-10.0,-0.041666666666666685,-0.018518518518518545,0,0.27846702198231754,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-21.0,-14.0,-7.0,0.0,70.0,-0.06069364161849711,0.38888888888888884,1,0.22867175583242988,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,33.0,31.0,2.0,0.0,140.0,0.1601941747572816,0.5,2,0.9626435327364202,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-8.0,8.0,-16.0,0.0,90.0,-0.037735849056603765,0.16666666666666663,3,0.35397250119290014,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-25.0,-35.0,10.0,0.0,10.0,-0.06756756756756754,0.05555555555555558,4,0.28696200383275816,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,27.0,25.0,2.0,0.0,290.0,0.11157024793388426,0.41428571428571426,5,0.9729151178059728,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-22.0,-15.0,-7.0,1.0,90.0,-0.10185185185185186,0.2142857142857143,6,0.2258507057549006,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,73.0,61.00000000000001,12.0,-2.0,0.0,0.14426877470355737,0.0,7,0.9895781182223936,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,28.0,28.0,0.0,3.0,0.0,0.06140350877192979,0.0,8,0.8852143821929433,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-64.0,-58.0,-6.0,-1.0,0.0,-0.2711864406779661,0.0,9,0.00930557580899604,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-19.0,-13.0,-6.0,4.0,229.99999999999997,-0.0629139072847682,0.5,10,0.5177974702755029,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,36.0,41.0,-5.0,1.0,40.0,0.19148936170212771,0.09090909090909094,11,0.9563794562009338,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,0.0,3.0,-3.0,-3.0,-10.0,0.0,-0.02941176470588236,12,0.4492136051449936,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,10.0,11.0,-1.0,2.0,170.0,0.047169811320754707,0.33999999999999997,13,0.8617778208324958,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-11.0,-9.0,-2.0,7.0,320.0,-0.0733333333333333,0.47058823529411764,14,0.7813733709885301,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,61.00000000000001,49.0,12.0,1.0,130.0,0.18047337278106512,0.38235294117647056,15,0.9936296704443686,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-18.0,-14.0,-4.0,-3.0,-150.0,-0.10714285714285715,-0.32608695652173914,16,0.08692104661459667,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,41.0,32.0,9.0,2.0,200.0,0.16400000000000003,0.5,17,0.9877636142303798,1
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-10.0,-2.0,-8.0,0.0,120.0,-0.024271844660194164,0.5,18,0.4195228471348281,0
dcb27eef6441268c,900.0,Sodiq Yusuff,Mairon Santos,-25.0,-35.0,10.0,5.0,80.0,-0.08278145695364236,0.2857142857142857,19,0.41422063286065675,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,1.0,15.0,-14.0,-3.0,-10.0,0.002732240437158473,-0.04545454545454547,0,0.3644247354262361,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-14.0,-1.0,-13.0,3.0,770.0,-0.29166666666666663,0.4529411764705882,1,0.8172747322571003,1
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-4.0,2.0,-6.0,0.0,-130.0,-0.008928571428571452,-0.5,2,0.33331085134139626,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-16.0,-20.0,4.0,1.0,320.0,-0.056338028169014065,0.47058823529411764,3,0.7144944653898005,1
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-1.0,1.0,-2.0,1.0,450.0,-0.05555555555555558,0.2647058823529411,4,0.9004032478474759,1
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,1.0,-7.0,8.0,-3.0,-420.0,0.005376344086021501,-0.4772727272727273,5,0.14465423077593542,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-9.0,-9.0,0.0,-1.0,60.0,-0.037190082644628086,0.5,6,0.3795934966257894,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,1.0,-15.0,16.0,0.0,150.0,0.0028571428571428914,0.5,7,0.805384617714276,1
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-12.0,-14.0,2.0,-3.0,-229.99999999999997,-0.046153846153846156,-0.39655172413793105,8,0.13403872483252113,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-30.0,-17.0,-13.0,-4.0,-280.0,-0.09615384615384615,-0.3181818181818182,9,0.018652725084723994,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-8.0,-22.0,14.0,-7.0,-150.0,-0.037037037037037035,-0.1923076923076923,10,0.23653922515747464,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,43.0,42.0,1.0,-2.0,-10.0,0.09227467811158796,-0.05555555555555558,11,0.9234307109097566,1
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-9.0,9.0,-18.0,1.0,140.0,-0.01965065502183405,0.5,12,0.39212592250179723,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-14.0,-10.0,-4.0,2.0,470.00000000000006,-0.07954545454545453,0.44339622641509435,13,0.8171831859751064,1
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-41.0,-30.0,-11.0,-3.0,-80.0,-0.1752136752136752,-0.2,14,0.023373179995001592,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,78.0,55.0,23.0,1.0,210.0,0.16249999999999998,0.5,15,0.9984218092806636,1
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-39.0,-24.0,-15.0,4.0,370.0,-0.13448275862068965,0.47435897435897434,16,0.3132891023910087,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-39.0,-32.0,-7.0,-3.0,-190.0,-0.11538461538461536,-0.25675675675675674,17,0.024580519046163273,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-11.0,-18.0,7.0,-1.0,-150.0,-0.05140186915887851,-0.5,18,0.27364262596232924,0
fe2acfdaaaec3dba,900.0,Julian Erosa,Melquizael Costa,-7.0,4.0,-11.0,2.0,50.0,-0.018918918918918892,0.13157894736842102,19,0.430132688035421,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,0.0,1.0,-1.0,-4.0,-140.0,0.0,-0.25,0,0.3063381184210276,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,-17.0,-17.0,0.0,-3.0,-110.0,-0.12686567164179102,-0.13414634146341464,1,0.10127718648566282,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,3.0,13.0,-10.0,-1.0,-30.0,0.010638297872340385,-0.07142857142857145,2,0.45068035577065446,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,-1.0,-6.0,5.0,3.0,0.0,-0.0032679738562091387,0.0,3,0.6392918648835815,1
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,-11.0,-12.0,1.0,1.0,459.99999999999994,-0.14102564102564102,0.42592592592592593,4,0.7798827481942145,1
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,-41.0,-23.0,-18.0,-1.0,-400.0,-0.41836734693877553,-0.3125,5,0.0006902461981968855,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,72.0,72.0,0.0,-4.0,-90.0,0.33333333333333337,-0.2647058823529412,6,0.9921030758622063,1
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,0.0,0.0,0.0,0.0,-320.0,0.0,-0.17777777777777776,7,0.17771430847469769,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,-51.0,-56.0,5.0,0.0,0.0,-0.13636363636363635,0.0,8,0.06356684551915626,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,53.0,60.0,-7.0,-3.0,0.0,0.17096774193548392,0.0,9,0.9561671299659429,1
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,12.0,12.0,0.0,0.0,-280.0,0.13043478260869568,-0.30434782608695654,10,0.5446110657774312,1
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,23.0,16.0,7.0,0.0,-210.0,0.1352941176470588,-0.4565217391304348,11,0.8090570866928953,1
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,5.0,7.0,-2.0,-5.0,-160.0,0.02066115702479343,-0.36363636363636365,12,0.3477572992744908,0
106918bfbe24335d,900.0,Ketlen Vieira,Macy Chiasson,-4.0,0.0,-4.0,-2.0,-800.0,-0.1111111111111111,-0.4444444444444444,13,0.004607282460076381,0
