fight_id,path,side,fighter_name,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_qualified_control_inflicted_seconds,grappling_latent,pred_td_attempted,pred_ground_attempted,pred_qualified_control_inflicted_seconds
b3044bf646306e7f,5,red,Dustin Stoltzfus,100.0,43.0,7.0,6.0,7.0,4.0,2.0,1.0,0.0,-0.6628603664828897,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,5,blue,Nursulton Ruziboev,94.0,48.0,4.0,4.0,5.0,3.0,0.0,0.0,33.5751486219524,-0.26185973574087734,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,6,red,Dustin Stoltzfus,82.0,36.0,8.0,5.0,8.0,6.0,5.0,2.0,73.84945895022719,0.023950350042797983,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,6,blue,Nursulton Ruziboev,94.0,48.0,13.0,10.0,2.0,2.0,0.0,0.0,0.0,-1.3049018628308153,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,7,red,Dustin Stoltzfus,108.0,41.0,6.0,5.0,5.0,5.0,3.0,0.0,0.0,-0.08573718675671306,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,7,blue,Nursulton Ruziboev,93.0,45.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.769737236915668,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,8,red,Dustin Stoltzfus,101.0,34.0,7.0,5.0,15.0,11.0,6.0,2.0,107.11668858950368,0.5915946739811497,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,8,blue,Nursulton Ruziboev,86.0,47.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,-0.5303445937634931,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,9,red,Dustin Stoltzfus,105.0,31.0,9.0,5.0,12.0,7.0,4.0,2.0,202.07951348325344,0.22467954056048794,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,9,blue,Nursulton Ruziboev,73.0,35.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,-1.0575254989447125,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,10,red,Dustin Stoltzfus,92.0,41.0,7.0,4.0,10.0,9.0,9.0,4.0,0.0,0.3036651905390286,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,10,blue,Nursulton Ruziboev,90.0,52.0,11.0,9.0,11.0,6.0,2.0,1.0,35.59900197960394,0.7763977122078729,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,11,red,Dustin Stoltzfus,89.0,31.0,10.0,4.0,13.0,10.0,6.0,0.0,138.01621207746416,0.29907007118210904,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,11,blue,Nursulton Ruziboev,84.0,47.0,6.0,5.0,2.0,1.0,0.0,0.0,17.24959806419963,-1.6098315735210464,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,12,red,Dustin Stoltzfus,98.0,40.0,9.0,8.0,2.0,2.0,3.0,0.0,0.0,-2.097598493021361,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,12,blue,Nursulton Ruziboev,83.0,44.0,7.0,6.0,18.0,10.0,2.0,2.0,556.8980212181729,2.147474232344995,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,13,red,Dustin Stoltzfus,77.0,23.0,5.0,4.0,12.0,5.0,7.0,2.0,697.3110190024723,1.3996500644061887,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,13,blue,Nursulton Ruziboev,80.0,42.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,-0.5642766975253237,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,14,red,Dustin Stoltzfus,102.0,35.0,7.0,6.0,16.0,10.0,4.0,4.0,219.09258189542635,0.7484316575655535,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,14,blue,Nursulton Ruziboev,107.0,65.0,12.0,9.0,2.0,1.0,0.0,0.0,357.0983738049582,-0.1900198058556498,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,15,red,Dustin Stoltzfus,84.0,27.0,6.0,4.0,6.0,4.0,8.0,1.0,111.07934190301661,-0.14934261395718668,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,15,blue,Nursulton Ruziboev,77.0,39.0,9.0,9.0,1.0,1.0,2.0,1.0,0.0,-1.1274829332148164,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,16,red,Dustin Stoltzfus,87.0,31.0,7.0,4.0,5.0,3.0,4.0,1.0,421.8631159900366,1.0244188537231624,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,16,blue,Nursulton Ruziboev,85.0,50.0,7.0,4.0,4.0,3.0,1.0,0.0,0.0,0.34368491477237895,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,17,red,Dustin Stoltzfus,89.0,34.0,7.0,4.0,1.0,1.0,2.0,0.0,0.0,-1.4647088941803257,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,17,blue,Nursulton Ruziboev,105.0,62.0,7.0,6.0,1.0,1.0,1.0,0.0,1.0781941123002876,-0.9516933837423698,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,18,red,Dustin Stoltzfus,100.0,32.0,6.0,5.0,7.0,6.0,4.0,0.0,0.0,-0.8760099889087295,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,18,blue,Nursulton Ruziboev,93.0,54.0,12.0,9.0,3.0,1.0,2.0,1.0,143.5599320604761,0.4068811341354993,1.2171681944969466,6.486206407145459,90.00954114571147
b3044bf646306e7f,19,red,Dustin Stoltzfus,103.0,34.0,5.0,3.0,11.0,7.0,10.0,3.0,204.8496863944973,0.956585430895895,6.188575602833067,8.065059272901937,215.9769296795401
b3044bf646306e7f,19,blue,Nursulton Ruziboev,107.0,66.0,3.0,3.0,11.0,10.0,1.0,0.0,0.0,0.8983584836598654,1.2171681944969466,6.486206407145459,90.00954114571147
d6e2bc6e6c0cc4fe,0,red,Yadier del Valle,37.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.5437960774869262,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,0,blue,Connor Matthews,31.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.053799573056089615,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,1,red,Yadier del Valle,36.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7408474205223005,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,1,blue,Connor Matthews,24.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.816422402624297,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,2,red,Yadier del Valle,34.0,11.0,0.0,0.0,2.0,1.0,1.0,1.0,163.99230903596742,1.3317903227476033,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,2,blue,Connor Matthews,25.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2670452958294312,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,3,red,Yadier del Valle,36.0,15.0,1.0,0.0,2.0,2.0,0.0,0.0,23.04272622910413,1.2982726326358307,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,3,blue,Connor Matthews,33.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5720515461460489,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,4,red,Yadier del Valle,31.0,9.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.03380143349262703,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,4,blue,Connor Matthews,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9817125690341808,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,5,red,Yadier del Valle,32.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03624049265287137,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,5,blue,Connor Matthews,31.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,7.157536274976506,0.19915374352426857,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,6,red,Yadier del Valle,36.0,16.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,-0.29183169931586594,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,6,blue,Connor Matthews,20.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2552536735731839,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,7,red,Yadier del Valle,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8991652202051674,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,7,blue,Connor Matthews,29.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5646904874421292,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,8,red,Yadier del Valle,28.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027189306150284115,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,8,blue,Connor Matthews,36.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9445802201954022,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,9,red,Yadier del Valle,25.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,62.903145362022684,-0.7149919590863141,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,9,blue,Connor Matthews,22.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,92.67357642405518,0.16116506471390576,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,10,red,Yadier del Valle,20.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.511295070833671,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,10,blue,Connor Matthews,26.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.38249159167667746,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,11,red,Yadier del Valle,37.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.52465448243229,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,11,blue,Connor Matthews,27.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,4.809888629468697,0.028670864985054327,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,12,red,Yadier del Valle,29.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13119462310399835,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,12,blue,Connor Matthews,23.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8611798208094825,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,13,red,Yadier del Valle,30.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.05963676285968286,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,13,blue,Connor Matthews,22.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.056422920856840364,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,14,red,Yadier del Valle,29.0,11.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.21731006511852874,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,14,blue,Connor Matthews,29.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469981734260608,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,15,red,Yadier del Valle,30.0,14.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,-1.0937479760817104,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,15,blue,Connor Matthews,17.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0386292972129314,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,16,red,Yadier del Valle,26.0,8.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.9168030775225066,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,16,blue,Connor Matthews,26.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5310805094261584,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,17,red,Yadier del Valle,32.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6630588390349414,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,17,blue,Connor Matthews,21.0,11.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7933682649643243,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,18,red,Yadier del Valle,22.0,12.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.14553318680416485,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,18,blue,Connor Matthews,29.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,90.07238811249455,0.4487705211155967,0.7729594058402781,0.964668787668201,21.608399622794483
d6e2bc6e6c0cc4fe,19,red,Yadier del Valle,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1560225433195446,0.5590382229036448,1.440459073773952,14.779780976581883
d6e2bc6e6c0cc4fe,19,blue,Connor Matthews,19.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.37157458667145365,0.7729594058402781,0.964668787668201,21.608399622794483
dcb27eef6441268c,0,red,Sodiq Yusuff,136.0,66.0,17.0,12.0,7.0,4.0,3.0,1.0,0.0,0.3752935999327703,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,0,blue,Mairon Santos,150.0,76.0,6.0,5.0,4.0,4.0,3.0,0.0,0.0,0.05072081728439702,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,1,red,Sodiq Yusuff,138.0,59.0,4.0,3.0,17.0,16.0,2.0,1.0,156.54863974966412,1.5385248198565877,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,1,blue,Mairon Santos,132.0,73.0,10.0,8.0,0.0,0.0,1.0,0.0,59.81782225255416,-0.8130553345524298,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,2,red,Sodiq Yusuff,121.0,49.0,9.0,7.0,4.0,3.0,4.0,2.0,0.0,-0.5601235688418273,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,2,blue,Mairon Santos,126.0,59.0,6.0,4.0,3.0,1.0,5.0,1.0,45.77478018633046,1.254827653870159,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,3,red,Sodiq Yusuff,133.0,52.0,5.0,4.0,5.0,4.0,1.0,1.0,186.4424981629922,0.16737363438641684,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,3,blue,Mairon Santos,143.0,73.0,6.0,6.0,3.0,3.0,2.0,1.0,217.0670741749637,0.742869883949812,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,4,red,Sodiq Yusuff,146.0,66.0,9.0,7.0,10.0,10.0,3.0,1.0,61.93520060896141,1.165834940934382,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,4,blue,Mairon Santos,156.0,67.0,11.0,9.0,5.0,2.0,7.0,4.0,106.6961379470015,0.37513337600760205,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,5,red,Sodiq Yusuff,137.0,63.0,5.0,3.0,1.0,1.0,2.0,0.0,43.946053937180785,0.022343828850811955,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,5,blue,Mairon Santos,122.0,63.0,8.0,4.0,1.0,1.0,7.0,4.0,0.0,-0.7652637565450279,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,6,red,Sodiq Yusuff,150.0,67.0,8.0,7.0,5.0,5.0,2.0,1.0,0.0,0.13445430062838118,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,6,blue,Mairon Santos,152.0,78.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,-0.9170805510038266,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,7,red,Sodiq Yusuff,139.0,63.0,8.0,4.0,11.0,8.0,3.0,2.0,242.7930985783207,1.5166004396002317,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,7,blue,Mairon Santos,138.0,60.0,6.0,4.0,4.0,3.0,1.0,0.0,0.0,-1.037078619893611,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,8,red,Sodiq Yusuff,119.0,53.0,8.0,4.0,2.0,2.0,3.0,0.0,0.0,-1.062941551275035,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,8,blue,Mairon Santos,143.0,60.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0,-0.4870668375507246,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,9,red,Sodiq Yusuff,132.0,59.0,8.0,4.0,3.0,3.0,4.0,1.0,0.0,-2.3037575752495925,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,9,blue,Mairon Santos,137.0,69.0,10.0,9.0,2.0,0.0,2.0,1.0,0.0,-0.3403132243265677,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,10,red,Sodiq Yusuff,136.0,62.0,6.0,3.0,1.0,1.0,3.0,0.0,0.0,-0.4333170128619716,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,10,blue,Mairon Santos,162.0,69.0,8.0,6.0,5.0,3.0,5.0,1.0,53.409536011629186,0.6227706450937128,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,11,red,Sodiq Yusuff,143.0,78.0,10.0,5.0,5.0,4.0,3.0,1.0,0.0,-0.10143279191705575,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,11,blue,Mairon Santos,149.0,66.0,6.0,4.0,3.0,3.0,4.0,2.0,179.25019148185174,0.6629829760827199,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,12,red,Sodiq Yusuff,144.0,61.0,11.0,7.0,8.0,4.0,4.0,1.0,0.0,0.5837845511928283,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,12,blue,Mairon Santos,134.0,63.0,5.0,3.0,11.0,8.0,4.0,1.0,456.9069566843721,2.1647508618079527,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,13,red,Sodiq Yusuff,123.0,57.0,8.0,6.0,2.0,2.0,1.0,0.0,0.0,-1.2517864740065605,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,13,blue,Mairon Santos,154.0,60.0,3.0,2.0,8.0,5.0,4.0,0.0,203.28973776941768,1.330614259632688,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,14,red,Sodiq Yusuff,111.0,50.0,9.0,6.0,5.0,4.0,3.0,0.0,0.0,0.10372129279216559,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,14,blue,Mairon Santos,144.0,57.0,5.0,2.0,11.0,8.0,8.0,2.0,221.21569174525484,1.991620770760659,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,15,red,Sodiq Yusuff,145.0,63.0,5.0,4.0,14.0,10.0,3.0,1.0,0.0,0.7698715859611795,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,15,blue,Mairon Santos,146.0,64.0,8.0,5.0,4.0,4.0,6.0,3.0,0.0,0.24296196121861158,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,16,red,Sodiq Yusuff,140.0,71.0,6.0,4.0,2.0,1.0,3.0,0.0,0.0,-0.21623436398247411,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,16,blue,Mairon Santos,127.0,68.0,11.0,9.0,2.0,2.0,1.0,0.0,40.36940592101928,-0.8333271694749582,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,17,red,Sodiq Yusuff,124.0,60.0,9.0,7.0,6.0,5.0,4.0,1.0,0.0,0.1747377919318641,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,17,blue,Mairon Santos,146.0,63.0,3.0,3.0,12.0,8.0,4.0,2.0,0.0,1.015313071188273,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,18,red,Sodiq Yusuff,111.0,50.0,10.0,8.0,6.0,5.0,3.0,1.0,72.79548757406461,0.5668999446769775,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,18,blue,Mairon Santos,148.0,61.0,9.0,8.0,3.0,3.0,2.0,1.0,0.0,-0.1575965400751046,2.8622773614021857,4.389207092702745,70.26686444897317
dcb27eef6441268c,19,red,Sodiq Yusuff,148.0,80.0,7.0,4.0,9.0,7.0,3.0,1.0,35.28887313089269,0.7536062672165823,3.0960860509562615,5.62922809277781,83.84653686884788
dcb27eef6441268c,19,blue,Mairon Santos,153.0,62.0,7.0,7.0,8.0,7.0,3.0,1.0,0.0,1.2615408764857379,2.8622773614021857,4.389207092702745,70.26686444897317
f75fe8b384b0db11,0,red,Luana Santos,73.0,37.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,-1.2051810761609856,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,0,blue,Tainara Lisboa,68.0,27.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,-1.9970631263489436,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,1,red,Luana Santos,59.0,33.0,1.0,0.0,11.0,5.0,1.0,1.0,349.2813467477144,1.5905379364230006,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,1,blue,Tainara Lisboa,70.0,34.0,5.0,3.0,8.0,8.0,5.0,2.0,45.7836211077214,2.02601548046486,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,2,red,Luana Santos,78.0,41.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,-1.6889946855864082,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,2,blue,Tainara Lisboa,65.0,29.0,3.0,2.0,7.0,7.0,3.0,1.0,98.2327759252506,0.5312441228203584,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,3,red,Luana Santos,62.0,30.0,1.0,0.0,7.0,6.0,5.0,3.0,177.9171141363226,0.43136989139626286,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,3,blue,Tainara Lisboa,84.0,38.0,2.0,2.0,4.0,3.0,6.0,3.0,0.0,1.080190604563296,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,4,red,Luana Santos,66.0,28.0,4.0,4.0,7.0,5.0,0.0,0.0,3.357145718618285,-0.07873224893509306,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,4,blue,Tainara Lisboa,73.0,28.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,-1.1698103297495954,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,5,red,Luana Santos,74.0,41.0,3.0,3.0,7.0,5.0,1.0,0.0,0.0,-0.13006565253692312,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,5,blue,Tainara Lisboa,65.0,28.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,-1.8429489731212632,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,6,red,Luana Santos,74.0,31.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,-1.7990536397624441,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,6,blue,Tainara Lisboa,82.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.8461697818923064,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,7,red,Luana Santos,55.0,28.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.9531652229521456,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,7,blue,Tainara Lisboa,66.0,28.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,0.4262512322138063,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,8,red,Luana Santos,73.0,25.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,-0.9042683338797455,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,8,blue,Tainara Lisboa,64.0,21.0,2.0,2.0,1.0,1.0,1.0,0.0,109.93147917805483,-0.8763254996040606,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,9,red,Luana Santos,63.0,23.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,-1.2636651872364482,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,9,blue,Tainara Lisboa,76.0,28.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,-0.9995520002330043,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,10,red,Luana Santos,66.0,28.0,2.0,2.0,5.0,3.0,3.0,1.0,471.01430478078515,1.2920292444895654,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,10,blue,Tainara Lisboa,62.0,32.0,3.0,2.0,3.0,3.0,2.0,1.0,93.48110948941647,0.821566161542372,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,11,red,Luana Santos,55.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.889758015124254,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,11,blue,Tainara Lisboa,67.0,33.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,-3.4461994027459726,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,12,red,Luana Santos,65.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,191.67478008465852,-1.1747577844301311,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,12,blue,Tainara Lisboa,63.0,26.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,-1.019640007261559,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,13,red,Luana Santos,74.0,38.0,3.0,3.0,6.0,4.0,3.0,2.0,96.38115634983976,0.8965241183151106,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,13,blue,Tainara Lisboa,64.0,28.0,5.0,4.0,3.0,2.0,2.0,0.0,102.1647596446504,0.8335900048991601,2.0786229950191006,3.283880544999093,71.13972792290356
f75fe8b384b0db11,14,red,Luana Santos,69.0,32.0,2.0,2.0,19.0,11.0,5.0,2.0,599.0,2.3922977131250915,2.3138952554138332,4.804664627449094,168.22832064771833
f75fe8b384b0db11,14,blue,Tainara Lisboa,73.0,25.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.15535158586312128,2.0786229950191006,3.283880544999093,71.13972792290356
