fight_id,event_date,side,fighter_name,opponent_name,duration,scheduled_rounds,fighter_age,opponent_age,self_standing_striking_tendency,opp_standing_striking_tendency,self_standing_striking_suppression,opp_standing_striking_suppression,self_standing_striking_offense,opp_standing_striking_offense,self_standing_striking_defense,opp_standing_striking_defense,self_standing_accuracy_baseline,opp_standing_accuracy_baseline,self_takedown_tendency,opp_takedown_tendency,self_takedown_suppression,opp_takedown_suppression,self_takedown_offense,opp_takedown_offense,self_takedown_defense,opp_takedown_defense,self_takedown_completion_baseline,opp_takedown_completion_baseline,self_escape_offense,opp_escape_offense,self_escape_defense,opp_escape_defense,self_escape_population_mean_seconds,opp_escape_population_mean_seconds,self_ground_striking_tendency,opp_ground_striking_tendency,self_ground_striking_suppression,opp_ground_striking_suppression,self_ground_striking_offense,opp_ground_striking_offense,self_ground_striking_defense,opp_ground_striking_defense,self_ground_accuracy_baseline,opp_ground_accuracy_baseline,self_submission_tendency,opp_submission_tendency,self_submission_suppression,opp_submission_suppression,self_submission_offense,opp_submission_offense,self_submission_defense,opp_submission_defense,effective_standing_rate,effective_td_rate,effective_ground_rate,td_completion_matchup,standing_accuracy_matchup,ground_accuracy_matchup,retention_mean_base,successful_td_pressure,control_pressure,age_edge,distance_attempted,distance_landed,clinch_attempted,clinch_landed,ground_attempted,ground_landed,td_attempted,td_landed,qualified_control_inflicted_seconds,ground_entries,pred_distance_attempted,pred_distance_landed,pred_clinch_attempted,pred_clinch_landed,pred_ground_attempted,pred_ground_landed,pred_td_attempted,pred_td_landed,pred_qualified_control_inflicted_seconds,standing_attempted,standing_landed,pred_standing_attempted,pred_standing_landed,historical_total_control,historical_free_seconds,pred_td_positive_probability,pred_td_conditional_attempts,pred_ground_positive_probability,pred_ground_conditional_attempts,pred_standing_rate_free_15m,pred_stage8_free_seconds,pred_stage8_standing_attempted,sim_standing_attempted,sim_standing_landed,sim_td_attempted,sim_td_landed,sim_ground_attempted,sim_ground_landed,sim_control
97770b38df67b276,2025-04-26,red,Evan Elder,Gauge Young,900.0,3.0,28.041643565576294,24.78353422725997,0.2079597226663432,0.1884861633412722,-0.022724177351423177,0.0,0.07185629620668026,0.0,-0.03442605025449949,0.0,0.399040925876243,0.399040925876243,0.004617752693689072,0.005512117440056226,0.0018041833933344555,0.0,-0.3073987143529996,0.0,-0.5876440093331676,0.0,0.3657051461922667,0.3657051461922667,-0.04900072852594995,0.0,-0.25210061472446493,0.0,74.32354576236924,74.32354576236924,0.017313310450742556,0.028422337275592107,-0.014639618022800697,0.0,-0.039052569075207044,0.0,-0.03793156120448603,0.0,0.7063319299588556,0.7063319299588556,0.0005113815427916277,0.0006027697655049567,1.852183716488131,1.0,-0.014540811312387663,0.0,0.0494495518962788,0.0,0.2079597226663432,0.004617752693689072,0.017313310450742556,0.30532337801924336,0.4163909898944916,0.6981666107299829,57.76177288118462,0.0014099078512946077,0.08143877708987815,3.2581093383163235,210,115,0,0,0,0,3,0,0.0,0,117.43471388546614,49.25524983338832,7.026582868404005,4.793514044920202,5.157266721172704,3.368758040077381,2.5967918972077957,0.7729915777626769,75.72754737916404,210,115,124.46129675387014,54.04876387830852,0.0,900.0,0.5050547284575096,5.141604960592432,0.407199752008326,12.665201036436912,190.2261745330186,614.9617389874008,129.97979899082884,133.65,57.95,2.1,0.4,3.0,2.1,68.0
97770b38df67b276,2025-04-26,blue,Gauge Young,Evan Elder,900.0,3.0,24.78353422725997,28.041643565576294,0.1884861633412722,0.2079597226663432,0.0,-0.022724177351423177,0.0,0.07185629620668026,0.0,-0.03442605025449949,0.399040925876243,0.399040925876243,0.005512117440056226,0.004617752693689072,0.0,0.0018041833933344555,0.0,-0.3073987143529996,0.0,-0.5876440093331676,0.3657051461922667,0.3657051461922667,0.0,-0.04900072852594995,0.0,-0.25210061472446493,74.32354576236924,74.32354576236924,0.028422337275592107,0.017313310450742556,0.0,-0.014639618022800697,0.0,-0.039052569075207044,0.0,-0.03793156120448603,0.7063319299588556,0.7063319299588556,0.0006027697655049567,0.0005113815427916277,1.0,1.852183716488131,0.0,-0.014540811312387663,0.0,0.0494495518962788,0.21121034069269537,0.003707934046721771,0.0430619552983928,0.5331706737238264,0.40732451537800396,0.7141379354522962,78.0561571647133,0.001976961693814161,0.15431403268097593,-3.2581093383163235,183,81,0,0,0,0,1,0,0.0,0,116.45712137152788,51.485747328740445,8.024017845246062,5.475490855285922,10.350073607847113,7.245451926196216,4.977085424163158,2.4137466768489797,209.3107136334351,183,81,124.48113921677394,56.961238184026364,0.0,900.0,0.7193926775423485,6.918454384559914,0.5593048516242873,18.505245534325827,188.54164938237878,614.9617389874008,128.82877841748942,117.7,52.75,3.7,1.9,16.05,11.8,205.5
9bbd45774fb4a6eb,2025-04-26,red,Michel Pereira,Abus Magomedov,900.0,3.0,31.55437825554255,34.648213173439565,0.17214479490457837,0.1578779029607305,0.027688501134901507,0.006828654899846827,0.23841975321513043,0.06651918053751306,-0.02706236144627813,0.005244083132233448,0.399040925876243,0.399040925876243,0.0033887364853961593,0.00473260766682442,0.00016093159960551664,0.0030067667775411813,0.4418115440789431,0.28046442828013096,0.5101938365023444,0.1463967407128247,0.3657051461922667,0.3657051461922667,-0.011520071777586996,0.2297277039081211,-0.5102683017522652,-0.19327176150445596,74.32354576236924,74.32354576236924,0.01808485869716133,0.02273643623984081,-0.029951996251765964,-0.010187027593699402,0.02524006233473279,-0.021840237309772526,-0.0028800608644131594,0.005984614593197752,0.7063319299588556,0.7063319299588556,0.0010187383403818427,0.0009305204839862021,0.48578194736107555,0.9085946839082594,0.05961836395359811,0.016986806158439154,0.02831438735550798,0.014625481258324984,0.16531614000473155,0.000381969707854978,0.028271886290860734,0.4295092635417521,0.456041986200344,0.7103101040550616,35.46093957684357,0.0001640595279160498,0.0058177050064365235,-3.0938349178970164,166,72,2,1,0,0,0,0,0.0,0,121.03177608185305,58.19197960036648,3.3536482043020897,2.372980023667933,4.866408241388575,3.5150944384854728,1.1062705842371838,0.37770662135561406,29.273112350723117,168,73,124.38542428615514,60.564959624034415,52.0,848.0,0.3342451663323233,3.3097579132596167,0.35806134867695866,13.590990089743046,144.61837868915555,800.9087078988932,128.695687571516,130.45,63.3,1.45,0.5,2.1,1.4,33.0
9bbd45774fb4a6eb,2025-04-26,blue,Abus Magomedov,Michel Pereira,900.0,3.0,34.648213173439565,31.55437825554255,0.1578779029607305,0.17214479490457837,0.006828654899846827,0.027688501134901507,0.06651918053751306,0.23841975321513043,0.005244083132233448,-0.02706236144627813,0.399040925876243,0.399040925876243,0.00473260766682442,0.0033887364853961593,0.0030067667775411813,0.00016093159960551664,0.28046442828013096,0.4418115440789431,0.1463967407128247,0.5101938365023444,0.3657051461922667,0.3657051461922667,0.2297277039081211,-0.011520071777586996,-0.19327176150445596,-0.5102683017522652,74.32354576236924,74.32354576236924,0.02273643623984081,0.01808485869716133,-0.010187027593699402,-0.029951996251765964,-0.021840237309772526,0.02524006233473279,0.005984614593197752,-0.0028800608644131594,0.7063319299588556,0.7063319299588556,0.0009305204839862021,0.0010187383403818427,0.9085946839082594,0.48578194736107555,0.016986806158439154,0.05961836395359811,0.014625481258324984,0.02831438735550798,0.130189401825829,0.004571676067218903,0.052688432491606776,0.2961107955287673,0.4216798305035091,0.7023837475179333,61.9715936449417,0.0013537226371640157,0.08389234917828724,3.0938349178970164,128,72,3,3,3,3,4,1,52.0,1,111.7615586136567,48.03497434788255,4.017690570743107,2.702388685055697,6.009545715355296,4.3702526437308356,3.0107695777853,0.760684052156084,69.81817975038372,131,75,115.77924918439982,50.73736303293825,52.0,848.0,0.5995217501990109,5.021952209049758,0.3372882701071784,17.817238985054754,131.39922373089544,800.9087078988932,116.93198055247673,108.15,46.7,2.65,0.65,2.05,1.35,65.5
a526a72ade275f46,2025-04-26,red,Anthony Smith,Zhang Mingyang,243.0,3.0,36.75092575480674,26.694593318137947,0.1615422320754313,0.19371163038379716,-0.01740953556735431,0.001761071776575286,0.37573031629620757,0.10253852050531069,-0.2673752334034977,-0.09548361425929904,0.399040925876243,0.399040925876243,0.002962508938604556,0.0,0.0009620697033261472,0.001158092039958834,-0.5606773750244431,0.0,-0.45800308700898457,0.0,0.3657051461922667,0.3657051461922667,-0.27471815881313594,0.0,-0.3059996011273299,-0.16366020702389958,74.32354576236924,74.32354576236924,0.011383160121051956,0.04033087491514101,-0.03723171565014593,0.00022095207654857998,0.0024087270445296814,-0.05559552946799601,-0.164790991102562,0.0,0.7063319299588556,0.7063319299588556,0.0008539598556169877,0.0005524366486297973,0.29502221456859484,0.9521915830943546,0.13397101840501277,0.0,-0.05143959168782172,0.0,0.15978116029885603,0.001804416898645722,0.011162208044503377,0.22522026171191414,0.5154328656138567,0.7068313168725275,54.73088644059229,0.00040639124615039,0.022242153143507783,10.05633243666879,21,10,0,0,0,0,1,0,16.0,1,26.697917891047254,13.685490462925573,1.37786149788617,0.9805942198865447,0.8260599839488698,0.6125255851577874,0.41953434455267685,0.10097211428663415,11.659691729328278,21,10,28.075779388933423,14.666084682812118,104.0,139.0,0.41953434455267685,1.0,0.28646525260427824,2.8836306548144783,134.95265766491653,197.60826581410745,29.6308451646323,30.35,15.7,0.35,0.25,1.25,0.95,14.5
a526a72ade275f46,2025-04-26,blue,Zhang Mingyang,Anthony Smith,243.0,3.0,26.694593318137947,36.75092575480674,0.19371163038379716,0.1615422320754313,0.001761071776575286,-0.01740953556735431,0.10253852050531069,0.37573031629620757,-0.09548361425929904,-0.2673752334034977,0.399040925876243,0.399040925876243,0.0,0.002962508938604556,0.001158092039958834,0.0009620697033261472,0.0,-0.5606773750244431,0.0,-0.45800308700898457,0.3657051461922667,0.3657051461922667,0.0,-0.27471815881313594,-0.16366020702389958,-0.3059996011273299,74.32354576236924,74.32354576236924,0.04033087491514101,0.011383160121051956,0.00022095207654857998,-0.03723171565014593,-0.05559552946799601,0.0024087270445296814,0.0,-0.164790991102562,0.7063319299588556,0.7063319299588556,0.0005524366486297973,0.0008539598556169877,0.9521915830943546,0.29502221456859484,0.0,0.13397101840501277,0.0,-0.05143959168782172,0.21112116595115146,0.0,0.07756259056528694,0.4920247731668868,0.4901140137331762,0.7284614577724186,83.05356445743715,0.0,0.0,-10.05633243666879,46,35,4,3,31,25,0,0,88.0,1,42.078300862064665,22.337788146979875,2.4579261290625904,1.730002827719796,3.467318371524472,2.353078532335949,0.43555428491523673,0.19207609795823513,33.732042456564265,50,38,44.53622699112726,24.067790974699673,104.0,139.0,0.43555428491523673,1.0,0.6003790204410723,5.775215744509501,196.6777961411597,197.60826581410745,43.183509132883465,47.4,26.4,0.5,0.2,3.75,2.65,29.5
c2c20a04a78d9143,2025-04-26,red,Malcolm Wellmaker,Cameron Saaiman,119.0,3.0,30.89454266685832,24.348207013148798,0.1884861633412722,0.2314537941640608,0.0,-0.023622696990839836,0.0,0.03330636747644245,0.0,-0.01848389128364302,0.399040925876243,0.399040925876243,0.005512117440056226,0.0031779661016949155,0.0,-0.0020467826082178576,0.0,0.21174128956128346,0.0,-0.3052899567120944,0.3657051461922667,0.3657051461922667,0.0,0.256485370624062,0.0,0.21392015476953907,74.32354576236924,74.32354576236924,0.028422337275592107,0.061513242184187605,0.0,0.001491804620461619,0.0,-0.029243234363478074,0.0,-0.01167667516306855,0.7063319299588556,0.7063319299588556,0.0006027697655049567,0.0005293066814793278,1.0,0.8801977784837127,0.0,-0.014542925426574697,0.0,0.014381299117530673,0.21210886033211201,0.007558900048274084,0.026930532655130488,0.4349101192741425,0.40348165778917006,0.7087481404717129,57.50905606244971,0.0032874421215762033,0.18905769327178448,6.546335653709523,11,6,0,0,1,0,0,0,1.0,0,15.645153549146391,6.759128843517729,0.976355442441432,0.6654613412477778,0.6293846887867136,0.45204996298508027,0.6831600956587257,0.2230757605406319,15.436414677309964,11,6,16.621508991587824,7.424590184765507,1.0,118.0,0.6831600956587257,1.0,0.4362215524772142,1.44280970349256,190.49820289949713,84.48277004610607,17.882017633060748,15.9,7.45,0.6,0.15,0.55,0.3,17.0
c2c20a04a78d9143,2025-04-26,blue,Cameron Saaiman,Malcolm Wellmaker,119.0,3.0,24.348207013148798,30.89454266685832,0.2314537941640608,0.1884861633412722,-0.023622696990839836,0.0,0.03330636747644245,0.0,-0.01848389128364302,0.0,0.399040925876243,0.399040925876243,0.0031779661016949155,0.005512117440056226,-0.0020467826082178576,0.0,0.21174128956128346,0.0,-0.3052899567120944,0.0,0.3657051461922667,0.3657051461922667,0.256485370624062,0.0,0.21392015476953907,0.0,74.32354576236924,74.32354576236924,0.061513242184187605,0.028422337275592107,0.001491804620461619,0.0,-0.029243234363478074,0.0,-0.01167667516306855,0.0,0.7063319299588556,0.7063319299588556,0.0005293066814793278,0.0006027697655049567,0.8801977784837127,1.0,-0.014542925426574697,0.0,0.014381299117530673,0.0,0.2314537941640608,0.0031779661016949155,0.061513242184187605,0.4415139413722783,0.40705423942785535,0.7002297048229621,92.05147740098717,0.0014031163391068167,0.12915893198024697,-6.546335653709523,18,9,0,0,0,0,0,0,0.0,0,18.743895842751485,8.376260732404296,1.1854635277838752,0.822926370979905,1.430210992018023,0.9914022150012285,0.44695618043749913,0.18215719212431936,19.080815276583966,18,9,19.92935937053536,9.199187103384201,1.0,118.0,0.44695618043749913,1.0,0.6183056982408794,2.3131130702613087,222.10469180452048,84.48277004610607,20.848910670980626,19.8,8.25,0.6,0.25,1.6,0.85,16.0
d8d22dcc1f6912e7,2025-04-26,red,Matt Schnell,Jimmy Flick,900.0,3.0,35.27793178504692,34.63452363840462,0.20035703638218366,0.1532634124650592,-0.001959383277018315,-0.044118944986217476,-0.05468917381298567,0.04130049993358768,-0.24668322254990693,-0.253294537490159,0.399040925876243,0.399040925876243,0.001775883502042266,0.0128928283642224,0.0026899620940818245,0.0018029845535861347,0.07322856977263775,-0.7291450111031741,-0.3433393604470367,-0.43624560211647007,0.3657051461922667,0.3657051461922667,0.3151771961000307,0.11108968298412752,-0.25172574825601407,-0.26429338698872,74.32354576236924,74.32354576236924,0.03334049203411449,0.01606790423871413,-0.025302865521080783,-0.021765318677985014,-0.017044243212733814,0.0,-0.23263718103771444,0.03374831401157198,0.7063319299588556,0.7063319299588556,0.0009495353694544775,0.0010436351752059953,0.7466747752785917,1.2483915907707093,0.08806898550535641,0.02087323112950734,-0.06704548842040947,0.027285322120844856,0.24447598136840115,0.0,0.0551058107120995,0.46548922102430407,0.44748007376745685,0.6956869025984027,51.707992921303024,0.0,0.0,0.6434081466422938,34,12,4,4,23,19,0,0,233.0,2,137.8429521323833,62.64626461691564,6.726483088113526,4.495346869259636,7.230834670164718,5.033211785954985,1.7432733585142772,0.6799966399620057,65.83187692244086,38,16,144.5694352204968,67.14161148617528,741.0,159.0,0.3696789808499033,4.715640998864578,0.432800385640531,16.70708924961633,210.79819058077874,696.9619396146129,163.2425730827004,187.85,85.45,3.05,1.25,22.7,16.2,62.0
d8d22dcc1f6912e7,2025-04-26,blue,Jimmy Flick,Matt Schnell,900.0,3.0,34.63452363840462,35.27793178504692,0.1532634124650592,0.20035703638218366,-0.044118944986217476,-0.001959383277018315,0.04130049993358768,-0.05468917381298567,-0.253294537490159,-0.24668322254990693,0.399040925876243,0.399040925876243,0.0128928283642224,0.001775883502042266,0.0018029845535861347,0.0026899620940818245,-0.7291450111031741,0.07322856977263775,-0.43624560211647007,-0.3433393604470367,0.3657051461922667,0.3657051461922667,0.11108968298412752,0.3151771961000307,-0.26429338698872,-0.25172574825601407,74.32354576236924,74.32354576236924,0.01606790423871413,0.03334049203411449,-0.021765318677985014,-0.025302865521080783,0.0,-0.017044243212733814,0.03374831401157198,-0.23263718103771444,0.7063319299588556,0.7063319299588556,0.0010436351752059953,0.0009495353694544775,1.2483915907707093,0.7466747752785917,0.02087323112950734,0.08806898550535641,0.027285322120844856,-0.06704548842040947,0.1552227957420775,0.010202866270140576,0.04137076975979491,0.2646940988299265,0.46966750999002493,0.7521798819892256,41.63566866296056,0.002700638492857113,0.11244288946703596,-0.6434081466422938,16,8,2,2,2,2,7,5,508.0,5,115.43377137637086,55.34472442987035,6.203919868819698,4.0313741875416085,15.31736450220425,11.503613244974197,3.461846859652653,1.0024296934268564,137.20618346294626,18,10,121.63769124519055,59.376098617411955,741.0,159.0,0.7744745759801365,4.469929636194335,0.5389934173431589,28.418463026334518,169.41675547747045,696.9619396146129,131.196700556436,137.45,69.4,4.05,1.1,15.1,10.65,117.0
e7b3ca036835b7c2,2025-04-26,red,Jaqueline Amorim,Polyana Viana,409.0,3.0,29.840448469167743,32.86583571189004,0.1818190949129205,0.23121654659305427,-0.01989579644003077,0.0013372690541742234,-0.04793258168192727,-0.015241036875020021,0.11059492405890652,-0.05919529882087289,0.399040925876243,0.399040925876243,0.010869565217391304,0.004901960784313725,0.001400043785525215,0.0009130384421018995,-0.20748302103435967,-0.21689524907442626,-0.43624560211647007,-0.6446200204137011,0.3657051461922667,0.3657051461922667,-0.3092811718326029,-0.37397575447568426,0.3483996466759298,-0.17600284978636735,74.32354576236924,74.32354576236924,0.06189071251460456,0.017865671342987107,0.004137437074812554,0.005352185064142953,-0.03416673842107469,0.11047718219781907,0.08135016294271578,0.030296967901635267,0.7063319299588556,0.7063319299588556,0.0020798181825153125,0.0015177775445391862,0.7810870201636604,1.0753670624483211,-0.029174242855714197,0.05956706926600784,0.0,-0.014107769816918893,0.18048182585874628,0.009956526775289404,0.05653852745046161,0.4723742416130034,0.4017448532554872,0.6927849112134405,153.05589843483338,0.0047032067845768945,0.7198535399382204,-3.0253872427222994,3,1,0,0,5,5,2,2,394.0,2,24.264453129349526,10.691024925330542,2.136665450310726,1.4679496157989298,13.832858262108003,9.899575979313722,2.6393016773605305,1.40339265730266,309.86990646263905,3,1,26.401118579660253,12.15897454112947,394.0,15.0,0.9109959697440291,2.8971606516570203,0.876881137078047,15.775066513805971,181.17705029331646,18.00067456916247,3.6236768019230796,29.9,14.1,2.6,1.3,13.9,9.95,211.0
e7b3ca036835b7c2,2025-04-26,blue,Polyana Viana,Jaqueline Amorim,409.0,3.0,32.86583571189004,29.840448469167743,0.23121654659305427,0.1818190949129205,0.0013372690541742234,-0.01989579644003077,-0.015241036875020021,-0.04793258168192727,-0.05919529882087289,0.11059492405890652,0.399040925876243,0.399040925876243,0.004901960784313725,0.010869565217391304,0.0009130384421018995,0.001400043785525215,-0.21689524907442626,-0.20748302103435967,-0.6446200204137011,-0.43624560211647007,0.3657051461922667,0.3657051461922667,-0.37397575447568426,-0.3092811718326029,-0.17600284978636735,0.3483996466759298,74.32354576236924,74.32354576236924,0.017865671342987107,0.06189071251460456,0.005352185064142953,0.004137437074812554,0.11047718219781907,-0.03416673842107469,0.030296967901635267,0.08135016294271578,0.7063319299588556,0.7063319299588556,0.0015177775445391862,0.0020798181825153125,1.0753670624483211,0.7810870201636604,0.05956706926600784,-0.029174242855714197,-0.014107769816918893,0.0,0.25111234303308505,0.00350191699878851,0.013728234268174554,0.4051545192545468,0.3692818740100695,0.7123371491788537,84.91970175940261,0.0014188174981134842,0.12048555879081886,3.0253872427222994,6,0,0,0,0,0,0,0,0.0,0,38.68813932504316,14.8926359234011,3.662658950648797,2.612619131789225,4.125921716359666,2.86667429045203,1.0204504541514328,0.4611369233650353,81.12941896819851,6,0,42.35079827569196,17.505255055190325,394.0,15.0,0.5091592379727415,2.0041872523307998,0.5463260621863733,7.552123176858716,228.17864521039036,18.00067456916247,4.5637439289606885,35.1,14.5,0.7,0.35,7.0,4.7,44.7
fbf83609dc96f32e,2025-04-26,red,Randy Brown,Nicolas Dalby,399.0,3.0,34.80153596583092,40.44162440022725,0.23134588487557634,0.2351464225500086,0.011964397359439808,-0.024893038745219104,0.019165344357986384,-0.12139528033640583,0.01595260740943868,-0.14143507296392585,0.399040925876243,0.399040925876243,0.003468351294438251,0.005677074636834196,-0.0006858081032267465,-0.0009382389965092325,0.08531311761572707,-0.46979823228791107,0.5558099800782004,-0.16274924392928564,0.3657051461922667,0.3657051461922667,-0.16463602801911986,-0.21255125133301045,-0.05488923833285695,-0.17973088235630122,74.32354576236924,74.32354576236924,0.025504962889713684,0.015409445769221548,0.005802181266035754,0.010036280663607485,-0.04171362358882194,-0.09105821812176523,0.0920756829739759,0.10428568171152079,0.7063319299588556,0.7063319299588556,0.0007604635682907608,0.00022766470555960343,0.913008829427063,0.6511314053231515,0.060355314165671206,-0.014143074523839033,-0.01724280226675047,0.05484640891018144,0.2562389236207954,0.004406590290947483,0.015468682226106199,0.40349710063909155,0.4381035121987352,0.675164148402357,87.01580908474885,0.0017780464061016804,0.15471814661716765,-5.640088434396326,114,54,0,0,0,0,0,0,0.0,0,64.59374542463888,29.550007038676334,3.835560409781449,2.780274671112468,2.498882503705524,1.6743616697362613,1.2783658339207027,0.621556906358067,61.871187383834126,114,54,68.42930583442033,32.3302817097888,82.0,317.0,0.6433289131814648,1.9871108040190197,0.4953332936100719,5.044850681231723,214.9665170734127,292.2596979485392,69.80672149880566,83.95,37.05,0.7,0.4,4.7,3.75,45.5
fbf83609dc96f32e,2025-04-26,blue,Nicolas Dalby,Randy Brown,399.0,3.0,40.44162440022725,34.80153596583092,0.2351464225500086,0.23134588487557634,-0.024893038745219104,0.011964397359439808,-0.12139528033640583,0.019165344357986384,-0.14143507296392585,0.01595260740943868,0.399040925876243,0.399040925876243,0.005677074636834196,0.003468351294438251,-0.0009382389965092325,-0.0006858081032267465,-0.46979823228791107,0.08531311761572707,-0.16274924392928564,0.5558099800782004,0.3657051461922667,0.3657051461922667,-0.21255125133301045,-0.16463602801911986,-0.17973088235630122,-0.05488923833285695,74.32354576236924,74.32354576236924,0.015409445769221548,0.025504962889713684,0.010036280663607485,0.005802181266035754,-0.09105821812176523,-0.04171362358882194,0.10428568171152079,0.0920756829739759,0.7063319299588556,0.7063319299588556,0.00022766470555960343,0.0007604635682907608,0.6511314053231515,0.913008829427063,-0.014143074523839033,0.060355314165671206,0.05484640891018144,-0.01724280226675047,0.2231820251905688,0.0063628827400609425,0.009607264503185794,0.14575445064764456,0.36660465751911564,0.6669675065137299,73.2100677023391,0.000927418478312962,0.06789636958569226,5.640088434396326,72,25,0,0,2,1,0,0,82.0,1,55.319081832384775,19.00202267358367,3.7870166010875588,2.4867785431666896,1.7526303901342024,1.0915231305873758,1.3466727193899717,0.3882476436248429,44.86911466762667,72,25,59.10609843347233,21.48880121675036,82.0,317.0,0.6477464300846978,2.0790121826126993,0.3212357128469417,5.455901445706547,186.9374880930768,292.2596979485392,60.70477089482364,68.55,25.35,1.2,0.4,1.5,1.0,26.0
191ee545160a4e09,2025-05-03,red,Santiago Ponzinibbio,Daniel Rodriguez,672.0,3.0,38.60175089153097,38.33891181886007,0.20477568721311218,0.2790443483272952,-0.03128032584631807,-0.034928843721703864,0.16033946021476012,0.20997938645499514,0.05379221671729398,-0.1070637251525538,0.3992431461104367,0.3992431461104367,0.0020495163141498606,0.0008344923504867872,0.0015166333299998591,0.00015732417961650854,-0.1435800007930802,-0.052654594641472485,0.27110931132901217,-0.18487798151207396,0.36566641450225545,0.36566641450225545,0.4931770444526079,0.4351344937452463,-0.4917159501677208,-0.36140123767523685,74.33287920072661,74.33287920072661,0.037239513481682064,0.028292054663737253,-0.017256196482580994,-0.02004174201980915,-0.062482964865112595,-0.02991449085320238,0.04990959838699083,0.17469191530379125,0.7065230372369646,0.7065230372369646,0.00010456897714836745,0.000333318482873949,0.26912154337978644,0.8946440658018602,0.0,0.03070317040391831,0.0,-0.01790185265663082,0.23970453093481603,0.001892192134533352,0.05728125550149121,0.33900654843644346,0.4647544335647513,0.6550657479913023,29.420830075822323,0.0006414655245067381,0.018872448196010982,0.2628390726709,111,49,0,0,0,0,8,1,42.0,1,168.60203766777812,80.6403675887865,2.9118789787716524,1.972005283097601,2.8130533380318203,1.797437620745164,1.2666191397560804,0.4218916549381896,22.269216892773326,111,49,171.51391664654977,82.6123728718841,43.0,629.0,0.5597742888015372,2.2627318994373256,0.35735308619724543,7.871915611438489,191.46868887722422,642.1437345639073,136.61157658630626,146.1,68.45,1.8,0.5,1.95,1.25,21.5
191ee545160a4e09,2025-05-03,blue,Daniel Rodriguez,Santiago Ponzinibbio,672.0,3.0,38.33891181886007,38.60175089153097,0.2790443483272952,0.20477568721311218,-0.034928843721703864,-0.03128032584631807,0.20997938645499514,0.16033946021476012,-0.1070637251525538,0.05379221671729398,0.3992431461104367,0.3992431461104367,0.0008344923504867872,0.0020495163141498606,0.00015732417961650854,0.0015166333299998591,-0.052654594641472485,-0.1435800007930802,-0.18487798151207396,0.27110931132901217,0.36566641450225545,0.36566641450225545,0.4351344937452463,0.4931770444526079,-0.36140123767523685,-0.4917159501677208,74.33287920072661,74.33287920072661,0.028292054663737253,0.037239513481682064,-0.02004174201980915,-0.017256196482580994,-0.02991449085320238,-0.062482964865112595,0.17469191530379125,0.04990959838699083,0.7065230372369646,0.7065230372369646,0.000333318482873949,0.00010456897714836745,0.8946440658018602,0.26912154337978644,0.03070317040391831,0.0,-0.01790185265663082,0.0,0.31032467417361326,0.0,0.04554825114631825,0.2634810899455991,0.43722487035109237,0.6897033014061775,31.625858446677082,0.0,0.0,-0.2628390726709,164,64,1,1,1,1,0,0,1.0,0,217.97731101959744,92.71657500218703,3.4465434339863874,2.2257805843097667,1.7734990352505264,1.2305497345516037,0.7452457560188341,0.1701891111627408,7.587048543319411,165,65,221.42385445358383,94.94235558649679,43.0,629.0,0.32103350197529223,2.3213955909068664,0.23983993249065985,7.394511067582927,268.250133531619,642.1437345639073,191.39460282584514,185.8,83.55,0.85,0.15,4.7,3.4,6.5
2707dc2245335cc1,2025-05-03,red,Yana Santos,Miesha Tate,900.0,3.0,35.475061089550096,38.70852926480352,0.18254258220352843,0.17326649033609892,0.005133058977118531,0.017170209624009804,0.01106438032295869,0.025134509765875286,0.013459752474285437,-0.11274559404923146,0.3992431461104367,0.3992431461104367,0.00409286536037195,0.0075134168157423974,-0.0016917037144557208,-0.0008787383861847847,0.0,-0.5915894735927357,-0.4649667738326202,-0.19489952720793985,0.36566641450225545,0.36566641450225545,-0.36184717355368196,0.0013546218995802329,0.01041008687449352,0.29916835333952946,74.33287920072661,74.33287920072661,0.01631082490200839,0.0241495143295955,-0.003953838147268389,0.010726514486532682,0.0,0.1419834525944708,0.0389655795668793,-0.036828501458568204,0.7065230372369646,0.7065230372369646,0.0004516217935285603,0.0011702994650017089,0.948864729889363,1.113715369147356,0.0,-0.0911222152578556,0.0,-0.014186248508473775,0.16537237257951862,0.004971603746556735,0.005584310415475708,0.3877857301296405,0.42927501327992934,0.7141008690376478,75.00905490691625,0.0019279169887737595,0.14461123126690756,-3.233468175253428,96,47,21,19,0,0,1,0,0.0,0,77.42721532953684,36.03956116935963,12.029533377172177,8.663815576183763,6.232817059497703,4.32724571912663,2.0462639880688736,0.8566844984645687,117.15999735616066,117,66,89.456748706709,44.703376745543395,218.0,682.0,0.5328465052133586,3.8402503686301235,0.5424978062590802,11.48911016337106,156.15776054051418,430.79504635401963,74.74665521176745,65.75,31.8,2.75,1.35,4.45,2.6,147.0
