bucket,bucket_min_prob,bucket_max_prob,fight_count,avg_predicted_confidence,actual_win_rate,calibration_error,accuracy,avg_raw_probability,positive_pick_rate
0.50-0.55,0.5,0.55,345,0.5249040896477907,0.4782608695652174,-0.04664322008257327,0.4782608695652174,0.5022113382816314,51.01449275362319
0.55-0.60,0.55,0.6,394,0.5733886845977173,0.5913705583756346,0.017981873777917268,0.5913705583756346,0.49175103205412174,44.16243654822335
0.60-0.65,0.6,0.65,310,0.6244211723727565,0.6483870967741936,0.023965924401437078,0.6483870967741936,0.4932103803080897,47.74193548387097
0.65-0.70,0.65,0.7,240,0.6727474189052979,0.7458333333333333,0.07308591442803547,0.7458333333333333,0.5128697870920101,53.333333333333336
0.70-0.75,0.7,0.75,153,0.7230384735500112,0.7777777777777778,0.05473930422776663,0.7777777777777778,0.4946892242026485,49.01960784313725
0.75-0.80,0.75,0.8,62,0.7657595139838034,0.8064516129032258,0.04069209891942238,0.8064516129032258,0.4984993667852494,50.0
0.80-0.85,0.8,0.85,14,0.812152773141861,0.6428571428571429,-0.16929563028471806,0.6428571428571429,0.5020302150930677,50.0
