threshold,accuracy,positive_pick_rate,negative_pick_rate,roc_auc,log_loss,brier_score
0.46,0.6376811594202898,58.30039525691699,41.69960474308301,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.45,0.6370223978919631,59.81554677206851,40.18445322793149,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.47,0.6357048748353096,56.258234519104086,43.741765480895914,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.54,0.6324110671936759,39.59156785243742,60.40843214756257,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.55,0.6324110671936759,37.08827404479578,62.911725955204226,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.56,0.6317523056653491,34.65085638998682,65.34914361001319,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.44,0.6304347826086957,63.24110671936759,36.75889328063241,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.49,0.6304347826086957,50.988142292490124,49.011857707509876,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.5,0.6297760210803689,48.68247694334651,51.31752305665349,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.48,0.6284584980237155,53.42555994729907,46.57444005270093,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.53,0.6277997364953887,42.29249011857708,57.70750988142292,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.52,0.6264822134387352,44.13702239789196,55.86297760210803,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.51,0.6258234519104084,47.10144927536232,52.89855072463768,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.43,0.6251646903820817,66.40316205533597,33.596837944664024,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.57,0.6245059288537549,32.21343873517787,67.78656126482213,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.42,0.6205533596837944,69.36758893280633,30.632411067193676,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.41,0.619235836627141,71.73913043478261,28.260869565217394,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.58,0.616600790513834,29.314888010540187,70.68511198945981,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.4,0.6119894598155468,74.30830039525692,25.69169960474308,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.59,0.6119894598155468,27.79973649538867,72.20026350461133,0.6881879457923452,0.6398929486767635,0.2242717303865159
0.6,0.6100131752305665,25.625823451910406,74.3741765480896,0.6881879457923452,0.6398929486767635,0.2242717303865159
