threshold,accuracy,positive_pick_rate,negative_pick_rate,roc_auc,log_loss,brier_score
0.48,0.6383399209486166,58.36627140974967,41.63372859025033,0.6851822920735106,0.655116907935889,0.22401221992218587
0.49,0.6376811594202898,58.30039525691699,41.69960474308301,0.6851822920735106,0.655116907935889,0.22401221992218587
0.5,0.6376811594202898,58.30039525691699,41.69960474308301,0.6851822920735106,0.655116907935889,0.22401221992218587
0.51,0.6376811594202898,58.30039525691699,41.69960474308301,0.6851822920735106,0.655116907935889,0.22401221992218587
0.44,0.6343873517786561,60.73781291172595,39.26218708827405,0.6851822920735106,0.655116907935889,0.22401221992218587
0.45,0.6343873517786561,60.73781291172595,39.26218708827405,0.6851822920735106,0.655116907935889,0.22401221992218587
0.46,0.6343873517786561,60.73781291172595,39.26218708827405,0.6851822920735106,0.655116907935889,0.22401221992218587
0.47,0.6343873517786561,60.73781291172595,39.26218708827405,0.6851822920735106,0.655116907935889,0.22401221992218587
0.4,0.6337285902503293,60.80368906455863,39.19631093544137,0.6851822920735106,0.655116907935889,0.22401221992218587
0.41,0.6337285902503293,60.80368906455863,39.19631093544137,0.6851822920735106,0.655116907935889,0.22401221992218587
0.42,0.6337285902503293,60.80368906455863,39.19631093544137,0.6851822920735106,0.655116907935889,0.22401221992218587
0.43,0.6337285902503293,60.80368906455863,39.19631093544137,0.6851822920735106,0.655116907935889,0.22401221992218587
0.55,0.6324110671936759,37.08827404479578,62.911725955204226,0.6851822920735106,0.655116907935889,0.22401221992218587
0.56,0.6324110671936759,37.08827404479578,62.911725955204226,0.6851822920735106,0.655116907935889,0.22401221992218587
0.57,0.6324110671936759,37.08827404479578,62.911725955204226,0.6851822920735106,0.655116907935889,0.22401221992218587
0.58,0.6324110671936759,37.08827404479578,62.911725955204226,0.6851822920735106,0.655116907935889,0.22401221992218587
0.52,0.6317523056653491,37.15415019762846,62.84584980237153,0.6851822920735106,0.655116907935889,0.22401221992218587
0.53,0.6317523056653491,37.15415019762846,62.84584980237153,0.6851822920735106,0.655116907935889,0.22401221992218587
0.54,0.6317523056653491,37.15415019762846,62.84584980237153,0.6851822920735106,0.655116907935889,0.22401221992218587
0.59,0.6133069828722003,27.931488801054016,72.06851119894598,0.6851822920735106,0.655116907935889,0.22401221992218587
0.6,0.6119894598155468,27.79973649538867,72.20026350461133,0.6851822920735106,0.655116907935889,0.22401221992218587
