snapshot_run_id,event_name,commence_time,fight_id,red_fighter_id,blue_fighter_id,red_fighter,blue_fighter,best_side,best_side_fighter_id,best_side_opponent_id,best_prob,best_implied_prob,best_edge,best_ev,best_american_odds,bookmaker,red_american_odds,blue_american_odds,red_market_implied_prob,blue_market_implied_prob,best_confidence,recommended_stake,watchlist_tier,watchlist_reason,is_official_bet,is_watchlist_bet,passes_data_quality_filter,nonzero_feature_count,zero_feature_pct,red_feature_match,blue_feature_match,odds_match_type,odds_match_score
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 11:00:00+00:00,d33da8a3d82bdb62_vs_5c84f673b7bb7c15,d33da8a3d82bdb62,5c84f673b7bb7c15,Kai Asakura,Cameron Smotherman,Cameron Smotherman,5c84f673b7bb7c15,d33da8a3d82bdb62,0.6842105388641357,0.29850746268656714,0.3857030761775686,129.21053051948547,235.0,DraftKings,-290.0,235.0,0.7435897435897436,0.29850746268656714,68.42105388641357,300.0,official_bet,,True,False,True,99,20.161290322580644,id_match,id_match,reversed_order,100.0
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 08:00:00+00:00,4e30e4250cb08b61_vs_bc7d1ad49fcb2d08,4e30e4250cb08b61,bc7d1ad49fcb2d08,Loma Lookboonmee,Jaqueline Amorim,Jaqueline Amorim,bc7d1ad49fcb2d08,4e30e4250cb08b61,0.6073059439659119,0.5348837209302325,0.07242222303567936,13.539806915366121,-115.0,DraftKings,-105.0,-115.0,0.5121951219512195,0.5348837209302325,60.73059439659119,300.0,official_bet,,True,False,True,107,13.709677419354838,id_match,id_match,reversed_order,100.0
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 11:00:00+00:00,f14cf73e51b29254_vs_17923f676f100e16,f14cf73e51b29254,17923f676f100e16,Sergei Pavlovich,Tallison Teixeira,Tallison Teixeira,17923f676f100e16,f14cf73e51b29254,0.5096153914928436,0.18518518518518517,0.32443020630765845,175.1923114061356,440.0,DraftKings,-600.0,440.0,0.8571428571428571,0.18518518518518517,50.96153914928436,300.0,tier_1_near_miss,odds_range,False,True,True,111,10.483870967741936,id_match,id_match,same_order,96.66666666666666
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 10:45:00+00:00,e6666480a830f764_vs_33a86e839ad202d8,e6666480a830f764,33a86e839ad202d8,YiSak Lee,Luis Felipe Dias,Luis Felipe Dias,33a86e839ad202d8,e6666480a830f764,0.6538461446762085,0.6240601503759399,0.029785994300268626,4.772936436067141,-166.0,DraftKings,140.0,-166.0,0.4166666666666667,0.6240601503759399,65.38461446762085,300.0,tier_1_near_miss,edge,False,True,True,115,7.258064516129033,fuzzy_name_match_33.333,fuzzy_name_match_25.0,reversed_order,100.0
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 11:00:00+00:00,ab2b4ff41d6ebe0f_vs_3cf18e01cb6cbde3,ab2b4ff41d6ebe0f,3cf18e01cb6cbde3,Alex Perez,Sumudaerji,Alex Perez,ab2b4ff41d6ebe0f,3cf18e01cb6cbde3,0.6054216623306274,0.5867768595041323,0.018644802826495166,3.1774945662055174,-142.0,DraftKings,-142.0,120.0,0.5867768595041323,0.45454545454545453,60.542166233062744,225.6,tier_1_near_miss,edge,False,True,True,106,14.516129032258066,id_match,id_match,same_order,100.0
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 11:00:00+00:00,efb96bf3e9ada36f_vs_aa72b0f831d0bfe5,efb96bf3e9ada36f,aa72b0f831d0bfe5,Song Yadong,Deiveson Figueiredo,Deiveson Figueiredo,aa72b0f831d0bfe5,efb96bf3e9ada36f,0.5096153914928436,0.18518518518518517,0.32443020630765845,175.1923114061356,440.0,DraftKings,-600.0,440.0,0.8571428571428571,0.18518518518518517,50.96153914928436,300.0,tier_3_sparse_data_review,"data_quality, odds_range",False,True,False,75,39.516129032258064,id_match,id_match,reversed_order,100.0
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 09:15:00+00:00,f0feeb2192937424_vs_2cdb479a0ef0ee1d,f0feeb2192937424,2cdb479a0ef0ee1d,Angela Hill,Xiong Jingnan,Angela Hill,f0feeb2192937424,2cdb479a0ef0ee1d,0.98,0.37037037037037035,0.6096296296296296,164.60000000000002,170.0,DraftKings,170.0,-205.0,0.37037037037037035,0.6721311475409836,98.0,300.0,tier_3_sparse_data_review,data_quality,False,True,False,49,60.483870967741936,id_match,missing,same_order,100.0
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 10:00:00+00:00,7d420039bbfe7c1a_vs_8e6654e9f0461b8f,7d420039bbfe7c1a,8e6654e9f0461b8f,Aoriqileng,Cody Haddon,Aoriqileng,7d420039bbfe7c1a,8e6654e9f0461b8f,0.3667711615562439,0.2631578947368421,0.1036132668194018,39.37304139137268,280.0,DraftKings,280.0,-355.0,0.2631578947368421,0.7802197802197802,36.67711615562439,300.0,tier_3_sparse_data_review,data_quality,False,True,False,39,68.54838709677419,id_match,id_match,same_order,100.0
20260525_211634,UFC Fight Night: Song vs. Figueiredo,2026-05-30 08:00:00+00:00,e0664abaa023fd6f_vs_20a0e4cc5227c117,e0664abaa023fd6f,20a0e4cc5227c117,Ding Meng,Jose Henrique,Jose Henrique,20a0e4cc5227c117,e0664abaa023fd6f,0.6538461446762085,0.504950495049505,0.14889564962670354,29.487177671170713,-102.0,DraftKings,-118.0,-102.0,0.5412844036697247,0.504950495049505,65.38461446762085,300.0,tier_3_sparse_data_review,data_quality,False,True,False,116,6.451612903225806,missing,fuzzy_name_match_33.333,reversed_order,100.0
