threshold,accuracy,positive_pick_rate,negative_pick_rate,roc_auc,log_loss,brier_score
0.4,0.695049504950495,99.4059405940594,0.5940594059405946,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.55,0.695049504950495,98.61386138613861,1.3861386138613874,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.56,0.695049504950495,98.61386138613861,1.3861386138613874,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.57,0.695049504950495,98.61386138613861,1.3861386138613874,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.58,0.695049504950495,98.61386138613861,1.3861386138613874,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.59,0.695049504950495,98.61386138613861,1.3861386138613874,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.6,0.695049504950495,98.61386138613861,1.3861386138613874,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.41,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.42,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.43,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.44,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.45,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.46,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.47,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.48,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.49,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.5,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.51,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.52,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.53,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
0.54,0.693069306930693,98.8118811881188,1.1881188118811892,0.5597890671420083,0.6869648339146753,0.21408118440690027
